timestamp,direction,entry_price,target_price,stop_price,z_score,band_touched,regime_bars,osc_coherence,term_pid,pid_class,tension_reason,oracle_label,oracle_label_name,oracle_mfe,oracle_mae,would_have_hit_target,would_have_hit_stop,theoretical_pnl
1764576390.0,SHORT,25296.25,25292.005333636993,25297.77999999711,1.3871458728839576,1sig,3,0.7852316778693627,1.0412646929780618,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764576405.0,SHORT,25296.0,25292.824537264714,25297.52999999711,1.0377329219882647,1sig,4,0.79015808138514,0.9204003512549027,STABLE,,0,NOISE,0.0,0.0,False,True,-3.06
1764576420.0,SHORT,25302.25,25298.234037412753,25303.77999999711,1.3124060767438068,1sig,5,0.8011939070030057,1.3137947574373015,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764576795.0,SHORT,25311.25,25307.732129755666,25312.77999999711,1.1496308009744256,1sig,4,0.65647799208646,0.7631021146049807,STABLE,,0,NOISE,0.0,0.0,False,True,-3.06
1764576975.0,SHORT,25320.25,25316.608842145415,25321.77999999711,1.1899208697597419,1sig,3,0.5752129768151554,0.8369191300152298,STABLE,,0,NOISE,0.0,0.0,False,True,-3.06
1764576990.0,SHORT,25321.25,25317.665250947553,25322.77999999711,1.171486620660119,1sig,4,0.5693373522352542,0.9773822749793255,STABLE,,0,NOISE,0.0,0.0,False,True,-3.06
1764577005.0,SHORT,25322.5,25319.30295098462,25324.02999999711,1.0447872619025105,1sig,5,0.5679787632952954,0.996858299859175,STABLE,,0,NOISE,0.0,0.0,False,True,-3.06
1764577500.0,LONG,25332.5,25337.462442873733,25330.97000000289,-1.6217133604929375,1sig,3,0.5459066171364823,-1.348657953539185,TENSION,outer_roche,0,NOISE,0.0,0.0,False,True,-3.06
1764577515.0,LONG,25330.5,25335.84567444256,25328.97000000289,-1.7469524355096748,1sig,4,0.5800748667167134,-1.4920219506721601,TENSION,outer_roche,0,NOISE,0.0,0.0,False,True,-3.06
1764577530.0,LONG,25329.0,25334.05757067479,25327.47000000289,-1.652800877237402,1sig,5,0.7408060577916601,-1.566348132601962,TENSION,outer_roche,0,NOISE,0.0,0.0,False,True,-3.06
1764577545.0,LONG,25329.25,25332.84501362832,25327.72000000289,-1.1748410572269754,1sig,6,0.7566984846722496,-1.3680906759718152,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764577560.0,LONG,25327.5,25331.257342748973,25325.97000000289,-1.2278897895660408,1sig,7,0.7914398777326321,-1.6236057315678503,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764577665.0,LONG,25323.25,25326.764620850332,25321.72000000289,-1.14856890750732,1sig,14,0.6300580609393117,-1.8289939908769526,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764577695.0,LONG,25320.5,25324.80515547134,25318.97000000289,-1.406913555382521,1sig,16,0.5789735502409555,-1.8871262932877957,TENSION,maxed_force,0,NOISE,0.0,0.0,True,False,8.61
1764577965.0,LONG,25321.5,25324.853565511527,25319.97000000289,-1.095936443745451,1sig,5,0.630096938041438,-1.5090117920855315,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764579300.0,SHORT,25326.75,25321.633113922057,25328.27999999711,1.6721849959516624,1sig,7,0.5918200574121542,1.7783504781572281,TENSION,outer_roche,0,NOISE,0.0,0.0,True,False,10.23
1764579450.0,LONG,25313.75,25319.08087708552,25312.22000000289,-1.7421166979049294,1sig,5,0.6526149473449685,-1.609431808715938,TENSION,outer_roche,0,NOISE,0.0,0.0,False,True,-3.06
1764579465.0,LONG,25314.25,25317.681614559824,25312.72000000289,-1.1214426687282195,1sig,6,0.6834889335418171,-1.046428039958985,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764579510.0,LONG,25310.75,25314.343085631586,25309.22000000289,-1.174210992933199,1sig,9,0.6531412375389353,-1.5002691216470707,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764579555.0,LONG,25307.5,25310.83339810758,25305.97000000289,-1.089345788849116,1sig,12,0.6595461476516515,-1.592085584286576,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764580245.0,LONG,25337.0,25340.425673078877,25335.47000000289,-1.1195010082835584,1sig,3,0.7122012891871787,-1.0302501708444272,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764580320.0,LONG,25333.75,25338.12417325342,25332.22000000289,-1.4294683861716224,1sig,3,0.5292305478751206,-1.7625703305650773,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764580335.0,LONG,25334.0,25337.17025021741,25332.47000000289,-1.0360294847708624,1sig,4,0.6167684126250418,-1.4393269621052793,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764580350.0,LONG,25332.5,25336.57942539985,25330.97000000289,-1.3331455580253055,1sig,5,0.7916617776704656,-1.7259959936635414,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764581130.0,SHORT,25318.25,25314.544116580066,25319.77999999711,1.2110730153379619,1sig,3,0.5806129372312665,0.6882511591230319,STABLE,,0,NOISE,0.0,0.0,False,True,-3.06
1764581595.0,SHORT,25310.0,25306.708511143148,25311.52999999711,1.0756499552524053,1sig,12,0.6170024220106913,-0.34688441989370483,TENSION,coh_drop,0,NOISE,0.0,0.0,False,True,-3.06
1764582240.0,SHORT,25294.0,25288.673442206633,25295.52999999711,1.7407051645193596,1sig,3,0.5641906370805879,0.5141138020925575,TENSION,outer_roche,0,NOISE,0.0,0.0,True,False,10.65
1764582450.0,LONG,25282.25,25286.83742790713,25280.72000000289,-1.4991594496067393,1sig,3,0.7604161209182948,-1.7284885991185481,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764582465.0,LONG,25282.75,25285.93180122468,25281.22000000289,-1.039804323755838,1sig,4,0.7156882855065295,-1.428031136707739,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764582825.0,SHORT,25286.0,25282.612462293473,25287.52999999711,1.1070384682772736,1sig,3,0.611557150270007,0.32536285459066616,STABLE,,0,NOISE,0.0,0.0,False,True,-3.06
1764582840.0,SHORT,25287.75,25283.931998487016,25289.27999999711,1.2477129150973219,1sig,4,0.6377450892306632,0.35503080716148705,STABLE,,0,NOISE,0.0,0.0,True,False,7.64
1764583245.0,SHORT,25290.75,25287.149666470817,25292.27999999711,1.1765795869234341,1sig,3,0.6477688602306727,0.6773581659293189,STABLE,,0,NOISE,0.0,0.0,True,False,7.2
1764583560.0,SHORT,25304.5,25299.979072015172,25306.02999999711,1.4774274488135513,1sig,3,0.5738142656066169,0.9918656338597585,TENSION,coh_drop,2,MEGA_LONG,109.75,101.0,False,True,-3.06
1764584145.0,LONG,25312.75,25315.869902265928,25311.22000000289,-1.0195759058244682,1sig,3,0.6642378815397901,-1.0200316699085563,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764584175.0,LONG,25311.25,25314.728085821007,25309.72000000289,-1.1366293554173048,1sig,5,0.8280960833142648,-1.2456100854926992,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764584250.0,LONG,25306.25,25309.900673110194,25304.72000000289,-1.1930304304227068,1sig,3,0.5898879746984753,-1.8295475521790898,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764584265.0,LONG,25305.25,25308.701617132094,25303.72000000289,-1.1279794570642174,1sig,4,0.601397105517073,-1.5509795338604109,TENSION,maxed_force,0,NOISE,0.0,0.0,True,False,6.9
1764584475.0,SHORT,25313.75,25309.862642171447,25315.27999999711,1.2703783777437643,1sig,3,0.695745370600136,0.7905282931552592,STABLE,,0,NOISE,0.0,0.0,True,False,7.77
1764584925.0,LONG,25310.25,25313.542823203457,25308.72000000289,-1.0760860162347734,1sig,3,0.6880207301771417,-1.4717739940653625,TENSION,maxed_force,0,NOISE,0.0,0.0,True,False,6.59
1764585195.0,LONG,25316.75,25320.81555250485,25315.22000000289,-1.3286119321991883,1sig,3,0.5871919137668578,-0.8404221939471709,STABLE,,0,NOISE,0.0,0.0,False,True,-3.06
1764585255.0,LONG,25313.5,25318.53626354017,25311.97000000289,-1.6458377613341915,1sig,3,0.7241392901759968,-1.5421530588974575,TENSION,outer_roche,0,NOISE,0.0,0.0,True,False,10.07
1764585270.0,LONG,25313.0,25317.498555539943,25311.47000000289,-1.4701161923009733,1sig,4,0.7373537972166354,-1.579961348157409,TENSION,maxed_force,0,NOISE,0.0,0.0,True,False,9.0
1764585465.0,SHORT,25320.75,25315.45011883835,25322.27999999711,1.7319873110007227,1sig,3,0.5594413220258733,0.8968335048645135,TENSION,outer_roche,0,NOISE,0.0,0.0,True,False,10.6
1764585855.0,SHORT,25320.0,25316.218981839513,25321.52999999711,1.2356268521669507,1sig,3,0.6474823180443313,0.5464406770260586,STABLE,,0,NOISE,0.0,0.0,False,True,-3.06
1764585870.0,SHORT,25321.5,25317.650718479643,25323.02999999711,1.2579351397480816,1sig,4,0.6361832075358016,0.44375982443274425,STABLE,,0,NOISE,0.0,0.0,False,True,-3.06
1764586200.0,LONG,25320.5,25324.69338843498,25318.97000000289,-1.3703883800328378,1sig,8,0.710013051927307,-1.579241955026271,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764586215.0,LONG,25319.5,25324.815179778772,25317.97000000289,-1.7369868590890571,1sig,9,0.6425784620544895,-1.7951358228128147,TENSION,outer_roche,0,NOISE,0.0,0.0,False,True,-3.06
1764586230.0,LONG,25320.25,25324.023470471377,25318.72000000289,-1.233160287093717,1sig,10,0.6428905770924318,-1.4924535553142044,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.06
1764586260.0,LONG,25319.0,25322.07749696505,25317.47000000289,-1.005717964334465,1sig,12,0.7126441503555934,-1.5724704629547124,TENSION,maxed_force,0,NOISE,0.0,0.0,True,False,6.15
1764586560.0,LONG,25311.0,25315.49165213603,25309.47000000289,-1.4678601779459948,1sig,4,0.5624710913877351,-1.6460869448027786,TENSION,maxed_force,0,NOISE,0.0,0.0,True,False,8.98
1764586680.0,LONG,25308.25,25313.100742937728,25306.72000000289,-1.5852101133639134,1sig,10,0.5641287303505479,-2.032133551039382,TENSION,outer_roche,0,NOISE,0.0,0.0,True,False,9.7
1764586695.0,LONG,25307.75,25311.549405662234,25306.22000000289,-1.2416358396775347,1sig,11,0.5463166820299993,-1.5521030651014915,TENSION,maxed_force,0,NOISE,0.0,0.0,True,False,7.6
1764586995.0,LONG,25306.5,25310.903105730562,25304.97000000289,-1.438923444079199,1sig,4,0.6476393933028931,-1.3021281601805559,TENSION,maxed_force,2,MEGA_LONG,154.0,85.5,True,False,8.81
1764587010.0,LONG,25306.0,25309.678053351978,25304.47000000289,-1.2019782218718424,1sig,5,0.7197762205618947,-1.1174444534807808,TENSION,maxed_force,2,MEGA_LONG,154.0,85.5,True,False,7.36
