ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772773830.2523787,25125.0,1,0.0,0.0,10.4572,39.69,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773831.3596509,25125.0,2,0.0,0.0,10.4572,35.07,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773832.4062061,25125.0,3,0.0,0.0,10.4572,31.05,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773833.4369047,25125.0,4,0.0,0.0,10.4572,27.55,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773834.529532,25125.0,5,0.0,0.0,10.4572,24.5,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773830.0,25126.75,6,-7.0,0.0,10.4572,21.85,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773835.5715232,25126.75,7,-7.0,0.0,10.4572,19.54,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773836.6150072,25126.75,8,-7.0,0.0,10.4572,17.52,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773837.6325347,25126.75,9,-7.0,0.0,10.4572,15.77,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773838.665774,25126.75,10,-7.0,0.0,10.4572,14.25,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773839.7514808,25126.75,11,-7.0,0.0,10.4572,12.92,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773835.0,25126.75,12,-7.0,0.0,10.4572,11.77,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773840.7927775,25126.75,13,-7.0,0.0,10.4572,10.76,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773841.8139215,25126.75,14,-7.0,0.0,10.4572,9.89,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773842.9192483,25126.75,15,-7.0,0.0,10.4572,9.12,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773843.9753933,25126.75,16,-7.0,0.0,10.4572,8.46,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773845.0511825,25126.75,17,-7.0,0.0,10.4572,7.88,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,,
1772773840.0,25128.25,18,-13.0,0.0,10.4572,7.38,5.0,25135.25,14,0.524,,0.435,0,2.028,2.0,envelope_breach,25128.25
