ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772773380.921189,25109.0,1,0.0,0.0,-20.4147,41.67,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773382.003097,25109.0,2,0.0,0.0,-20.4147,40.39,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773383.0160983,25109.0,3,0.0,0.0,-20.4147,39.15,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773384.0884154,25109.0,4,0.0,0.0,-20.4147,37.95,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773385.159415,25109.0,5,0.0,0.0,-20.4147,36.79,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773380.0,25110.25,6,-5.0,0.0,-20.4147,35.68,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773386.198382,25110.25,7,-5.0,0.0,-20.4147,34.6,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773387.2677898,25110.25,8,-5.0,0.0,-20.4147,33.56,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773388.324269,25110.25,9,-5.0,0.0,-20.4147,32.55,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773389.4143744,25110.25,10,-5.0,0.0,-20.4147,31.58,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773385.0,25109.25,11,-1.0,0.0,-20.4147,30.64,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773390.4378233,25109.25,12,-1.0,0.0,-20.4147,29.73,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773391.438201,25109.25,13,-1.0,0.0,-20.4147,28.85,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773392.4882894,25109.25,14,-1.0,0.0,-20.4147,28.01,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773393.5896883,25109.25,15,-1.0,0.0,-20.4147,27.19,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773394.6072118,25109.25,16,-1.0,0.0,-20.4147,26.4,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773390.0,25111.0,17,-8.0,0.0,-20.4147,25.64,20.0,25118.75,32,0.518,,0.388,0,-0.656,-1.25,,
1772773380.0,25110.25,18,-5.0,0.0,63.9751,7.22,5.0,25118.75,32,0.518,,0.388,0,0.389,1.25,,
1772773395.7012842,25110.25,19,-5.0,0.0,63.9751,6.8,5.0,25118.75,32,0.532,,0.388,0,0.389,1.25,,
1772773396.7911909,25110.25,20,-5.0,0.0,63.9751,6.44,5.0,25118.75,32,0.532,,0.388,0,0.389,1.25,,
1772773397.844782,25110.25,21,-5.0,0.0,63.9751,6.12,5.0,25118.75,32,0.532,,0.388,0,0.389,1.25,,
1772773398.9070618,25110.25,22,-5.0,0.0,63.9751,5.85,5.0,25118.75,32,0.532,,0.388,0,0.389,1.25,,
1772773395.0,25111.75,23,-11.0,0.0,63.9751,5.61,5.0,25118.75,32,0.532,,0.388,0,0.389,1.25,envelope_breach,25111.75
