ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772802105.084702,24855.5,1,0.0,0.0,1023.2659,95.71,10.0,24879.0,32,0.595,,0.34,0,2.425,8.75,,
1772802106.1216018,24855.5,2,0.0,0.0,1023.2659,89.83,10.0,24879.0,32,0.595,,0.34,0,2.425,8.75,,
1772802107.1236978,24855.5,3,0.0,0.0,1023.2659,84.35,10.0,24879.0,32,0.595,,0.34,0,2.425,8.75,,
1772802108.1670063,24855.5,4,0.0,0.0,1023.2659,79.24,10.0,24879.0,32,0.595,,0.34,0,2.425,8.75,,
1772802109.183337,24855.5,5,0.0,0.0,1023.2659,74.47,10.0,24879.0,32,0.595,,0.34,0,2.425,8.75,,
1772802105.0,24854.0,6,6.0,6.0,-702.5657,92.72,40.0,24879.0,32,0.595,,0.34,0,1.355,-1.5,,
1772802110.2545726,24854.0,7,6.0,6.0,-702.5657,91.26,40.0,24879.0,32,0.608,,0.34,0,1.355,-1.5,,
1772802111.3331444,24854.0,8,6.0,6.0,-702.5657,89.83,40.0,24879.0,32,0.608,,0.34,0,1.355,-1.5,,
1772802112.4280298,24854.0,9,6.0,6.0,-702.5657,88.43,40.0,24879.0,32,0.608,,0.34,0,1.355,-1.5,,
1772802113.4291995,24854.0,10,6.0,6.0,-702.5657,87.04,40.0,24879.0,32,0.608,,0.34,0,1.355,-1.5,,
1772802114.523965,24854.0,11,6.0,6.0,-702.5657,85.69,40.0,24879.0,32,0.608,,0.34,0,1.355,-1.5,,
1772802110.0,24852.25,12,13.0,13.0,-702.5657,84.35,40.0,24879.0,32,0.608,,0.34,0,1.355,-1.5,,
1772802115.5562575,24852.25,13,13.0,13.0,-702.5657,83.04,40.0,24879.0,32,0.608,,0.34,0,1.355,-1.5,,
1772802116.6163502,24852.25,14,13.0,13.0,-702.5657,81.75,40.0,24879.0,32,0.608,,0.34,0,1.355,-1.5,,
1772802117.6946392,24852.25,15,13.0,13.0,-702.5657,80.48,40.0,24879.0,32,0.608,,0.34,0,1.355,-1.5,,
1772802118.772356,24852.25,16,13.0,13.0,-702.5657,79.24,40.0,24879.0,32,0.608,,0.34,0,1.355,-1.5,,
1772802115.0,24849.75,17,23.0,23.0,-702.5657,78.01,40.0,24857.75,32,0.608,,0.34,0,1.355,-1.5,,
1772802105.0,24854.0,18,6.0,23.0,-2.0599,76.81,40.0,24857.75,32,0.608,,0.34,0,0.777,0.0,,
1772802119.9412086,24854.0,19,6.0,23.0,-2.0599,75.63,40.0,24857.75,32,0.611,,0.34,0,0.777,0.0,,
1772802120.9859223,24854.0,20,6.0,23.0,-2.0599,74.47,40.0,24857.75,32,0.611,,0.34,0,0.777,0.0,,
1772802121.9908204,24854.0,21,6.0,23.0,-2.0599,73.33,40.0,24857.75,32,0.611,,0.34,0,0.777,0.0,,
1772802123.0701144,24854.0,22,6.0,23.0,-2.0599,72.2,40.0,24857.75,32,0.611,,0.34,0,0.777,0.0,,
1772802124.172674,24854.0,23,6.0,23.0,-2.0599,71.1,40.0,24857.75,32,0.611,,0.34,0,0.777,0.0,,
1772802120.0,24850.75,24,19.0,23.0,-2.0599,70.02,40.0,24857.75,32,0.611,,0.34,0,0.777,0.0,,
1772802125.216851,24850.75,25,19.0,23.0,-2.0599,68.95,40.0,24857.75,32,0.611,,0.34,0,0.777,0.0,,
1772802126.3078802,24850.75,26,19.0,23.0,-2.0599,67.9,40.0,24857.75,32,0.611,,0.34,0,0.777,0.0,,
1772802127.3505,24850.75,27,19.0,23.0,-2.0599,66.88,40.0,24857.75,32,0.611,,0.34,0,0.777,0.0,,
1772802128.364742,24850.75,28,19.0,23.0,-2.0599,65.86,40.0,24857.75,32,0.611,,0.34,0,0.777,0.0,,
1772802129.4344244,24850.75,29,19.0,23.0,-2.0599,64.87,40.0,24857.75,32,0.611,,0.34,0,0.777,0.0,,
1772802125.0,24845.5,30,40.0,40.0,-2.0599,63.89,40.0,24853.5,32,0.611,,0.34,0,0.777,0.0,,
1772802130.4603155,24845.5,31,40.0,40.0,-2.0599,62.93,40.0,24853.5,32,0.611,,0.34,0,0.777,0.0,,
1772802131.4704401,24845.5,32,40.0,40.0,-2.0599,61.99,40.0,24853.5,32,0.611,,0.34,0,0.777,0.0,,
1772802132.5714312,24845.5,33,40.0,40.0,-2.0599,61.06,40.0,24853.5,32,0.611,,0.34,0,0.777,0.0,,
1772802133.5982609,24845.5,34,40.0,40.0,-2.0599,60.15,40.0,24853.5,32,0.611,,0.34,0,0.777,0.0,,
1772802134.6285954,24845.5,35,40.0,40.0,-2.0599,59.25,40.0,24853.5,32,0.611,,0.34,0,0.777,0.0,,
1772802130.0,24848.25,36,29.0,40.0,-2.0599,58.37,40.0,24853.5,32,0.611,,0.34,0,0.777,0.0,,
1772802120.0,24850.75,37,19.0,40.0,-194.8355,57.51,40.0,24853.5,32,0.611,,0.34,0,-0.464,-3.25,,
1772802135.6902382,24850.75,38,19.0,40.0,-194.8355,56.66,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802136.7378953,24850.75,39,19.0,40.0,-194.8355,55.82,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802137.8163214,24850.75,40,19.0,40.0,-194.8355,55.0,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802138.8793738,24850.75,41,19.0,40.0,-194.8355,54.19,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802135.0,24846.5,42,36.0,40.0,-194.8355,53.4,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802139.8930652,24846.5,43,36.0,40.0,-194.8355,52.62,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802140.9886482,24846.5,44,36.0,40.0,-194.8355,51.85,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802142.0170217,24846.5,45,36.0,40.0,-194.8355,51.1,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802143.0366862,24846.5,46,36.0,40.0,-194.8355,50.36,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802144.1295528,24846.5,47,36.0,40.0,-194.8355,49.63,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802140.0,24848.25,48,29.0,40.0,-194.8355,48.92,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802145.1640773,24848.25,49,29.0,40.0,-194.8355,48.21,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802146.2103312,24848.25,50,29.0,40.0,-194.8355,47.52,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802147.2926745,24848.25,51,29.0,40.0,-194.8355,46.84,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802148.2972386,24848.25,52,29.0,40.0,-194.8355,46.18,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802149.3147357,24848.25,53,29.0,40.0,-194.8355,45.52,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,,
1772802145.0,24853.5,54,8.0,40.0,-194.8355,44.88,40.0,24853.5,32,0.61,,0.34,0,-0.464,-3.25,trail_stop,24853.5
