ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772773665.7445264,25115.75,1,0.0,0.0,-57.2456,47.47,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773666.7508993,25115.75,2,0.0,0.0,-57.2456,45.99,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773667.851177,25115.75,3,0.0,0.0,-57.2456,44.56,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773668.8739717,25115.75,4,0.0,0.0,-57.2456,43.17,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773669.927685,25115.75,5,0.0,0.0,-57.2456,41.84,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773670.950573,25115.75,6,0.0,0.0,-57.2456,40.55,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773665.0,25114.5,7,5.0,5.0,-57.2456,39.31,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773672.048889,25114.5,8,5.0,5.0,-57.2456,38.1,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773673.056958,25114.5,9,5.0,5.0,-57.2456,36.94,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773674.1343803,25114.5,10,5.0,5.0,-57.2456,35.82,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773675.1906383,25114.5,11,5.0,5.0,-57.2456,34.74,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773670.0,25115.5,12,1.0,5.0,-57.2456,33.69,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773676.2052412,25115.5,13,1.0,5.0,-57.2456,32.68,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773677.2742574,25115.5,14,1.0,5.0,-57.2456,31.7,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773678.3347368,25115.5,15,1.0,5.0,-57.2456,30.76,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773679.4023871,25115.5,16,1.0,5.0,-57.2456,29.85,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773675.0,25115.5,17,1.0,5.0,-57.2456,28.97,20.0,25127.0,15,0.572,,0.371,0,-2.117,-2.0,,
1772773665.0,25114.5,18,5.0,5.0,52.5249,7.71,5.0,25127.0,15,0.572,,0.371,0,-2.132,-1.25,,
1772773680.4605975,25114.5,19,5.0,5.0,52.5249,7.23,5.0,25127.0,15,0.536,,0.371,0,-2.132,-1.25,,
1772773681.5032394,25114.5,20,5.0,5.0,52.5249,6.81,5.0,25127.0,15,0.536,,0.371,0,-2.132,-1.25,,
1772773682.5720255,25114.5,21,5.0,5.0,52.5249,6.45,5.0,25127.0,15,0.536,,0.371,0,-2.132,-1.25,,
1772773683.654477,25114.5,22,5.0,5.0,52.5249,6.13,5.0,25127.0,15,0.536,,0.371,0,-2.132,-1.25,,
1772773684.7080011,25114.5,23,5.0,5.0,52.5249,5.86,5.0,25127.0,15,0.536,,0.371,0,-2.132,-1.25,,
1772773680.0,25116.75,24,-4.0,5.0,52.5249,5.62,5.0,25127.0,15,0.536,,0.371,0,-2.132,-1.25,,
1772773685.757504,25116.75,25,-4.0,5.0,52.5249,5.41,5.0,25127.0,15,0.536,,0.371,0,-2.132,-1.25,,
1772773686.7729847,25116.75,26,-4.0,5.0,52.5249,5.22,5.0,25127.0,15,0.536,,0.371,0,-2.132,-1.25,,
1772773687.7937458,25116.75,27,-4.0,5.0,52.5249,5.07,5.0,25127.0,15,0.536,,0.371,0,-2.132,-1.25,,
1772773688.8465977,25116.75,28,-4.0,5.0,52.5249,4.93,5.0,25127.0,15,0.536,,0.371,0,-2.132,-1.25,,
1772773689.9402623,25116.75,29,-4.0,5.0,52.5249,4.81,5.0,25127.0,15,0.536,,0.371,0,-2.132,-1.25,,
1772773685.0,25117.25,30,-6.0,5.0,52.5249,4.7,5.0,25127.0,15,0.536,,0.371,0,-2.132,-1.25,envelope_breach,25117.25
