ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772773860.723089,25129.25,1,0.0,0.0,72.7886,48.4,5.0,25142.0,17,0.465,,0.435,0,1.479,1.25,,
1772773861.7500713,25129.25,2,0.0,0.0,72.7886,42.65,5.0,25142.0,17,0.465,,0.435,0,1.479,1.25,,
1772773862.772658,25129.25,3,0.0,0.0,72.7886,37.65,5.0,25142.0,17,0.465,,0.435,0,1.479,1.25,,
1772773863.8700268,25129.25,4,0.0,0.0,72.7886,33.29,5.0,25142.0,17,0.465,,0.435,0,1.479,1.25,,
1772773864.950957,25129.25,5,0.0,0.0,72.7886,29.5,5.0,25142.0,17,0.465,,0.435,0,1.479,1.25,,
1772773860.0,25127.0,6,9.0,9.0,72.7886,26.2,5.0,25142.0,17,0.465,,0.435,0,1.479,1.25,,
1772773865.9716203,25127.0,7,9.0,9.0,72.7886,23.33,5.0,25142.0,17,0.465,,0.435,0,1.479,1.25,,
1772773867.0278635,25127.0,8,9.0,9.0,72.7886,20.82,5.0,25142.0,17,0.465,,0.435,0,1.479,1.25,,
1772773868.1095355,25127.0,9,9.0,9.0,72.7886,18.65,5.0,25142.0,17,0.465,,0.435,0,1.479,1.25,,
1772773869.16277,25127.0,10,9.0,9.0,72.7886,16.75,5.0,25142.0,17,0.465,,0.435,0,1.479,1.25,,
1772773870.2441583,25127.0,11,9.0,9.0,72.7886,15.1,5.0,25142.0,17,0.465,,0.435,0,1.479,1.25,,
1772773871.3112888,25127.0,12,9.0,9.0,72.7886,13.66,5.0,25142.0,17,0.465,,0.435,0,1.479,1.25,,
1772773872.330824,25127.0,13,9.0,9.0,72.7886,12.41,5.0,25142.0,17,0.465,,0.435,0,1.479,1.25,,
1772773873.3949869,25127.0,14,9.0,9.0,72.7886,11.32,5.0,25142.0,17,0.465,,0.435,0,1.479,1.25,,
1772773874.4600592,25127.0,15,9.0,9.0,72.7886,10.38,5.0,25142.0,17,0.465,,0.435,0,1.479,1.25,,
