ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772773336.6424153,25109.0,1,0.0,0.0,0.1811,44.26,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773337.6956174,25109.0,2,0.0,0.0,0.1811,42.59,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773338.7822106,25109.0,3,0.0,0.0,0.1811,40.99,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773339.8057327,25109.0,4,0.0,0.0,0.1811,39.46,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773335.0,25110.0,5,-4.0,0.0,0.1811,37.99,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773340.9035473,25110.0,6,-4.0,0.0,0.1811,36.58,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773341.9254167,25110.0,7,-4.0,0.0,0.1811,35.23,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773343.0253952,25110.0,8,-4.0,0.0,0.1811,33.94,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773344.062788,25110.0,9,-4.0,0.0,0.1811,32.7,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773345.1457367,25110.0,10,-4.0,0.0,0.1811,31.51,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773346.214285,25110.0,11,-4.0,0.0,0.1811,30.37,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773340.0,25110.0,12,-4.0,0.0,0.1811,29.27,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773347.3129756,25110.0,13,-4.0,0.0,0.1811,28.23,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773348.3491397,25110.0,14,-4.0,0.0,0.1811,27.22,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773349.3712878,25110.0,15,-4.0,0.0,0.1811,26.26,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773350.4543085,25110.0,16,-4.0,0.0,0.1811,25.34,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773351.5226464,25110.0,17,-4.0,0.0,0.1811,24.45,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773352.554152,25110.0,18,-4.0,0.0,0.1811,23.61,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773345.0,25109.75,19,-3.0,0.0,0.1811,22.79,16.4,25119.5,35,0.527,,0.388,0,-0.073,0.0,,
1772773335.0,25110.0,20,-4.0,0.0,40.6526,6.62,5.0,25119.5,35,0.527,,0.388,0,0.586,1.0,,
1772773353.5544317,25110.0,21,-4.0,0.0,40.6526,6.29,5.0,25119.5,35,0.49,,0.388,0,0.586,1.0,,
1772773354.6617947,25110.0,22,-4.0,0.0,40.6526,5.99,5.0,25119.5,35,0.49,,0.388,0,0.586,1.0,,
1772773355.6968274,25110.0,23,-4.0,0.0,40.6526,5.73,5.0,25119.5,35,0.49,,0.388,0,0.586,1.0,,
1772773356.7108562,25110.0,24,-4.0,0.0,40.6526,5.51,5.0,25119.5,35,0.49,,0.388,0,0.586,1.0,,
1772773357.754187,25110.0,25,-4.0,0.0,40.6526,5.31,5.0,25119.5,35,0.49,,0.388,0,0.586,1.0,,
1772773358.777832,25110.0,26,-4.0,0.0,40.6526,5.14,5.0,25119.5,35,0.49,,0.388,0,0.586,1.0,,
1772773359.8497086,25110.0,27,-4.0,0.0,40.6526,4.99,5.0,25119.5,35,0.49,,0.388,0,0.586,1.0,,
1772773360.9083679,25110.0,28,-4.0,0.0,40.6526,4.87,5.0,25119.5,35,0.49,,0.388,0,0.586,1.0,,
1772773361.9163942,25110.0,29,-4.0,0.0,40.6526,4.75,5.0,25119.5,35,0.49,,0.388,0,0.586,1.0,,
1772773350.0,25110.25,30,-5.0,0.0,40.6526,4.66,5.0,25119.5,35,0.49,,0.388,0,0.586,1.0,envelope_breach,25110.25
