ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772772030.432902,25121.5,1,0.0,0.0,489.2423,30.12,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772031.5184865,25121.5,2,0.0,0.0,489.2423,26.74,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772032.5668094,25121.5,3,0.0,0.0,489.2423,23.79,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772033.612174,25121.5,4,0.0,0.0,489.2423,21.23,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772034.7069483,25121.5,5,0.0,0.0,489.2423,19.0,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772030.0,25122.75,6,-5.0,0.0,489.2423,17.06,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772035.729169,25122.75,7,-5.0,0.0,489.2423,15.37,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772036.7682836,25122.75,8,-5.0,0.0,489.2423,13.9,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772037.8703275,25122.75,9,-5.0,0.0,489.2423,12.62,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772038.9741652,25122.75,10,-5.0,0.0,489.2423,11.5,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772040.040061,25122.75,11,-5.0,0.0,489.2423,10.53,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772041.054482,25122.75,12,-5.0,0.0,489.2423,9.68,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772035.0,25120.75,13,3.0,3.0,489.2423,8.95,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772042.1284077,25120.75,14,3.0,3.0,489.2423,8.31,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772043.158227,25120.75,15,3.0,3.0,489.2423,7.75,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772044.2068179,25120.75,16,3.0,3.0,489.2423,7.26,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772045.30577,25120.75,17,3.0,3.0,489.2423,6.84,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772040.0,25120.5,18,4.0,4.0,489.2423,6.47,5.0,25129.0,25,0.564,,0.348,0,2.694,4.75,,
1772772030.0,25122.75,19,-5.0,4.0,169.7621,6.15,5.0,25129.0,25,0.564,,0.348,0,2.422,1.25,,
1772772046.327898,25122.75,20,-5.0,4.0,169.7621,5.88,5.0,25129.0,25,0.56,,0.348,0,2.422,1.25,,
1772772047.3436022,25122.75,21,-5.0,4.0,169.7621,5.63,5.0,25129.0,25,0.56,,0.348,0,2.422,1.25,,
1772772048.3650954,25122.75,22,-5.0,4.0,169.7621,5.42,5.0,25129.0,25,0.56,,0.348,0,2.422,1.25,,
