ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772771595.731569,25105.0,1,0.0,0.0,630.5239,32.73,5.0,25113.25,28,0.545,,0.362,0,3.131,5.25,,
1772771596.8313622,25105.0,2,0.0,0.0,630.5239,29.01,5.0,25113.25,28,0.545,,0.362,0,3.131,5.25,,
1772771597.8623857,25105.0,3,0.0,0.0,630.5239,25.77,5.0,25113.25,28,0.545,,0.362,0,3.131,5.25,,
1772771598.8832436,25105.0,4,0.0,0.0,630.5239,22.95,5.0,25113.25,28,0.545,,0.362,0,3.131,5.25,,
1772771599.9356341,25105.0,5,0.0,0.0,630.5239,20.5,5.0,25113.25,28,0.545,,0.362,0,3.131,5.25,,
1772771595.0,25108.0,6,-12.0,0.0,630.5239,18.36,5.0,25113.25,28,0.545,,0.362,0,3.131,5.25,,
1772771600.957907,25108.0,7,-12.0,0.0,630.5239,16.5,5.0,25113.25,28,0.545,,0.362,0,3.131,5.25,,
1772771601.9977746,25108.0,8,-12.0,0.0,630.5239,14.89,5.0,25113.25,28,0.545,,0.362,0,3.131,5.25,,
1772771603.0177636,25108.0,9,-12.0,0.0,630.5239,13.48,5.0,25113.25,28,0.545,,0.362,0,3.131,5.25,,
1772771604.039158,25108.0,10,-12.0,0.0,630.5239,12.25,5.0,25113.25,28,0.545,,0.362,0,3.131,5.25,,
1772771605.1399076,25108.0,11,-12.0,0.0,630.5239,11.18,5.0,25113.25,28,0.545,,0.362,0,3.131,5.25,envelope_breach,25108.0
