ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772772871.161254,25122.0,1,0.0,0.0,-166.1567,36.84,20.0,25130.5,28,0.477,,0.385,0,-1.668,-2.5,,
1772772872.1744924,25122.0,2,0.0,0.0,-166.1567,35.72,20.0,25130.5,28,0.477,,0.385,0,-1.668,-2.5,,
1772772873.2098317,25122.0,3,0.0,0.0,-166.1567,34.64,20.0,25130.5,28,0.477,,0.385,0,-1.668,-2.5,,
1772772874.2553763,25122.0,4,0.0,0.0,-166.1567,33.6,20.0,25130.5,28,0.477,,0.385,0,-1.668,-2.5,,
1772772875.3165836,25122.0,5,0.0,0.0,-166.1567,32.59,20.0,25130.5,28,0.477,,0.385,0,-1.668,-2.5,,
1772772870.0,25122.25,6,-1.0,0.0,81.5929,18.8,5.0,25130.5,28,0.477,,0.385,0,-0.949,0.25,,
1772772876.3570514,25122.25,7,-1.0,0.0,81.5929,16.88,5.0,25130.5,28,0.502,,0.385,0,-0.949,0.25,,
1772772877.4151764,25122.25,8,-1.0,0.0,81.5929,15.22,5.0,25130.5,28,0.502,,0.385,0,-0.949,0.25,,
1772772878.4909334,25122.25,9,-1.0,0.0,81.5929,13.76,5.0,25130.5,28,0.502,,0.385,0,-0.949,0.25,,
1772772879.5208032,25122.25,10,-1.0,0.0,81.5929,12.5,5.0,25130.5,28,0.502,,0.385,0,-0.949,0.25,,
1772772875.0,25121.25,11,3.0,3.0,81.5929,11.4,5.0,25130.5,28,0.502,,0.385,0,-0.949,0.25,,
1772772880.5285826,25121.25,12,3.0,3.0,81.5929,10.44,5.0,25130.5,28,0.502,,0.385,0,-0.949,0.25,,
1772772881.6324468,25121.25,13,3.0,3.0,81.5929,9.61,5.0,25130.5,28,0.502,,0.385,0,-0.949,0.25,,
1772772882.6559858,25121.25,14,3.0,3.0,81.5929,8.88,5.0,25130.5,28,0.502,,0.385,0,-0.949,0.25,,
1772772883.6802483,25121.25,15,3.0,3.0,81.5929,8.25,5.0,25130.5,28,0.502,,0.385,0,-0.949,0.25,,
1772772884.7035065,25121.25,16,3.0,3.0,81.5929,7.7,5.0,25130.5,28,0.502,,0.385,0,-0.949,0.25,,
1772772885.7264936,25121.25,17,3.0,3.0,81.5929,7.22,5.0,25130.5,28,0.502,,0.385,0,-0.949,0.25,,
1772772880.0,25121.75,18,1.0,3.0,81.5929,6.8,5.0,25130.5,28,0.502,,0.385,0,-0.949,0.25,,
1772772870.0,25122.25,19,-1.0,3.0,0.6981,7.84,6.0,25130.5,28,0.502,,0.385,0,-0.474,0.0,,
1772772886.7580056,25122.25,20,-1.0,3.0,0.6981,7.42,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772887.7945008,25122.25,21,-1.0,3.0,0.6981,7.05,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772888.8212473,25122.25,22,-1.0,3.0,0.6981,6.72,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772889.9030046,25122.25,23,-1.0,3.0,0.6981,6.43,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772885.0,25121.25,24,3.0,3.0,0.6981,6.16,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772890.9286659,25121.25,25,3.0,3.0,0.6981,5.93,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772892.016924,25121.25,26,3.0,3.0,0.6981,5.72,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772893.0889335,25121.25,27,3.0,3.0,0.6981,5.53,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772894.113105,25121.25,28,3.0,3.0,0.6981,5.37,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772895.2115233,25121.25,29,3.0,3.0,0.6981,5.22,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772890.0,25121.25,30,3.0,3.0,0.6981,5.09,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772896.2525814,25121.25,31,3.0,3.0,0.6981,4.97,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772897.2589335,25121.25,32,3.0,3.0,0.6981,4.86,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772898.3099904,25121.25,33,3.0,3.0,0.6981,4.77,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772899.3937507,25121.25,34,3.0,3.0,0.6981,4.69,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772900.4491076,25121.25,35,3.0,3.0,0.6981,4.61,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772901.46643,25121.25,36,3.0,3.0,0.6981,4.55,6.0,25130.5,28,0.49,,0.385,0,-0.474,0.0,,
1772772895.0,25120.25,37,7.0,7.0,0.6981,4.49,6.0,25127.25,28,0.49,,0.385,0,-0.474,0.0,,
1772772885.0,25121.25,38,3.0,7.0,-28.0782,13.11,20.0,25127.25,28,0.49,,0.385,0,-0.518,-1.0,,
1772772902.4878109,25121.25,39,3.0,7.0,-28.0782,12.8,20.0,25127.25,28,0.442,,0.385,0,-0.518,-1.0,,
1772772903.5601668,25121.25,40,3.0,7.0,-28.0782,12.5,20.0,25127.25,28,0.442,,0.385,0,-0.518,-1.0,,
1772772904.6125517,25121.25,41,3.0,7.0,-28.0782,12.21,20.0,25127.25,28,0.442,,0.385,0,-0.518,-1.0,,
1772772900.0,25120.0,42,8.0,8.0,-28.0782,11.93,20.0,25127.0,28,0.442,,0.385,0,-0.518,-1.0,,
1772772905.6229224,25120.0,43,8.0,8.0,-28.0782,11.66,20.0,25127.0,28,0.442,,0.385,0,-0.518,-1.0,,
1772772906.646456,25120.0,44,8.0,8.0,-28.0782,11.4,20.0,25127.0,28,0.442,,0.385,0,-0.518,-1.0,,
1772772907.6860948,25120.0,45,8.0,8.0,-28.0782,11.15,20.0,25127.0,28,0.442,,0.385,0,-0.518,-1.0,,
1772772908.739779,25120.0,46,8.0,8.0,-28.0782,10.9,20.0,25127.0,28,0.442,,0.385,0,-0.518,-1.0,,
1772772909.7790077,25120.0,47,8.0,8.0,-28.0782,10.67,20.0,25127.0,28,0.442,,0.385,0,-0.518,-1.0,,
1772772905.0,25120.25,48,7.0,8.0,-28.0782,10.44,20.0,25127.0,28,0.442,,0.385,0,-0.518,-1.0,,
1772772910.815951,25120.25,49,7.0,8.0,-28.0782,10.22,20.0,25127.0,28,0.442,,0.385,0,-0.518,-1.0,,
1772772911.9105208,25120.25,50,7.0,8.0,-28.0782,10.01,20.0,25127.0,28,0.442,,0.385,0,-0.518,-1.0,,
1772772912.9199202,25120.25,51,7.0,8.0,-28.0782,9.81,20.0,25127.0,28,0.442,,0.385,0,-0.518,-1.0,,
1772772913.9416225,25120.25,52,7.0,8.0,-28.0782,9.61,20.0,25127.0,28,0.442,,0.385,0,-0.518,-1.0,,
1772772914.964548,25120.25,53,7.0,8.0,-28.0782,9.42,20.0,25127.0,28,0.442,,0.385,0,-0.518,-1.0,,
1772772910.0,25118.0,54,16.0,16.0,-28.0782,9.23,20.0,25125.0,28,0.442,,0.385,0,-0.518,-1.0,,
1772772900.0,25120.0,55,8.0,16.0,-38.5512,9.05,20.0,25125.0,28,0.442,,0.385,0,-0.74,-1.25,,
1772772916.0616844,25120.0,56,8.0,16.0,-38.5512,8.88,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772917.1457267,25120.0,57,8.0,16.0,-38.5512,8.72,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772918.185388,25120.0,58,8.0,16.0,-38.5512,8.56,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772919.2566538,25120.0,59,8.0,16.0,-38.5512,8.4,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772915.0,25119.75,60,9.0,16.0,-38.5512,8.25,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772920.2728093,25119.75,61,9.0,16.0,-38.5512,8.11,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772921.3230944,25119.75,62,9.0,16.0,-38.5512,7.97,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772922.4041805,25119.75,63,9.0,16.0,-38.5512,7.83,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772923.4807873,25119.75,64,9.0,16.0,-38.5512,7.7,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772924.554243,25119.75,65,9.0,16.0,-38.5512,7.57,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772925.5581555,25119.75,66,9.0,16.0,-38.5512,7.45,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772926.572669,25119.75,67,9.0,16.0,-38.5512,7.33,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772927.5852807,25119.75,68,9.0,16.0,-38.5512,7.22,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772920.0,25118.75,69,13.0,16.0,-38.5512,7.11,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772928.5990887,25118.75,70,13.0,16.0,-38.5512,7.01,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772929.6118543,25118.75,71,13.0,16.0,-38.5512,6.9,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772925.0,25118.75,72,13.0,16.0,-38.5512,6.8,20.0,25125.0,28,0.448,,0.385,0,-0.74,-1.25,,
1772772915.0,25119.75,73,9.0,16.0,-13.4691,6.71,20.0,25125.0,28,0.448,,0.385,0,-0.486,-0.25,,
1772772930.6981056,25119.75,74,9.0,16.0,-13.4691,6.62,20.0,25125.0,28,0.448,,0.385,0,-0.486,-0.25,,
1772772931.7391624,25119.75,75,9.0,16.0,-13.4691,6.53,20.0,25125.0,28,0.448,,0.385,0,-0.486,-0.25,,
