ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772773426.184881,25112.75,1,0.0,0.0,215.3633,39.69,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773427.2132447,25112.75,2,0.0,0.0,215.3633,35.07,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773428.2136786,25112.75,3,0.0,0.0,215.3633,31.05,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773429.2294126,25112.75,4,0.0,0.0,215.3633,27.55,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773430.2733035,25112.75,5,0.0,0.0,215.3633,24.5,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773425.0,25112.75,6,0.0,0.0,215.3633,21.85,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773431.3782902,25112.75,7,0.0,0.0,215.3633,19.54,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773432.4663188,25112.75,8,0.0,0.0,215.3633,17.52,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773433.4915092,25112.75,9,0.0,0.0,215.3633,15.77,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773434.5522816,25112.75,10,0.0,0.0,215.3633,14.25,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773435.552911,25112.75,11,0.0,0.0,215.3633,12.92,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773430.0,25112.5,12,1.0,1.0,215.3633,11.77,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773436.5791616,25112.5,13,1.0,1.0,215.3633,10.76,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773437.633195,25112.5,14,1.0,1.0,215.3633,9.89,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773438.6714087,25112.5,15,1.0,1.0,215.3633,9.12,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773439.7280767,25112.5,16,1.0,1.0,215.3633,8.46,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773435.0,25111.5,17,5.0,5.0,215.3633,7.88,5.0,25123.0,34,0.485,,0.388,0,1.118,1.0,,
1772773425.0,25112.75,18,0.0,5.0,-1.0339,25.97,20.0,25123.0,34,0.485,,0.388,0,0.76,0.0,,
1772773440.7594578,25112.75,19,0.0,5.0,-1.0339,25.22,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773441.8259265,25112.75,20,0.0,5.0,-1.0339,24.5,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773442.835859,25112.75,21,0.0,5.0,-1.0339,23.8,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773443.8934388,25112.75,22,0.0,5.0,-1.0339,23.13,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773444.9698641,25112.75,23,0.0,5.0,-1.0339,22.48,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773440.0,25112.0,24,3.0,5.0,-1.0339,21.85,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773445.9959342,25112.0,25,3.0,5.0,-1.0339,21.24,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773447.0194206,25112.0,26,3.0,5.0,-1.0339,20.65,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773448.0348248,25112.0,27,3.0,5.0,-1.0339,20.08,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773449.1129613,25112.0,28,3.0,5.0,-1.0339,19.54,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773445.0,25112.75,29,0.0,5.0,-1.0339,19.01,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773450.149743,25112.75,30,0.0,5.0,-1.0339,18.5,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773451.2494502,25112.75,31,0.0,5.0,-1.0339,18.0,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773452.2732968,25112.75,32,0.0,5.0,-1.0339,17.52,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773453.2793224,25112.75,33,0.0,5.0,-1.0339,17.06,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773454.3080337,25112.75,34,0.0,5.0,-1.0339,16.62,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773450.0,25114.25,35,-6.0,5.0,-1.0339,16.19,20.0,25123.0,34,0.474,,0.388,0,0.76,0.0,,
1772773440.0,25112.0,36,3.0,5.0,-27.3009,15.77,20.0,25123.0,34,0.474,,0.388,0,-0.027,-0.75,,
1772773455.3834164,25112.0,37,3.0,5.0,-27.3009,15.37,20.0,25123.0,34,0.516,,0.371,0,-0.027,-0.75,,
1772773456.3855116,25112.0,38,3.0,5.0,-27.3009,14.99,20.0,25123.0,34,0.516,,0.371,0,-0.027,-0.75,,
1772773457.4504385,25112.0,39,3.0,5.0,-27.3009,14.61,20.0,25123.0,34,0.516,,0.371,0,-0.027,-0.75,,
1772773458.5380437,25112.0,40,3.0,5.0,-27.3009,14.25,20.0,25123.0,34,0.516,,0.371,0,-0.027,-0.75,,
1772773459.6106036,25112.0,41,3.0,5.0,-27.3009,13.9,20.0,25123.0,34,0.516,,0.371,0,-0.027,-0.75,,
1772773460.6516614,25112.0,42,3.0,5.0,-27.3009,13.56,20.0,25123.0,34,0.516,,0.371,0,-0.027,-0.75,,
1772773455.0,25113.0,43,-1.0,5.0,-27.3009,13.24,20.0,25123.0,34,0.516,,0.371,0,-0.027,-0.75,,
1772773461.690576,25113.0,44,-1.0,5.0,-27.3009,12.92,20.0,25123.0,34,0.516,,0.371,0,-0.027,-0.75,,
1772773462.7938547,25113.0,45,-1.0,5.0,-27.3009,12.62,20.0,25123.0,34,0.516,,0.371,0,-0.027,-0.75,,
1772773463.8678231,25113.0,46,-1.0,5.0,-27.3009,12.33,20.0,25123.0,34,0.516,,0.371,0,-0.027,-0.75,,
1772773464.9369502,25113.0,47,-1.0,5.0,-27.3009,12.04,20.0,25123.0,34,0.516,,0.371,0,-0.027,-0.75,,
1772773460.0,25113.25,48,-2.0,5.0,-27.3009,11.77,20.0,25123.0,34,0.516,,0.371,0,-0.027,-0.75,,
