ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772771431.3256414,25099.5,1,0.0,0.0,164.5125,31.86,5.0,25107.5,27,0.623,,0.362,0,2.204,2.0,,
1772771432.3649583,25099.5,2,0.0,0.0,164.5125,28.25,5.0,25107.5,27,0.623,,0.362,0,2.204,2.0,,
1772771433.4216666,25099.5,3,0.0,0.0,164.5125,25.11,5.0,25107.5,27,0.623,,0.362,0,2.204,2.0,,
1772771434.445311,25099.5,4,0.0,0.0,164.5125,22.38,5.0,25107.5,27,0.623,,0.362,0,2.204,2.0,,
1772771435.5490937,25099.5,5,0.0,0.0,164.5125,20.0,5.0,25107.5,27,0.623,,0.362,0,2.204,2.0,,
1772771436.575576,25099.5,6,0.0,0.0,164.5125,17.93,5.0,25107.5,27,0.623,,0.362,0,2.204,2.0,,
1772771430.0,25097.5,7,8.0,8.0,164.5125,16.13,5.0,25104.25,27,0.623,,0.362,0,2.204,2.0,,
1772771437.6025128,25097.5,8,8.0,8.0,164.5125,14.56,5.0,25104.25,27,0.623,,0.362,0,2.204,2.0,,
1772771438.635392,25097.5,9,8.0,8.0,164.5125,13.19,5.0,25104.25,27,0.623,,0.362,0,2.204,2.0,,
1772771439.7044291,25097.5,10,8.0,8.0,164.5125,12.0,5.0,25104.25,27,0.623,,0.362,0,2.204,2.0,,
1772771435.0,25096.75,11,11.0,11.0,164.5125,10.96,5.0,25103.5,27,0.623,,0.362,0,2.204,2.0,,
1772771440.78665,25096.75,12,11.0,11.0,164.5125,10.06,5.0,25103.5,27,0.623,,0.362,0,2.204,2.0,,
1772771441.7935605,25096.75,13,11.0,11.0,164.5125,9.28,5.0,25103.5,27,0.623,,0.362,0,2.204,2.0,,
1772771442.8273618,25096.75,14,11.0,11.0,164.5125,8.59,5.0,25103.5,27,0.623,,0.362,0,2.204,2.0,,
1772771443.8940027,25096.75,15,11.0,11.0,164.5125,8.0,5.0,25103.5,27,0.623,,0.362,0,2.204,2.0,,
1772771444.9401765,25096.75,16,11.0,11.0,164.5125,7.48,5.0,25103.5,27,0.623,,0.362,0,2.204,2.0,,
1772771440.0,25098.0,17,6.0,11.0,164.5125,7.03,5.0,25103.5,27,0.623,,0.362,0,2.204,2.0,,
1772771430.0,25097.5,18,8.0,11.0,-105.8457,21.15,20.0,25103.5,27,0.623,,0.362,0,0.772,-2.0,,
1772771446.0959508,25097.5,19,8.0,11.0,-105.8457,20.56,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771447.1179562,25097.5,20,8.0,11.0,-105.8457,20.0,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771448.120259,25097.5,21,8.0,11.0,-105.8457,19.45,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771449.1871345,25097.5,22,8.0,11.0,-105.8457,18.93,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771450.2382526,25097.5,23,8.0,11.0,-105.8457,18.42,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771451.2453718,25097.5,24,8.0,11.0,-105.8457,17.93,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771452.2900207,25097.5,25,8.0,11.0,-105.8457,17.45,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771453.3244207,25097.5,26,8.0,11.0,-105.8457,17.0,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771454.4188187,25097.5,27,8.0,11.0,-105.8457,16.55,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771455.4228306,25097.5,28,8.0,11.0,-105.8457,16.13,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771456.4857554,25097.5,29,8.0,11.0,-105.8457,15.71,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771445.0,25098.0,30,6.0,11.0,-105.8457,15.31,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771457.4866836,25098.0,31,6.0,11.0,-105.8457,14.93,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771458.521521,25098.0,32,6.0,11.0,-105.8457,14.56,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771459.552742,25098.0,33,6.0,11.0,-105.8457,14.2,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771450.0,25097.25,34,9.0,11.0,-105.8457,13.85,20.0,25103.5,27,0.634,,0.362,0,0.772,-2.0,,
1772771445.0,25098.0,35,6.0,11.0,13.7544,4.25,5.0,25103.5,27,0.634,,0.362,0,0.823,0.5,,
1772771460.6487405,25098.0,36,6.0,11.0,13.7544,4.22,5.0,25103.5,27,0.627,,0.362,0,0.823,0.5,,
1772771461.72691,25098.0,37,6.0,11.0,13.7544,4.19,5.0,25103.5,27,0.627,,0.362,0,0.823,0.5,,
1772771462.7437708,25098.0,38,6.0,11.0,13.7544,4.16,5.0,25103.5,27,0.627,,0.362,0,0.823,0.5,,
1772771463.793547,25098.0,39,6.0,11.0,13.7544,4.14,5.0,25103.5,27,0.627,,0.362,0,0.823,0.5,,
1772771464.811215,25098.0,40,6.0,11.0,13.7544,4.12,5.0,25103.5,27,0.627,,0.362,0,0.823,0.5,,
1772771460.0,25096.0,41,14.0,14.0,13.7544,4.11,5.0,25102.75,27,0.627,,0.362,0,0.823,0.5,,
1772771465.8445947,25096.0,42,14.0,14.0,13.7544,4.09,5.0,25102.75,27,0.627,,0.362,0,0.823,0.5,,
1772771466.9107816,25096.0,43,14.0,14.0,13.7544,4.08,5.0,25102.75,27,0.627,,0.362,0,0.823,0.5,,
1772771467.9733684,25096.0,44,14.0,14.0,13.7544,4.07,5.0,25102.75,27,0.627,,0.362,0,0.823,0.5,,
1772771468.9909854,25096.0,45,14.0,14.0,13.7544,4.06,5.0,25102.75,27,0.627,,0.362,0,0.823,0.5,,
1772771465.0,25096.5,46,12.0,14.0,-636.2775,10.5,20.0,25102.75,27,0.627,,0.362,0,-0.459,-1.5,,
1772771470.1476727,25096.5,47,12.0,14.0,-636.2775,10.28,20.0,25102.75,27,0.563,,0.362,0,-0.459,-1.5,,
1772771471.2407348,25096.5,48,12.0,14.0,-636.2775,10.06,20.0,25102.75,27,0.563,,0.362,0,-0.459,-1.5,,
1772771472.3015282,25096.5,49,12.0,14.0,-636.2775,9.86,20.0,25102.75,27,0.563,,0.362,0,-0.459,-1.5,,
1772771473.3357887,25096.5,50,12.0,14.0,-636.2775,9.66,20.0,25102.75,27,0.563,,0.362,0,-0.459,-1.5,,
1772771474.3728848,25096.5,51,12.0,14.0,-636.2775,9.46,20.0,25102.75,27,0.563,,0.362,0,-0.459,-1.5,,
1772771470.0,25097.5,52,8.0,14.0,-636.2775,9.28,20.0,25102.75,27,0.563,,0.362,0,-0.459,-1.5,,
1772771460.0,25096.0,53,14.0,14.0,-34.5397,9.1,20.0,25102.75,27,0.563,,0.362,0,-0.913,-0.5,,
1772771475.377125,25096.0,54,14.0,14.0,-34.5397,8.92,20.0,25102.75,27,0.575,,0.362,0,-0.913,-0.5,,
1772771476.3954237,25096.0,55,14.0,14.0,-34.5397,8.76,20.0,25102.75,27,0.575,,0.362,0,-0.913,-0.5,,
1772771477.4114203,25096.0,56,14.0,14.0,-34.5397,8.59,20.0,25102.75,27,0.575,,0.362,0,-0.913,-0.5,,
