ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772801205.6618593,24832.0,1,0.0,0.0,-1020.6771,100.39,40.0,24855.5,31,0.63,,0.461,0,-2.334,-10.75,,
1772801206.698171,24832.0,2,0.0,0.0,-1020.6771,98.8,40.0,24855.5,31,0.63,,0.461,0,-2.334,-10.75,,
1772801207.7741287,24832.0,3,0.0,0.0,-1020.6771,97.24,40.0,24855.5,31,0.63,,0.461,0,-2.334,-10.75,,
1772801208.780841,24832.0,4,0.0,0.0,-1020.6771,95.71,40.0,24855.5,31,0.63,,0.461,0,-2.334,-10.75,,
1772801205.0,24826.75,5,21.0,21.0,-1427.8727,94.2,40.0,24834.5,31,0.63,,0.461,0,-2.372,-5.25,,
1772801209.857734,24826.75,6,21.0,21.0,-1427.8727,92.72,40.0,24834.5,31,0.645,,0.461,0,-2.372,-5.25,,
1772801210.899648,24826.75,7,21.0,21.0,-1427.8727,91.26,40.0,24834.5,31,0.645,,0.461,0,-2.372,-5.25,,
1772801211.913064,24826.75,8,21.0,21.0,-1427.8727,89.83,40.0,24834.5,31,0.645,,0.461,0,-2.372,-5.25,,
1772801213.001766,24826.75,9,21.0,21.0,-1427.8727,88.43,40.0,24834.5,31,0.645,,0.461,0,-2.372,-5.25,,
1772801214.082867,24826.75,10,21.0,21.0,-1427.8727,87.04,40.0,24834.5,31,0.645,,0.461,0,-2.372,-5.25,,
1772801210.0,24827.25,11,19.0,21.0,-1427.8727,85.69,40.0,24834.5,31,0.645,,0.461,0,-2.372,-5.25,,
1772801215.1106844,24827.25,12,19.0,21.0,-1427.8727,84.35,40.0,24834.5,31,0.645,,0.461,0,-2.372,-5.25,,
1772801216.1262918,24827.25,13,19.0,21.0,-1427.8727,83.04,40.0,24834.5,31,0.645,,0.461,0,-2.372,-5.25,,
