ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772773757.8576872,25118.5,21,8.0,8.0,-78.8518,24.28,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773758.8629856,25118.5,22,8.0,8.0,-78.8518,23.59,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773759.8972874,25118.5,23,8.0,8.0,-78.8518,22.93,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773760.9633877,25118.5,24,8.0,8.0,-78.8518,22.28,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773762.0441756,25118.5,25,8.0,8.0,-78.8518,21.66,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773755.0,25119.25,26,5.0,8.0,-78.8518,21.06,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773763.0951107,25119.25,27,5.0,8.0,-78.8518,20.48,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773764.1146946,25119.25,28,5.0,8.0,-78.8518,19.92,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773765.13256,25119.25,29,5.0,8.0,-78.8518,19.37,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773760.0,25119.0,30,6.0,8.0,-78.8518,18.85,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773766.227866,25119.0,31,6.0,8.0,-78.8518,18.34,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773767.2951465,25119.0,32,6.0,8.0,-78.8518,17.85,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773768.3601587,25119.0,33,6.0,8.0,-78.8518,17.38,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773769.4291875,25119.0,34,6.0,8.0,-78.8518,16.93,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773770.465422,25119.0,35,6.0,8.0,-78.8518,16.49,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773765.0,25118.75,36,7.0,8.0,-78.8518,16.06,20.0,25122.0,14,0.513,,0.435,0,0.111,-2.0,,
1772773755.0,25119.25,37,5.0,8.0,16.4077,4.25,5.0,25122.0,14,0.513,,0.435,0,0.34,0.75,,
1772773771.5323918,25119.25,38,5.0,8.0,16.4077,4.22,5.0,25122.0,14,0.525,,0.435,0,0.34,0.75,,
1772773772.6288962,25119.25,39,5.0,8.0,16.4077,4.19,5.0,25122.0,14,0.525,,0.435,0,0.34,0.75,,
1772773773.678759,25119.25,40,5.0,8.0,16.4077,4.16,5.0,25122.0,14,0.525,,0.435,0,0.34,0.75,,
1772773774.7005918,25119.25,41,5.0,8.0,16.4077,4.14,5.0,25122.0,14,0.525,,0.435,0,0.34,0.75,,
1772773775.7408147,25119.25,42,5.0,8.0,16.4077,4.12,5.0,25122.0,14,0.525,,0.435,0,0.34,0.75,,
1772773770.0,25119.75,43,3.0,8.0,16.4077,4.11,5.0,25122.0,14,0.525,,0.435,0,0.34,0.75,,
1772773776.7498996,25119.75,44,3.0,8.0,16.4077,4.09,5.0,25122.0,14,0.525,,0.435,0,0.34,0.75,,
1772773777.7601461,25119.75,45,3.0,8.0,16.4077,4.08,5.0,25122.0,14,0.525,,0.435,0,0.34,0.75,,
1772773778.8241189,25119.75,46,3.0,8.0,16.4077,4.07,5.0,25122.0,14,0.525,,0.435,0,0.34,0.75,,
1772773779.9108047,25119.75,47,3.0,8.0,16.4077,4.06,5.0,25122.0,14,0.525,,0.435,0,0.34,0.75,,
1772773775.0,25118.75,48,7.0,8.0,-69.7395,11.96,20.0,25122.0,14,0.525,,0.435,0,0.221,-0.5,,
1772773780.9792693,25118.75,49,7.0,8.0,-69.7395,11.69,20.0,25122.0,14,0.493,,0.435,0,0.221,-0.5,,
1772773781.9873734,25118.75,50,7.0,8.0,-69.7395,11.42,20.0,25122.0,14,0.493,,0.435,0,0.221,-0.5,,
1772773783.0217295,25118.75,51,7.0,8.0,-69.7395,11.17,20.0,25122.0,14,0.493,,0.435,0,0.221,-0.5,,
1772773784.0692277,25118.75,52,7.0,8.0,-69.7395,10.93,20.0,25122.0,14,0.493,,0.435,0,0.221,-0.5,,
1772773785.0733345,25118.75,53,7.0,8.0,-69.7395,10.69,20.0,25122.0,14,0.493,,0.435,0,0.221,-0.5,,
1772773786.1040626,25118.75,54,7.0,8.0,-69.7395,10.46,20.0,25122.0,14,0.493,,0.435,0,0.221,-0.5,,
1772773780.0,25119.0,55,6.0,8.0,-69.7395,10.24,20.0,25122.0,14,0.493,,0.435,0,0.221,-0.5,,
1772773770.0,25119.75,56,3.0,8.0,10.9086,4.02,5.0,25122.0,14,0.493,,0.435,0,0.805,1.0,,
1772773787.107153,25119.75,57,3.0,8.0,10.9086,4.02,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,,
1772773788.1722047,25119.75,58,3.0,8.0,10.9086,4.01,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,,
1772773789.208951,25119.75,59,3.0,8.0,10.9086,4.01,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,,
1772773785.0,25119.75,60,3.0,8.0,10.9086,4.01,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,,
1772773790.241593,25119.75,61,3.0,8.0,10.9086,4.01,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,,
1772773791.2606833,25119.75,62,3.0,8.0,10.9086,4.01,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,,
1772773792.2919128,25119.75,63,3.0,8.0,10.9086,4.01,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,,
1772773793.3093364,25119.75,64,3.0,8.0,10.9086,4.01,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,,
1772773794.338329,25119.75,65,3.0,8.0,10.9086,4.01,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,,
1772773790.0,25120.75,66,-1.0,8.0,10.9086,4.0,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,,
1772773795.3559525,25120.75,67,-1.0,8.0,10.9086,4.0,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,,
1772773796.418676,25120.75,68,-1.0,8.0,10.9086,4.0,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,,
1772773797.467499,25120.75,69,-1.0,8.0,10.9086,4.0,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,,
1772773798.4877706,25120.75,70,-1.0,8.0,10.9086,4.0,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,,
1772773799.5664458,25120.75,71,-1.0,8.0,10.9086,4.0,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,,
1772773795.0,25124.0,72,-14.0,8.0,10.9086,4.0,5.0,25122.0,14,0.5,,0.435,0,0.805,1.0,envelope_breach,25124.0
