ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772771007.4834986,25101.5,1,0.0,0.0,-33.2804,23.32,20.0,25106.5,12,0.474,,0.454,0,-1.725,-0.75,,
1772771008.5011928,25101.5,2,0.0,0.0,-33.2804,22.66,20.0,25106.5,12,0.474,,0.454,0,-1.725,-0.75,,
1772771009.5532148,25101.5,3,0.0,0.0,-33.2804,22.03,20.0,25106.5,12,0.474,,0.454,0,-1.725,-0.75,,
1772771010.602893,25101.5,4,0.0,0.0,-33.2804,21.41,20.0,25106.5,12,0.474,,0.454,0,-1.725,-0.75,,
1772771011.6541176,25101.5,5,0.0,0.0,-33.2804,20.82,20.0,25106.5,12,0.474,,0.454,0,-1.725,-0.75,,
1772771012.736693,25101.5,6,0.0,0.0,-33.2804,20.25,20.0,25106.5,12,0.474,,0.454,0,-1.725,-0.75,,
1772771013.7867782,25101.5,7,0.0,0.0,-33.2804,19.69,20.0,25106.5,12,0.474,,0.454,0,-1.725,-0.75,,
1772771005.0,25102.0,8,-2.0,0.0,-33.2804,19.16,20.0,25106.5,12,0.474,,0.454,0,-1.725,-0.75,,
1772770995.0,25102.75,9,-5.0,0.0,254.6488,9.74,5.0,25106.5,12,0.474,,0.454,0,0.205,2.0,,
1772771014.886386,25102.75,10,-5.0,0.0,254.6488,9.0,5.0,25106.5,12,0.459,,0.454,0,0.205,2.0,,
1772771010.0,25102.75,11,-5.0,0.0,-0.5146,17.66,20.0,25106.5,12,0.459,,0.454,0,0.461,0.0,,
1772771015.9647973,25102.75,12,-5.0,0.0,-0.5146,17.2,20.0,25106.5,12,0.482,,0.454,0,0.461,0.0,,
1772771017.0146222,25102.75,13,-5.0,0.0,-0.5146,16.75,20.0,25106.5,12,0.482,,0.454,0,0.461,0.0,,
1772771018.037296,25102.75,14,-5.0,0.0,-0.5146,16.31,20.0,25106.5,12,0.482,,0.454,0,0.461,0.0,,
1772771019.1328142,25102.75,15,-5.0,0.0,-0.5146,15.89,20.0,25106.5,12,0.482,,0.454,0,0.461,0.0,,
1772771020.149287,25102.75,16,-5.0,0.0,-0.5146,15.49,20.0,25106.5,12,0.482,,0.454,0,0.461,0.0,,
1772771015.0,25102.0,17,-2.0,0.0,-0.5146,15.1,20.0,25106.5,12,0.482,,0.454,0,0.461,0.0,,
1772771021.2020137,25102.0,18,-2.0,0.0,-0.5146,14.72,20.0,25106.5,12,0.482,,0.454,0,0.461,0.0,,
1772771022.2371953,25102.0,19,-2.0,0.0,-0.5146,14.35,20.0,25106.5,12,0.482,,0.454,0,0.461,0.0,,
1772771023.2887049,25102.0,20,-2.0,0.0,-0.5146,14.0,20.0,25106.5,12,0.482,,0.454,0,0.461,0.0,,
1772771024.32354,25102.0,21,-2.0,0.0,-0.5146,13.66,20.0,25106.5,12,0.482,,0.454,0,0.461,0.0,,
1772771025.3261015,25102.0,22,-2.0,0.0,-0.5146,13.33,20.0,25106.5,12,0.482,,0.454,0,0.461,0.0,,
1772771020.0,25101.5,23,0.0,0.0,-0.5146,13.01,20.0,25106.5,12,0.482,,0.454,0,0.461,0.0,,
1772771010.0,25102.75,24,-5.0,0.0,-0.7548,12.71,20.0,25106.5,12,0.482,,0.454,0,0.667,0.0,,
1772771026.4233716,25102.75,25,-5.0,0.0,-0.7548,12.41,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771027.507186,25102.75,26,-5.0,0.0,-0.7548,12.12,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771028.5907037,25102.75,27,-5.0,0.0,-0.7548,11.85,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771029.6307125,25102.75,28,-5.0,0.0,-0.7548,11.58,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771030.713565,25102.75,29,-5.0,0.0,-0.7548,11.32,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771025.0,25101.0,30,2.0,2.0,-0.7548,11.07,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771031.8111336,25101.0,31,2.0,2.0,-0.7548,10.83,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771032.9095268,25101.0,32,2.0,2.0,-0.7548,10.6,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771033.974667,25101.0,33,2.0,2.0,-0.7548,10.37,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771035.0114794,25101.0,34,2.0,2.0,-0.7548,10.16,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771030.0,25102.0,35,-2.0,2.0,-0.7548,9.95,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771036.0155375,25102.0,36,-2.0,2.0,-0.7548,9.74,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771037.072434,25102.0,37,-2.0,2.0,-0.7548,9.55,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771038.1352034,25102.0,38,-2.0,2.0,-0.7548,9.36,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771039.171489,25102.0,39,-2.0,2.0,-0.7548,9.18,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771040.2297735,25102.0,40,-2.0,2.0,-0.7548,9.0,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771035.0,25102.0,41,-2.0,2.0,-0.7548,8.83,20.0,25106.5,12,0.479,,0.454,0,0.667,0.0,,
1772771025.0,25101.0,42,2.0,2.0,-20.1089,8.67,20.0,25106.5,12,0.479,,0.454,0,-0.673,-1.75,,
1772771041.3220341,25101.0,43,2.0,2.0,-20.1089,8.51,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771042.3708892,25101.0,44,2.0,2.0,-20.1089,8.35,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771043.4359243,25101.0,45,2.0,2.0,-20.1089,8.2,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771044.4528296,25101.0,46,2.0,2.0,-20.1089,8.06,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771040.0,25100.25,47,5.0,5.0,-20.1089,7.92,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771045.4771066,25100.25,48,5.0,5.0,-20.1089,7.79,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771046.4850788,25100.25,49,5.0,5.0,-20.1089,7.66,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771047.5203462,25100.25,50,5.0,5.0,-20.1089,7.54,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771048.5843754,25100.25,51,5.0,5.0,-20.1089,7.42,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771049.5902858,25100.25,52,5.0,5.0,-20.1089,7.3,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771045.0,25101.0,53,2.0,5.0,-20.1089,7.19,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771050.5974858,25101.0,54,2.0,5.0,-20.1089,7.08,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771051.6581051,25101.0,55,2.0,5.0,-20.1089,6.97,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771052.744044,25101.0,56,2.0,5.0,-20.1089,6.87,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771053.764382,25101.0,57,2.0,5.0,-20.1089,6.77,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771054.7710195,25101.0,58,2.0,5.0,-20.1089,6.68,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771050.0,25100.25,59,5.0,5.0,-20.1089,6.59,20.0,25106.5,12,0.512,,0.454,0,-0.673,-1.75,,
1772771040.0,25100.25,60,5.0,5.0,-26.5921,6.5,20.0,25106.5,12,0.512,,0.454,0,-0.9,-0.75,,
1772771055.8871214,25100.25,61,5.0,5.0,-26.5921,6.41,20.0,25106.5,12,0.503,,0.454,0,-0.9,-0.75,,
1772771056.8978512,25100.25,62,5.0,5.0,-26.5921,6.33,20.0,25106.5,12,0.503,,0.454,0,-0.9,-0.75,,
1772771058.0034099,25100.25,63,5.0,5.0,-26.5921,6.25,20.0,25106.5,12,0.503,,0.454,0,-0.9,-0.75,,
1772771059.074816,25100.25,64,5.0,5.0,-26.5921,6.18,20.0,25106.5,12,0.503,,0.454,0,-0.9,-0.75,,
1772771055.0,25102.0,65,-2.0,5.0,-26.5921,6.1,20.0,25106.5,12,0.503,,0.454,0,-0.9,-0.75,,
1772771060.11053,25102.0,66,-2.0,5.0,-26.5921,6.03,20.0,25106.5,12,0.503,,0.454,0,-0.9,-0.75,,
1772771061.1523626,25102.0,67,-2.0,5.0,-26.5921,5.96,20.0,25106.5,12,0.503,,0.454,0,-0.9,-0.75,,
1772771062.162286,25102.0,68,-2.0,5.0,-26.5921,5.89,20.0,25106.5,12,0.503,,0.454,0,-0.9,-0.75,,
1772771063.187645,25102.0,69,-2.0,5.0,-26.5921,5.83,20.0,25106.5,12,0.503,,0.454,0,-0.9,-0.75,,
