ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772776017.3741224,25127.0,1,0.0,0.0,146.6047,26.66,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776018.4495184,25127.0,2,0.0,0.0,146.6047,25.41,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776019.5311644,25127.0,3,0.0,0.0,146.6047,24.25,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776020.6001077,25127.0,4,0.0,0.0,146.6047,23.16,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776021.6685085,25127.0,5,0.0,0.0,146.6047,22.14,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776022.735004,25127.0,6,0.0,0.0,146.6047,21.2,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776023.7893844,25127.0,7,0.0,0.0,146.6047,20.31,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776024.8530858,25127.0,8,0.0,0.0,146.6047,19.49,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776025.9189303,25127.0,9,0.0,0.0,146.6047,18.72,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776026.9858785,25127.0,10,0.0,0.0,146.6047,18.0,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776028.052012,25127.0,11,0.0,0.0,146.6047,17.33,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776029.1028724,25127.0,12,0.0,0.0,146.6047,16.71,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776030.184672,25127.0,13,0.0,0.0,146.6047,16.12,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776031.2484987,25127.0,14,0.0,0.0,146.6047,15.58,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776032.3123922,25127.0,15,0.0,0.0,146.6047,15.07,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776033.3780022,25127.0,16,0.0,0.0,146.6047,14.6,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776034.4352717,25127.0,17,0.0,0.0,146.6047,14.16,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776035.5107794,25127.0,18,0.0,0.0,146.6047,13.74,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776036.5790894,25127.0,19,0.0,0.0,146.6047,13.36,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776037.6459978,25127.0,20,0.0,0.0,146.6047,13.0,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776038.6870494,25127.0,21,0.0,0.0,146.6047,12.67,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776039.7513607,25127.0,22,0.0,0.0,146.6047,12.35,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776040.8190908,25127.0,23,0.0,0.0,146.6047,12.06,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776041.885116,25127.0,24,0.0,0.0,146.6047,11.79,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776042.9630647,25127.0,25,0.0,0.0,146.6047,11.54,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776044.031716,25127.0,26,0.0,0.0,146.6047,11.3,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776045.0791957,25127.0,27,0.0,0.0,146.6047,11.08,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776046.1422567,25127.0,28,0.0,0.0,146.6047,10.87,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776047.2062752,25127.0,29,0.0,0.0,146.6047,10.68,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776048.2727485,25127.0,30,0.0,0.0,146.6047,10.5,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776049.356379,25127.0,31,0.0,0.0,146.6047,10.33,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776050.4071116,25127.0,32,0.0,0.0,146.6047,10.18,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776051.472644,25127.0,33,0.0,0.0,146.6047,10.03,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776052.537178,25127.0,34,0.0,0.0,146.6047,9.89,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776053.6023514,25127.0,35,0.0,0.0,146.6047,9.77,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776054.6678138,25127.0,36,0.0,0.0,146.6047,9.65,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776055.7329345,25127.0,37,0.0,0.0,146.6047,9.54,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776056.7986536,25127.0,38,0.0,0.0,146.6047,9.44,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776057.8612902,25127.0,39,0.0,0.0,146.6047,9.34,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776058.9262283,25127.0,40,0.0,0.0,146.6047,9.25,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776059.9920492,25127.0,41,0.0,0.0,146.6047,9.17,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776061.0581243,25127.0,42,0.0,0.0,146.6047,9.09,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776062.1226144,25127.0,43,0.0,0.0,146.6047,9.02,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776063.1882422,25127.0,44,0.0,0.0,146.6047,8.95,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776064.2549155,25127.0,45,0.0,0.0,146.6047,8.88,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776065.3195105,25127.0,46,0.0,0.0,146.6047,8.82,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776066.3842137,25127.0,47,0.0,0.0,146.6047,8.77,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776067.4586976,25127.0,48,0.0,0.0,146.6047,8.72,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776068.5309718,25127.0,49,0.0,0.0,146.6047,8.67,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776069.583996,25127.0,50,0.0,0.0,146.6047,8.62,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776070.6487002,25127.0,51,0.0,0.0,146.6047,8.58,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776071.715383,25127.0,52,0.0,0.0,146.6047,8.54,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776072.7896564,25127.0,53,0.0,0.0,146.6047,8.51,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776073.8785186,25127.0,54,0.0,0.0,146.6047,8.47,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776074.9491062,25127.0,55,0.0,0.0,146.6047,8.44,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776076.017071,25127.0,56,0.0,0.0,146.6047,8.41,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776077.078227,25127.0,57,0.0,0.0,146.6047,8.38,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776078.1599712,25127.0,58,0.0,0.0,146.6047,8.36,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776079.2267814,25127.0,59,0.0,0.0,146.6047,8.33,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776080.3188753,25127.0,60,0.0,0.0,146.6047,8.31,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776081.4052606,25127.0,61,0.0,0.0,146.6047,8.29,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776082.4911156,25127.0,62,0.0,0.0,146.6047,8.27,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776083.5829988,25127.0,63,0.0,0.0,146.6047,8.25,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776084.6559322,25127.0,64,0.0,0.0,146.6047,8.24,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776085.7473056,25127.0,65,0.0,0.0,146.6047,8.22,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776086.8188362,25127.0,66,0.0,0.0,146.6047,8.21,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776087.8934011,25127.0,67,0.0,0.0,146.6047,8.19,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776088.9711492,25127.0,68,0.0,0.0,146.6047,8.18,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776090.039194,25127.0,69,0.0,0.0,146.6047,8.17,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776091.106451,25127.0,70,0.0,0.0,146.6047,8.16,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776092.1732445,25127.0,71,0.0,0.0,146.6047,8.15,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776093.2448294,25127.0,72,0.0,0.0,146.6047,8.14,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776094.3134897,25127.0,73,0.0,0.0,146.6047,8.13,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776095.38564,25127.0,74,0.0,0.0,146.6047,8.12,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776096.4586742,25127.0,75,0.0,0.0,146.6047,8.11,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776097.537227,25127.0,76,0.0,0.0,146.6047,8.1,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776098.614033,25127.0,77,0.0,0.0,146.6047,8.1,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776099.6903708,25127.0,78,0.0,0.0,146.6047,8.09,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776100.7582476,25127.0,79,0.0,0.0,146.6047,8.08,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776101.8324523,25127.0,80,0.0,0.0,146.6047,8.08,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776102.9035664,25127.0,81,0.0,0.0,146.6047,8.07,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776103.9738925,25127.0,82,0.0,0.0,146.6047,8.07,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776105.0582035,25127.0,83,0.0,0.0,146.6047,8.06,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776106.140029,25127.0,84,0.0,0.0,146.6047,8.06,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776107.218994,25127.0,85,0.0,0.0,146.6047,8.06,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776108.2968988,25127.0,86,0.0,0.0,146.6047,8.05,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776109.3647888,25127.0,87,0.0,0.0,146.6047,8.05,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776110.4414184,25127.0,88,0.0,0.0,146.6047,8.04,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776111.514994,25127.0,89,0.0,0.0,146.6047,8.04,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776112.5854278,25127.0,90,0.0,0.0,146.6047,8.04,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776113.6595137,25127.0,91,0.0,0.0,146.6047,8.04,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776114.73116,25127.0,92,0.0,0.0,146.6047,8.03,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776115.800479,25127.0,93,0.0,0.0,146.6047,8.03,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776116.8762362,25127.0,94,0.0,0.0,146.6047,8.03,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776117.949639,25127.0,95,0.0,0.0,146.6047,8.03,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776119.0345857,25127.0,96,0.0,0.0,146.6047,8.03,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776120.1207566,25127.0,97,0.0,0.0,146.6047,8.02,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776121.2027419,25127.0,98,0.0,0.0,146.6047,8.02,10.0,25132.0,12,0.0,,0.0,0,1.474,2.5,,
1772776122.2401114,24621.0,99,2024.0,2024.0,-435.6542,11.6,40.0,25132.0,12,0.0,,0.0,0,-3.952,-508.25,profit_target,24621.0
