ts,price,bars_held,pnl_ticks,hwm_ticks,F_net,envelope_tol,t_half_eff,stop_level,trail_ticks,conviction,direction,wave_maturity,decay_score,z_score,velocity,exit_reason,exit_price
1772800835.605223,24827.75,1,0.0,0.0,-1826.9743,97.44,40.0,24850.5,30,0.563,,0.437,0,-2.476,-4.25,,
1772800836.6084256,24827.75,2,0.0,0.0,-1826.9743,95.9,40.0,24850.5,30,0.563,,0.437,0,-2.476,-4.25,,
1772800837.648577,24827.75,3,0.0,0.0,-1826.9743,94.39,40.0,24850.5,30,0.563,,0.437,0,-2.476,-4.25,,
1772800838.669921,24827.75,4,0.0,0.0,-1826.9743,92.91,40.0,24850.5,30,0.563,,0.437,0,-2.476,-4.25,,
1772800839.749977,24827.75,5,0.0,0.0,-1826.9743,91.45,40.0,24850.5,30,0.563,,0.437,0,-2.476,-4.25,,
1772800835.0,24832.25,6,-18.0,0.0,-1826.9743,90.01,40.0,24850.5,30,0.563,,0.437,0,-2.476,-4.25,,
1772800840.826539,24832.25,7,-18.0,0.0,-1826.9743,88.6,40.0,24850.5,30,0.563,,0.437,0,-2.476,-4.25,,
1772800841.8750246,24832.25,8,-18.0,0.0,-1826.9743,87.22,40.0,24850.5,30,0.563,,0.437,0,-2.476,-4.25,,
1772800842.9717896,24832.25,9,-18.0,0.0,-1826.9743,85.86,40.0,24850.5,30,0.563,,0.437,0,-2.476,-4.25,,
1772800844.0470564,24832.25,10,-18.0,0.0,-1826.9743,84.52,40.0,24850.5,30,0.563,,0.437,0,-2.476,-4.25,,
1772800845.1265888,24832.25,11,-18.0,0.0,-1826.9743,83.21,40.0,24850.5,30,0.563,,0.437,0,-2.476,-4.25,,
1772800840.0,24834.25,12,-26.0,0.0,-1826.9743,81.91,40.0,24850.5,30,0.563,,0.437,0,-2.476,-4.25,,
1772800830.0,24827.75,13,0.0,0.0,91.7599,44.96,10.0,24850.5,30,0.563,,0.437,0,-1.893,0.0,,
1772800846.2217078,24827.75,14,0.0,0.0,91.7599,42.48,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,,
1772800847.2739172,24827.75,15,0.0,0.0,91.7599,40.17,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,,
1772800848.3183174,24827.75,16,0.0,0.0,91.7599,38.02,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,,
1772800849.4015336,24827.75,17,0.0,0.0,91.7599,36.01,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,,
1772800845.0,24829.5,18,-7.0,0.0,91.7599,34.13,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,,
1772800850.509397,24829.5,19,-7.0,0.0,91.7599,32.38,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,,
1772800851.5144775,24829.5,20,-7.0,0.0,91.7599,30.75,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,,
1772800852.5187976,24829.5,21,-7.0,0.0,91.7599,29.23,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,,
1772800853.6094089,24829.5,22,-7.0,0.0,91.7599,27.81,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,,
1772800854.6589565,24829.5,23,-7.0,0.0,91.7599,26.48,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,,
1772800850.0,24832.5,24,-19.0,0.0,91.7599,25.24,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,,
1772800855.660213,24832.5,25,-19.0,0.0,91.7599,24.09,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,,
1772800856.7204754,24832.5,26,-19.0,0.0,91.7599,23.01,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,,
1772800857.8275666,24832.5,27,-19.0,0.0,91.7599,22.0,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,,
1772800858.856116,24832.5,28,-19.0,0.0,91.7599,21.07,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,,
1772800855.0,24833.0,29,-21.0,0.0,91.7599,20.19,10.0,24850.5,30,0.541,,0.437,0,-1.893,0.0,envelope_breach,24833.0
