day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,gross_usd,net_usd,exit_reason
2024_02_05,1707151500,SHORT,17628.25,1707151560,17633.75,-5.5,-110.0,-124.1,ema_inflection
2024_02_05,1707152100,LONG,17648.0,1707152460,17655.5,7.5,150.0,135.9,ema_inflection
2024_02_05,1707153780,LONG,17676.25,1707154020,17680.0,3.75,75.0,60.9,ema_inflection
2024_02_05,1707154860,LONG,17708.0,1707154980,17708.25,0.25,5.0,-9.1,ema_inflection
2024_02_05,1707155940,SHORT,17699.0,1707156180,17693.0,6.0,120.0,105.9,ema_inflection
2024_02_05,1707156960,LONG,17712.25,1707157020,17711.0,-1.25,-25.0,-39.1,ema_inflection
2024_02_05,1707157920,SHORT,17688.75,1707157980,17686.75,2.0,40.0,25.9,ema_inflection
2024_02_05,1707159660,LONG,17690.5,1707159720,17688.0,-2.5,-50.0,-64.1,ema_inflection
2024_02_05,1707160500,LONG,17702.25,1707160680,17698.75,-3.5,-70.0,-84.1,ema_inflection
2024_02_05,1707162540,LONG,17737.0,1707162660,17734.25,-2.75,-55.0,-69.1,ema_inflection
2024_02_05,1707164220,SHORT,17685.25,1707164280,17695.75,-10.5,-210.0,-224.1,ema_inflection
2024_02_05,1707165060,LONG,17708.75,1707165240,17710.75,2.0,40.0,25.9,ema_inflection
2024_02_05,1707165780,SHORT,17706.25,1707166020,17712.25,-6.0,-120.0,-134.1,ema_inflection
2024_02_05,1707166680,LONG,17715.0,1707166740,17715.75,0.75,15.0,0.9000000000000004,ema_inflection
2024_02_05,1707167100,SHORT,17696.75,1707167160,17699.0,-2.25,-45.0,-59.1,ema_inflection
2024_02_05,1707167460,LONG,17700.0,1707167580,17700.0,0.0,0.0,-14.1,ema_inflection
2024_02_05,1707169380,SHORT,17697.5,1707169440,17698.75,-1.25,-25.0,-39.1,ema_inflection
2024_02_06,1707182520,SHORT,17709.5,1707182580,17712.0,-2.5,-50.0,-64.1,ema_inflection
2024_02_06,1707190740,LONG,17730.25,1707190800,17730.5,0.25,5.0,-9.1,ema_inflection
2024_02_06,1707196440,LONG,17743.5,1707196500,17744.0,0.5,10.0,-4.1,ema_inflection
2024_02_06,1707204900,LONG,17757.75,1707204960,17756.5,-1.25,-25.0,-39.1,ema_inflection
2024_02_06,1707208020,LONG,17761.25,1707208080,17758.75,-2.5,-50.0,-64.1,ema_inflection
2024_02_06,1707210840,SHORT,17744.0,1707210900,17746.5,-2.5,-50.0,-64.1,ema_inflection
2024_02_06,1707212460,SHORT,17746.25,1707212520,17747.5,-1.25,-25.0,-39.1,ema_inflection
2024_02_06,1707213420,SHORT,17732.0,1707213480,17733.25,-1.25,-25.0,-39.1,ema_inflection
2024_02_06,1707214020,SHORT,17731.5,1707214080,17728.75,2.75,55.0,40.9,ema_inflection
2024_02_06,1707217680,LONG,17735.0,1707217740,17736.25,1.25,25.0,10.9,ema_inflection
2024_02_06,1707219660,SHORT,17689.0,1707219780,17690.0,-1.0,-20.0,-34.1,ema_inflection
2024_02_06,1707220620,LONG,17688.25,1707220740,17690.5,2.25,45.0,30.9,ema_inflection
2024_02_06,1707222360,SHORT,17683.25,1707222480,17679.5,3.75,75.0,60.9,ema_inflection
2024_02_06,1707223740,LONG,17699.0,1707223800,17700.5,1.5,30.0,15.9,ema_inflection
2024_02_06,1707225780,LONG,17731.75,1707226020,17735.25,3.5,70.0,55.9,ema_inflection
2024_02_06,1707229800,SHORT,17741.25,1707229860,17764.25,-23.0,-460.0,-474.1,ema_inflection
2024_02_06,1707230340,SHORT,17714.75,1707230460,17720.25,-5.5,-110.0,-124.1,ema_inflection
2024_02_06,1707230820,LONG,17717.0,1707230880,17706.25,-10.75,-215.0,-229.1,ema_inflection
2024_02_06,1707231180,SHORT,17679.25,1707231240,17684.5,-5.25,-105.0,-119.1,ema_inflection
2024_02_06,1707232080,SHORT,17641.75,1707232140,17643.75,-2.0,-40.0,-54.1,ema_inflection
2024_02_06,1707232320,SHORT,17623.75,1707232440,17625.5,-1.75,-35.0,-49.1,ema_inflection
2024_02_06,1707232860,LONG,17646.0,1707233040,17636.0,-10.0,-200.0,-214.1,ema_inflection
2024_02_06,1707233220,SHORT,17615.5,1707233340,17621.75,-6.25,-125.0,-139.1,ema_inflection
2024_02_06,1707233820,LONG,17649.0,1707233940,17640.75,-8.25,-165.0,-179.1,ema_inflection
2024_02_06,1707234300,SHORT,17633.25,1707234360,17636.5,-3.25,-65.0,-79.1,ema_inflection
2024_02_06,1707234840,SHORT,17624.0,1707234900,17632.75,-8.75,-175.0,-189.1,ema_inflection
2024_02_06,1707236160,SHORT,17641.0,1707236400,17645.0,-4.0,-80.0,-94.1,ema_inflection
2024_02_06,1707237240,LONG,17650.5,1707237300,17651.25,0.75,15.0,0.9000000000000004,ema_inflection
2024_02_06,1707238080,SHORT,17606.0,1707238500,17593.75,12.25,245.0,230.9,ema_inflection
2024_02_06,1707239760,SHORT,17581.25,1707239820,17582.0,-0.75,-15.0,-29.1,ema_inflection
2024_02_06,1707240240,SHORT,17571.5,1707240300,17574.0,-2.5,-50.0,-64.1,ema_inflection
2024_02_06,1707240720,LONG,17590.75,1707240780,17585.0,-5.75,-115.0,-129.1,ema_inflection
2024_02_06,1707241260,LONG,17603.0,1707241560,17605.0,2.0,40.0,25.9,ema_inflection
2024_02_06,1707241920,SHORT,17599.25,1707242160,17601.25,-2.0,-40.0,-54.1,ema_inflection
2024_02_06,1707243000,LONG,17608.25,1707243060,17603.75,-4.5,-90.0,-104.1,ema_inflection
2024_02_06,1707244440,LONG,17615.25,1707244920,17618.75,3.5,70.0,55.9,ema_inflection
2024_02_06,1707246960,SHORT,17577.5,1707247200,17574.5,3.0,60.0,45.9,ema_inflection
2024_02_06,1707248280,LONG,17599.5,1707248340,17596.5,-3.0,-60.0,-74.1,ema_inflection
2024_02_06,1707250200,LONG,17642.25,1707250320,17642.5,0.25,5.0,-9.1,ema_inflection
2024_02_06,1707251700,SHORT,17614.25,1707252180,17609.0,5.25,105.0,90.9,ema_inflection
2024_02_06,1707253440,LONG,17652.0,1707253500,17647.5,-4.5,-90.0,-104.1,ema_inflection
2024_02_06,1707255900,LONG,17645.75,1707256260,17647.5,1.75,35.0,20.9,ema_inflection
2024_02_07,1707269160,LONG,17703.5,1707269220,17701.75,-1.75,-35.0,-49.1,ema_inflection
2024_02_07,1707271440,SHORT,17689.75,1707271500,17689.5,0.25,5.0,-9.1,ema_inflection
2024_02_07,1707287640,SHORT,17638.25,1707287760,17641.75,-3.5,-70.0,-84.1,ema_inflection
2024_02_07,1707291000,LONG,17644.5,1707291060,17642.25,-2.25,-45.0,-59.1,ema_inflection
2024_02_07,1707292500,SHORT,17639.25,1707292560,17638.5,0.75,15.0,0.9000000000000004,ema_inflection
2024_02_07,1707298620,LONG,17666.0,1707298680,17665.0,-1.0,-20.0,-34.1,ema_inflection
2024_02_07,1707302100,SHORT,17669.5,1707302580,17664.5,5.0,100.0,85.9,ema_inflection
2024_02_07,1707303300,SHORT,17659.0,1707303360,17663.25,-4.25,-85.0,-99.1,ema_inflection
2024_02_07,1707305820,LONG,17681.25,1707305880,17681.5,0.25,5.0,-9.1,ema_inflection
2024_02_07,1707307560,SHORT,17669.25,1707307620,17671.75,-2.5,-50.0,-64.1,ema_inflection
2024_02_07,1707308880,SHORT,17665.25,1707308940,17674.25,-9.0,-180.0,-194.1,ema_inflection
2024_02_07,1707312180,LONG,17727.0,1707312240,17724.0,-3.0,-60.0,-74.1,ema_inflection
2024_02_07,1707312840,LONG,17735.0,1707312900,17732.25,-2.75,-55.0,-69.1,ema_inflection
2024_02_07,1707316260,LONG,17762.0,1707316320,17758.0,-4.0,-80.0,-94.1,ema_inflection
2024_02_07,1707316620,SHORT,17755.25,1707316980,17736.75,18.5,370.0,355.9,ema_inflection
2024_02_07,1707317220,SHORT,17734.0,1707317280,17740.25,-6.25,-125.0,-139.1,ema_inflection
2024_02_07,1707317640,LONG,17756.5,1707317700,17739.75,-16.75,-335.0,-349.1,ema_inflection
2024_02_07,1707318180,LONG,17738.0,1707318240,17730.75,-7.25,-145.0,-159.1,ema_inflection
2024_02_07,1707319140,LONG,17816.0,1707319200,17807.75,-8.25,-165.0,-179.1,ema_inflection
2024_02_07,1707319860,LONG,17857.0,1707319920,17849.0,-8.0,-160.0,-174.1,ema_inflection
2024_02_07,1707320760,LONG,17852.75,1707321240,17854.75,2.0,40.0,25.9,ema_inflection
2024_02_07,1707321480,SHORT,17844.75,1707321840,17828.25,16.5,330.0,315.9,ema_inflection
2024_02_07,1707322440,LONG,17844.5,1707322560,17845.25,0.75,15.0,0.9000000000000004,ema_inflection
2024_02_07,1707322980,SHORT,17825.25,1707323220,17825.25,0.0,0.0,-14.1,ema_inflection
2024_02_07,1707323580,LONG,17824.75,1707323640,17815.75,-9.0,-180.0,-194.1,ema_inflection
2024_02_07,1707323880,SHORT,17816.0,1707323940,17817.0,-1.0,-20.0,-34.1,ema_inflection
2024_02_07,1707324600,LONG,17821.25,1707325200,17844.25,23.0,460.0,445.9,ema_inflection
2024_02_07,1707326040,SHORT,17832.5,1707326160,17836.75,-4.25,-85.0,-99.1,ema_inflection
2024_02_07,1707326460,LONG,17838.5,1707326520,17832.25,-6.25,-125.0,-139.1,ema_inflection
2024_02_07,1707326880,SHORT,17823.25,1707326940,17825.0,-1.75,-35.0,-49.1,ema_inflection
2024_02_07,1707327120,SHORT,17814.25,1707327360,17809.75,4.5,90.0,75.9,ema_inflection
2024_02_07,1707327840,SHORT,17799.5,1707327900,17801.0,-1.5,-30.0,-44.1,ema_inflection
2024_02_07,1707328140,LONG,17799.5,1707328860,17805.75,6.25,125.0,110.9,ema_inflection
2024_02_07,1707329520,LONG,17827.25,1707330300,17830.0,2.75,55.0,40.9,ema_inflection
2024_02_07,1707330780,LONG,17846.75,1707330840,17847.75,1.0,20.0,5.9,ema_inflection
2024_02_07,1707331440,SHORT,17843.5,1707331500,17843.25,0.25,5.0,-9.1,ema_inflection
2024_02_07,1707332220,LONG,17851.75,1707332280,17849.75,-2.0,-40.0,-54.1,ema_inflection
2024_02_07,1707334260,SHORT,17846.25,1707334320,17844.5,1.75,35.0,20.9,ema_inflection
2024_02_07,1707335040,LONG,17839.0,1707335100,17839.25,0.25,5.0,-9.1,ema_inflection
2024_02_07,1707335880,LONG,17853.5,1707335940,17852.5,-1.0,-20.0,-34.1,ema_inflection
2024_02_07,1707338220,SHORT,17850.0,1707338340,17852.0,-2.0,-40.0,-54.1,ema_inflection
2024_02_07,1707340620,LONG,17848.5,1707340680,17847.75,-0.75,-15.0,-29.1,ema_inflection
2024_02_08,1707380880,SHORT,17830.5,1707380940,17833.25,-2.75,-55.0,-69.1,ema_inflection
2024_02_08,1707381360,LONG,17830.5,1707381420,17828.75,-1.75,-35.0,-49.1,ema_inflection
2024_02_08,1707383340,LONG,17842.5,1707383820,17848.25,5.75,115.0,100.9,ema_inflection
2024_02_08,1707392040,SHORT,17809.5,1707392100,17813.25,-3.75,-75.0,-89.1,ema_inflection
2024_02_08,1707394680,LONG,17815.75,1707394800,17816.25,0.5,10.0,-4.1,ema_inflection
2024_02_08,1707397380,SHORT,17810.75,1707397440,17813.25,-2.5,-50.0,-64.1,ema_inflection
2024_02_08,1707398760,SHORT,17808.0,1707398820,17807.5,0.5,10.0,-4.1,ema_inflection
2024_02_08,1707399720,LONG,17819.75,1707399840,17819.0,-0.75,-15.0,-29.1,ema_inflection
2024_02_08,1707403140,LONG,17840.75,1707403200,17840.5,-0.25,-5.0,-19.1,ema_inflection
2024_02_08,1707403500,SHORT,17819.75,1707403560,17822.25,-2.5,-50.0,-64.1,ema_inflection
2024_02_08,1707404160,LONG,17837.0,1707404280,17837.75,0.75,15.0,0.9000000000000004,ema_inflection
2024_02_08,1707405660,LONG,17855.0,1707405780,17851.25,-3.75,-75.0,-89.1,ema_inflection
2024_02_08,1707406020,SHORT,17842.5,1707406380,17842.0,0.5,10.0,-4.1,ema_inflection
2024_02_08,1707406680,LONG,17851.75,1707406740,17845.5,-6.25,-125.0,-139.1,ema_inflection
2024_02_08,1707407760,LONG,17883.25,1707408060,17886.5,3.25,65.0,50.9,ema_inflection
2024_02_08,1707408720,SHORT,17883.5,1707408780,17884.5,-1.0,-20.0,-34.1,ema_inflection
2024_02_08,1707409500,LONG,17883.25,1707409560,17881.5,-1.75,-35.0,-49.1,ema_inflection
2024_02_08,1707409860,SHORT,17869.0,1707409980,17874.0,-5.0,-100.0,-114.1,ema_inflection
2024_02_08,1707410580,LONG,17875.75,1707410640,17875.0,-0.75,-15.0,-29.1,ema_inflection
2024_02_08,1707411000,SHORT,17873.0,1707411060,17875.75,-2.75,-55.0,-69.1,ema_inflection
2024_02_08,1707411720,LONG,17880.25,1707411780,17880.0,-0.25,-5.0,-19.1,ema_inflection
2024_02_08,1707412260,SHORT,17872.75,1707412320,17873.0,-0.25,-5.0,-19.1,ema_inflection
2024_02_08,1707412920,LONG,17878.25,1707413040,17880.25,2.0,40.0,25.9,ema_inflection
2024_02_08,1707413400,LONG,17888.75,1707413460,17888.75,0.0,0.0,-14.1,ema_inflection
2024_02_08,1707414540,SHORT,17862.0,1707414660,17862.5,-0.5,-10.0,-24.1,ema_inflection
2024_02_08,1707415260,SHORT,17861.75,1707415320,17883.25,-21.5,-430.0,-444.1,ema_inflection
2024_02_08,1707415740,LONG,17873.5,1707415800,17875.0,1.5,30.0,15.9,ema_inflection
2024_02_08,1707417660,LONG,17882.75,1707417780,17878.0,-4.75,-95.0,-109.1,ema_inflection
2024_02_08,1707418620,SHORT,17868.5,1707418740,17866.5,2.0,40.0,25.9,ema_inflection
2024_02_08,1707419460,SHORT,17850.0,1707419520,17854.25,-4.25,-85.0,-99.1,ema_inflection
2024_02_08,1707420720,SHORT,17849.25,1707420780,17847.75,1.5,30.0,15.9,ema_inflection
2024_02_08,1707421200,SHORT,17840.0,1707421260,17844.75,-4.75,-95.0,-109.1,ema_inflection
2024_02_08,1707422040,LONG,17851.0,1707422700,17865.75,14.75,295.0,280.9,ema_inflection
2024_02_08,1707425340,SHORT,17862.0,1707425460,17869.0,-7.0,-140.0,-154.1,ema_inflection
2024_02_09,1707437700,LONG,17872.25,1707437760,17869.5,-2.75,-55.0,-69.1,ema_inflection
2024_02_09,1707462300,LONG,17868.75,1707462480,17865.0,-3.75,-75.0,-89.1,ema_inflection
2024_02_09,1707465960,LONG,17903.25,1707466020,17897.25,-6.0,-120.0,-134.1,ema_inflection
2024_02_09,1707467460,LONG,17918.5,1707467520,17915.75,-2.75,-55.0,-69.1,ema_inflection
2024_02_09,1707468840,SHORT,17915.75,1707468900,17914.75,1.0,20.0,5.9,ema_inflection
2024_02_09,1707470220,SHORT,17893.0,1707470580,17894.5,-1.5,-30.0,-44.1,ema_inflection
2024_02_09,1707476580,SHORT,17903.75,1707476760,17905.25,-1.5,-30.0,-44.1,ema_inflection
2024_02_09,1707479280,LONG,17914.25,1707479340,17914.25,0.0,0.0,-14.1,ema_inflection
2024_02_09,1707480480,LONG,17922.75,1707480540,17923.25,0.5,10.0,-4.1,ema_inflection
2024_02_09,1707481740,LONG,17931.75,1707481800,17932.75,1.0,20.0,5.9,ema_inflection
2024_02_09,1707483840,SHORT,17917.5,1707483900,17916.25,1.25,25.0,10.9,ema_inflection
2024_02_09,1707485700,LONG,17942.25,1707485760,17937.25,-5.0,-100.0,-114.1,ema_inflection
2024_02_09,1707486240,SHORT,17929.75,1707486300,17934.25,-4.5,-90.0,-104.1,ema_inflection
2024_02_09,1707486660,LONG,17929.75,1707486720,17929.0,-0.75,-15.0,-29.1,ema_inflection
2024_02_09,1707487800,SHORT,17924.75,1707487860,17930.25,-5.5,-110.0,-124.1,ema_inflection
2024_02_09,1707489240,SHORT,17902.25,1707489600,17889.5,12.75,255.0,240.9,ema_inflection
2024_02_09,1707490380,LONG,17903.25,1707490440,17901.5,-1.75,-35.0,-49.1,ema_inflection
2024_02_09,1707490920,LONG,17932.25,1707491040,17933.5,1.25,25.0,10.9,ema_inflection
2024_02_09,1707491520,LONG,17932.0,1707491580,17935.0,3.0,60.0,45.9,ema_inflection
2024_02_09,1707492000,LONG,17954.5,1707492240,17956.5,2.0,40.0,25.9,ema_inflection
2024_02_09,1707493080,LONG,17984.0,1707493140,17979.25,-4.75,-95.0,-109.1,ema_inflection
2024_02_09,1707494280,SHORT,17984.25,1707494340,17986.5,-2.25,-45.0,-59.1,ema_inflection
2024_02_09,1707495000,LONG,17995.5,1707495300,18000.0,4.5,90.0,75.9,ema_inflection
2024_02_09,1707495540,SHORT,17989.75,1707495600,17995.75,-6.0,-120.0,-134.1,ema_inflection
2024_02_09,1707496260,SHORT,17985.0,1707496320,17985.0,0.0,0.0,-14.1,ema_inflection
2024_02_09,1707497580,LONG,17997.25,1707497640,17990.5,-6.75,-135.0,-149.1,ema_inflection
2024_02_09,1707498240,SHORT,17993.25,1707498780,17986.75,6.5,130.0,115.9,ema_inflection
2024_02_09,1707500340,LONG,17996.5,1707500400,17998.75,2.25,45.0,30.9,ema_inflection
2024_02_09,1707502080,LONG,18022.0,1707502200,18023.75,1.75,35.0,20.9,ema_inflection
2024_02_09,1707503880,LONG,18038.5,1707504060,18039.25,0.75,15.0,0.9000000000000004,ema_inflection
2024_02_09,1707508200,LONG,18062.75,1707508260,18060.25,-2.5,-50.0,-64.1,ema_inflection
2024_02_09,1707509220,SHORT,18040.75,1707509280,18041.0,-0.25,-5.0,-19.1,ema_inflection
2024_02_09,1707510180,LONG,18042.5,1707510240,18043.25,0.75,15.0,0.9000000000000004,ema_inflection
2024_02_09,1707510960,SHORT,18039.75,1707511020,18038.5,1.25,25.0,10.9,ema_inflection
