entry_ts,exit_ts,gross_usd,net_usd,type
1970-01-01 00:00:01.704482719,1970-01-01 00:00:01.704482720,5.0,2.5,SHORT
1970-01-01 00:00:01.704482721,1970-01-01 00:00:01.704482824,60.0,57.5,SHORT
1970-01-01 00:00:01.704482943,1970-01-01 00:00:01.704482956,-100.0,-102.5,SHORT
1970-01-01 00:00:01.704482957,1970-01-01 00:00:01.704483058,-30.0,-32.5,SHORT
1970-01-01 00:00:01.704483066,1970-01-01 00:00:01.704483073,-15.0,-17.5,LONG
1970-01-01 00:00:01.704483078,1970-01-01 00:00:01.704483097,-40.0,-42.5,LONG
1970-01-01 00:00:01.704483099,1970-01-01 00:00:01.704483100,5.0,2.5,LONG
1970-01-01 00:00:01.704483309,1970-01-01 00:00:01.704483433,-35.0,-37.5,LONG
1970-01-01 00:00:01.704483438,1970-01-01 00:00:01.704483446,-45.0,-47.5,LONG
1970-01-01 00:00:01.704483600,1970-01-01 00:00:01.704483742,85.0,82.5,SHORT
1970-01-01 00:00:01.704483937,1970-01-01 00:00:01.704484027,-100.0,-102.5,SHORT
1970-01-01 00:00:01.704484028,1970-01-01 00:00:01.704484038,-65.0,-67.5,SHORT
1970-01-01 00:00:01.704484125,1970-01-01 00:00:01.704484402,415.0,412.5,SHORT
1970-01-01 00:00:01.704484599,1970-01-01 00:00:01.704484615,-105.0,-107.5,SHORT
1970-01-01 00:00:01.704484616,1970-01-01 00:00:01.704484841,40.0,37.5,SHORT
1970-01-01 00:00:01.704484972,1970-01-01 00:00:01.704485149,35.0,32.5,SHORT
1970-01-01 00:00:01.704485496,1970-01-01 00:00:01.704485498,-5.0,-7.5,LONG
1970-01-01 00:00:01.704485518,1970-01-01 00:00:01.704485519,0.0,-2.5,LONG
1970-01-01 00:00:01.704485523,1970-01-01 00:00:01.704485542,-25.0,-27.5,LONG
1970-01-01 00:00:01.704485567,1970-01-01 00:00:01.704485569,-25.0,-27.5,LONG
1970-01-01 00:00:01.704485572,1970-01-01 00:00:01.704485579,10.0,7.5,LONG
1970-01-01 00:00:01.704485580,1970-01-01 00:00:01.704485581,15.0,12.5,LONG
1970-01-01 00:00:01.704485583,1970-01-01 00:00:01.704485740,35.0,32.5,LONG
1970-01-01 00:00:01.704485741,1970-01-01 00:00:01.704485745,-30.0,-32.5,LONG
1970-01-01 00:00:01.704486040,1970-01-01 00:00:01.704486042,0.0,-2.5,LONG
1970-01-01 00:00:01.704486043,1970-01-01 00:00:01.704486045,25.0,22.5,LONG
1970-01-01 00:00:01.704486046,1970-01-01 00:00:01.704486047,-5.0,-7.5,LONG
1970-01-01 00:00:01.704486049,1970-01-01 00:00:01.704486051,-30.0,-32.5,LONG
1970-01-01 00:00:01.704486081,1970-01-01 00:00:01.704486091,-5.0,-7.5,LONG
1970-01-01 00:00:01.704486092,1970-01-01 00:00:01.704486097,-10.0,-12.5,LONG
1970-01-01 00:00:01.704486098,1970-01-01 00:00:01.704486099,-10.0,-12.5,LONG
1970-01-01 00:00:01.704486136,1970-01-01 00:00:01.704486238,-105.0,-107.5,SHORT
1970-01-01 00:00:01.704486242,1970-01-01 00:00:01.704486256,20.0,17.5,SHORT
1970-01-01 00:00:01.704486310,1970-01-01 00:00:01.704486398,-35.0,-37.5,SHORT
1970-01-01 00:00:01.704486432,1970-01-01 00:00:01.704486570,40.0,37.5,SHORT
1970-01-01 00:00:01.704486757,1970-01-01 00:00:01.704486847,-105.0,-107.5,SHORT
1970-01-01 00:00:01.704486848,1970-01-01 00:00:01.704486864,-50.0,-52.5,SHORT
1970-01-01 00:00:01.704486867,1970-01-01 00:00:01.704486868,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704486961,1970-01-01 00:00:01.704487034,-85.0,-87.5,LONG
1970-01-01 00:00:01.704487204,1970-01-01 00:00:01.704487221,-105.0,-107.5,LONG
1970-01-01 00:00:01.704487289,1970-01-01 00:00:01.704487313,-100.0,-102.5,LONG
1970-01-01 00:00:01.704487314,1970-01-01 00:00:01.704487607,370.0,367.5,LONG
1970-01-01 00:00:01.704487768,1970-01-01 00:00:01.704487929,5.0,2.5,LONG
1970-01-01 00:00:01.704488082,1970-01-01 00:00:01.704488222,-35.0,-37.5,LONG
1970-01-01 00:00:01.704488340,1970-01-01 00:00:01.704488369,-110.0,-112.5,LONG
1970-01-01 00:00:01.704488370,1970-01-01 00:00:01.704488499,-50.0,-52.5,LONG
1970-01-01 00:00:01.704489548,1970-01-01 00:00:01.704489601,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704489641,1970-01-01 00:00:01.704489662,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704489665,1970-01-01 00:00:01.704489685,5.0,2.5,SHORT
1970-01-01 00:00:01.704489690,1970-01-01 00:00:01.704489732,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704489734,1970-01-01 00:00:01.704489736,5.0,2.5,SHORT
1970-01-01 00:00:01.704489755,1970-01-01 00:00:01.704489760,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704490112,1970-01-01 00:00:01.704490812,65.0,62.5,SHORT
1970-01-01 00:00:01.704670589,1970-01-01 00:00:01.704670597,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704670861,1970-01-01 00:00:01.704671124,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704671676,1970-01-01 00:00:01.704671958,-25.0,-27.5,LONG
1970-01-01 00:00:01.704672140,1970-01-01 00:00:01.704672529,25.0,22.5,LONG
1970-01-01 00:00:01.704672791,1970-01-01 00:00:01.704673393,120.0,117.5,LONG
1970-01-01 00:00:01.704673684,1970-01-01 00:00:01.704674195,10.0,7.5,LONG
1970-01-01 00:00:01.704674436,1970-01-01 00:00:01.704674452,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704674479,1970-01-01 00:00:01.704674480,5.0,2.5,SHORT
1970-01-01 00:00:01.704674482,1970-01-01 00:00:01.704674489,5.0,2.5,SHORT
1970-01-01 00:00:01.704674493,1970-01-01 00:00:01.704674506,10.0,7.5,SHORT
1970-01-01 00:00:01.704674507,1970-01-01 00:00:01.704674698,20.0,17.5,SHORT
1970-01-01 00:00:01.704675514,1970-01-01 00:00:01.704675517,5.0,2.5,SHORT
1970-01-01 00:00:01.704675523,1970-01-01 00:00:01.704675533,0.0,-2.5,SHORT
1970-01-01 00:00:01.704675535,1970-01-01 00:00:01.704675537,5.0,2.5,SHORT
1970-01-01 00:00:01.704675546,1970-01-01 00:00:01.704675846,55.0,52.5,SHORT
1970-01-01 00:00:01.704676150,1970-01-01 00:00:01.704676249,10.0,7.5,LONG
1970-01-01 00:00:01.704676692,1970-01-01 00:00:01.704676756,-40.0,-42.5,LONG
1970-01-01 00:00:01.704676800,1970-01-01 00:00:01.704677004,-50.0,-52.5,LONG
1970-01-01 00:00:01.704677354,1970-01-01 00:00:01.704677563,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704677783,1970-01-01 00:00:01.704678186,50.0,47.5,SHORT
1970-01-01 00:00:01.704678559,1970-01-01 00:00:01.704678839,245.0,242.5,SHORT
1970-01-01 00:00:01.704678962,1970-01-01 00:00:01.704678999,-100.0,-102.5,SHORT
1970-01-01 00:00:01.704679000,1970-01-01 00:00:01.704679013,10.0,7.5,SHORT
1970-01-01 00:00:01.704679178,1970-01-01 00:00:01.704679462,155.0,152.5,SHORT
1970-01-01 00:00:01.704679734,1970-01-01 00:00:01.704680111,-45.0,-47.5,SHORT
1970-01-01 00:00:01.704681018,1970-01-01 00:00:01.704681020,0.0,-2.5,LONG
1970-01-01 00:00:01.704682294,1970-01-01 00:00:01.704682304,-30.0,-32.5,SHORT
1970-01-01 00:00:01.704682338,1970-01-01 00:00:01.704682343,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704682345,1970-01-01 00:00:01.704682346,0.0,-2.5,SHORT
1970-01-01 00:00:01.704682356,1970-01-01 00:00:01.704682373,-35.0,-37.5,SHORT
1970-01-01 00:00:01.704682440,1970-01-01 00:00:01.704682447,0.0,-2.5,SHORT
1970-01-01 00:00:01.704682458,1970-01-01 00:00:01.704682479,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704682987,1970-01-01 00:00:01.704683140,-60.0,-62.5,SHORT
1970-01-01 00:00:01.704683328,1970-01-01 00:00:01.704683616,10.0,7.5,SHORT
1970-01-01 00:00:01.704684026,1970-01-01 00:00:01.704684624,85.0,82.5,SHORT
1970-01-01 00:00:01.704684729,1970-01-01 00:00:01.704685192,75.0,72.5,SHORT
1970-01-01 00:00:01.704685442,1970-01-01 00:00:01.704685931,15.0,12.5,SHORT
1970-01-01 00:00:01.704686045,1970-01-01 00:00:01.704686296,-30.0,-32.5,SHORT
1970-01-01 00:00:01.704686515,1970-01-01 00:00:01.704686526,5.0,2.5,LONG
1970-01-01 00:00:01.704686527,1970-01-01 00:00:01.704686536,-5.0,-7.5,LONG
1970-01-01 00:00:01.704686539,1970-01-01 00:00:01.704686543,-5.0,-7.5,LONG
1970-01-01 00:00:01.704686550,1970-01-01 00:00:01.704686551,10.0,7.5,LONG
1970-01-01 00:00:01.704686552,1970-01-01 00:00:01.704686553,0.0,-2.5,LONG
1970-01-01 00:00:01.704686556,1970-01-01 00:00:01.704686561,-10.0,-12.5,LONG
1970-01-01 00:00:01.704686604,1970-01-01 00:00:01.704686610,5.0,2.5,LONG
1970-01-01 00:00:01.704686612,1970-01-01 00:00:01.704686615,5.0,2.5,LONG
1970-01-01 00:00:01.704686616,1970-01-01 00:00:01.704686618,-5.0,-7.5,LONG
1970-01-01 00:00:01.704686683,1970-01-01 00:00:01.704686689,0.0,-2.5,LONG
1970-01-01 00:00:01.704687139,1970-01-01 00:00:01.704687535,15.0,12.5,LONG
1970-01-01 00:00:01.704687712,1970-01-01 00:00:01.704688053,10.0,7.5,LONG
1970-01-01 00:00:01.704688708,1970-01-01 00:00:01.704688887,-5.0,-7.5,LONG
1970-01-01 00:00:01.704688888,1970-01-01 00:00:01.704688897,-5.0,-7.5,LONG
1970-01-01 00:00:01.704689234,1970-01-01 00:00:01.704689236,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704690395,1970-01-01 00:00:01.704690747,5.0,2.5,LONG
1970-01-01 00:00:01.704691172,1970-01-01 00:00:01.704691249,-40.0,-42.5,LONG
1970-01-01 00:00:01.704691311,1970-01-01 00:00:01.704691374,-15.0,-17.5,LONG
1970-01-01 00:00:01.704692018,1970-01-01 00:00:01.704692368,90.0,87.5,SHORT
1970-01-01 00:00:01.704692373,1970-01-01 00:00:01.704692406,-75.0,-77.5,SHORT
1970-01-01 00:00:01.704692624,1970-01-01 00:00:01.704692961,-55.0,-57.5,SHORT
1970-01-01 00:00:01.704693150,1970-01-01 00:00:01.704693217,-85.0,-87.5,SHORT
1970-01-01 00:00:01.704693454,1970-01-01 00:00:01.704693884,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704693940,1970-01-01 00:00:01.704694209,90.0,87.5,LONG
1970-01-01 00:00:01.704694448,1970-01-01 00:00:01.704694845,-65.0,-67.5,LONG
1970-01-01 00:00:01.704694868,1970-01-01 00:00:01.704694869,-5.0,-7.5,LONG
1970-01-01 00:00:01.704695226,1970-01-01 00:00:01.704695422,-35.0,-37.5,LONG
1970-01-01 00:00:01.704695471,1970-01-01 00:00:01.704695599,-60.0,-62.5,SHORT
1970-01-01 00:00:01.704695605,1970-01-01 00:00:01.704695610,0.0,-2.5,SHORT
1970-01-01 00:00:01.704695611,1970-01-01 00:00:01.704695701,45.0,42.5,SHORT
1970-01-01 00:00:01.704695964,1970-01-01 00:00:01.704696216,25.0,22.5,SHORT
1970-01-01 00:00:01.704696948,1970-01-01 00:00:01.704697008,5.0,2.5,LONG
1970-01-01 00:00:01.704697271,1970-01-01 00:00:01.704697841,205.0,202.5,LONG
1970-01-01 00:00:01.704697964,1970-01-01 00:00:01.704698166,-35.0,-37.5,LONG
1970-01-01 00:00:01.704698493,1970-01-01 00:00:01.704698496,0.0,-2.5,LONG
1970-01-01 00:00:01.704698500,1970-01-01 00:00:01.704698708,-10.0,-12.5,LONG
1970-01-01 00:00:01.704698948,1970-01-01 00:00:01.704699001,-30.0,-32.5,SHORT
1970-01-01 00:00:01.704699005,1970-01-01 00:00:01.704699057,-30.0,-32.5,SHORT
1970-01-01 00:00:01.704699063,1970-01-01 00:00:01.704699065,10.0,7.5,SHORT
1970-01-01 00:00:01.704699066,1970-01-01 00:00:01.704699068,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704699081,1970-01-01 00:00:01.704699090,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704699099,1970-01-01 00:00:01.704699212,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704699220,1970-01-01 00:00:01.704699615,235.0,232.5,SHORT
1970-01-01 00:00:01.704699807,1970-01-01 00:00:01.704699831,-95.0,-97.5,SHORT
1970-01-01 00:00:01.704700201,1970-01-01 00:00:01.704700204,-40.0,-42.5,SHORT
1970-01-01 00:00:01.704700244,1970-01-01 00:00:01.704700258,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704700260,1970-01-01 00:00:01.704700261,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704700561,1970-01-01 00:00:01.704700581,-35.0,-37.5,LONG
1970-01-01 00:00:01.704700582,1970-01-01 00:00:01.704700589,-20.0,-22.5,LONG
1970-01-01 00:00:01.704700595,1970-01-01 00:00:01.704700661,-10.0,-12.5,LONG
1970-01-01 00:00:01.704700881,1970-01-01 00:00:01.704701004,-20.0,-22.5,LONG
1970-01-01 00:00:01.704701006,1970-01-01 00:00:01.704701106,75.0,72.5,LONG
1970-01-01 00:00:01.704701572,1970-01-01 00:00:01.704701744,15.0,12.5,SHORT
1970-01-01 00:00:01.704702332,1970-01-01 00:00:01.704702340,-80.0,-82.5,LONG
1970-01-01 00:00:01.704702475,1970-01-01 00:00:01.704702638,-15.0,-17.5,LONG
1970-01-01 00:00:01.704702639,1970-01-01 00:00:01.704702640,0.0,-2.5,LONG
1970-01-01 00:00:01.704702645,1970-01-01 00:00:01.704702653,5.0,2.5,LONG
1970-01-01 00:00:01.704702655,1970-01-01 00:00:01.704702656,20.0,17.5,LONG
1970-01-01 00:00:01.704702657,1970-01-01 00:00:01.704702676,15.0,12.5,LONG
1970-01-01 00:00:01.704702886,1970-01-01 00:00:01.704702936,-115.0,-117.5,LONG
1970-01-01 00:00:01.704702937,1970-01-01 00:00:01.704702938,25.0,22.5,LONG
1970-01-01 00:00:01.704702941,1970-01-01 00:00:01.704702954,-35.0,-37.5,LONG
1970-01-01 00:00:01.704702959,1970-01-01 00:00:01.704702961,-20.0,-22.5,LONG
1970-01-01 00:00:01.704702964,1970-01-01 00:00:01.704702983,25.0,22.5,LONG
1970-01-01 00:00:01.704702986,1970-01-01 00:00:01.704702988,-25.0,-27.5,LONG
1970-01-01 00:00:01.704703008,1970-01-01 00:00:01.704703096,-15.0,-17.5,LONG
1970-01-01 00:00:01.704703098,1970-01-01 00:00:01.704703108,15.0,12.5,LONG
1970-01-01 00:00:01.704703180,1970-01-01 00:00:01.704703210,-30.0,-32.5,SHORT
1970-01-01 00:00:01.704703222,1970-01-01 00:00:01.704703260,-50.0,-52.5,SHORT
1970-01-01 00:00:01.704703362,1970-01-01 00:00:01.704703601,115.0,112.5,SHORT
1970-01-01 00:00:01.704703934,1970-01-01 00:00:01.704704267,260.0,257.5,SHORT
1970-01-01 00:00:01.704704457,1970-01-01 00:00:01.704704520,-115.0,-117.5,SHORT
1970-01-01 00:00:01.704704521,1970-01-01 00:00:01.704704536,-35.0,-37.5,SHORT
1970-01-01 00:00:01.704704718,1970-01-01 00:00:01.704704765,-105.0,-107.5,SHORT
1970-01-01 00:00:01.704704766,1970-01-01 00:00:01.704704791,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704704792,1970-01-01 00:00:01.704704795,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704704801,1970-01-01 00:00:01.704704824,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704704877,1970-01-01 00:00:01.704705113,-5.0,-7.5,LONG
1970-01-01 00:00:01.704705448,1970-01-01 00:00:01.704705491,-20.0,-22.5,LONG
1970-01-01 00:00:01.704705492,1970-01-01 00:00:01.704705523,-30.0,-32.5,LONG
1970-01-01 00:00:01.704705788,1970-01-01 00:00:01.704705967,90.0,87.5,SHORT
1970-01-01 00:00:01.704706168,1970-01-01 00:00:01.704706391,365.0,362.5,SHORT
1970-01-01 00:00:01.704706572,1970-01-01 00:00:01.704706660,-95.0,-97.5,SHORT
1970-01-01 00:00:01.704706800,1970-01-01 00:00:01.704706813,-110.0,-112.5,SHORT
1970-01-01 00:00:01.704706814,1970-01-01 00:00:01.704706949,-80.0,-82.5,SHORT
1970-01-01 00:00:01.704706986,1970-01-01 00:00:01.704706993,-35.0,-37.5,LONG
1970-01-01 00:00:01.704706994,1970-01-01 00:00:01.704706998,35.0,32.5,LONG
1970-01-01 00:00:01.704706999,1970-01-01 00:00:01.704707289,325.0,322.5,LONG
1970-01-01 00:00:01.704707535,1970-01-01 00:00:01.704707797,120.0,117.5,LONG
1970-01-01 00:00:01.704708037,1970-01-01 00:00:01.704708237,25.0,22.5,LONG
1970-01-01 00:00:01.704708717,1970-01-01 00:00:01.704708725,0.0,-2.5,SHORT
1970-01-01 00:00:01.704708726,1970-01-01 00:00:01.704708733,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704708736,1970-01-01 00:00:01.704708747,-35.0,-37.5,SHORT
1970-01-01 00:00:01.704708753,1970-01-01 00:00:01.704708756,5.0,2.5,SHORT
1970-01-01 00:00:01.704708757,1970-01-01 00:00:01.704708758,0.0,-2.5,SHORT
1970-01-01 00:00:01.704708765,1970-01-01 00:00:01.704708786,0.0,-2.5,SHORT
1970-01-01 00:00:01.704708789,1970-01-01 00:00:01.704708792,10.0,7.5,SHORT
1970-01-01 00:00:01.704708794,1970-01-01 00:00:01.704708825,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704708828,1970-01-01 00:00:01.704708830,10.0,7.5,SHORT
1970-01-01 00:00:01.704709491,1970-01-01 00:00:01.704709563,-100.0,-102.5,LONG
1970-01-01 00:00:01.704709647,1970-01-01 00:00:01.704709824,-20.0,-22.5,LONG
1970-01-01 00:00:01.704709832,1970-01-01 00:00:01.704709975,-20.0,-22.5,LONG
1970-01-01 00:00:01.704710022,1970-01-01 00:00:01.704710172,-75.0,-77.5,LONG
1970-01-01 00:00:01.704710676,1970-01-01 00:00:01.704710751,-35.0,-37.5,SHORT
1970-01-01 00:00:01.704710753,1970-01-01 00:00:01.704710798,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704710800,1970-01-01 00:00:01.704710811,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704710966,1970-01-01 00:00:01.704711211,80.0,77.5,SHORT
1970-01-01 00:00:01.704711489,1970-01-01 00:00:01.704711826,225.0,222.5,SHORT
1970-01-01 00:00:01.704711930,1970-01-01 00:00:01.704712004,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704712123,1970-01-01 00:00:01.704712163,-115.0,-117.5,SHORT
1970-01-01 00:00:01.704712164,1970-01-01 00:00:01.704712179,-70.0,-72.5,SHORT
1970-01-01 00:00:01.704712180,1970-01-01 00:00:01.704712181,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704712325,1970-01-01 00:00:01.704712472,115.0,112.5,LONG
1970-01-01 00:00:01.704712848,1970-01-01 00:00:01.704712933,-40.0,-42.5,LONG
1970-01-01 00:00:01.704712934,1970-01-01 00:00:01.704712935,-5.0,-7.5,LONG
1970-01-01 00:00:01.704712945,1970-01-01 00:00:01.704712952,-25.0,-27.5,LONG
1970-01-01 00:00:01.704712963,1970-01-01 00:00:01.704712969,-30.0,-32.5,LONG
1970-01-01 00:00:01.704713202,1970-01-01 00:00:01.704713262,-20.0,-22.5,LONG
1970-01-01 00:00:01.704713913,1970-01-01 00:00:01.704714190,255.0,252.5,LONG
1970-01-01 00:00:01.704714361,1970-01-01 00:00:01.704714431,-105.0,-107.5,LONG
1970-01-01 00:00:01.704714432,1970-01-01 00:00:01.704714500,40.0,37.5,LONG
1970-01-01 00:00:01.704714661,1970-01-01 00:00:01.704714696,-130.0,-132.5,LONG
1970-01-01 00:00:01.704714697,1970-01-01 00:00:01.704714700,25.0,22.5,LONG
1970-01-01 00:00:01.704714711,1970-01-01 00:00:01.704714814,-30.0,-32.5,LONG
1970-01-01 00:00:01.704714904,1970-01-01 00:00:01.704714907,0.0,-2.5,SHORT
1970-01-01 00:00:01.704714908,1970-01-01 00:00:01.704714930,-50.0,-52.5,SHORT
1970-01-01 00:00:01.704714979,1970-01-01 00:00:01.704714982,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704714998,1970-01-01 00:00:01.704714999,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704715240,1970-01-01 00:00:01.704715267,-60.0,-62.5,SHORT
1970-01-01 00:00:01.704715437,1970-01-01 00:00:01.704715446,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704715459,1970-01-01 00:00:01.704715480,-35.0,-37.5,SHORT
1970-01-01 00:00:01.704715749,1970-01-01 00:00:01.704715835,25.0,22.5,LONG
1970-01-01 00:00:01.704715956,1970-01-01 00:00:01.704715963,-45.0,-47.5,LONG
1970-01-01 00:00:01.704716080,1970-01-01 00:00:01.704716186,-70.0,-72.5,LONG
1970-01-01 00:00:01.704716399,1970-01-01 00:00:01.704716409,-20.0,-22.5,LONG
1970-01-01 00:00:01.704716477,1970-01-01 00:00:01.704716522,-40.0,-42.5,LONG
1970-01-01 00:00:01.704716570,1970-01-01 00:00:01.704716609,-40.0,-42.5,SHORT
1970-01-01 00:00:01.704716613,1970-01-01 00:00:01.704716649,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704717018,1970-01-01 00:00:01.704717256,205.0,202.5,SHORT
1970-01-01 00:00:01.704717444,1970-01-01 00:00:01.704717641,-45.0,-47.5,SHORT
1970-01-01 00:00:01.704717901,1970-01-01 00:00:01.704717938,-30.0,-32.5,SHORT
1970-01-01 00:00:01.704718106,1970-01-01 00:00:01.704718114,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704718115,1970-01-01 00:00:01.704718125,-30.0,-32.5,SHORT
1970-01-01 00:00:01.704718205,1970-01-01 00:00:01.704718312,-30.0,-32.5,LONG
1970-01-01 00:00:01.704718313,1970-01-01 00:00:01.704718356,5.0,2.5,LONG
1970-01-01 00:00:01.704718532,1970-01-01 00:00:01.704718854,345.0,342.5,LONG
1970-01-01 00:00:01.704719055,1970-01-01 00:00:01.704719121,-105.0,-107.5,LONG
1970-01-01 00:00:01.704719122,1970-01-01 00:00:01.704719126,0.0,-2.5,LONG
1970-01-01 00:00:01.704719434,1970-01-01 00:00:01.704719460,-105.0,-107.5,SHORT
1970-01-01 00:00:01.704719463,1970-01-01 00:00:01.704719467,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704719469,1970-01-01 00:00:01.704719473,5.0,2.5,SHORT
1970-01-01 00:00:01.704719474,1970-01-01 00:00:01.704719487,25.0,22.5,SHORT
1970-01-01 00:00:01.704720149,1970-01-01 00:00:01.704720397,135.0,132.5,LONG
1970-01-01 00:00:01.704720633,1970-01-01 00:00:01.704720843,-5.0,-7.5,LONG
1970-01-01 00:00:01.704720899,1970-01-01 00:00:01.704720905,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704720915,1970-01-01 00:00:01.704720916,10.0,7.5,SHORT
1970-01-01 00:00:01.704720918,1970-01-01 00:00:01.704720937,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704720983,1970-01-01 00:00:01.704720993,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704720996,1970-01-01 00:00:01.704721046,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704721251,1970-01-01 00:00:01.704721255,-50.0,-52.5,SHORT
1970-01-01 00:00:01.704721261,1970-01-01 00:00:01.704721281,-65.0,-67.5,SHORT
1970-01-01 00:00:01.704721471,1970-01-01 00:00:01.704721472,10.0,7.5,SHORT
1970-01-01 00:00:01.704721473,1970-01-01 00:00:01.704721499,0.0,-2.5,SHORT
1970-01-01 00:00:01.704721500,1970-01-01 00:00:01.704721715,45.0,42.5,SHORT
1970-01-01 00:00:01.704721773,1970-01-01 00:00:01.704721923,-30.0,-32.5,SHORT
1970-01-01 00:00:01.704722085,1970-01-01 00:00:01.704722276,95.0,92.5,SHORT
1970-01-01 00:00:01.704722535,1970-01-01 00:00:01.704722541,-50.0,-52.5,SHORT
1970-01-01 00:00:01.704722985,1970-01-01 00:00:01.704722987,-20.0,-22.5,LONG
1970-01-01 00:00:01.704722990,1970-01-01 00:00:01.704723216,270.0,267.5,LONG
1970-01-01 00:00:01.704723322,1970-01-01 00:00:01.704723501,0.0,-2.5,LONG
1970-01-01 00:00:01.704723774,1970-01-01 00:00:01.704723896,-75.0,-77.5,LONG
1970-01-01 00:00:01.704724064,1970-01-01 00:00:01.704724105,-105.0,-107.5,LONG
1970-01-01 00:00:01.704724106,1970-01-01 00:00:01.704724454,815.0,812.5,LONG
1970-01-01 00:00:01.704724632,1970-01-01 00:00:01.704724929,535.0,532.5,LONG
1970-01-01 00:00:01.704725079,1970-01-01 00:00:01.704725281,330.0,327.5,LONG
1970-01-01 00:00:01.704725455,1970-01-01 00:00:01.704725627,-5.0,-7.5,LONG
1970-01-01 00:00:01.704725716,1970-01-01 00:00:01.704725749,-100.0,-102.5,LONG
1970-01-01 00:00:01.704725750,1970-01-01 00:00:01.704725805,-100.0,-102.5,LONG
1970-01-01 00:00:01.704725903,1970-01-01 00:00:01.704726062,190.0,187.5,LONG
1970-01-01 00:00:01.704726214,1970-01-01 00:00:01.704726400,285.0,282.5,LONG
1970-01-01 00:00:01.704726585,1970-01-01 00:00:01.704726683,-115.0,-117.5,LONG
1970-01-01 00:00:01.704726684,1970-01-01 00:00:01.704726685,15.0,12.5,LONG
1970-01-01 00:00:01.704726818,1970-01-01 00:00:01.704726821,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704726833,1970-01-01 00:00:01.704726852,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704726854,1970-01-01 00:00:01.704726855,10.0,7.5,SHORT
1970-01-01 00:00:01.704726856,1970-01-01 00:00:01.704726858,-35.0,-37.5,SHORT
1970-01-01 00:00:01.704727128,1970-01-01 00:00:01.704727143,-130.0,-132.5,SHORT
1970-01-01 00:00:01.704727266,1970-01-01 00:00:01.704727294,-65.0,-67.5,SHORT
1970-01-01 00:00:01.704727437,1970-01-01 00:00:01.704727501,-40.0,-42.5,SHORT
1970-01-01 00:00:01.704727505,1970-01-01 00:00:01.704727507,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704727509,1970-01-01 00:00:01.704727536,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704727545,1970-01-01 00:00:01.704727547,30.0,27.5,SHORT
1970-01-01 00:00:01.704727657,1970-01-01 00:00:01.704728014,365.0,362.5,LONG
1970-01-01 00:00:01.704728091,1970-01-01 00:00:01.704728123,-60.0,-62.5,LONG
1970-01-01 00:00:01.704728178,1970-01-01 00:00:01.704728204,-65.0,-67.5,LONG
1970-01-01 00:00:01.704728401,1970-01-01 00:00:01.704728578,105.0,102.5,LONG
1970-01-01 00:00:01.704728969,1970-01-01 00:00:01.704729085,-30.0,-32.5,LONG
1970-01-01 00:00:01.704729326,1970-01-01 00:00:01.704729451,-100.0,-102.5,LONG
1970-01-01 00:00:01.704729455,1970-01-01 00:00:01.704729456,-5.0,-7.5,LONG
1970-01-01 00:00:01.704729570,1970-01-01 00:00:01.704729601,-80.0,-82.5,SHORT
1970-01-01 00:00:01.704729603,1970-01-01 00:00:01.704729604,25.0,22.5,SHORT
