entry_ts,leg_dir,entry_price,extra_z_se,day
1708387144,SHORT,17748.75,1.9014830336157247,2024_02_20
1708387148,SHORT,17749.25,2.115533656536866,2024_02_20
1708387150,SHORT,17748.75,1.9014830336157247,2024_02_20
1708387165,SHORT,17749.0,2.0085083450762955,2024_02_20
1708387174,SHORT,17748.75,1.9014830336157247,2024_02_20
1708387453,LONG,17741.25,-1.8730446112396546,2024_02_20
1708387456,LONG,17741.25,-1.8730446112396546,2024_02_20
1708387458,LONG,17741.0,-1.979518014057677,2024_02_20
1708387494,LONG,17741.25,-1.8730446112396546,2024_02_20
1708387505,LONG,17741.0,-1.9832855707399026,2024_02_20
1708387509,LONG,17741.25,-1.8706522207688034,2024_02_20
1708387521,LONG,17741.0,-1.9832855707399026,2024_02_20
1708387528,LONG,17741.25,-1.8706522207688034,2024_02_20
1708387571,LONG,17740.0,-1.9610473596896716,2024_02_20
1708387624,LONG,17737.25,-2.109529914305983,2024_02_20
1708387640,LONG,17737.75,-1.9159210502779438,2024_02_20
1708387643,LONG,17737.75,-1.9159210502779438,2024_02_20
1708387650,LONG,17737.75,-1.9159210502779438,2024_02_20
1708387655,LONG,17737.75,-1.9159210502779438,2024_02_20
1708387807,SHORT,17744.0,1.9439731917986196,2024_02_20
1708387820,SHORT,17743.75,1.849681848623271,2024_02_20
1708387830,SHORT,17743.75,1.849681848623271,2024_02_20
1708387853,SHORT,17743.75,1.849681848623271,2024_02_20
1708387856,SHORT,17744.0,1.9439731917986196,2024_02_20
1708387864,SHORT,17744.75,1.8829276386151517,2024_02_20
1708387870,SHORT,17745.25,2.054102878489143,2024_02_20
1708387887,SHORT,17744.75,1.8829276386151517,2024_02_20
1708387926,SHORT,17745.75,1.9037211044729243,2024_02_20
1708387942,SHORT,17745.75,1.9037211044729243,2024_02_20
1708387947,SHORT,17746.0,1.982495770864939,2024_02_20
1708387953,SHORT,17745.75,1.9037211044729243,2024_02_20
1708387955,SHORT,17745.75,1.9037211044729243,2024_02_20
1708388450,LONG,17739.75,-1.855047400731886,2024_02_20
1708388541,LONG,17738.25,-1.9635441513120862,2024_02_20
1708388708,LONG,17723.25,-2.033592800757833,2024_02_20
1708389006,SHORT,17732.0,1.8633922868991533,2024_02_20
1708389011,SHORT,17732.0,1.8633922868991533,2024_02_20
1708389752,LONG,17726.5,-2.3701337868898116,2024_02_20
1708389781,LONG,17725.75,-1.875517776159198,2024_02_20
1708389799,LONG,17725.75,-1.875517776159198,2024_02_20
1708389803,LONG,17725.75,-1.875517776159198,2024_02_20
1708389813,LONG,17725.5,-1.9888421130872262,2024_02_20
1708389906,SHORT,17731.5,1.950451927124311,2024_02_20
1708389908,SHORT,17731.5,1.950451927124311,2024_02_20
1708389912,SHORT,17731.5,1.950451927124311,2024_02_20
1708390716,SHORT,17736.0,1.9983921612895121,2024_02_20
1708390725,SHORT,17736.0,1.9983921612895121,2024_02_20
1708390730,SHORT,17736.0,1.9983921612895121,2024_02_20
1708390733,SHORT,17736.25,2.1591207533503183,2024_02_20
1708390787,SHORT,17737.0,2.096589729599369,2024_02_20
1708390790,SHORT,17736.75,1.9392471607738664,2024_02_20
1708390795,SHORT,17737.0,2.096589729599369,2024_02_20
1708390880,LONG,17733.5,-2.1437651834888665,2024_02_20
1708390894,LONG,17733.75,-1.9405646921629638,2024_02_20
1708390933,LONG,17734.25,-1.850393192985681,2024_02_20
1708390942,LONG,17734.25,-1.850393192985681,2024_02_20
1708390945,LONG,17734.0,-2.058302540512298,2024_02_20
1708390959,LONG,17734.0,-2.058302540512298,2024_02_20
1708390978,LONG,17734.25,-1.850393192985681,2024_02_20
1708390984,LONG,17733.75,-2.1032320390439203,2024_02_20
1708391159,LONG,17734.0,-2.095176379745409,2024_02_20
1708391266,LONG,17733.5,-1.8526711096433883,2024_02_20
1708391272,LONG,17733.25,-2.0080313704100914,2024_02_20
1708391293,LONG,17733.0,-1.8798398481623586,2024_02_20
1708391295,LONG,17732.5,-2.183652348875467,2024_02_20
1708391333,LONG,17732.75,-2.0317460985189126,2024_02_20
1708391345,LONG,17731.75,-2.072555417340193,2024_02_20
1708391398,LONG,17732.0,-1.9259123453585556,2024_02_20
1708391404,LONG,17731.25,-1.9052974934511484,2024_02_20
1708391518,SHORT,17736.5,1.965362345168194,2024_02_20
1708391730,SHORT,17736.0,2.3579892374175015,2024_02_20
1708391998,SHORT,17745.25,1.8925386264297663,2024_02_20
1708392010,SHORT,17747.5,1.9118905664687882,2024_02_20
1708392014,SHORT,17747.5,1.9118905664687882,2024_02_20
1708392035,SHORT,17747.5,1.9118905664687882,2024_02_20
1708392110,SHORT,17750.75,2.0813786814700657,2024_02_20
1708392403,LONG,17748.25,-1.8616629564881206,2024_02_20
1708392412,LONG,17748.0,-1.965763401398931,2024_02_20
1708392441,LONG,17747.75,-1.984460152932398,2024_02_20
1708392456,LONG,17747.75,-1.984460152932398,2024_02_20
1708392620,LONG,17747.5,-1.924326155972838,2024_02_20
1708392622,LONG,17747.5,-1.924326155972838,2024_02_20
1708392624,LONG,17747.5,-1.924326155972838,2024_02_20
1708392648,LONG,17746.25,-2.45129817495222,2024_02_20
1708392674,LONG,17746.5,-1.9031247627230001,2024_02_20
1708392722,LONG,17743.75,-2.0616142516494356,2024_02_20
1708392819,LONG,17740.0,-2.064026126279938,2024_02_20
1708392823,LONG,17740.5,-1.920066152345795,2024_02_20
1708392841,LONG,17738.0,-1.88694735052199,2024_02_20
1708392929,LONG,17734.5,-1.908553050929494,2024_02_20
1708393539,LONG,17717.5,-3.2692008613175276,2024_02_20
1708393982,SHORT,17707.5,1.9746865237002438,2024_02_20
1708394387,LONG,17683.5,-3.0758305015173035,2024_02_20
1708395381,LONG,17685.5,-1.9264207139629876,2024_02_20
1708395386,LONG,17685.5,-1.9264207139629876,2024_02_20
1708395405,LONG,17685.25,-2.054920150136155,2024_02_20
1708395439,LONG,17684.25,-1.8975045855831643,2024_02_20
1708395670,LONG,17684.0,-2.0451699706322093,2024_02_20
1708395687,LONG,17684.25,-1.8769585953918202,2024_02_20
1708395730,LONG,17683.5,-1.9030295401759416,2024_02_20
1708395794,LONG,17681.5,-2.126700184385569,2024_02_20
1708395851,LONG,17679.5,-2.621657140533426,2024_02_20
1708395948,SHORT,17686.25,1.9767708803699366,2024_02_20
1708395955,SHORT,17686.5,2.108190551087009,2024_02_20
1708395957,SHORT,17686.25,1.9767708803699366,2024_02_20
1708395969,SHORT,17685.75,2.1131727214789064,2024_02_20
1708396218,SHORT,17687.0,1.9020035971799678,2024_02_20
1708396231,SHORT,17687.25,2.0283126351775227,2024_02_20
1708396249,SHORT,17687.75,2.280930711172632,2024_02_20
1708396255,SHORT,17687.25,2.0283126351775227,2024_02_20
1708396305,SHORT,17688.5,1.9191976581656414,2024_02_20
1708396310,SHORT,17688.5,1.9191976581656414,2024_02_20
1708396688,LONG,17684.75,-1.889086089058554,2024_02_20
1708396757,LONG,17683.25,-2.479175534651686,2024_02_20
1708396761,LONG,17684.0,-2.0707072543428326,2024_02_20
1708396763,LONG,17684.0,-2.0707072543428326,2024_02_20
1708396773,LONG,17683.75,-2.2068633477791173,2024_02_20
1708396778,LONG,17684.0,-2.0707072543428326,2024_02_20
1708396808,LONG,17683.5,-2.1830181949705882,2024_02_20
1708396965,SHORT,17689.0,1.9534686299850998,2024_02_20
1708396972,SHORT,17689.0,1.9534686299850998,2024_02_20
1708396977,SHORT,17689.0,1.9534686299850998,2024_02_20
1708396982,SHORT,17689.5,1.8625071593003177,2024_02_20
1708396992,SHORT,17689.5,1.8625071593003177,2024_02_20
1708397010,SHORT,17689.75,2.013317455600045,2024_02_20
1708397025,SHORT,17689.5,1.8625071593003177,2024_02_20
1708397301,LONG,17684.25,-1.9368163215697947,2024_02_20
1708397305,LONG,17684.0,-2.0827158561512276,2024_02_20
1708397343,LONG,17682.75,-1.9527884586331006,2024_02_20
1708397359,LONG,17682.5,-2.0801442276743094,2024_02_20
1708397362,LONG,17682.75,-1.9527884586331006,2024_02_20
1708397382,LONG,17682.25,-2.207499996715518,2024_02_20
1708397395,LONG,17682.75,-1.9527884586331006,2024_02_20
1708397429,LONG,17681.5,-1.8603838709452984,2024_02_20
1708397470,LONG,17681.0,-1.8537430390791896,2024_02_20
1708397481,LONG,17681.0,-1.8537430390791896,2024_02_20
1708397483,LONG,17681.0,-1.8537430390791896,2024_02_20
1708397497,LONG,17680.75,-1.9645244955978405,2024_02_20
1708397847,SHORT,17684.0,1.9520187617051934,2024_02_20
1708397849,SHORT,17684.25,2.125660163784202,2024_02_20
1708397859,SHORT,17684.0,1.9520187617051934,2024_02_20
1708397897,SHORT,17684.25,1.9385972597620915,2024_02_20
1708398000,SHORT,17685.0,2.2190300569182675,2024_02_20
1708398030,SHORT,17684.5,1.8491917140985563,2024_02_20
1708398072,SHORT,17685.75,1.9182639471931466,2024_02_20
1708398146,LONG,17680.0,-2.119328931136168,2024_02_20
1708398181,LONG,17679.75,-1.873705351162599,2024_02_20
1708398433,SHORT,17685.25,1.990392095933584,2024_02_20
1708398588,LONG,17679.25,-2.0119305281230826,2024_02_20
1708398611,LONG,17678.0,-1.9184343446069685,2024_02_20
1708398625,LONG,17678.0,-1.9184343446069685,2024_02_20
1708398630,LONG,17678.0,-1.9184343446069685,2024_02_20
1708398634,LONG,17678.0,-1.9184343446069685,2024_02_20
1708398645,LONG,17677.75,-2.0469726591535995,2024_02_20
1708398837,LONG,17676.0,-1.8861105506915137,2024_02_20
1708398863,LONG,17674.5,-1.9012999037336462,2024_02_20
1708398865,LONG,17674.5,-1.9012999037336462,2024_02_20
1708398883,LONG,17674.25,-2.018363007093323,2024_02_20
1708398887,LONG,17674.5,-1.9012999037336462,2024_02_20
1708398893,LONG,17674.25,-2.018363007093323,2024_02_20
1708398896,LONG,17674.5,-1.9012999037336462,2024_02_20
1708399142,SHORT,17678.0,1.9329801195714273,2024_02_20
1708399855,SHORT,17683.25,1.9836473897675948,2024_02_20
1708399866,SHORT,17684.0,1.9057350880059964,2024_02_20
1708399900,SHORT,17684.0,1.9057350880059964,2024_02_20
1708399926,SHORT,17685.5,2.053509199053146,2024_02_20
1708399994,SHORT,17685.75,2.025460506353754,2024_02_20
1708399998,SHORT,17685.75,2.025460506353754,2024_02_20
1708400048,SHORT,17687.5,1.9902802072527874,2024_02_20
1708400052,SHORT,17687.25,1.8586914332195452,2024_02_20
1708400067,SHORT,17687.25,1.8586914332195452,2024_02_20
1708400087,SHORT,17687.5,1.9902802072527874,2024_02_20
1708400193,LONG,17683.5,-1.9430265162883344,2024_02_20
1708400197,LONG,17683.5,-1.9430265162883344,2024_02_20
1708400295,LONG,17683.5,-1.955789729293355,2024_02_20
1708400300,LONG,17683.25,-2.1087850145052704,2024_02_20
1708400322,LONG,17683.5,-1.955789729293355,2024_02_20
1708400440,LONG,17683.25,-1.9365563295103752,2024_02_20
1708400446,LONG,17681.5,-2.877937878577348,2024_02_20
1708400747,LONG,17680.25,-1.9651188297935385,2024_02_20
1708400775,LONG,17678.75,-2.114831989782987,2024_02_20
1708400848,LONG,17677.5,-2.2530201924918796,2024_02_20
1708400893,LONG,17676.5,-1.967623452438208,2024_02_20
1708401087,SHORT,17681.25,2.103894956581556,2024_02_20
1708401091,SHORT,17681.0,1.9474715397353102,2024_02_20
1708401110,SHORT,17681.0,1.9474715397353102,2024_02_20
1708401128,SHORT,17681.75,1.8889804984077845,2024_02_20
1708401216,SHORT,17682.75,1.9076325418793454,2024_02_20
1708401276,SHORT,17683.5,1.851012773971322,2024_02_20
1708401727,LONG,17680.5,-1.8687892964258934,2024_02_20
1708401731,LONG,17680.0,-2.246959137186688,2024_02_20
1708401786,LONG,17679.25,-1.9637772142732883,2024_02_20
1708401989,SHORT,17682.75,2.3047207526821127,2024_02_20
1708402014,SHORT,17682.5,2.0129839485449215,2024_02_20
1708402030,SHORT,17682.5,1.946405459267738,2024_02_20
1708402123,SHORT,17683.0,1.9716708451880802,2024_02_20
1708402162,SHORT,17683.5,1.9504723855572008,2024_02_20
1708402194,SHORT,17683.5,1.9504723855572008,2024_02_20
1708402205,SHORT,17684.0,1.9520701272265375,2024_02_20
1708402359,LONG,17680.75,-1.951202379082715,2024_02_20
1708402384,LONG,17680.5,-2.147168638044708,2024_02_20
1708402433,LONG,17680.75,-1.904092943171989,2024_02_20
1708402495,SHORT,17684.75,2.1280216935937686,2024_02_20
1708402501,SHORT,17687.0,2.101547041541486,2024_02_20
1708402511,SHORT,17687.0,2.101547041541486,2024_02_20
1708402515,SHORT,17687.0,2.101547041541486,2024_02_20
1708402574,SHORT,17690.0,2.1825856740275245,2024_02_20
1708402595,SHORT,17689.75,2.056058968286692,2024_02_20
1708402605,SHORT,17691.75,3.0682726142133543,2024_02_20
1708402831,LONG,17685.25,-1.9255699971995048,2024_02_20
1708403032,LONG,17684.25,-1.8757776253267617,2024_02_20
1708403039,LONG,17684.25,-1.8757776253267617,2024_02_20
1708403232,LONG,17676.5,-2.0287264022378055,2024_02_20
1708403302,LONG,17674.25,-1.902620734673902,2024_02_20
1708403400,SHORT,17682.25,1.8723118742632867,2024_02_20
1708403430,SHORT,17682.25,1.8723118742632867,2024_02_20
1708403437,SHORT,17682.25,1.8723118742632867,2024_02_20
1708403441,SHORT,17682.25,1.8723118742632867,2024_02_20
1708403446,SHORT,17682.5,1.9919484157498033,2024_02_20
1708403462,SHORT,17682.25,1.8932610327284296,2024_02_20
1708403481,SHORT,17682.25,1.8932610327284296,2024_02_20
1708403566,SHORT,17682.0,1.9255246016988474,2024_02_20
1708403583,SHORT,17683.25,2.038443911939247,2024_02_20
1708403585,SHORT,17683.0,1.9323670388114884,2024_02_20
1708403593,SHORT,17683.0,1.9323670388114884,2024_02_20
1708403597,SHORT,17683.0,1.9323670388114884,2024_02_20
1708403609,SHORT,17683.0,1.9323670388114884,2024_02_20
1708403684,SHORT,17684.25,1.9200459944294725,2024_02_20
1708404054,LONG,17681.5,-1.9159591380742442,2024_02_20
1708404058,LONG,17681.5,-1.9159591380742442,2024_02_20
1708404062,LONG,17681.0,-2.041896400632518,2024_02_20
1708404085,LONG,17681.25,-1.902279552726021,2024_02_20
1708404100,LONG,17680.75,-2.181513248539015,2024_02_20
1708404454,LONG,17680.5,-1.9590366688866303,2024_02_20
1708404664,SHORT,17682.75,1.869667115610882,2024_02_20
1708404669,SHORT,17683.0,2.108602210257729,2024_02_20
1708404723,SHORT,17683.25,1.9184060372580733,2024_02_20
1708404733,SHORT,17683.5,2.137861446667909,2024_02_20
1708404840,SHORT,17683.75,1.9114360368427041,2024_02_20
1708405027,SHORT,17684.25,2.0191412119397847,2024_02_20
1708405176,LONG,17679.5,-2.1404927166394385,2024_02_20
1708405460,SHORT,17683.75,2.351429257235796,2024_02_20
1708405468,SHORT,17683.5,2.074247026520505,2024_02_20
1708405482,SHORT,17683.75,2.351429257235796,2024_02_20
1708405491,SHORT,17684.0,2.6286114879510873,2024_02_20
1708405557,SHORT,17683.75,1.9646047936730786,2024_02_20
1708405651,SHORT,17684.0,2.043814081197247,2024_02_20
1708405659,SHORT,17684.0,2.043814081197247,2024_02_20
1708405667,SHORT,17684.0,2.043814081197247,2024_02_20
1708405761,LONG,17680.0,-2.5688252875526074,2024_02_20
1708405807,LONG,17680.75,-1.8831676288316466,2024_02_20
1708405855,LONG,17680.75,-1.8831676288316466,2024_02_20
1708405984,LONG,17680.0,-2.004437771038987,2024_02_20
1708405987,LONG,17679.75,-2.2636323103973464,2024_02_20
1708406001,LONG,17680.0,-2.004437771038987,2024_02_20
1708406022,LONG,17679.25,-2.7820213891140657,2024_02_20
1708406044,LONG,17678.5,-2.044765379482239,2024_02_20
1708406077,LONG,17678.5,-2.044765379482239,2024_02_20
1708406102,LONG,17677.25,-1.852596035018175,2024_02_20
1708406106,LONG,17677.25,-1.852596035018175,2024_02_20
1708406253,SHORT,17681.5,1.8664848561528251,2024_02_20
1708406259,SHORT,17682.0,2.2660891072467644,2024_02_20
1708406268,SHORT,17681.5,1.8664848561528251,2024_02_20
1708406275,SHORT,17681.5,1.8664848561528251,2024_02_20
1708406293,SHORT,17682.5,2.2652290288708548,2024_02_20
1708406830,LONG,17678.25,-1.8636756813224604,2024_02_20
1708406847,LONG,17678.25,-1.8636756813224604,2024_02_20
1708406868,LONG,17678.25,-1.8636756813224604,2024_02_20
1708406929,LONG,17677.75,-1.848599001429032,2024_02_20
1708407015,SHORT,17681.25,1.9493168447533897,2024_02_20
1708407027,SHORT,17681.25,1.9493168447533897,2024_02_20
1708407200,LONG,17677.25,-1.8987946382448557,2024_02_20
1708407206,LONG,17677.25,-1.8987946382448557,2024_02_20
1708407241,LONG,17675.5,-2.4738633308127533,2024_02_20
1708407303,LONG,17674.5,-2.0559795231296554,2024_02_20
1708407341,LONG,17674.5,-2.0559795231296554,2024_02_20
1708407387,LONG,17673.0,-1.9331634482307791,2024_02_20
1708407394,LONG,17673.0,-1.9331634482307791,2024_02_20
1708407399,LONG,17672.75,-2.081868328863916,2024_02_20
1708407429,LONG,17671.25,-1.892204204509756,2024_02_20
1708407437,LONG,17671.25,-1.892204204509756,2024_02_20
1708407708,SHORT,17676.75,1.9263397634781418,2024_02_20
1708407746,SHORT,17677.25,1.8918616239449766,2024_02_20
1708407753,SHORT,17677.25,1.8918616239449766,2024_02_20
1708407757,SHORT,17677.25,1.8918616239449766,2024_02_20
1708407762,SHORT,17677.25,1.8918616239449766,2024_02_20
1708407815,SHORT,17678.0,1.8500862799476214,2024_02_20
1708407826,SHORT,17678.0,1.8500862799476214,2024_02_20
1708407833,SHORT,17678.0,1.8500862799476214,2024_02_20
1708407995,SHORT,17681.5,1.9056762819187012,2024_02_20
1708408007,SHORT,17681.5,1.9056762819187012,2024_02_20
1708408050,SHORT,17684.0,2.127806333183709,2024_02_20
1708408058,SHORT,17683.25,1.8627508729948419,2024_02_20
1708408061,SHORT,17683.25,1.8627508729948419,2024_02_20
1708408074,SHORT,17683.5,1.9511026930577977,2024_02_20
1708408127,SHORT,17685.0,1.9192009023610064,2024_02_20
1708408132,SHORT,17685.0,1.9192009023610064,2024_02_20
1708408256,SHORT,17688.0,2.394857284287691,2024_02_20
1708408325,LONG,17684.25,-1.9754197230643864,2024_02_20
1708408332,LONG,17684.25,-1.9754197230643864,2024_02_20
1708408350,LONG,17684.25,-1.9754197230643864,2024_02_20
1708408440,LONG,17684.5,-2.5502981500187016,2024_02_20
1708408492,LONG,17685.25,-2.0080020283373785,2024_02_20
1708408501,LONG,17684.75,-1.8996533812882042,2024_02_20
1708408538,LONG,17684.75,-1.8996533812882042,2024_02_20
1708408612,LONG,17683.75,-1.885277549270078,2024_02_20
1708408652,LONG,17682.75,-1.909114720985811,2024_02_20
1708408657,LONG,17682.75,-1.909114720985811,2024_02_20
1708408659,LONG,17682.25,-2.1285531946624143,2024_02_20
1708408670,LONG,17682.75,-1.909114720985811,2024_02_20
1708408977,SHORT,17687.5,1.8714164988195776,2024_02_20
1708408986,SHORT,17687.75,1.9082651837752362,2024_02_20
1708408995,SHORT,17688.75,2.72245832885267,2024_02_20
1708409034,SHORT,17687.75,1.9082651837752362,2024_02_20
1708409063,SHORT,17688.5,1.9593069526293154,2024_02_20
1708409279,SHORT,17688.25,1.9085064177495468,2024_02_20
1708409281,SHORT,17689.0,1.8535779310401006,2024_02_20
1708409322,SHORT,17689.0,1.8535779310401006,2024_02_20
1708409371,SHORT,17690.0,1.862232739386278,2024_02_20
1708409399,SHORT,17690.0,1.862232739386278,2024_02_20
1708409415,SHORT,17691.0,1.8718354434782563,2024_02_20
1708409447,SHORT,17691.0,1.8718354434782563,2024_02_20
1708409618,SHORT,17692.75,1.9334422217568392,2024_02_20
1708409621,SHORT,17692.75,1.9334422217568392,2024_02_20
1708409626,SHORT,17692.75,1.9334422217568392,2024_02_20
1708409628,SHORT,17692.75,1.9334422217568392,2024_02_20
1708409639,SHORT,17692.75,1.9334422217568392,2024_02_20
1708409666,SHORT,17694.0,2.0152615912564094,2024_02_20
1708409674,SHORT,17694.0,2.0152615912564094,2024_02_20
1708409677,SHORT,17694.25,2.198606087807377,2024_02_20
1708409683,SHORT,17694.25,2.198606087807377,2024_02_20
1708409686,SHORT,17694.25,2.198606087807377,2024_02_20
1708409697,SHORT,17694.25,2.198606087807377,2024_02_20
1708409808,SHORT,17698.0,1.8808866028682971,2024_02_20
1708409847,SHORT,17699.75,1.9263032792982098,2024_02_20
1708409866,SHORT,17700.0,2.0590754754589313,2024_02_20
1708409908,SHORT,17702.25,2.272710546663894,2024_02_20
1708410061,LONG,17699.0,-1.8641562032875303,2024_02_20
1708410133,LONG,17699.0,-1.862733864759926,2024_02_20
1708410136,LONG,17698.5,-2.116454708995338,2024_02_20
1708410157,LONG,17698.75,-1.989594286877632,2024_02_20
1708410170,LONG,17698.5,-2.116454708995338,2024_02_20
1708410208,LONG,17698.25,-2.057516004026619,2024_02_20
1708410226,LONG,17698.5,-1.9451346109982273,2024_02_20
1708410580,SHORT,17708.0,1.9283408981576544,2024_02_20
1708410659,SHORT,17708.5,1.9227049592572925,2024_02_20
1708410677,SHORT,17710.75,2.3043828467652614,2024_02_20
1708410862,LONG,17706.25,-2.0756355378511104,2024_02_20
1708410942,LONG,17706.5,-1.9631328802154255,2024_02_20
1708410959,LONG,17706.5,-1.9631328802154255,2024_02_20
1708411076,LONG,17704.25,-2.474861501367784,2024_02_20
1708411085,LONG,17704.5,-1.9037991801415037,2024_02_20
1708411087,LONG,17704.25,-2.013633748226621,2024_02_20
1708411514,LONG,17704.25,-2.1527078944023845,2024_02_20
1708411527,LONG,17704.5,-1.92247175596377,2024_02_20
1708411773,LONG,17700.25,-1.8898011553504848,2024_02_20
1708411777,LONG,17700.25,-1.8898011553504848,2024_02_20
1708411794,LONG,17700.25,-1.8898011553504848,2024_02_20
1708411805,LONG,17699.0,-1.9354868050096183,2024_02_20
1708411880,LONG,17696.0,-1.8603605030336297,2024_02_20
1708411890,LONG,17696.0,-1.8603605030336297,2024_02_20
1708411892,LONG,17696.0,-1.8603605030336297,2024_02_20
1708411986,SHORT,17702.5,1.9556258641459023,2024_02_20
1708412015,SHORT,17702.5,1.9556258641459023,2024_02_20
1708412198,SHORT,17704.5,1.9280546524487696,2024_02_20
1708412202,SHORT,17704.5,1.9280546524487696,2024_02_20
1708412266,SHORT,17706.25,1.8877282218245692,2024_02_20
1708412433,SHORT,17709.5,1.8882118454753232,2024_02_20
1708412442,SHORT,17709.5,1.8882118454753232,2024_02_20
1708412705,LONG,17700.75,-1.893499899717629,2024_02_20
1708412858,LONG,17701.0,-1.893146712297347,2024_02_20
1708412864,LONG,17701.0,-1.893146712297347,2024_02_20
1708412870,LONG,17701.0,-1.893146712297347,2024_02_20
1708412883,LONG,17700.25,-1.895744793269035,2024_02_20
1708412891,LONG,17700.25,-1.895744793269035,2024_02_20
1708413027,SHORT,17705.25,1.9604544703033906,2024_02_20
1708413089,SHORT,17706.0,1.8551771946653217,2024_02_20
1708413123,SHORT,17707.0,1.8951640780915542,2024_02_20
1708413127,SHORT,17707.25,2.0019840355227245,2024_02_20
1708413202,SHORT,17710.0,2.011019699563629,2024_02_20
1708413211,SHORT,17710.5,2.1853225987674323,2024_02_20
1708413250,SHORT,17712.5,1.9262633403242704,2024_02_20
1708413270,SHORT,17712.5,1.9262633403242704,2024_02_20
1708413312,SHORT,17715.0,2.0789669506901913,2024_02_20
1708413362,SHORT,17717.75,1.8528939199240424,2024_02_20
1708413364,SHORT,17717.75,1.8528939199240424,2024_02_20
1708413374,SHORT,17718.0,1.9252961571076366,2024_02_20
1708413395,SHORT,17718.0,1.9252961571076366,2024_02_20
1708413662,LONG,17719.0,-1.9674159023831927,2024_02_20
1708413676,LONG,17719.0,-1.9674159023831927,2024_02_20
1708414074,LONG,17712.5,-2.043528112725225,2024_02_20
1708414077,LONG,17713.0,-1.8988535560721118,2024_02_20
1708414134,LONG,17710.5,-2.143881561571436,2024_02_20
1708414152,LONG,17708.75,-2.0217877581415604,2024_02_20
1708414173,LONG,17709.25,-1.8700113859319747,2024_02_20
1708414184,LONG,17709.0,-1.9458995720367676,2024_02_20
1708414192,LONG,17709.0,-1.9458995720367676,2024_02_20
1708414220,LONG,17708.0,-1.8594971562140812,2024_02_20
1708414226,LONG,17707.5,-2.0517760521603114,2024_02_20
1708414513,LONG,17704.0,-1.8644840679979158,2024_02_20
1708414678,SHORT,17711.75,2.0528917569364884,2024_02_20
1708414883,LONG,17702.5,-1.965963024586099,2024_02_20
1708414885,LONG,17702.0,-2.172453670494591,2024_02_20
1708414976,SHORT,17711.5,1.9131320883790792,2024_02_20
1708415421,SHORT,17712.0,1.955958849303066,2024_02_20
1708415467,SHORT,17713.5,1.9047364999751273,2024_02_20
1708415473,SHORT,17713.75,2.024280631772613,2024_02_20
1708415487,SHORT,17713.75,2.024280631772613,2024_02_20
1708415499,SHORT,17714.0,2.1438247635700987,2024_02_20
1708415532,SHORT,17715.25,1.8515263488310811,2024_02_20
1708415577,SHORT,17716.25,2.271532325881656,2024_02_20
1708415605,SHORT,17717.25,1.96850346850703,2024_02_20
1708415642,SHORT,17720.75,2.0007125537460295,2024_02_20
1708415648,SHORT,17720.75,2.0007125537460295,2024_02_20
1708415657,SHORT,17720.5,1.9118906867650507,2024_02_20
1708415659,SHORT,17720.5,1.9118906867650507,2024_02_20
1708415663,SHORT,17720.5,1.9118906867650507,2024_02_20
1708416001,LONG,17712.75,-2.0057763000025255,2024_02_20
1708416070,LONG,17711.0,-1.9052837876747177,2024_02_20
1708416226,LONG,17709.75,-2.0022542612112857,2024_02_20
1708416234,LONG,17710.0,-1.9356050208935838,2024_02_20
1708416411,LONG,17707.5,-1.8963037050894338,2024_02_20
1708416418,LONG,17706.5,-2.276514974280353,2024_02_20
1708416436,LONG,17705.25,-1.902778959933124,2024_02_20
1708416438,LONG,17705.25,-1.902778959933124,2024_02_20
1708416440,LONG,17705.25,-1.902778959933124,2024_02_20
1708416446,LONG,17705.0,-2.0024008950081265,2024_02_20
1708416451,LONG,17704.75,-2.1020228300831287,2024_02_20
1708416454,LONG,17705.25,-1.902778959933124,2024_02_20
1708416588,LONG,17704.0,-1.969984948518483,2024_02_20
1708416680,LONG,17701.25,-2.410821413242573,2024_02_20
1708416787,LONG,17699.0,-2.7003163827439702,2024_02_20
1708416804,LONG,17699.5,-2.452770190284619,2024_02_20
1708416836,LONG,17699.75,-2.328997094054943,2024_02_20
1708416900,SHORT,17706.5,1.8581324045816079,2024_02_20
1708416902,SHORT,17706.5,1.8581324045816079,2024_02_20
1708416912,SHORT,17706.5,1.8581324045816079,2024_02_20
1708416989,LONG,17696.0,-2.0607415319242772,2024_02_20
1708416993,LONG,17695.25,-2.3971891289734053,2024_02_20
1708417006,LONG,17695.75,-2.1728907309406535,2024_02_20
1708417010,LONG,17696.25,-1.9485923329079013,2024_02_20
1708417091,LONG,17693.75,-2.074772492098442,2024_02_20
1708417383,LONG,17643.5,-2.0331083451341003,2024_02_20
1708417396,LONG,17644.5,-1.9341736324755208,2024_02_20
1708417400,LONG,17643.0,-2.0825757014633903,2024_02_20
1708417624,SHORT,17655.5,1.8641994892030413,2024_02_20
1708417660,SHORT,17655.5,1.8641994892030413,2024_02_20
1708417667,SHORT,17655.5,1.8641994892030413,2024_02_20
1708417675,SHORT,17655.75,1.8912921304413073,2024_02_20
1708417752,SHORT,17659.5,1.8857658486718327,2024_02_20
1708417756,SHORT,17659.25,1.8647173971937714,2024_02_20
1708417764,SHORT,17659.25,1.8647173971937714,2024_02_20
1708417771,SHORT,17659.25,1.8647173971937714,2024_02_20
1708417795,SHORT,17660.5,1.969959654584078,2024_02_20
1708418165,SHORT,17669.5,1.906959644166125,2024_02_20
