day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,gross_usd,net_usd,exit_reason
2024_02_08,1707416580,SHORT,17867.5,1707417300,17881.0,-13.5,-270.0,-284.1,r2_collapse
2024_02_08,1707417660,LONG,17882.75,1707417900,17876.5,-6.25,-125.0,-139.1,r2_collapse
2024_02_08,1707418260,LONG,17868.0,1707418500,17862.5,-5.5,-110.0,-124.1,r2_collapse
2024_02_08,1707419520,SHORT,17854.25,1707419760,17850.75,3.5,70.0,55.9,r2_collapse
2024_02_08,1707420000,SHORT,17859.75,1707420660,17846.25,13.5,270.0,255.9,r2_collapse
2024_02_08,1707421200,SHORT,17840.0,1707421800,17850.75,-10.75,-215.0,-229.1,r2_collapse
2024_02_08,1707423420,LONG,17866.75,1707423660,17873.75,7.0,140.0,125.9,r2_collapse
2024_02_08,1707423960,LONG,17866.75,1707424200,17870.5,3.75,75.0,60.9,r2_collapse
2024_02_08,1707424500,LONG,17870.0,1707424740,17864.25,-5.75,-115.0,-129.1,r2_collapse
2024_02_09,1707465960,LONG,17903.25,1707466200,17901.0,-2.25,-45.0,-59.1,r2_collapse
2024_02_09,1707467460,LONG,17918.5,1707467700,17919.0,0.5,10.0,-4.1,r2_collapse
2024_02_09,1707467880,LONG,17916.75,1707468120,17918.75,2.0,40.0,25.9,r2_collapse
2024_02_09,1707468300,LONG,17911.0,1707468540,17910.25,-0.75,-15.0,-29.1,r2_collapse
2024_02_09,1707470220,SHORT,17893.0,1707470460,17890.75,2.25,45.0,30.9,r2_collapse
2024_02_09,1707470700,SHORT,17897.0,1707470940,17897.25,-0.25,-5.0,-19.1,r2_collapse
2024_02_09,1707472020,SHORT,17900.0,1707472260,17900.25,-0.25,-5.0,-19.1,r2_collapse
2024_02_09,1707475020,LONG,17912.75,1707475320,17916.75,4.0,80.0,65.9,r2_collapse
2024_02_09,1707480480,LONG,17922.75,1707480720,17926.5,3.75,75.0,60.9,r2_collapse
2024_02_09,1707484800,SHORT,17914.25,1707485040,17912.5,1.75,35.0,20.9,r2_collapse
2024_02_09,1707486420,LONG,17929.75,1707486660,17929.75,0.0,0.0,-14.1,r2_collapse
2024_02_09,1707487260,LONG,17925.5,1707487500,17924.25,-1.25,-25.0,-39.1,r2_collapse
2024_02_09,1707488220,LONG,17927.75,1707488460,17923.5,-4.25,-85.0,-99.1,r2_collapse
2024_02_09,1707489240,SHORT,17902.25,1707489480,17883.75,18.5,370.0,355.9,r2_collapse
2024_02_09,1707489720,SHORT,17886.75,1707490380,17903.25,-16.5,-330.0,-344.1,r2_collapse
2024_02_09,1707491520,LONG,17932.0,1707491760,17943.75,11.75,235.0,220.9,r2_collapse
2024_02_09,1707492000,LONG,17954.5,1707492240,17956.5,2.0,40.0,25.9,r2_collapse
2024_02_09,1707493080,LONG,17984.0,1707493320,17986.5,2.5,50.0,35.9,r2_collapse
2024_02_09,1707493740,LONG,17989.0,1707493980,17993.0,4.0,80.0,65.9,r2_collapse
2024_02_09,1707494160,LONG,17987.0,1707494400,17992.5,5.5,110.0,95.9,r2_collapse
2024_02_09,1707495000,LONG,17995.5,1707495240,18002.25,6.75,135.0,120.9,r2_collapse
2024_02_09,1707495420,LONG,17992.5,1707495660,17996.5,4.0,80.0,65.9,r2_collapse
2024_02_09,1707502080,LONG,18022.0,1707502380,18030.5,8.5,170.0,155.9,r2_collapse
2024_02_09,1707502560,LONG,18023.5,1707502800,18025.5,2.0,40.0,25.9,r2_collapse
2024_02_09,1707503880,LONG,18038.5,1707504120,18034.75,-3.75,-75.0,-89.1,r2_collapse
2024_02_09,1707508200,LONG,18062.75,1707508440,18061.5,-1.25,-25.0,-39.1,r2_collapse
2024_02_09,1707508800,LONG,18055.5,1707509100,18037.5,-18.0,-360.0,-374.1,r2_collapse
2024_02_09,1707510960,SHORT,18039.75,1707511200,18040.25,-0.5,-10.0,-24.1,r2_collapse
2024_02_09,1707511980,SHORT,18041.0,1707512220,18040.0,1.0,20.0,5.9,r2_collapse
2024_02_09,1707515220,SHORT,18035.5,1707515460,18036.75,-1.25,-25.0,-39.1,r2_collapse
