day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,pnl_usd,r_price,atr_pts,exit_reason,extra_z_se,extra_reversion_prob,extra_entry_lambda_t,extra_entry_lambda_hat
2024_02_01,1706769780.0,SHORT,17295.75,1706769840.0,17298.25,-2.5,-10.0,40.0,10.0,z_15s_overshoot,1.6719781160354614,0.9173744916915894,0.4439162611961365,0.031043941155076027
2024_02_01,1706770680.0,LONG,17267.5,1706770740.0,17270.5,3.0,1.0,40.0,10.0,z_se_reversal,-1.6726771593093872,0.9172945618629456,0.40290507674217224,0.020017968490719795
2024_02_01,1706770860.0,SHORT,17274.25,1706770865.0,17273.0,1.25,-2.5,40.0,10.0,z_15s_overshoot,1.6841602325439453,0.9159675240516663,-0.4737105071544647,-0.02729008160531521
2024_02_01,1706770920.0,SHORT,17276.0,1706771175.0,17277.75,-1.75,-8.5,40.0,10.0,z_15s_overshoot,1.7169253826141357,0.9120361804962158,0.1413077563047409,0.008392003364861012
2024_02_01,1706771880.0,SHORT,17283.25,1706771885.0,17283.5,-0.25,-5.5,40.0,10.0,z_15s_overshoot,1.76077139377594,0.9064161777496338,0.04437289386987686,0.0030462462455034256
2024_02_01,1706771940.0,SHORT,17286.5,1706772060.0,17283.75,2.75,0.5,40.0,10.0,z_se_reversal,1.5752272605895996,0.9276024699211121,-0.07187897711992264,-0.004812754224985838
2024_02_01,1706772900.0,SHORT,17293.25,1706773005.0,17295.25,-2.0,-9.0,40.0,10.0,z_15s_overshoot,1.6248663663864136,0.922555685043335,1.6843913793563843,0.11507290601730347
2024_02_01,1706773740.0,LONG,17305.25,1706773980.0,17310.25,5.0,5.0,40.0,10.0,z_15s_overshoot,-1.686550498008728,0.9156880378723145,1.222477912902832,0.0625775158405304
2024_02_01,1706774940.0,LONG,17317.5,1706775120.0,17326.25,8.75,12.5,40.0,10.0,z_se_reversal,-1.7885184288024902,0.9026296138763428,0.3630066215991974,0.021664367988705635
2024_02_01,1706776320.0,LONG,17343.0,1706776395.0,17339.5,-3.5,-12.0,40.0,10.0,z_15s_overshoot,-1.6811209917068481,0.9163212180137634,0.42690974473953247,0.025902627035975456
2024_02_01,1706776500.0,LONG,17337.75,1706776505.0,17338.5,0.75,-3.5,40.0,10.0,z_15s_overshoot,-1.5890909433364868,0.9262329936027527,2.607776641845703,0.10922400653362274
2024_02_01,1706776560.0,LONG,17333.25,1706776740.0,17335.0,1.75,-1.5,40.0,10.0,z_se_reversal,-1.7166308164596558,0.912072479724884,4.672968864440918,0.15061502158641815
2024_02_01,1706777700.0,LONG,17345.5,1706777715.0,17343.75,-1.75,-8.5,40.0,10.0,z_15s_overshoot,-1.5357000827789307,0.9313476085662842,-0.017114900052547455,-0.0008606825722381473
2024_02_01,1706778300.0,LONG,17335.0,1706778525.0,17328.75,-6.25,-17.5,40.0,10.0,z_15s_overshoot,-1.778981328010559,0.9039522409439087,-0.04927094280719757,-0.0036945000756531954
2024_02_01,1706779200.0,LONG,17338.0,1706779205.0,17338.0,0.0,-5.0,40.0,10.0,z_15s_overshoot,-1.7693865299224854,0.9052603840827942,-0.3554884195327759,-0.022742966189980507
2024_02_01,1706779260.0,LONG,17335.25,1706779545.0,17335.5,0.25,-4.5,40.0,10.0,z_15s_overshoot,-1.7911382913589478,0.9022623300552368,-0.319818377494812,-0.020603694021701813
2024_02_01,1706780160.0,LONG,17332.0,1706780415.0,17326.5,-5.5,-16.0,40.0,10.0,z_15s_overshoot,-1.7804702520370483,0.9037472009658813,4.920217037200928,0.23870664834976196
2024_02_01,1706781480.0,LONG,17332.5,1706781615.0,17329.0,-3.5,-12.0,40.0,10.0,z_15s_overshoot,-1.7160391807556152,0.9121453762054443,-0.763959527015686,-0.04508589953184128
2024_02_01,1706781660.0,LONG,17329.0,1706781780.0,17334.75,5.75,6.5,40.0,10.0,z_se_reversal,-1.5891838073730469,0.9262236952781677,2.862874746322632,0.12398356944322586
2024_02_01,1706781780.0,SHORT,17334.75,1706781785.0,17336.0,-1.25,-7.5,40.0,10.0,z_15s_overshoot,1.5038485527038574,0.9342041611671448,4.072250843048096,0.11679692566394806
2024_02_01,1706781840.0,SHORT,17337.0,1706782095.0,17341.0,-4.0,-13.0,40.0,10.0,z_15s_overshoot,1.7755979299545288,0.9044160842895508,4.2879815101623535,0.12190335988998413
2024_02_01,1706782560.0,LONG,17341.25,1706782710.0,17341.0,-0.25,-5.5,40.0,10.0,z_15s_overshoot,-1.7251842021942139,0.9110099673271179,-0.6881343126296997,-0.05299060791730881
2024_02_01,1706784600.0,LONG,17348.0,1706784645.0,17346.75,-1.25,-7.5,40.0,10.0,z_15s_overshoot,-1.6197597980499268,0.9230936765670776,-0.3693163990974426,-0.022663716226816177
2024_02_01,1706784900.0,SHORT,17353.25,1706785080.0,17351.25,2.0,-1.0,40.0,10.0,z_se_reversal,1.5610209703445435,0.9289751052856445,0.45218488574028015,0.027480436488986015
2024_02_01,1706785260.0,LONG,17348.0,1706785265.0,17349.0,1.0,-3.0,40.0,10.0,z_15s_overshoot,-1.5808448791503906,0.9270511269569397,-0.8820332288742065,-0.052724335342645645
2024_02_01,1706786760.0,LONG,17333.5,1706786880.0,17336.25,2.75,0.5,40.0,10.0,z_se_reversal,-1.6595300436019897,0.9187829494476318,-0.8033573627471924,-0.046555016189813614
2024_02_01,1706787840.0,LONG,17333.5,1706787960.0,17333.75,0.25,-4.5,40.0,10.0,z_15s_overshoot,-1.68989098072052,0.9152956008911133,-0.8389084339141846,-0.06586086750030518
2024_02_01,1706789280.0,SHORT,17347.75,1706789460.0,17342.5,5.25,5.5,40.0,10.0,z_se_reversal,1.6919621229171753,0.9150511026382446,-0.25533372163772583,-0.014856810681521893
2024_02_01,1706791140.0,SHORT,17349.0,1706791215.0,17351.75,-2.75,-10.5,40.0,10.0,z_15s_overshoot,1.5496445894241333,0.9300525784492493,-0.7890624403953552,-0.045281052589416504
2024_02_01,1706791500.0,SHORT,17360.5,1706791505.0,17360.5,-0.0,-5.0,40.0,10.0,z_15s_overshoot,1.734692931175232,0.9098102450370789,1.1082148551940918,0.058409906923770905
2024_02_01,1706791560.0,SHORT,17362.75,1706791680.0,17358.0,4.75,4.5,40.0,10.0,z_se_reversal,1.5050054788589478,0.9341027736663818,1.8769201040267944,0.09029518812894821
2024_02_01,1706791860.0,LONG,17351.25,1706792025.0,17357.0,5.75,6.5,40.0,10.0,z_15s_overshoot,-1.7767752408981323,0.9042549729347229,0.1826530396938324,0.0084808599203825
2024_02_01,1706792340.0,LONG,17344.25,1706792490.0,17343.75,-0.5,-6.0,40.0,10.0,z_15s_overshoot,-1.5898494720458984,0.9261571764945984,-0.896029531955719,-0.07712145894765854
2024_02_01,1706792640.0,LONG,17333.25,1706792645.0,17333.25,0.0,-5.0,40.0,10.0,z_15s_overshoot,-1.6458160877227783,0.9203013181686401,3.7791130542755127,0.1828785538673401
2024_02_01,1706792940.0,SHORT,17333.75,1706793060.0,17329.5,4.25,3.5,40.0,10.0,z_15s_overshoot,1.5203373432159424,0.9327426552772522,-0.37869179248809814,-0.019256245344877243
2024_02_01,1706793780.0,SHORT,17313.5,1706793915.0,17315.0,-1.5,-8.0,40.0,10.0,z_15s_overshoot,1.5763694047927856,0.927490770816803,1.3081878423690796,0.06707518547773361
2024_02_01,1706796120.0,SHORT,17347.25,1706796125.0,17348.5,-1.25,-7.5,40.0,10.0,z_15s_overshoot,1.7962865829467773,0.9015355110168457,1.8690400123596191,0.09990774095058441
2024_02_01,1706796180.0,SHORT,17349.5,1706796240.0,17340.25,9.25,13.5,40.0,10.0,z_se_reversal,1.5556128025054932,0.9294896721839905,2.078213691711426,0.11377803236246109
2024_02_01,1706796420.0,LONG,17320.5,1706796540.0,17329.0,8.5,12.0,40.0,10.0,z_se_reversal,-1.5683261156082153,0.92827308177948,3.755276918411255,0.1398678570985794
2024_02_01,1706797140.0,LONG,17330.5,1706797365.0,17323.75,-6.75,-18.5,40.0,10.0,z_15s_overshoot,-1.639275074005127,0.9210135340690613,0.7254520058631897,0.03598495572805405
2024_02_01,1706797440.0,LONG,17318.75,1706797455.0,17316.5,-2.25,-9.5,40.0,10.0,z_15s_overshoot,-1.7372990846633911,0.909477949142456,0.7841897010803223,0.034632593393325806
2024_02_01,1706797920.0,SHORT,17315.25,1706797925.0,17317.0,-1.75,-8.5,40.0,10.0,z_15s_overshoot,1.6688299179077148,0.9177334904670715,-0.0826481282711029,-0.003790157614275813
2024_02_01,1706798940.0,LONG,17310.25,1706798955.0,17304.5,-5.75,-16.5,40.0,10.0,z_15s_overshoot,-1.7904754877090454,0.9023553729057312,-0.2460901141166687,-0.015777815133333206
2024_02_01,1706799960.0,SHORT,17315.25,1706800035.0,17324.5,-9.25,-23.5,40.0,10.0,z_15s_overshoot,1.5504382848739624,0.9299780130386353,0.8838280439376831,0.05878153443336487
2024_02_01,1706800140.0,SHORT,17342.5,1706800320.0,17347.0,-4.5,-14.0,40.0,10.0,z_se_reversal,1.6295769214630127,0.9220555424690247,0.7701064944267273,0.050118036568164825
2024_02_01,1706800440.0,LONG,17337.0,1706800445.0,17335.0,-2.0,-9.0,40.0,10.0,z_15s_overshoot,-1.6578415632247925,0.9189717769622803,0.07574597746133804,0.005833333823829889
2024_02_01,1706801100.0,SHORT,17334.75,1706801105.0,17339.25,-4.5,-14.0,40.0,10.0,z_15s_overshoot,1.6091890335083008,0.9241932034492493,-1.2870947122573853,-0.07235794514417648
2024_02_01,1706801340.0,SHORT,17360.5,1706801580.0,17358.0,2.5,0.0,40.0,10.0,z_se_reversal,1.6592051982879639,0.9188193082809448,0.3303414285182953,0.020720669999718666
2024_02_01,1706801700.0,LONG,17356.75,1706801715.0,17354.75,-2.0,-9.0,40.0,10.0,z_15s_overshoot,-1.5146328210830688,0.9332523941993713,0.46948519349098206,0.030476005747914314
2024_02_01,1706802120.0,LONG,17343.5,1706802125.0,17340.75,-2.75,-10.5,40.0,10.0,z_15s_overshoot,-1.5326749086380005,0.9316248893737793,1.8762744665145874,0.048987649381160736
2024_02_01,1706802780.0,LONG,17309.25,1706802840.0,17298.5,-10.75,-26.5,40.0,10.0,z_15s_overshoot,-1.6774002313613892,0.9167518615722656,0.7521407008171082,0.053658511489629745
2024_02_01,1706802840.0,LONG,17298.5,1706802845.0,17300.25,1.75,-1.5,40.0,10.0,z_15s_overshoot,-1.7755604982376099,0.9044211506843567,1.8412808179855347,0.11829446256160736
2024_02_01,1706802900.0,LONG,17289.25,1706803080.0,17282.75,-6.5,-18.0,40.0,10.0,z_se_reversal,-1.6028631925582886,0.9248422980308533,3.3009419441223145,0.17216989398002625
2024_02_01,1706803260.0,SHORT,17278.5,1706803265.0,17276.0,2.5,0.0,40.0,10.0,z_15s_overshoot,1.756198525428772,0.9070225954055786,-0.7880932688713074,-0.05618956685066223
2024_02_01,1706803380.0,SHORT,17280.0,1706803515.0,17276.0,4.0,3.0,40.0,10.0,z_15s_overshoot,1.528268575668335,0.9320265054702759,-0.13343729078769684,-0.00955295842140913
2024_02_01,1706803680.0,SHORT,17290.0,1706803815.0,17285.5,4.5,4.0,40.0,10.0,z_15s_overshoot,1.755437970161438,0.9071229696273804,1.9623439311981201,0.11942490190267563
2024_02_01,1706804160.0,SHORT,17292.25,1706804280.0,17278.75,13.5,22.0,40.0,10.0,z_se_reversal,1.566731572151184,0.92842698097229,-0.3766235113143921,-0.030964551493525505
2024_02_01,1706805240.0,SHORT,17306.0,1706805435.0,17307.5,-1.5,-8.0,40.0,10.0,z_15s_overshoot,1.7987488508224487,0.9011855125427246,-0.17931240797042847,-0.01349699217826128
2024_02_01,1706806740.0,LONG,17319.5,1706806860.0,17330.25,10.75,16.5,40.0,10.0,z_se_reversal,-1.7871116399765015,0.9028261303901672,-0.20374447107315063,-0.008573530241847038
2024_02_01,1706807040.0,SHORT,17344.0,1706807045.0,17348.5,-4.5,-14.0,40.0,10.0,z_15s_overshoot,1.795951247215271,0.9015830755233765,2.2733705043792725,0.07988754659891129
2024_02_01,1706809080.0,SHORT,17347.25,1706809085.0,17346.0,1.25,-2.5,40.0,10.0,z_15s_overshoot,1.672154426574707,0.9173543453216553,2.645782709121704,0.12159571051597595
2024_02_01,1706809680.0,SHORT,17369.0,1706809725.0,17376.75,-7.75,-20.5,40.0,10.0,z_15s_overshoot,1.5220028162002563,0.9325929880142212,0.450461745262146,0.025937214493751526
2024_02_01,1706809740.0,SHORT,17376.0,1706809815.0,17393.25,-17.25,-39.5,40.0,10.0,z_15s_overshoot,1.52682626247406,0.9321573972702026,0.6834937930107117,0.03932642191648483
2024_02_01,1706811540.0,LONG,17360.25,1706811545.0,17361.0,0.75,-3.5,40.0,10.0,z_15s_overshoot,-1.6758376359939575,0.9169318675994873,-0.5073248744010925,-0.043087467551231384
2024_02_01,1706812740.0,LONG,17357.0,1706813040.0,17350.5,-6.5,-18.0,40.0,10.0,z_se_reversal,-1.5095254182815552,0.9337050318717957,0.8580689430236816,0.052890848368406296
2024_02_01,1706813760.0,LONG,17376.75,1706813880.0,17379.75,3.0,1.0,40.0,10.0,z_15s_overshoot,-1.7002404928207397,0.9140654802322388,-0.9436261057853699,-0.05968553200364113
2024_02_01,1706813940.0,LONG,17374.5,1706814120.0,17382.5,8.0,11.0,40.0,10.0,z_se_reversal,-1.661417841911316,0.9185712337493896,0.6407166719436646,0.03961911424994469
2024_02_01,1706817300.0,LONG,17420.75,1706817390.0,17423.75,3.0,1.0,40.0,10.0,z_15s_overshoot,-1.5004128217697144,0.9345040917396545,0.9550613760948181,0.049135394394397736
2024_02_01,1706818080.0,LONG,17433.25,1706818085.0,17432.75,-0.5,-6.0,40.0,10.0,z_15s_overshoot,-1.6596379280090332,0.9187709093093872,0.7041555643081665,0.0521860271692276
2024_02_01,1706818260.0,LONG,17425.75,1706818470.0,17431.75,6.0,7.0,40.0,10.0,z_15s_overshoot,-1.7527024745941162,0.907482922077179,1.158780574798584,0.07931538671255112
2024_02_01,1706820300.0,LONG,17438.25,1706820330.0,17435.75,-2.5,-10.0,40.0,10.0,z_15s_overshoot,-1.5552798509597778,0.9295212030410767,2.12686824798584,0.11044760793447495
2024_02_01,1706820540.0,LONG,17430.0,1706820600.0,17420.5,-9.5,-24.0,40.0,10.0,z_15s_overshoot,-1.5096522569656372,0.9336938858032227,0.6853919625282288,0.03553534299135208
2024_02_01,1706820780.0,LONG,17408.5,1706820900.0,17416.25,7.75,10.5,40.0,10.0,z_se_reversal,-1.5338433980941772,0.9315179586410522,0.6203671097755432,0.02974664606153965
2024_02_02,1706830380.0,LONG,17584.0,1706830385.0,17585.0,1.0,-3.0,14.0,3.5,z_15s_overshoot,-1.591231346130371,0.9260188341140747,1.0393959283828735,0.02645077370107174
2024_02_02,1706831280.0,LONG,17591.25,1706831430.0,17594.25,3.0,1.0,14.0,3.5,z_15s_overshoot,-1.716293454170227,0.9121140837669373,0.7467014789581299,0.05788116529583931
2024_02_02,1706833140.0,LONG,17582.25,1706833145.0,17582.25,0.0,-5.0,14.0,3.5,z_15s_overshoot,-1.590671420097351,0.9260749220848083,0.4842468202114105,0.03689296171069145
2024_02_02,1706835360.0,LONG,17597.75,1706835365.0,17597.75,0.0,-5.0,14.0,3.5,z_15s_overshoot,-1.6154671907424927,0.9235424399375916,1.0422031879425049,0.07025175541639328
2024_02_02,1706835660.0,SHORT,17604.75,1706835675.0,17607.75,-3.0,-11.0,14.0,3.5,z_15s_overshoot,1.6262935400009155,0.9224045872688293,-0.37323468923568726,-0.017858583480119705
2024_02_02,1706835900.0,LONG,17599.75,1706836020.0,17604.0,4.25,3.5,14.0,3.5,z_se_reversal,-1.5537724494934082,0.9296637773513794,2.3666911125183105,0.08354281634092331
2024_02_02,1706836200.0,SHORT,17610.5,1706836440.0,17610.0,0.5,-4.0,14.0,3.5,z_se_reversal,1.6024365425109863,0.9248858690261841,-1.2240389585494995,-0.08405698835849762
2024_02_02,1706837340.0,LONG,17613.75,1706837520.0,17613.75,0.0,-5.0,14.0,3.5,z_15s_overshoot,-1.624953031539917,0.9225465655326843,0.9357945322990417,0.02775171957910061
2024_02_02,1706837760.0,SHORT,17625.0,1706837835.0,17629.5,-4.5,-14.0,14.0,3.5,z_15s_overshoot,1.7102504968643188,0.9128549695014954,-0.1952226459980011,-0.011825433000922203
2024_02_02,1706838060.0,LONG,17622.0,1706838195.0,17619.0,-3.0,-11.0,14.0,3.5,z_15s_overshoot,-1.5242632627487183,0.9323892593383789,-0.14860761165618896,-0.010468374006450176
2024_02_02,1706839920.0,LONG,17616.75,1706840040.0,17616.25,-0.5,-6.0,14.0,3.5,z_15s_overshoot,-1.7973463535308838,0.9013850688934326,2.8405873775482178,0.1241728886961937
2024_02_02,1706843820.0,LONG,17613.0,1706843850.0,17611.0,-2.0,-9.0,14.0,3.5,z_15s_overshoot,-1.7719955444335938,0.9049068689346313,0.23750092089176178,0.01713988557457924
2024_02_02,1706843880.0,LONG,17611.75,1706843945.0,17614.25,2.5,0.0,14.0,3.5,z_se_reversal,-1.7309256792068481,0.9102879762649536,0.9316811561584473,0.06711387634277344
2024_02_02,1706845740.0,SHORT,17609.0,1706845750.0,17608.25,0.75,-3.5,14.0,3.5,z_15s_overshoot,1.707295536994934,0.9132144451141357,-1.042940378189087,-0.052236199378967285
2024_02_02,1706846340.0,LONG,17603.0,1706846345.0,17603.0,0.0,-5.0,14.0,3.5,z_15s_overshoot,-1.761984944343567,0.9062544703483582,-0.2384561449289322,-0.01307138241827488
2024_02_02,1706846760.0,SHORT,17603.25,1706846835.0,17605.0,-1.75,-8.5,14.0,3.5,z_15s_overshoot,1.5926834344863892,0.9258731603622437,1.6582995653152466,0.05793844908475876
2024_02_02,1706847420.0,SHORT,17608.25,1706847660.0,17608.5,-0.25,-5.5,14.0,3.5,z_se_reversal,1.5641238689422607,0.9286778569221497,-1.0175471305847168,-0.07094264030456543
2024_02_02,1706847840.0,LONG,17606.75,1706847975.0,17609.0,2.25,-0.5,14.0,3.5,z_15s_overshoot,-1.7035198211669922,0.9136711955070496,2.752577543258667,0.12762485444545746
2024_02_02,1706849940.0,SHORT,17606.0,1706850090.0,17606.25,-0.25,-5.5,14.0,3.5,z_15s_overshoot,1.5124324560165405,0.9334478378295898,0.8021860122680664,0.05837042257189751
2024_02_02,1706853600.0,SHORT,17612.0,1706853605.0,17612.5,-0.5,-6.0,14.0,3.5,z_15s_overshoot,1.6832867860794067,0.9160693287849426,1.0061407089233398,0.05811487138271332
2024_02_02,1706854620.0,LONG,17597.5,1706854680.0,17603.75,6.25,7.5,14.0,3.5,z_se_reversal,-1.6923060417175293,0.9150104522705078,0.042004767805337906,0.002215936314314604
2024_02_02,1706855220.0,SHORT,17602.25,1706855225.0,17602.5,-0.25,-5.5,14.0,3.5,z_15s_overshoot,1.6673381328582764,0.917902946472168,-0.8572887778282166,-0.0488010048866272
2024_02_02,1706855820.0,LONG,17610.25,1706855880.0,17608.5,-1.75,-8.5,14.0,3.5,z_15s_overshoot,-1.5105347633361816,0.9336158633232117,0.1881413757801056,0.007336071692407131
2024_02_02,1706856000.0,LONG,17607.75,1706856180.0,17611.75,4.0,3.0,14.0,3.5,z_se_reversal,-1.5922737121582031,0.9259142875671387,1.2579396963119507,0.04020656645298004
2024_02_02,1706857200.0,SHORT,17607.75,1706857260.0,17602.0,5.75,6.5,14.0,3.5,z_se_reversal,1.7114448547363281,0.91270911693573,0.4979010224342346,0.027109140530228615
2024_02_02,1706857980.0,SHORT,17601.25,1706857985.0,17601.75,-0.5,-6.0,14.0,3.5,z_15s_overshoot,1.75332772731781,0.9074008464813232,0.384838342666626,0.02534615993499756
2024_02_02,1706859480.0,LONG,17593.0,1706859660.0,17594.75,1.75,-1.5,14.0,3.5,z_15s_overshoot,-1.6092042922973633,0.9241916537284851,1.2026081085205078,0.038222819566726685
2024_02_02,1706860080.0,SHORT,17599.75,1706860200.0,17595.5,4.25,3.5,14.0,3.5,z_se_reversal,1.5447150468826294,0.9305135607719421,0.72609543800354,0.03708871454000473
2024_02_02,1706860860.0,LONG,17590.0,1706860865.0,17589.75,-0.25,-5.5,14.0,3.5,z_15s_overshoot,-1.597152829170227,0.9254226088523865,-0.029611974954605103,-0.0009432850056327879
2024_02_02,1706861820.0,SHORT,17585.75,1706861825.0,17585.5,0.25,-4.5,14.0,3.5,z_15s_overshoot,1.667090654373169,0.9179310202598572,0.2854669690132141,0.025325695052742958
2024_02_02,1706862000.0,SHORT,17587.0,1706862005.0,17588.5,-1.5,-8.0,14.0,3.5,z_15s_overshoot,1.6684949398040771,0.917771577835083,1.53122878074646,0.11894869059324265
2024_02_02,1706862360.0,SHORT,17602.75,1706862480.0,17598.75,4.0,3.0,14.0,3.5,z_se_reversal,1.6889126300811768,0.9154107570648193,3.281179904937744,0.15364809334278107
2024_02_02,1706863200.0,SHORT,17615.25,1706863320.0,17614.0,1.25,-2.5,14.0,3.5,z_se_reversal,1.7112592458724976,0.9127318263053894,-0.6823338270187378,-0.062270741909742355
2024_02_02,1706863680.0,LONG,17616.0,1706863830.0,17617.75,1.75,-1.5,14.0,3.5,z_15s_overshoot,-1.6648051738739014,0.9181896448135376,0.9620892405509949,0.07858001440763474
2024_02_02,1706863980.0,SHORT,17625.5,1706864100.0,17621.5,4.0,3.0,14.0,3.5,z_se_reversal,1.5203406810760498,0.9327423572540283,4.474081993103027,0.20643320679664612
2024_02_02,1706865660.0,LONG,17616.5,1706865665.0,17614.75,-1.75,-8.5,14.0,3.5,z_15s_overshoot,-1.7892286777496338,0.9025301933288574,0.8343052864074707,0.05089355260133743
2024_02_02,1706866860.0,LONG,17605.5,1706866865.0,17605.0,-0.5,-6.0,14.0,3.5,z_15s_overshoot,-1.543163537979126,0.9306579232215881,-0.6146497130393982,-0.03332018107175827
2024_02_02,1706866980.0,LONG,17602.0,1706867010.0,17600.5,-1.5,-8.0,14.0,3.5,z_15s_overshoot,-1.6151034832000732,0.9235802888870239,0.983450710773468,0.05262624844908714
2024_02_02,1706867220.0,SHORT,17608.0,1706867310.0,17610.5,-2.5,-10.0,14.0,3.5,z_15s_overshoot,1.7303699254989624,0.9103581309318542,1.3917101621627808,0.10131361335515976
2024_02_02,1706867340.0,SHORT,17611.5,1706867520.0,17609.25,2.25,-0.5,14.0,3.5,z_se_reversal,1.6025902032852173,0.9248701333999634,0.7399198412895203,0.04961852356791496
2024_02_02,1706870580.0,LONG,17619.75,1706870700.0,17619.25,-0.5,-6.0,14.0,3.5,z_15s_overshoot,-1.6739683151245117,0.917146623134613,2.3973867893218994,0.08695286512374878
2024_02_02,1706871420.0,LONG,17612.5,1706871465.0,17608.5,-4.0,-13.0,14.0,3.5,z_15s_overshoot,-1.547763705253601,0.9302288889884949,0.3261537551879883,0.011670331470668316
2024_02_02,1706871660.0,LONG,17604.0,1706871780.0,17605.0,1.0,-3.0,14.0,3.5,z_se_reversal,-1.621229648590088,0.9229393005371094,0.5117678046226501,0.02791948802769184
2024_02_02,1706871840.0,SHORT,17606.75,1706872095.0,17606.0,0.75,-3.5,14.0,3.5,z_15s_overshoot,1.7097874879837036,0.9129114151000977,0.8240523338317871,0.046244945377111435
2024_02_02,1706872560.0,SHORT,17615.5,1706872680.0,17614.25,1.25,-2.5,14.0,3.5,z_15s_overshoot,1.7928128242492676,0.9020266532897949,0.8238753080368042,0.03447820618748665
2024_02_02,1706872980.0,LONG,17611.75,1706873055.0,17610.5,-1.25,-7.5,14.0,3.5,z_15s_overshoot,-1.5503463745117188,0.9299866557121277,-0.32457005977630615,-0.019797274842858315
