day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,gross_usd,net_usd,exit_reason
2024_01_03,1704293040,SHORT,16634.5,1704293055,16634.5,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704293820,LONG,16607.0,1704293835,16607.0,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704294420,LONG,16631.25,1704294435,16631.25,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704295140,SHORT,16573.5,1704295155,16573.5,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704295440,SHORT,16564.5,1704295485,16564.5,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704295620,SHORT,16578.25,1704295635,16578.25,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704295860,SHORT,16585.0,1704295895,16585.0,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704296040,SHORT,16573.25,1704296055,16573.25,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704296460,SHORT,16554.25,1704296475,16554.25,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704296640,SHORT,16573.75,1704296655,16573.75,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704297060,SHORT,16569.25,1704297075,16569.25,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704297240,SHORT,16576.25,1704297265,16576.25,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704297420,SHORT,16576.5,1704297470,16576.5,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704297840,LONG,16607.75,1704297855,16607.75,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704298080,LONG,16596.0,1704298095,16596.0,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704298500,LONG,16596.0,1704298515,16596.0,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704299220,LONG,16599.0,1704299260,16599.0,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704299400,LONG,16590.25,1704299490,16591.0,0.75,15.0,0.9000000000000004,fast_consecutive
2024_01_03,1704299700,LONG,16590.75,1704299750,16590.75,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704299880,LONG,16582.75,1704299935,16582.75,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704300720,SHORT,16569.0,1704300770,16569.0,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704301380,SHORT,16566.75,1704301395,16566.75,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704301560,SHORT,16573.5,1704301635,16568.0,5.5,110.0,95.9,fast_consecutive
2024_01_03,1704302040,SHORT,16561.5,1704302160,16555.0,6.5,130.0,115.9,fast_consecutive
2024_01_03,1704302640,SHORT,16559.25,1704302655,16559.25,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704304980,LONG,16606.0,1704304995,16606.0,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704305160,LONG,16600.75,1704305175,16600.75,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704305580,LONG,16598.5,1704305660,16603.5,5.0,100.0,85.9,fast_consecutive
2024_01_03,1704305820,LONG,16595.25,1704305835,16595.25,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704307620,SHORT,16584.5,1704307695,16579.75,4.75,95.0,80.9,fast_consecutive
2024_01_03,1704307860,SHORT,16587.75,1704307875,16587.75,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704308340,SHORT,16584.25,1704308355,16584.25,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704308820,SHORT,16560.25,1704308835,16560.25,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704309420,SHORT,16566.75,1704309435,16566.75,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704310380,LONG,16603.5,1704310410,16603.5,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704310560,LONG,16604.25,1704310575,16604.25,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704310860,LONG,16600.75,1704310875,16600.75,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704311160,LONG,16616.25,1704311175,16616.25,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704311400,LONG,16601.0,1704311415,16601.0,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704311580,LONG,16596.25,1704311655,16600.5,4.25,85.0,70.9,fast_consecutive
2024_01_03,1704311940,LONG,16595.25,1704311955,16595.25,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704312120,LONG,16576.75,1704312135,16576.75,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704313020,SHORT,16562.25,1704313105,16554.0,8.25,165.0,150.9,fast_consecutive
2024_01_03,1704313380,SHORT,16564.0,1704313395,16564.0,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704313800,SHORT,16558.25,1704313815,16558.25,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704313980,SHORT,16576.0,1704313995,16576.0,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704314400,SHORT,16569.5,1704314430,16569.5,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704315120,SHORT,16541.0,1704315135,16541.0,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704315360,SHORT,16546.25,1704315425,16543.75,2.5,50.0,35.9,fast_consecutive
2024_01_03,1704315960,SHORT,16537.5,1704315975,16537.5,0.0,0.0,-14.1,fast_consecutive
2024_01_03,1704318300,SHORT,16539.0,1704318315,16539.0,0.0,0.0,-14.1,fast_consecutive
