timestamp,depth,oracle_label,oracle_label_name,oracle_dir,fn_potential_pnl,reason,gate_blocked,workers
1736152200,3,1,SCALP_LONG,LONG,556.0,no_match,gate1,"{""1h"": {""d"": 0.712, ""c"": 0.424, ""m"": 0.09, ""mfe"": 472.2, ""z"": -0.905}, ""30m"": {""d"": 0.875, ""c"": 0.751, ""m"": 0.208, ""mfe"": 472.2, ""z"": -2.081}, ""15m"": {""d"": 0.842, ""c"": 0.683, ""m"": 0.191, ""mfe"": 472.2, ""z"": -1.912}, ""5m"": {""d"": 0.534, ""c"": 0.068, ""m"": 0.018, ""mfe"": 472.2, ""z"": -0.176}, ""3m"": {""d"": 0.253, ""c"": 0.494, ""m"": 0.149, ""mfe"": 472.2, ""z"": 1.491}, ""1m"": {""d"": 0.26, ""c"": 0.48, ""m"": 0.167, ""mfe"": 277.9, ""z"": 1.669}, ""30s"": {""d"": 0.49, ""c"": 0.02, ""m"": 0.007, ""mfe"": 277.9, ""z"": 0.071}, ""15s"": {""d"": 0.731, ""c"": 0.462, ""m"": 0.2, ""mfe"": 435.0, ""z"": -1.999}, ""5s"": {""d"": 0.78, ""c"": 0.559, ""m"": 0.253, ""mfe"": 472.2, ""z"": -2.526}, ""1s"": {""d"": 0.752, ""c"": 0.504, ""m"": 0.222, ""mfe"": 472.2, ""z"": -2.218}}"
1736152200,3,1,SCALP_LONG,LONG,556.0,no_match,gate1,"{""1h"": {""d"": 0.712, ""c"": 0.424, ""m"": 0.09, ""mfe"": 472.2, ""z"": -0.905}, ""30m"": {""d"": 0.875, ""c"": 0.751, ""m"": 0.208, ""mfe"": 472.2, ""z"": -2.081}, ""15m"": {""d"": 0.842, ""c"": 0.683, ""m"": 0.191, ""mfe"": 472.2, ""z"": -1.912}, ""5m"": {""d"": 0.534, ""c"": 0.068, ""m"": 0.018, ""mfe"": 472.2, ""z"": -0.176}, ""3m"": {""d"": 0.253, ""c"": 0.494, ""m"": 0.149, ""mfe"": 472.2, ""z"": 1.491}, ""1m"": {""d"": 0.26, ""c"": 0.48, ""m"": 0.167, ""mfe"": 277.9, ""z"": 1.669}, ""30s"": {""d"": 0.49, ""c"": 0.02, ""m"": 0.007, ""mfe"": 277.9, ""z"": 0.071}, ""15s"": {""d"": 0.731, ""c"": 0.462, ""m"": 0.2, ""mfe"": 435.0, ""z"": -1.999}, ""5s"": {""d"": 0.78, ""c"": 0.559, ""m"": 0.253, ""mfe"": 472.2, ""z"": -2.526}, ""1s"": {""d"": 0.752, ""c"": 0.504, ""m"": 0.222, ""mfe"": 472.2, ""z"": -2.218}}"
1736152200,3,1,SCALP_LONG,LONG,556.0,no_match,gate1,"{""1h"": {""d"": 0.712, ""c"": 0.424, ""m"": 0.09, ""mfe"": 472.2, ""z"": -0.905}, ""30m"": {""d"": 0.875, ""c"": 0.751, ""m"": 0.208, ""mfe"": 472.2, ""z"": -2.081}, ""15m"": {""d"": 0.842, ""c"": 0.683, ""m"": 0.191, ""mfe"": 472.2, ""z"": -1.912}, ""5m"": {""d"": 0.534, ""c"": 0.068, ""m"": 0.018, ""mfe"": 472.2, ""z"": -0.176}, ""3m"": {""d"": 0.253, ""c"": 0.494, ""m"": 0.149, ""mfe"": 472.2, ""z"": 1.491}, ""1m"": {""d"": 0.26, ""c"": 0.48, ""m"": 0.167, ""mfe"": 277.9, ""z"": 1.669}, ""30s"": {""d"": 0.49, ""c"": 0.02, ""m"": 0.007, ""mfe"": 277.9, ""z"": 0.071}, ""15s"": {""d"": 0.707, ""c"": 0.414, ""m"": 0.176, ""mfe"": 435.0, ""z"": -1.759}, ""5s"": {""d"": 0.515, ""c"": 0.03, ""m"": 0.012, ""mfe"": 277.9, ""z"": -0.12}, ""1s"": {""d"": 0.415, ""c"": 0.17, ""m"": 0.069, ""mfe"": 277.9, ""z"": 0.687}}"
1736152200,3,1,SCALP_LONG,LONG,556.0,no_match,gate1,"{""1h"": {""d"": 0.712, ""c"": 0.424, ""m"": 0.09, ""mfe"": 472.2, ""z"": -0.905}, ""30m"": {""d"": 0.875, ""c"": 0.751, ""m"": 0.208, ""mfe"": 472.2, ""z"": -2.081}, ""15m"": {""d"": 0.842, ""c"": 0.683, ""m"": 0.191, ""mfe"": 472.2, ""z"": -1.912}, ""5m"": {""d"": 0.534, ""c"": 0.068, ""m"": 0.018, ""mfe"": 472.2, ""z"": -0.176}, ""3m"": {""d"": 0.253, ""c"": 0.494, ""m"": 0.149, ""mfe"": 472.2, ""z"": 1.491}, ""1m"": {""d"": 0.26, ""c"": 0.48, ""m"": 0.167, ""mfe"": 277.9, ""z"": 1.669}, ""30s"": {""d"": 0.49, ""c"": 0.02, ""m"": 0.007, ""mfe"": 277.9, ""z"": 0.071}, ""15s"": {""d"": 0.707, ""c"": 0.414, ""m"": 0.176, ""mfe"": 435.0, ""z"": -1.759}, ""5s"": {""d"": 0.515, ""c"": 0.03, ""m"": 0.012, ""mfe"": 277.9, ""z"": -0.12}, ""1s"": {""d"": 0.415, ""c"": 0.17, ""m"": 0.069, ""mfe"": 277.9, ""z"": 0.687}}"
1736152200,3,1,SCALP_LONG,LONG,556.0,no_match,gate1,"{""1h"": {""d"": 0.712, ""c"": 0.424, ""m"": 0.09, ""mfe"": 472.2, ""z"": -0.905}, ""30m"": {""d"": 0.875, ""c"": 0.751, ""m"": 0.208, ""mfe"": 472.2, ""z"": -2.081}, ""15m"": {""d"": 0.842, ""c"": 0.683, ""m"": 0.191, ""mfe"": 472.2, ""z"": -1.912}, ""5m"": {""d"": 0.534, ""c"": 0.068, ""m"": 0.018, ""mfe"": 472.2, ""z"": -0.176}, ""3m"": {""d"": 0.253, ""c"": 0.494, ""m"": 0.149, ""mfe"": 472.2, ""z"": 1.491}, ""1m"": {""d"": 0.26, ""c"": 0.48, ""m"": 0.167, ""mfe"": 277.9, ""z"": 1.669}, ""30s"": {""d"": 0.192, ""c"": 0.616, ""m"": 0.255, ""mfe"": 277.9, ""z"": 2.549}, ""15s"": {""d"": 0.684, ""c"": 0.368, ""m"": 0.154, ""mfe"": 435.0, ""z"": -1.544}, ""5s"": {""d"": 0.349, ""c"": 0.301, ""m"": 0.124, ""mfe"": 277.9, ""z"": 1.244}, ""1s"": {""d"": 0.754, ""c"": 0.508, ""m"": 0.224, ""mfe"": 472.2, ""z"": -2.239}}"
1736152200,3,1,SCALP_LONG,LONG,556.0,no_match,gate1,"{""1h"": {""d"": 0.712, ""c"": 0.424, ""m"": 0.09, ""mfe"": 472.2, ""z"": -0.905}, ""30m"": {""d"": 0.875, ""c"": 0.751, ""m"": 0.208, ""mfe"": 472.2, ""z"": -2.081}, ""15m"": {""d"": 0.842, ""c"": 0.683, ""m"": 0.191, ""mfe"": 472.2, ""z"": -1.912}, ""5m"": {""d"": 0.534, ""c"": 0.068, ""m"": 0.018, ""mfe"": 472.2, ""z"": -0.176}, ""3m"": {""d"": 0.253, ""c"": 0.494, ""m"": 0.149, ""mfe"": 472.2, ""z"": 1.491}, ""1m"": {""d"": 0.26, ""c"": 0.48, ""m"": 0.167, ""mfe"": 277.9, ""z"": 1.669}, ""30s"": {""d"": 0.192, ""c"": 0.616, ""m"": 0.255, ""mfe"": 277.9, ""z"": 2.549}, ""15s"": {""d"": 0.684, ""c"": 0.368, ""m"": 0.154, ""mfe"": 435.0, ""z"": -1.544}, ""5s"": {""d"": 0.349, ""c"": 0.301, ""m"": 0.124, ""mfe"": 277.9, ""z"": 1.244}, ""1s"": {""d"": 0.754, ""c"": 0.508, ""m"": 0.224, ""mfe"": 472.2, ""z"": -2.239}}"
1736152200,3,1,SCALP_LONG,LONG,556.0,no_match,gate1,"{""1h"": {""d"": 0.712, ""c"": 0.424, ""m"": 0.09, ""mfe"": 472.2, ""z"": -0.905}, ""30m"": {""d"": 0.875, ""c"": 0.751, ""m"": 0.208, ""mfe"": 472.2, ""z"": -2.081}, ""15m"": {""d"": 0.842, ""c"": 0.683, ""m"": 0.191, ""mfe"": 472.2, ""z"": -1.912}, ""5m"": {""d"": 0.534, ""c"": 0.068, ""m"": 0.018, ""mfe"": 472.2, ""z"": -0.176}, ""3m"": {""d"": 0.253, ""c"": 0.494, ""m"": 0.149, ""mfe"": 472.2, ""z"": 1.491}, ""1m"": {""d"": 0.26, ""c"": 0.48, ""m"": 0.167, ""mfe"": 277.9, ""z"": 1.669}, ""30s"": {""d"": 0.192, ""c"": 0.616, ""m"": 0.255, ""mfe"": 277.9, ""z"": 2.549}, ""15s"": {""d"": 0.618, ""c"": 0.237, ""m"": 0.097, ""mfe"": 435.0, ""z"": -0.966}, ""5s"": {""d"": 0.347, ""c"": 0.306, ""m"": 0.127, ""mfe"": 277.9, ""z"": 1.266}, ""1s"": {""d"": 0.404, ""c"": 0.192, ""m"": 0.078, ""mfe"": 472.2, ""z"": 0.778}}"
1736152200,3,1,SCALP_LONG,LONG,556.0,no_match,gate1,"{""1h"": {""d"": 0.712, ""c"": 0.424, ""m"": 0.09, ""mfe"": 472.2, ""z"": -0.905}, ""30m"": {""d"": 0.875, ""c"": 0.751, ""m"": 0.208, ""mfe"": 472.2, ""z"": -2.081}, ""15m"": {""d"": 0.842, ""c"": 0.683, ""m"": 0.191, ""mfe"": 472.2, ""z"": -1.912}, ""5m"": {""d"": 0.534, ""c"": 0.068, ""m"": 0.018, ""mfe"": 472.2, ""z"": -0.176}, ""3m"": {""d"": 0.253, ""c"": 0.494, ""m"": 0.149, ""mfe"": 472.2, ""z"": 1.491}, ""1m"": {""d"": 0.26, ""c"": 0.48, ""m"": 0.167, ""mfe"": 277.9, ""z"": 1.669}, ""30s"": {""d"": 0.192, ""c"": 0.616, ""m"": 0.255, ""mfe"": 277.9, ""z"": 2.549}, ""15s"": {""d"": 0.618, ""c"": 0.237, ""m"": 0.097, ""mfe"": 435.0, ""z"": -0.966}, ""5s"": {""d"": 0.347, ""c"": 0.306, ""m"": 0.127, ""mfe"": 277.9, ""z"": 1.266}, ""1s"": {""d"": 0.404, ""c"": 0.192, ""m"": 0.078, ""mfe"": 472.2, ""z"": 0.778}}"
1736154000,4,2,MEGA_LONG,LONG,240.5,competed,gate1,"{""1h"": {""d"": 0.706, ""c"": 0.412, ""m"": 0.088, ""mfe"": 472.2, ""z"": -0.875}, ""30m"": {""d"": 0.921, ""c"": 0.843, ""m"": 0.263, ""mfe"": 472.2, ""z"": -2.626}, ""15m"": {""d"": 0.853, ""c"": 0.706, ""m"": 0.201, ""mfe"": 472.2, ""z"": -2.013}, ""5m"": {""d"": 0.763, ""c"": 0.525, ""m"": 0.151, ""mfe"": 472.2, ""z"": -1.509}, ""3m"": {""d"": 0.723, ""c"": 0.445, ""m"": 0.132, ""mfe"": 472.2, ""z"": -1.318}, ""1m"": {""d"": 0.348, ""c"": 0.304, ""m"": 0.1, ""mfe"": 277.9, ""z"": 1.001}, ""30s"": {""d"": 0.284, ""c"": 0.432, ""m"": 0.164, ""mfe"": 277.9, ""z"": 1.64}, ""15s"": {""d"": 0.539, ""c"": 0.077, ""m"": 0.031, ""mfe"": 643.8, ""z"": -0.311}, ""5s"": {""d"": 0.474, ""c"": 0.052, ""m"": 0.021, ""mfe"": 277.9, ""z"": 0.208}, ""1s"": {""d"": 0.542, ""c"": 0.085, ""m"": 0.034, ""mfe"": 277.9, ""z"": -0.34}}"
1736154000,4,2,MEGA_LONG,LONG,240.5,competed,gate1,"{""1h"": {""d"": 0.706, ""c"": 0.412, ""m"": 0.088, ""mfe"": 472.2, ""z"": -0.875}, ""30m"": {""d"": 0.921, ""c"": 0.843, ""m"": 0.263, ""mfe"": 472.2, ""z"": -2.626}, ""15m"": {""d"": 0.853, ""c"": 0.706, ""m"": 0.201, ""mfe"": 472.2, ""z"": -2.013}, ""5m"": {""d"": 0.763, ""c"": 0.525, ""m"": 0.151, ""mfe"": 472.2, ""z"": -1.509}, ""3m"": {""d"": 0.723, ""c"": 0.445, ""m"": 0.132, ""mfe"": 472.2, ""z"": -1.318}, ""1m"": {""d"": 0.348, ""c"": 0.304, ""m"": 0.1, ""mfe"": 277.9, ""z"": 1.001}, ""30s"": {""d"": 0.284, ""c"": 0.432, ""m"": 0.164, ""mfe"": 277.9, ""z"": 1.64}, ""15s"": {""d"": 0.539, ""c"": 0.077, ""m"": 0.031, ""mfe"": 643.8, ""z"": -0.311}, ""5s"": {""d"": 0.474, ""c"": 0.052, ""m"": 0.021, ""mfe"": 277.9, ""z"": 0.208}, ""1s"": {""d"": 0.542, ""c"": 0.085, ""m"": 0.034, ""mfe"": 277.9, ""z"": -0.34}}"
