ts,day,depth,pattern,micro_z,macro_z,gate,gate1_dist,gate3_conv,oracle_label,oracle_dir,oracle_pnl,template_id,tier,playbook,trade_direction,trade_result,trade_pnl,exit_reason,exit_signal_reason,exit_conviction,exit_wave_maturity
1743524700,2025_04,5,ROCHE_SNAP,2.32,2.08,gate3,6.889,0.462,MEGA,LONG,144.0,32,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,7,STRUCTURAL_DRIVE,2.6,2.08,score_loser,1.808,0.0,MEGA,SHORT,55.0,190,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,8,ROCHE_SNAP,2.15,2.08,score_loser,1.84,0.0,MEGA,SHORT,47.5,151,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,8,STRUCTURAL_DRIVE,2.15,2.08,score_loser,1.84,0.0,MEGA,SHORT,47.5,151,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,7,ROCHE_SNAP,2.6,2.08,gate3,8.808,0.466,MEGA,SHORT,55.0,190,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,7,STRUCTURAL_DRIVE,2.6,2.08,score_loser,1.808,0.0,MEGA,SHORT,55.0,190,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,8,ROCHE_SNAP,2.15,2.08,score_loser,1.84,0.0,MEGA,SHORT,47.5,151,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,8,STRUCTURAL_DRIVE,2.15,2.08,score_loser,1.84,0.0,MEGA,SHORT,47.5,151,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,7,ROCHE_SNAP,2.6,2.08,gate3,8.808,0.473,MEGA,SHORT,55.0,190,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,7,STRUCTURAL_DRIVE,2.6,2.08,score_loser,1.808,0.0,MEGA,SHORT,55.0,190,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,8,ROCHE_SNAP,2.15,2.08,score_loser,1.84,0.0,MEGA,SHORT,47.5,151,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,8,STRUCTURAL_DRIVE,2.15,2.08,score_loser,1.84,0.0,MEGA,SHORT,47.5,151,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,7,ROCHE_SNAP,2.6,2.08,gate3,8.808,0.468,MEGA,SHORT,55.0,190,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,7,STRUCTURAL_DRIVE,2.6,2.08,score_loser,1.808,0.0,MEGA,SHORT,55.0,190,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,8,ROCHE_SNAP,2.15,2.08,score_loser,1.84,0.0,MEGA,SHORT,47.5,151,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,8,STRUCTURAL_DRIVE,2.15,2.08,score_loser,1.84,0.0,MEGA,SHORT,47.5,151,3,,,,0.0,,,0.0,0.0
1743524760,2025_04,7,ROCHE_SNAP,2.6,2.08,gate3,8.808,0.466,MEGA,SHORT,55.0,190,3,,,,0.0,,,0.0,0.0
1743524820,2025_04,6,STRUCTURAL_DRIVE,2.51,2.08,score_loser,1.772,0.0,MEGA,LONG,149.5,132,3,,,,0.0,,,0.0,0.0
1743524820,2025_04,6,ROCHE_SNAP,2.51,2.08,gate3,7.772,0.468,MEGA,LONG,149.5,132,3,,,,0.0,,,0.0,0.0
1743524820,2025_04,6,STRUCTURAL_DRIVE,2.51,2.08,score_loser,1.772,0.0,MEGA,LONG,149.5,132,3,,,,0.0,,,0.0,0.0
1743524820,2025_04,6,ROCHE_SNAP,2.51,2.08,gate3,7.772,0.47,MEGA,LONG,149.5,132,3,,,,0.0,,,0.0,0.0
1743524820,2025_04,6,STRUCTURAL_DRIVE,2.51,2.08,score_loser,1.772,0.0,MEGA,LONG,149.5,132,3,,,,0.0,,,0.0,0.0
1743524820,2025_04,6,ROCHE_SNAP,2.51,2.08,gate3,7.772,0.457,MEGA,LONG,149.5,132,3,,,,0.0,,,0.0,0.0
1743524820,2025_04,6,STRUCTURAL_DRIVE,2.51,2.08,score_loser,1.772,0.0,MEGA,LONG,149.5,132,3,,,,0.0,,,0.0,0.0
1743524820,2025_04,6,ROCHE_SNAP,2.51,2.08,gate3,7.772,0.458,MEGA,LONG,149.5,132,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,7,STRUCTURAL_DRIVE,2.29,2.08,score_loser,1.881,0.0,MEGA,SHORT,81.0,681,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,8,ROCHE_SNAP,2.39,2.08,score_loser,1.16,0.0,MEGA,SHORT,90.5,131,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,8,STRUCTURAL_DRIVE,2.39,2.08,score_loser,1.16,0.0,MEGA,SHORT,90.5,131,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,7,ROCHE_SNAP,2.29,2.08,gate3,8.881,0.454,MEGA,SHORT,81.0,681,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,7,STRUCTURAL_DRIVE,2.29,2.08,score_loser,1.881,0.0,MEGA,SHORT,81.0,681,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,8,ROCHE_SNAP,2.39,2.08,score_loser,1.16,0.0,MEGA,SHORT,90.5,131,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,8,STRUCTURAL_DRIVE,2.39,2.08,score_loser,1.16,0.0,MEGA,SHORT,90.5,131,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,7,ROCHE_SNAP,2.29,2.08,gate3,8.881,0.448,MEGA,SHORT,81.0,681,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,7,STRUCTURAL_DRIVE,2.29,2.08,score_loser,1.881,0.0,MEGA,SHORT,81.0,681,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,8,ROCHE_SNAP,2.39,2.08,score_loser,1.16,0.0,MEGA,SHORT,90.5,131,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,8,STRUCTURAL_DRIVE,2.39,2.08,score_loser,1.16,0.0,MEGA,SHORT,90.5,131,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,7,ROCHE_SNAP,2.29,2.08,gate3,8.881,0.431,MEGA,SHORT,81.0,681,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,7,STRUCTURAL_DRIVE,2.29,2.08,score_loser,1.881,0.0,MEGA,SHORT,81.0,681,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,8,ROCHE_SNAP,2.39,2.08,score_loser,1.16,0.0,MEGA,SHORT,90.5,131,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,8,STRUCTURAL_DRIVE,2.39,2.08,score_loser,1.16,0.0,MEGA,SHORT,90.5,131,3,,,,0.0,,,0.0,0.0
1743524880,2025_04,7,ROCHE_SNAP,2.29,2.08,gate3,8.881,0.43,MEGA,SHORT,81.0,681,3,,,,0.0,,,0.0,0.0
1743525000,2025_04,5,STRUCTURAL_DRIVE,2.11,2.08,score_loser,1.953,0.0,MEGA,LONG,157.0,552,3,,,,0.0,,,0.0,0.0
1743525000,2025_04,5,ROCHE_SNAP,2.11,2.08,gate3,6.953,0.435,MEGA,LONG,157.0,552,3,,,,0.0,,,0.0,0.0
1743525000,2025_04,5,STRUCTURAL_DRIVE,2.11,2.08,score_loser,1.953,0.0,MEGA,LONG,157.0,552,3,,,,0.0,,,0.0,0.0
1743525000,2025_04,5,ROCHE_SNAP,2.11,2.08,gate3,6.953,0.436,MEGA,LONG,157.0,552,3,,,,0.0,,,0.0,0.0
1743525000,2025_04,5,STRUCTURAL_DRIVE,2.11,2.08,score_loser,1.953,0.0,MEGA,LONG,157.0,552,3,,,,0.0,,,0.0,0.0
1743525000,2025_04,5,ROCHE_SNAP,2.11,2.08,gate3,6.953,0.43,MEGA,LONG,157.0,552,3,,,,0.0,,,0.0,0.0
1743525000,2025_04,5,STRUCTURAL_DRIVE,2.11,2.08,score_loser,1.953,0.0,MEGA,LONG,157.0,552,3,,,,0.0,,,0.0,0.0
1743525000,2025_04,5,ROCHE_SNAP,2.11,2.08,gate3,6.953,0.432,MEGA,LONG,157.0,552,3,,,,0.0,,,0.0,0.0
1743525300,2025_04,5,STRUCTURAL_DRIVE,2.18,2.08,score_loser,1.257,0.0,MEGA,LONG,212.0,90,3,,,,0.0,,,0.0,0.0
1743525300,2025_04,5,ROCHE_SNAP,2.18,2.08,traded,6.257,0.518,MEGA,LONG,212.0,90,3,Unknown,SHORT,LOSS,-4.5,MAX_HOLD,aligned_fresh,0.47350831483959727,0.0857754162662018
1743530400,2025_04,6,STRUCTURAL_DRIVE,2.72,2.08,score_loser,1.844,0.0,MEGA,LONG,344.5,880,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,7,ROCHE_SNAP,2.78,2.08,score_loser,1.535,0.0,MEGA,LONG,319.5,880,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,7,STRUCTURAL_DRIVE,2.78,2.08,score_loser,1.535,0.0,MEGA,LONG,319.5,880,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,8,ROCHE_SNAP,2.41,2.08,score_loser,1.393,0.0,MEGA,SHORT,0.0,592,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,8,STRUCTURAL_DRIVE,2.41,2.08,score_loser,1.393,0.0,MEGA,SHORT,0.0,592,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,9,ROCHE_SNAP,3.4,2.08,score_loser,1.352,0.0,MEGA,SHORT,4.0,180,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,9,STRUCTURAL_DRIVE,3.4,2.08,score_loser,1.352,0.0,MEGA,SHORT,4.0,180,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,10,ROCHE_SNAP,3.12,2.08,score_loser,1.776,0.0,MEGA,SHORT,2.0,190,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,10,STRUCTURAL_DRIVE,3.12,2.08,score_loser,1.776,0.0,MEGA,SHORT,2.0,190,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,11,ROCHE_SNAP,3.76,2.08,score_loser,1.658,0.0,MEGA,SHORT,2.5,180,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,11,STRUCTURAL_DRIVE,3.76,2.08,score_loser,1.658,0.0,MEGA,SHORT,2.5,180,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,12,ROCHE_SNAP,3.82,2.08,score_loser,2.178,0.0,MEGA,SHORT,7.5,72,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,12,STRUCTURAL_DRIVE,3.82,2.08,score_loser,2.178,0.0,MEGA,SHORT,7.5,72,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,12,ROCHE_SNAP,3.82,2.08,score_loser,2.255,0.0,MEGA,SHORT,7.5,72,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,12,STRUCTURAL_DRIVE,3.82,2.08,score_loser,2.255,0.0,MEGA,SHORT,7.5,72,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,12,ROCHE_SNAP,2.25,2.08,score_loser,1.308,0.0,MEGA,SHORT,1.0,231,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,12,STRUCTURAL_DRIVE,2.25,2.08,score_loser,1.308,0.0,MEGA,SHORT,1.0,231,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,12,ROCHE_SNAP,2.25,2.08,score_loser,1.643,0.0,MEGA,SHORT,1.0,231,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,12,STRUCTURAL_DRIVE,2.25,2.08,score_loser,1.643,0.0,MEGA,SHORT,1.0,231,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,10,ROCHE_SNAP,2.66,2.08,score_loser,1.528,0.0,MEGA,SHORT,4.0,300,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,10,STRUCTURAL_DRIVE,2.66,2.08,score_loser,1.528,0.0,MEGA,SHORT,4.0,300,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,9,STRUCTURAL_DRIVE,2.22,2.08,score_loser,2.114,0.0,MEGA,SHORT,0.0,142,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,10,ROCHE_SNAP,2.22,2.08,score_loser,1.386,0.0,MEGA,SHORT,21.5,5800,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,10,STRUCTURAL_DRIVE,2.22,2.08,score_loser,1.386,0.0,MEGA,SHORT,21.5,5800,3,,,,0.0,,,0.0,0.0
1743530400,2025_04,6,ROCHE_SNAP,2.72,2.08,traded,7.844,0.501,MEGA,LONG,344.5,880,3,Unknown,SHORT,WIN,241.0,MAX_HOLD,aligned_fresh,0.4791914853975058,0.06004582216981421
1743531960,2025_04,9,ROCHE_SNAP,2.09,2.08,score_loser,1.83,0.0,MEGA,LONG,146.5,620,3,,,,0.0,,,0.0,0.0
1743531960,2025_04,9,STRUCTURAL_DRIVE,2.09,2.08,score_loser,1.83,0.0,MEGA,LONG,146.5,620,3,,,,0.0,,,0.0,0.0
1743531960,2025_04,9,ROCHE_SNAP,2.92,2.08,score_loser,1.633,0.0,MEGA,SHORT,117.0,110,3,,,,0.0,,,0.0,0.0
1743531960,2025_04,9,STRUCTURAL_DRIVE,2.92,2.08,score_loser,1.633,0.0,MEGA,SHORT,117.0,110,3,,,,0.0,,,0.0,0.0
1743531960,2025_04,8,ROCHE_SNAP,2.04,2.08,traded,9.74,0.505,MEGA,LONG,415.5,690,3,Unknown,SHORT,LOSS,-38.5,MAX_HOLD,aligned_fresh,0.469907796340376,0.04847707770974851
1743532680,2025_04,10,ROCHE_SNAP,3.22,2.08,score_loser,1.502,0.0,MEGA,LONG,115.0,194,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,10,STRUCTURAL_DRIVE,3.22,2.08,score_loser,1.502,0.0,MEGA,LONG,115.0,194,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,11,ROCHE_SNAP,2.08,2.08,score_loser,1.864,0.0,MEGA,LONG,183.0,752,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,ROCHE_SNAP,2.11,2.08,score_loser,0.75,0.0,MEGA,LONG,413.5,481,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,STRUCTURAL_DRIVE,2.11,2.08,score_loser,0.75,0.0,MEGA,LONG,413.5,481,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,ROCHE_SNAP,2.11,2.08,score_loser,1.532,0.0,MEGA,LONG,413.5,493,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,STRUCTURAL_DRIVE,2.11,2.08,score_loser,1.532,0.0,MEGA,LONG,413.5,493,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,ROCHE_SNAP,2.24,2.08,score_loser,0.986,0.0,MEGA,LONG,420.0,354,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,STRUCTURAL_DRIVE,2.24,2.08,score_loser,0.986,0.0,MEGA,LONG,420.0,354,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,ROCHE_SNAP,2.24,2.08,score_loser,1.418,0.0,MEGA,LONG,420.0,354,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,STRUCTURAL_DRIVE,2.24,2.08,score_loser,1.418,0.0,MEGA,LONG,420.0,354,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,10,ROCHE_SNAP,2.69,2.08,score_loser,1.366,0.0,MEGA,LONG,125.5,3210,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,10,STRUCTURAL_DRIVE,2.69,2.08,score_loser,1.366,0.0,MEGA,LONG,125.5,3210,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,9,ROCHE_SNAP,2.04,2.08,gate3,10.399,0.46,MEGA,LONG,176.0,142,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,10,ROCHE_SNAP,3.22,2.08,score_loser,1.502,0.0,MEGA,LONG,115.0,194,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,10,STRUCTURAL_DRIVE,3.22,2.08,score_loser,1.502,0.0,MEGA,LONG,115.0,194,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,11,ROCHE_SNAP,2.08,2.08,score_loser,1.864,0.0,MEGA,LONG,183.0,752,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,ROCHE_SNAP,2.11,2.08,score_loser,0.75,0.0,MEGA,LONG,413.5,481,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,STRUCTURAL_DRIVE,2.11,2.08,score_loser,0.75,0.0,MEGA,LONG,413.5,481,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,ROCHE_SNAP,2.11,2.08,score_loser,1.532,0.0,MEGA,LONG,413.5,493,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,STRUCTURAL_DRIVE,2.11,2.08,score_loser,1.532,0.0,MEGA,LONG,413.5,493,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,ROCHE_SNAP,2.24,2.08,score_loser,0.986,0.0,MEGA,LONG,420.0,354,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,STRUCTURAL_DRIVE,2.24,2.08,score_loser,0.986,0.0,MEGA,LONG,420.0,354,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,ROCHE_SNAP,2.24,2.08,score_loser,1.418,0.0,MEGA,LONG,420.0,354,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,STRUCTURAL_DRIVE,2.24,2.08,score_loser,1.418,0.0,MEGA,LONG,420.0,354,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,10,ROCHE_SNAP,2.69,2.08,score_loser,1.366,0.0,MEGA,LONG,125.5,3210,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,10,STRUCTURAL_DRIVE,2.69,2.08,score_loser,1.366,0.0,MEGA,LONG,125.5,3210,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,9,ROCHE_SNAP,2.04,2.08,gate3,10.399,0.461,MEGA,LONG,176.0,142,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,10,ROCHE_SNAP,3.22,2.08,score_loser,1.502,0.0,MEGA,LONG,115.0,194,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,10,STRUCTURAL_DRIVE,3.22,2.08,score_loser,1.502,0.0,MEGA,LONG,115.0,194,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,11,ROCHE_SNAP,2.08,2.08,score_loser,1.864,0.0,MEGA,LONG,183.0,752,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,ROCHE_SNAP,2.11,2.08,score_loser,0.75,0.0,MEGA,LONG,413.5,481,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,STRUCTURAL_DRIVE,2.11,2.08,score_loser,0.75,0.0,MEGA,LONG,413.5,481,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,ROCHE_SNAP,2.11,2.08,score_loser,1.532,0.0,MEGA,LONG,413.5,493,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,STRUCTURAL_DRIVE,2.11,2.08,score_loser,1.532,0.0,MEGA,LONG,413.5,493,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,ROCHE_SNAP,2.24,2.08,score_loser,0.986,0.0,MEGA,LONG,420.0,354,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,STRUCTURAL_DRIVE,2.24,2.08,score_loser,0.986,0.0,MEGA,LONG,420.0,354,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,ROCHE_SNAP,2.24,2.08,score_loser,1.418,0.0,MEGA,LONG,420.0,354,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,12,STRUCTURAL_DRIVE,2.24,2.08,score_loser,1.418,0.0,MEGA,LONG,420.0,354,3,,,,0.0,,,0.0,0.0
1743532680,2025_04,10,ROCHE_SNAP,2.69,2.08,score_loser,1.366,0.0,MEGA,LONG,125.5,3210,3,,,,0.0,,,0.0,0.0
