ts,day,depth,pattern,micro_z,macro_z,gate,gate1_dist,gate3_conv,oracle_label,oracle_dir,oracle_pnl,template_id,tier,playbook,trade_direction,trade_result,trade_pnl,exit_reason,exit_signal_reason,exit_conviction,exit_wave_maturity
1759328100,2025_10,6,ROCHE_SNAP,3.69,2.53,score_loser,1.686,0.0,MEGA,LONG,397.0,771,3,,,,0.0,,,0.0,0.0
1759328100,2025_10,6,STRUCTURAL_DRIVE,3.69,2.53,score_loser,1.686,0.0,MEGA,LONG,397.0,771,3,,,,0.0,,,0.0,0.0
1759328100,2025_10,5,ROCHE_SNAP,3.82,2.53,gate3,7.374,0.469,MEGA,LONG,182.0,78,3,,,,0.0,,,0.0,0.0
1759328280,2025_10,6,STRUCTURAL_DRIVE,2.78,2.53,score_loser,1.712,0.0,MEGA,LONG,352.5,1021,3,,,,0.0,,,0.0,0.0
1759328280,2025_10,6,ROCHE_SNAP,2.78,2.53,gate3,7.712,0.475,MEGA,LONG,352.5,1021,3,,,,0.0,,,0.0,0.0
1759328280,2025_10,6,STRUCTURAL_DRIVE,2.78,2.53,score_loser,1.712,0.0,MEGA,LONG,352.5,1021,3,,,,0.0,,,0.0,0.0
1759328280,2025_10,6,ROCHE_SNAP,2.78,2.53,gate3,7.712,0.479,MEGA,LONG,352.5,1021,3,,,,0.0,,,0.0,0.0
1759328280,2025_10,6,STRUCTURAL_DRIVE,2.78,2.53,score_loser,1.712,0.0,MEGA,LONG,352.5,1021,3,,,,0.0,,,0.0,0.0
1759328280,2025_10,6,ROCHE_SNAP,2.78,2.53,gate3,7.712,0.468,MEGA,LONG,352.5,1021,3,,,,0.0,,,0.0,0.0
1759328280,2025_10,6,STRUCTURAL_DRIVE,2.78,2.53,score_loser,1.712,0.0,MEGA,LONG,352.5,1021,3,,,,0.0,,,0.0,0.0
1759328280,2025_10,6,ROCHE_SNAP,2.78,2.53,gate3,7.712,0.47,MEGA,LONG,352.5,1021,3,,,,0.0,,,0.0,0.0
1759328400,2025_10,5,STRUCTURAL_DRIVE,2.63,2.53,score_loser,1.67,0.0,MEGA,LONG,154.5,30,3,,,,0.0,,,0.0,0.0
1759328400,2025_10,5,ROCHE_SNAP,2.63,2.53,traded,6.67,0.489,MEGA,LONG,154.5,30,3,Unknown,LONG,WIN,90.5,MAX_HOLD,aligned_fresh,0.6076889248513535,0.11265619798711965
1759347000,2025_10,4,ROCHE_SNAP,2.57,0.0,score_loser,3.934,0.0,MEGA,LONG,88.5,0,3,,,,0.0,,,0.0,0.0
1759347000,2025_10,4,STRUCTURAL_DRIVE,2.57,0.0,score_loser,3.934,0.0,MEGA,LONG,88.5,0,3,,,,0.0,,,0.0,0.0
1759347000,2025_10,5,STRUCTURAL_DRIVE,3.24,2.57,score_loser,2.562,0.0,MEGA,SHORT,3.5,78,3,,,,0.0,,,0.0,0.0
1759347000,2025_10,6,ROCHE_SNAP,3.32,2.57,score_loser,2.041,0.0,MEGA,SHORT,89.5,1001,3,,,,0.0,,,0.0,0.0
1759347000,2025_10,6,STRUCTURAL_DRIVE,3.32,2.57,score_loser,2.041,0.0,MEGA,SHORT,89.5,1001,3,,,,0.0,,,0.0,0.0
1759347000,2025_10,7,ROCHE_SNAP,3.69,2.57,score_loser,1.624,0.0,MEGA,SHORT,69.5,771,3,,,,0.0,,,0.0,0.0
1759347000,2025_10,7,STRUCTURAL_DRIVE,3.69,2.57,score_loser,1.624,0.0,MEGA,SHORT,69.5,771,3,,,,0.0,,,0.0,0.0
1759347000,2025_10,5,ROCHE_SNAP,3.24,2.57,traded,7.562,0.507,MEGA,SHORT,3.5,78,3,Unknown,LONG,LOSS,-28.5,MAX_HOLD,aligned_fresh,0.4891162444205029,0.17067517250709718
1759364100,2025_10,4,ROCHE_SNAP,2.01,0.0,score_loser,4.062,0.0,MEGA,LONG,64.0,0,3,,,,0.0,,,0.0,0.0
1759364100,2025_10,5,STRUCTURAL_DRIVE,2.67,2.01,score_loser,1.979,0.0,MEGA,LONG,75.5,32,3,,,,0.0,,,0.0,0.0
1759364100,2025_10,6,ROCHE_SNAP,3.16,2.01,score_loser,2.266,0.0,MEGA,LONG,89.5,640,3,,,,0.0,,,0.0,0.0
1759364100,2025_10,6,STRUCTURAL_DRIVE,3.16,2.01,score_loser,2.266,0.0,MEGA,LONG,89.5,640,3,,,,0.0,,,0.0,0.0
1759364100,2025_10,5,ROCHE_SNAP,2.67,2.01,gate3,6.979,0.478,MEGA,LONG,75.5,32,3,,,,0.0,,,0.0,0.0
1759364100,2025_10,4,ROCHE_SNAP,2.01,0.0,score_loser,4.062,0.0,MEGA,LONG,64.0,0,3,,,,0.0,,,0.0,0.0
1759364100,2025_10,5,STRUCTURAL_DRIVE,2.67,2.01,score_loser,1.979,0.0,MEGA,LONG,75.5,32,3,,,,0.0,,,0.0,0.0
1759364100,2025_10,6,ROCHE_SNAP,3.16,2.01,score_loser,2.266,0.0,MEGA,LONG,89.5,640,3,,,,0.0,,,0.0,0.0
1759364100,2025_10,6,STRUCTURAL_DRIVE,3.16,2.01,score_loser,2.266,0.0,MEGA,LONG,89.5,640,3,,,,0.0,,,0.0,0.0
1759364100,2025_10,5,ROCHE_SNAP,2.67,2.01,traded,6.979,0.502,MEGA,LONG,75.5,32,3,Unknown,LONG,WIN,10.0,trail_stop,aligned_fresh,0.5100122684172878,0.026170834883146383
1759365840,2025_10,8,STRUCTURAL_DRIVE,2.42,2.01,score_loser,1.622,0.0,MEGA,LONG,98.0,161,3,,,,0.0,,,0.0,0.0
1759365840,2025_10,9,ROCHE_SNAP,3.93,2.01,score_loser,1.671,0.0,MEGA,LONG,76.5,431,3,,,,0.0,,,0.0,0.0
1759365840,2025_10,9,STRUCTURAL_DRIVE,3.93,2.01,score_loser,1.671,0.0,MEGA,LONG,76.5,431,3,,,,0.0,,,0.0,0.0
1759365840,2025_10,10,ROCHE_SNAP,3.88,2.01,score_loser,1.546,0.0,MEGA,LONG,67.5,510,3,,,,0.0,,,0.0,0.0
1759365840,2025_10,10,STRUCTURAL_DRIVE,3.88,2.01,score_loser,1.546,0.0,MEGA,LONG,67.5,510,3,,,,0.0,,,0.0,0.0
1759365840,2025_10,10,ROCHE_SNAP,2.52,2.01,score_loser,1.435,0.0,MEGA,LONG,64.0,394,3,,,,0.0,,,0.0,0.0
1759365840,2025_10,9,ROCHE_SNAP,2.51,2.01,score_loser,1.551,0.0,MEGA,LONG,74.5,45001,3,,,,0.0,,,0.0,0.0
1759365840,2025_10,9,STRUCTURAL_DRIVE,2.51,2.01,score_loser,1.551,0.0,MEGA,LONG,74.5,45001,3,,,,0.0,,,0.0,0.0
1759365840,2025_10,8,ROCHE_SNAP,2.42,2.01,traded,9.622,0.502,MEGA,LONG,98.0,161,3,Unknown,LONG,WIN,21.0,MAX_HOLD,aligned_fresh,0.47329442574099656,0.20544660193612577
1759368900,2025_10,5,ROCHE_SNAP,2.01,2.01,gate3,7.02,0.479,MEGA,LONG,57.5,552,3,,,,0.0,,,0.0,0.0
1759368900,2025_10,5,ROCHE_SNAP,2.01,2.01,traded,7.02,0.486,MEGA,LONG,57.5,552,3,Unknown,SHORT,WIN,1.5,trail_stop,aligned_fresh,0.5507494869415307,0.03964442478858205
1759370700,2025_10,5,STRUCTURAL_DRIVE,2.25,2.01,score_loser,1.649,0.0,MEGA,LONG,100.5,552,3,,,,0.0,,,0.0,0.0
1759370700,2025_10,5,ROCHE_SNAP,2.25,2.01,traded,6.649,0.567,MEGA,LONG,100.5,552,3,Unknown,SHORT,WIN,11.0,trail_stop,aligned_fresh,0.6548909369980535,0.11155824878389344
1759388400,2025_10,4,ROCHE_SNAP,2.18,0.0,score_loser,4.267,0.0,SCALP,LONG,105.0,1,3,,,,0.0,,,0.0,0.0
1759388400,2025_10,4,STRUCTURAL_DRIVE,2.18,0.0,score_loser,4.267,0.0,SCALP,LONG,105.0,1,3,,,,0.0,,,0.0,0.0
1759388400,2025_10,5,STRUCTURAL_DRIVE,2.16,2.18,score_loser,1.539,0.0,MEGA,LONG,90.0,30,3,,,,0.0,,,0.0,0.0
1759388400,2025_10,6,ROCHE_SNAP,2.02,2.18,score_loser,1.88,0.0,MEGA,LONG,116.5,552,3,,,,0.0,,,0.0,0.0
1759388400,2025_10,5,ROCHE_SNAP,2.16,2.18,traded,6.539,0.556,MEGA,LONG,90.0,30,3,Unknown,SHORT,LOSS,-29.0,loss_watchdog,aligned_fresh,0.5621513003133072,0.2309090423941363
1759388580,2025_10,6,STRUCTURAL_DRIVE,2.62,2.18,score_loser,1.89,0.0,MEGA,LONG,93.5,111,3,,,,0.0,,,0.0,0.0
1759388580,2025_10,6,ROCHE_SNAP,2.62,2.18,traded,7.89,0.562,MEGA,LONG,93.5,111,3,Unknown,SHORT,LOSS,-33.0,trail_stop,aligned_fresh,0.5693550231867454,0.11578599161219949
1759389180,2025_10,10,STRUCTURAL_DRIVE,2.21,2.18,score_loser,1.163,0.0,MEGA,LONG,41.0,531,3,,,,0.0,,,0.0,0.0
1759389180,2025_10,10,ROCHE_SNAP,2.21,2.18,traded,11.163,0.567,MEGA,LONG,41.0,531,3,Unknown,SHORT,LOSS,-2.5,MAX_HOLD,aligned_fresh,0.5624202749783056,0.12672909649637407
1759389720,2025_10,7,STRUCTURAL_DRIVE,2.36,2.18,score_loser,1.578,0.0,MEGA,LONG,79.5,552,3,,,,0.0,,,0.0,0.0
1759389720,2025_10,7,ROCHE_SNAP,2.36,2.18,traded,8.578,0.615,MEGA,LONG,79.5,552,3,Unknown,SHORT,LOSS,-8.0,trail_stop,aligned_fresh,0.6078215939209742,0.09352936250902671
1759389720,2025_10,7,STRUCTURAL_DRIVE,2.36,2.18,score_loser,1.578,0.0,MEGA,LONG,79.5,552,3,,,,0.0,,,0.0,0.0
1759389720,2025_10,7,ROCHE_SNAP,2.36,2.18,traded,8.578,0.608,MEGA,LONG,79.5,552,3,Unknown,SHORT,WIN,5.0,trail_stop,aligned_fresh,0.5403543546477095,0.017106965809290223
1759389960,2025_10,7,STRUCTURAL_DRIVE,2.09,2.18,score_loser,2.251,0.0,MEGA,LONG,91.0,122,3,,,,0.0,,,0.0,0.0
1759389960,2025_10,7,ROCHE_SNAP,2.09,2.18,traded,9.251,0.54,MEGA,LONG,91.0,122,3,Unknown,SHORT,LOSS,-16.5,loss_watchdog,aligned_fresh,0.5692026504513171,0.040291243336932285
1759390620,2025_10,8,STRUCTURAL_DRIVE,2.27,2.18,score_loser,1.552,0.0,MEGA,LONG,53.0,160,3,,,,0.0,,,0.0,0.0
1759390620,2025_10,9,ROCHE_SNAP,2.17,2.18,score_loser,1.398,0.0,MEGA,LONG,48.5,400,3,,,,0.0,,,0.0,0.0
1759390620,2025_10,9,STRUCTURAL_DRIVE,2.17,2.18,score_loser,1.398,0.0,MEGA,LONG,48.5,400,3,,,,0.0,,,0.0,0.0
1759390620,2025_10,8,ROCHE_SNAP,2.27,2.18,traded,9.552,0.569,MEGA,LONG,53.0,160,3,Unknown,SHORT,WIN,4.0,trail_stop,aligned_fresh,0.5388059118117632,0.08316196776742357
1759392000,2025_10,4,ROCHE_SNAP,2.07,0.0,gate1,5.232,0.0,MEGA,LONG,133.0,,,,,,0.0,,,0.0,0.0
1759392000,2025_10,4,ROCHE_SNAP,2.07,0.0,gate1,5.232,0.0,MEGA,LONG,133.0,,,,,,0.0,,,0.0,0.0
1759392000,2025_10,4,ROCHE_SNAP,2.07,0.0,gate1,5.232,0.0,MEGA,LONG,133.0,,,,,,0.0,,,0.0,0.0
1759392000,2025_10,4,ROCHE_SNAP,2.07,0.0,gate1,5.232,0.0,MEGA,LONG,133.0,,,,,,0.0,,,0.0,0.0
1759392120,2025_10,7,STRUCTURAL_DRIVE,2.42,2.18,score_loser,1.633,0.0,MEGA,LONG,59.5,111,3,,,,0.0,,,0.0,0.0
1759392120,2025_10,8,ROCHE_SNAP,2.91,2.18,score_loser,1.652,0.0,MEGA,LONG,74.0,9611,3,,,,0.0,,,0.0,0.0
1759392120,2025_10,8,STRUCTURAL_DRIVE,2.91,2.18,score_loser,1.652,0.0,MEGA,LONG,74.0,9611,3,,,,0.0,,,0.0,0.0
1759392120,2025_10,9,ROCHE_SNAP,2.83,2.18,score_loser,1.951,0.0,MEGA,LONG,52.5,252,3,,,,0.0,,,0.0,0.0
1759392120,2025_10,9,STRUCTURAL_DRIVE,2.83,2.18,score_loser,1.951,0.0,MEGA,LONG,52.5,252,3,,,,0.0,,,0.0,0.0
1759392120,2025_10,9,ROCHE_SNAP,2.27,2.18,score_loser,1.51,0.0,MEGA,LONG,49.5,1620,3,,,,0.0,,,0.0,0.0
1759392120,2025_10,9,STRUCTURAL_DRIVE,2.27,2.18,score_loser,1.51,0.0,MEGA,LONG,49.5,1620,3,,,,0.0,,,0.0,0.0
1759392120,2025_10,7,ROCHE_SNAP,2.42,2.18,traded,8.633,0.488,MEGA,LONG,59.5,111,3,Unknown,SHORT,LOSS,-16.5,loss_watchdog,aligned_fresh,0.49369349569002446,0.10151778524668946
1759392180,2025_10,6,STRUCTURAL_DRIVE,2.77,2.18,score_loser,2.0,0.0,MEGA,LONG,58.5,32,3,,,,0.0,,,0.0,0.0
1759392180,2025_10,8,ROCHE_SNAP,2.97,2.18,score_loser,1.944,0.0,MEGA,LONG,59.5,111,3,,,,0.0,,,0.0,0.0
1759392180,2025_10,8,STRUCTURAL_DRIVE,2.97,2.18,score_loser,1.944,0.0,MEGA,LONG,59.5,111,3,,,,0.0,,,0.0,0.0
1759392180,2025_10,9,ROCHE_SNAP,2.41,2.18,score_loser,1.535,0.0,MEGA,LONG,39.5,1620,3,,,,0.0,,,0.0,0.0
1759392180,2025_10,9,STRUCTURAL_DRIVE,2.41,2.18,score_loser,1.535,0.0,MEGA,LONG,39.5,1620,3,,,,0.0,,,0.0,0.0
1759392180,2025_10,9,ROCHE_SNAP,2.01,2.18,score_loser,1.551,0.0,MEGA,LONG,35.0,1620,3,,,,0.0,,,0.0,0.0
1759392180,2025_10,6,ROCHE_SNAP,2.77,2.18,traded,8.0,0.494,MEGA,LONG,58.5,32,3,Unknown,LONG,WIN,11.0,trail_stop,aligned_fresh,0.510543582162415,0.11406208456066319
1759392840,2025_10,8,STRUCTURAL_DRIVE,2.67,2.18,score_loser,1.466,0.0,MEGA,LONG,66.5,32,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,9,ROCHE_SNAP,2.52,2.18,score_loser,1.384,0.0,MEGA,LONG,34.5,592,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,9,STRUCTURAL_DRIVE,2.52,2.18,score_loser,1.384,0.0,MEGA,LONG,34.5,592,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,10,ROCHE_SNAP,2.15,2.18,score_loser,1.135,0.0,MEGA,LONG,30.0,501,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,10,STRUCTURAL_DRIVE,2.15,2.18,score_loser,1.135,0.0,MEGA,LONG,30.0,501,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,11,ROCHE_SNAP,3.51,2.18,score_loser,1.382,0.0,MEGA,LONG,51.5,561,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,11,STRUCTURAL_DRIVE,3.51,2.18,score_loser,1.382,0.0,MEGA,LONG,51.5,561,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,12,ROCHE_SNAP,3.34,2.18,score_loser,1.949,0.0,MEGA,LONG,89.5,560,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,12,STRUCTURAL_DRIVE,3.34,2.18,score_loser,1.949,0.0,MEGA,LONG,89.5,560,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,12,ROCHE_SNAP,3.34,2.18,score_loser,1.902,0.0,MEGA,LONG,89.5,560,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,12,STRUCTURAL_DRIVE,3.34,2.18,score_loser,1.902,0.0,MEGA,LONG,89.5,560,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,12,ROCHE_SNAP,2.71,2.18,score_loser,1.446,0.0,MEGA,LONG,93.5,220,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,12,STRUCTURAL_DRIVE,2.71,2.18,score_loser,1.446,0.0,MEGA,LONG,93.5,220,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,12,ROCHE_SNAP,2.71,2.18,score_loser,1.452,0.0,MEGA,LONG,93.5,220,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,12,STRUCTURAL_DRIVE,2.71,2.18,score_loser,1.452,0.0,MEGA,LONG,93.5,220,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,11,ROCHE_SNAP,2.02,2.18,score_loser,1.7,0.0,MEGA,LONG,54.5,940,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,9,ROCHE_SNAP,2.4,2.18,score_loser,1.478,0.0,MEGA,LONG,42.0,140,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,9,STRUCTURAL_DRIVE,2.4,2.18,score_loser,1.478,0.0,MEGA,LONG,42.0,140,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,10,ROCHE_SNAP,2.25,2.18,score_loser,1.074,0.0,MEGA,LONG,37.5,500,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,10,STRUCTURAL_DRIVE,2.25,2.18,score_loser,1.074,0.0,MEGA,LONG,37.5,500,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,12,ROCHE_SNAP,2.37,2.18,score_loser,0.959,0.0,MEGA,LONG,100.5,611,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,12,STRUCTURAL_DRIVE,2.37,2.18,score_loser,0.959,0.0,MEGA,LONG,100.5,611,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,12,ROCHE_SNAP,2.37,2.18,score_loser,1.042,0.0,MEGA,LONG,100.5,611,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,12,STRUCTURAL_DRIVE,2.37,2.18,score_loser,1.042,0.0,MEGA,LONG,100.5,611,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,12,ROCHE_SNAP,2.4,2.18,score_loser,1.449,0.0,MEGA,LONG,102.0,612,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,12,ROCHE_SNAP,2.4,2.18,score_loser,1.458,0.0,MEGA,LONG,102.0,612,3,,,,0.0,,,0.0,0.0
1759392840,2025_10,8,ROCHE_SNAP,2.67,2.18,traded,9.466,0.511,MEGA,LONG,66.5,32,3,Unknown,SHORT,LOSS,-4.5,trail_stop,aligned_fresh,0.5383252998455392,0.11406208456066319
1759392900,2025_10,4,ROCHE_SNAP,2.88,0.0,gate1,4.796,0.0,SCALP,LONG,108.5,,,,,,0.0,,,0.0,0.0
1759392900,2025_10,4,STRUCTURAL_DRIVE,2.88,0.0,gate1,4.796,0.0,SCALP,LONG,108.5,,,,,,0.0,,,0.0,0.0
1759392900,2025_10,11,STRUCTURAL_DRIVE,2.23,2.18,score_loser,1.36,0.0,MEGA,LONG,48.5,420,3,,,,0.0,,,0.0,0.0
1759392900,2025_10,12,ROCHE_SNAP,3.5,2.18,score_loser,1.454,0.0,MEGA,LONG,92.5,251,3,,,,0.0,,,0.0,0.0
1759392900,2025_10,12,ROCHE_SNAP,3.5,2.18,score_loser,1.453,0.0,MEGA,LONG,92.5,251,3,,,,0.0,,,0.0,0.0
1759392900,2025_10,12,ROCHE_SNAP,2.91,2.18,score_loser,1.277,0.0,MEGA,LONG,88.0,650,3,,,,0.0,,,0.0,0.0
1759392900,2025_10,12,STRUCTURAL_DRIVE,2.91,2.18,score_loser,1.277,0.0,MEGA,LONG,88.0,650,3,,,,0.0,,,0.0,0.0
1759392900,2025_10,12,ROCHE_SNAP,2.91,2.18,score_loser,1.266,0.0,MEGA,LONG,88.0,650,3,,,,0.0,,,0.0,0.0
