**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

x_q,y_q,n,mean_fwd,win_rate,interaction,regime_2d
0,0,997,17.070962888666,0.675025075225677,-0.4251612874274642,UP_SMOOTH
0,1,828,14.138586956521738,0.6376811594202898,0.4403512655214854,UP_SMOOTH
0,2,493,32.5659229208925,0.7139959432048681,5.8830380497073556,UP_SMOOTH
1,0,967,23.00129265770424,0.6504653567735263,1.7519998442265141,UP_SMOOTH
1,1,708,19.247175141242938,0.6807909604519774,1.7957708128584216,UP_SMOOTH
1,2,659,27.285660091047042,0.6176024279210925,-3.15039341752237,UP_SMOOTH
2,0,322,5.963509316770186,0.6459627329192547,-9.323112623651493,UP_SMOOTH
2,1,804,9.868470149253731,0.5970149253731343,-1.6202633060747367,UP_SMOOTH
2,2,1200,24.951875,0.5658333333333333,0.47849236448663746,UP_SMOOTH
0,0,504,8.645833333333334,0.5853174603174603,-2.1656258576413414,UP_CHOPPY
0,1,444,11.619932432432432,0.6283783783783784,-1.55927812368944,UP_CHOPPY
0,2,360,30.915972222222223,0.5722222222222222,8.186593925896382,UP_CHOPPY
1,0,420,9.25297619047619,0.5785714285714286,5.9277555316116075,UP_CHOPPY
1,1,516,10.843992248062015,0.6821705426356589,5.151020224050233,UP_CHOPPY
1,2,372,3.690188172043011,0.5053763440860215,-11.552951592172743,UP_CHOPPY
2,0,324,-2.2808641975308643,0.4660493827160494,-6.184448770768535,UP_CHOPPY
2,1,336,0.31919642857142855,0.47023809523809523,-5.952139509813438,UP_CHOPPY
2,2,648,18.893132716049383,0.5756172839506173,3.071629037460541,UP_CHOPPY
0,0,288,-27.51909722222222,0.22569444444444445,-12.509704164864047,DOWN_SMOOTH
0,1,444,-6.13231981981982,0.45045045045045046,7.9067550557201685,DOWN_SMOOTH
0,2,816,-24.302083333333332,0.44730392156862747,4.863234851209089,DOWN_SMOOTH
1,0,700,-15.169642857142858,0.43714285714285717,7.76749530339956,DOWN_SMOOTH
1,1,443,-24.668171557562076,0.36343115124153497,-2.701351578837837,DOWN_SMOOTH
1,2,408,-52.174019607843135,0.375,-15.080956320116464,DOWN_SMOOTH
2,0,530,-14.102830188679246,0.3433962264150943,-0.60484898340437,DOWN_SMOOTH
2,1,613,-17.298531810766722,0.4061990212071778,-4.770868787310032,DOWN_SMOOTH
2,2,420,-24.60297619047619,0.44285714285714284,3.0509301419829313,DOWN_SMOOTH
0,0,48,-0.6822916666666666,0.5208333333333334,5.670536311914321,DOWN_CHOPPY
0,1,312,-17.66426282051282,0.5448717948717948,0.11206161302379414,DOWN_CHOPPY
0,2,636,-12.82625786163522,0.3946540880503145,4.3291303579096265,DOWN_CHOPPY
1,0,588,-2.94812925170068,0.46258503401360546,1.1948593694505898,DOWN_CHOPPY
1,1,192,-8.440104166666666,0.4583333333333333,7.126380909440229,DOWN_CHOPPY
1,2,216,-37.71527777777778,0.36574074074074076,-22.769728915662654,DOWN_CHOPPY
2,0,360,-12.228472222222223,0.3888888888888889,-4.144469544846052,DOWN_CHOPPY
2,1,468,-21.349893162393162,0.39316239316239315,-1.8423940300613673,DOWN_CHOPPY
2,2,168,-6.1413690476190474,0.4226190476190476,12.745193870720978,DOWN_CHOPPY
0,0,1021,3.9747796278158667,0.574926542605289,-1.5335567940364854,FLAT_SMOOTH
0,1,756,6.673280423280423,0.541005291005291,-0.7645213693556592,FLAT_SMOOTH
0,2,1356,7.873525073746313,0.5678466076696165,1.896322262841288,FLAT_SMOOTH
1,0,1390,-1.0823741007194245,0.5258992805755396,0.3927817244716947,FLAT_SMOOTH
1,1,1026,4.869639376218323,0.5867446393762183,4.415329830625712,FLAT_SMOOTH
1,2,708,-7.888771186440678,0.4844632768361582,-6.882481750302232,FLAT_SMOOTH
2,0,661,-7.919062027231467,0.3555219364599092,-1.2882854781304776,FLAT_SMOOTH
2,1,1368,-4.906615497076023,0.4480994152046784,-0.2053043187587642,FLAT_SMOOTH
2,2,1116,-5.712589605734767,0.48028673835125446,0.4493205543135499,FLAT_SMOOTH
0,0,1718,8.69848661233993,0.6076833527357393,-1.892107160097387,FLAT_CHOPPY
0,1,1788,7.930788590604027,0.5525727069351231,-1.6409793287569139,FLAT_CHOPPY
0,2,2531,11.94429079415251,0.5618332674832082,2.600815292439563,FLAT_CHOPPY
1,0,2493,-1.2394705174488567,0.5218612113918973,1.7236120593093112,FLAT_CHOPPY
1,1,2162,-3.25,0.5111008325624422,0.7319084298345446,FLAT_CHOPPY
1,2,1357,-9.033714075165808,0.4679439941046426,-4.823513227683267,FLAT_CHOPPY
2,0,1812,-5.381760485651214,0.4856512141280353,1.170061074012617,FLAT_CHOPPY
2,1,1922,-5.7683402705515086,0.4380853277835588,1.802307142188699,FLAT_CHOPPY
2,2,2340,-10.070726495726495,0.46153846153846156,-2.2717866653382925,FLAT_CHOPPY
