**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

x_q,y_q,n,mean_fwd,win_rate,interaction,regime_2d
0,0,1092,11.049221611721611,0.6428571428571429,-0.4107371577552481,UP_SMOOTH
0,1,722,24.68213296398892,0.6703601108033241,2.265105847458006,UP_SMOOTH
0,2,564,29.822251773049647,0.7287234042553191,5.24861055478096,UP_SMOOTH
1,0,936,9.417735042735043,0.6527777777777778,-5.3056311580019155,UP_SMOOTH
1,1,738,41.74085365853659,0.6802168021680217,16.060419110745567,UP_SMOOTH
1,2,708,21.099223163841806,0.5988700564971752,-6.7378254856869795,UP_SMOOTH
2,0,288,21.263020833333332,0.65625,12.461958542262536,UP_SMOOTH
2,1,802,3.160224438902743,0.5548628428927681,-16.59790619922211,UP_SMOOTH
2,2,1296,24.583912037037038,0.591820987654321,2.6691672971744147,UP_SMOOTH
0,0,468,16.434294871794872,0.6602564102564102,1.2432907943229043,UP_CHOPPY
0,1,396,3.6818181818181817,0.5328282828282829,-8.30797123547779,UP_CHOPPY
0,2,444,25.894707207207208,0.5855855855855856,6.471322268369288,UP_CHOPPY
1,0,432,5.107060185185185,0.5717592592592593,-2.5977053601766897,UP_CHOPPY
1,1,516,8.113856589147288,0.5930232558139535,3.6103057039614086,UP_CHOPPY
1,2,360,12.393055555555556,0.6388888888888888,0.45590914882772715,UP_CHOPPY
2,0,408,9.060049019607844,0.6127450980392157,0.7769195598728764,UP_CHOPPY
2,1,264,10.65435606060606,0.5303030303030303,5.572441261047093,UP_CHOPPY
2,2,636,8.021619496855346,0.4591194968553459,-4.493890824245575,UP_CHOPPY
0,0,264,-18.581439393939394,0.30303030303030304,-1.9692570803828708,DOWN_SMOOTH
0,1,336,-25.695684523809526,0.30357142857142855,-3.0786010161314152,DOWN_SMOOTH
0,2,948,-17.86867088607595,0.47257383966244726,1.854590609182356,DOWN_SMOOTH
1,0,539,-20.195732838589983,0.4007421150278293,4.344194578150777,DOWN_SMOOTH
1,1,604,-29.265314569536425,0.40066225165562913,1.2795140413259212,DOWN_SMOOTH
1,2,408,-34.98039215686274,0.39705882352941174,-7.329385558420199,DOWN_SMOOTH
2,0,649,-17.602080123266564,0.39907550077041604,-2.5013096617933464,DOWN_SMOOTH
2,1,566,-19.36439929328622,0.37809187279151946,1.7412723623085853,DOWN_SMOOTH
2,2,348,-17.32112068965517,0.41379310344827586,0.8907289535198295,DOWN_SMOOTH
0,0,96,6.072916666666667,0.4583333333333333,14.595640277158012,DOWN_CHOPPY
0,1,336,-12.550595238095237,0.5744047619047619,1.785794965576594,DOWN_CHOPPY
0,2,564,-17.85017730496454,0.37056737588652483,0.373365676485065,DOWN_CHOPPY
1,0,516,-5.282461240310077,0.45542635658914726,1.0304230127515535,DOWN_CHOPPY
1,1,324,-12.641975308641975,0.4382716049382716,-0.5154244623998654,DOWN_CHOPPY
1,2,156,-29.99198717948718,0.3974358974358974,-13.97828355546729,DOWN_CHOPPY
2,0,360,-16.62847222222222,0.38333333333333336,-6.374573912935693,DOWN_CHOPPY
2,1,348,-17.176005747126435,0.4166666666666667,-1.1084408446594232,DOWN_CHOPPY
2,2,288,-12.02170138888889,0.3888888888888889,7.9330162913559015,DOWN_CHOPPY
0,0,1068,9.150983146067416,0.6020599250936329,1.7166326364399866,FLAT_SMOOTH
0,1,1141,-2.8299737072743207,0.5021910604732691,-7.357867840859224,FLAT_SMOOTH
0,2,1032,14.86797480620155,0.6007751937984496,6.611061345876076,FLAT_SMOOTH
1,0,1235,-2.603441295546559,0.5352226720647774,-1.793559784729413,FLAT_SMOOTH
1,1,1001,-1.027972027972028,0.5264735264735265,2.6883658588876447,FLAT_SMOOTH
1,2,984,-0.5650406504065041,0.5426829268292683,-0.5777220902874032,FLAT_SMOOTH
2,0,889,-5.838582677165355,0.4611923509561305,-0.5547839767129377,FLAT_SMOOTH
2,1,1080,-3.4502314814814814,0.41388888888888886,4.740023595013463,FLAT_SMOOTH
2,2,1308,-8.126529051987768,0.4648318042813456,-3.6652933022333967,FLAT_SMOOTH
0,0,1802,6.8399001109877915,0.595449500554939,-4.590908628636475,FLAT_CHOPPY
0,1,1860,13.080376344086021,0.5811827956989247,2.7260999942896014,FLAT_CHOPPY
0,2,2435,9.527926078028747,0.5494866529774127,1.7771951618229105,FLAT_CHOPPY
1,0,2723,-1.1696658097686374,0.5170767535806097,0.7436335206230278,FLAT_CHOPPY
1,1,2004,-5.148827345309381,0.4945109780439122,-2.158995625089867,FLAT_CHOPPY
1,2,1369,-5.841307523739956,0.4952520087655223,-0.24793036992986117,FLAT_CHOPPY
2,0,1464,-0.825136612021858,0.4883879781420765,4.7047541029164615,FLAT_CHOPPY
2,1,2198,-5.690627843494085,0.4658780709736124,0.9157952612720823,FLAT_CHOPPY
2,2,2448,-12.226613562091503,0.4477124183006536,-3.016645023734755,FLAT_CHOPPY
