**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

x_q,y_q,n,mean_fwd,win_rate,interaction,regime_2d
0,0,805,26.86335403726708,0.7354037267080745,-7.509152839050863,UP_SMOOTH
0,1,877,16.43557582668187,0.6681870011402509,3.309459925971513,UP_SMOOTH
0,2,636,13.746069182389936,0.589622641509434,3.2488192610610245,UP_SMOOTH
1,0,858,34.598193473193476,0.6445221445221445,-3.5274820405087297,UP_SMOOTH
1,1,791,15.674146649810366,0.6750948166877371,-1.205137888284261,UP_SMOOTH
1,2,685,17.178102189781022,0.6291970802919709,2.92768363106784,UP_SMOOTH
2,0,659,45.079666160849776,0.5735963581183612,12.916661520203611,UP_SMOOTH
2,1,660,7.504924242424242,0.646969696969697,-3.411689422614333,UP_SMOOTH
2,2,1007,5.100297914597816,0.5580933465739821,-3.1874497710593186,UP_SMOOTH
0,0,540,28.387037037037036,0.6166666666666667,1.4953466724462636,UP_CHOPPY
0,1,528,9.625946969696969,0.6287878787878788,-2.6107375359095553,UP_CHOPPY
0,2,240,0.9791666666666666,0.4791666666666667,-7.583135314213297,UP_CHOPPY
1,0,288,11.605034722222221,0.6458333333333334,-7.800417110258465,UP_CHOPPY
1,1,444,9.16554054054054,0.5923423423423423,4.415094567044106,UP_CHOPPY
1,2,576,5.976996527777778,0.5798611111111112,4.900933079007905,UP_CHOPPY
2,0,456,21.265350877192983,0.48903508771929827,1.2815351303392113,UP_CHOPPY
2,1,336,1.7194940476190477,0.5297619047619048,-3.609315840250476,UP_CHOPPY
2,2,516,2.5896317829457365,0.5445736434108527,0.9352044198027754,UP_CHOPPY
0,0,948,-21.716772151898734,0.43670886075949367,8.656991354132213,DOWN_SMOOTH
0,1,348,-21.822557471264368,0.2959770114942529,-7.097433576116529,DOWN_SMOOTH
0,2,252,-9.115079365079366,0.44841269841269843,4.926984146824262,DOWN_SMOOTH
1,0,408,-53.15257352941177,0.3946078431372549,-14.851064920196578,DOWN_SMOOTH
1,1,591,-18.119712351945854,0.4077834179357022,4.533156646386221,DOWN_SMOOTH
1,2,552,-18.910778985507246,0.39492753623188404,3.0590296295806247,DOWN_SMOOTH
2,0,192,-41.891927083333336,0.4010416666666667,-13.029575429385687,DOWN_SMOOTH
2,1,591,-12.66751269035533,0.41455160744500846,0.546199352709202,DOWN_SMOOTH
2,2,780,-16.515384615384615,0.3782051282051282,-3.9847329555642865,DOWN_SMOOTH
0,0,480,-12.567708333333334,0.3854166666666667,2.7246590528781773,DOWN_CHOPPY
0,1,300,-22.83,0.49,-10.895395510613882,DOWN_CHOPPY
0,2,216,-3.7962962962962963,0.5277777777777778,10.315219374228938,DOWN_CHOPPY
1,0,288,-15.666666666666666,0.4201388888888889,-2.584138637884873,DOWN_CHOPPY
1,1,420,-0.43392857142857144,0.4928571428571429,9.290836560527822,DOWN_CHOPPY
1,2,288,-23.6328125,0.3854166666666667,-11.73113618690448,DOWN_CHOPPY
2,0,192,-20.744791666666668,0.4166666666666667,-3.721249581659972,DOWN_CHOPPY
2,1,288,-16.79861111111111,0.3854166666666667,-3.1328319229298156,DOWN_CHOPPY
2,2,516,-12.799903100775193,0.3953488372093023,3.042787268545224,DOWN_CHOPPY
0,0,1729,1.7754482359745518,0.5529207634470792,-4.410653885174624,FLAT_SMOOTH
0,1,924,9.637445887445887,0.5757575757575758,1.3365426468514858,FLAT_SMOOTH
0,2,480,16.260416666666668,0.5791666666666667,11.80196878796625,FLAT_SMOOTH
1,0,821,-1.305115712545676,0.5225334957369062,-0.5077255866513815,FLAT_SMOOTH
1,1,1223,1.1766148814390842,0.5609157808667212,-0.14079611211184484,FLAT_SMOOTH
1,2,1080,-2.278703703703704,0.5194444444444445,0.24634066463934845,FLAT_SMOOTH
2,0,552,-4.715126811594203,0.41304347826086957,1.2378840382099625,FLAT_SMOOTH
2,1,997,-4.320712136409227,0.42527582748244735,-0.48250240605028605,FLAT_SMOOTH
2,2,1596,-7.150062656641604,0.45864661654135336,0.5306024356113186,FLAT_SMOOTH
0,0,2919,10.432425488180884,0.5556697499143542,-1.079175422603452,FLAT_CHOPPY
0,1,2038,8.440873405299312,0.5750736015701668,-0.18321164827028547,FLAT_CHOPPY
0,2,1044,10.218151340996169,0.6120689655172413,1.1776860340485982,FLAT_CHOPPY
1,0,1344,-10.482700892857142,0.4799107142857143,-8.763558838569079,FLAT_CHOPPY
1,1,2231,-2.540004482294935,0.5163603765127746,2.0666534292078658,FLAT_CHOPPY
1,2,2473,-0.6003841488071169,0.5107157298827335,3.5898935093177125,FLAT_CHOPPY
2,0,1715,-4.635860058309038,0.4857142857142857,0.8812844543516496,FLAT_CHOPPY
2,1,1763,-11.607629041406692,0.44639818491208166,-3.2029686715312664,FLAT_CHOPPY
2,2,2548,-6.1361852433281,0.45800627943485084,1.8520948731693547,FLAT_CHOPPY
