day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,pnl_usd,r_price,atr_pts,exit_reason,extra_z_se,extra_reversion_prob,extra_entry_lambda_t,extra_entry_lambda_hat
2026_03_19,1773972239.0,SHORT,24615.75,1773972344.0,24616.0,-0.25,-5.5,26.0,6.5,z_15s_overshoot,1.5529180765151978,0.9297444820404053,-0.3917962908744812,-0.0066149369813501835
2026_03_19,1773972419.0,SHORT,24629.75,1773972539.0,24634.5,-4.75,-14.5,26.0,6.5,z_15s_overshoot,1.513833999633789,0.9333234429359436,-1.548904299736023,-0.033306196331977844
2026_03_19,1773972599.0,SHORT,24633.0,1773972779.0,24629.75,3.25,1.5,26.0,6.5,z_se_reversal,1.5797514915466309,0.9271588325500488,0.5245961546897888,0.01241034734994173
2026_03_19,1773973979.0,SHORT,24624.0,1773974069.0,24624.75,-0.75,-6.5,26.0,6.5,z_15s_overshoot,1.625648021697998,0.9224729537963867,-0.4872603416442871,-0.033791184425354004
2026_03_19,1773974339.0,LONG,24615.0,1773974459.0,24623.75,8.75,12.5,26.0,6.5,z_se_reversal,-1.5199345350265503,0.9327787756919861,0.7431365847587585,0.04452531412243843
2026_03_19,1773974519.0,SHORT,24624.75,1773974744.0,24629.25,-4.5,-14.0,26.0,6.5,z_15s_overshoot,1.6159535646438599,0.9234917163848877,1.9945811033248901,0.09076282382011414
2026_03_19,1773975419.0,LONG,24627.0,1773975424.0,24625.25,-1.75,-8.5,26.0,6.5,z_15s_overshoot,-1.747194766998291,0.9082024693489075,0.9272858500480652,0.05643772706389427
2026_03_19,1773977099.0,LONG,24612.25,1773977159.0,24611.25,-1.0,-7.0,26.0,6.5,z_se_reversal,-1.5250709056854248,0.9323163032531738,-0.004693498369306326,-0.0002854646008927375
2026_03_19,1773977999.0,LONG,24605.5,1773978149.0,24611.0,5.5,6.0,26.0,6.5,z_15s_overshoot,-1.6136176586151123,0.9237348437309265,-1.0471431016921997,-0.06284990161657333
2026_03_19,1773979799.0,LONG,24612.5,1773979804.0,24612.75,0.25,-4.5,26.0,6.5,z_15s_overshoot,-1.5292668342590332,0.9319357872009277,0.6515281200408936,0.038993075489997864
2026_03_19,1773979859.0,LONG,24607.75,1773979864.0,24609.0,1.25,-2.5,26.0,6.5,z_15s_overshoot,-1.6033991575241089,0.9247875809669495,0.795246422290802,0.04783053696155548
2026_03_19,1773983879.0,SHORT,24576.25,1773983999.0,24579.25,-3.0,-11.0,26.0,6.5,z_15s_overshoot,1.6425988674163818,0.9206525683403015,1.1874183416366577,0.09028303623199463
2026_03_19,1773984839.0,LONG,24584.75,1773984854.0,24584.0,-0.75,-6.5,26.0,6.5,z_15s_overshoot,-1.6408138275146484,0.9208466410636902,0.4577338695526123,0.03393153101205826
2026_03_19,1773986759.0,SHORT,24603.0,1773986774.0,24602.0,1.0,-3.0,26.0,6.5,z_15s_overshoot,1.6377475261688232,0.9211787581443787,1.5055111646652222,0.08702334016561508
2026_03_19,1773987119.0,LONG,24584.0,1773987239.0,24585.25,1.25,-2.5,26.0,6.5,z_15s_overshoot,-1.7733687162399292,0.90472012758255,-0.13534560799598694,-0.009896519593894482
2026_03_19,1773988079.0,SHORT,24556.0,1773988139.0,24552.75,3.25,1.5,26.0,6.5,z_se_reversal,1.5623161792755127,0.9288511872291565,0.6496654152870178,0.04070115089416504
2026_03_19,1773988919.0,LONG,24547.5,1773988964.0,24545.25,-2.25,-9.5,26.0,6.5,z_15s_overshoot,-1.5448037385940552,0.9305052757263184,-0.06129313260316849,-0.004214834421873093
2026_03_20,1773990059.0,SHORT,24503.0,1773990119.0,24489.5,13.5,22.0,33.0,8.25,z_se_reversal,1.5403523445129395,0.9309186339378357,0.4528276026248932,0.024700012058019638
2026_03_20,1773990599.0,SHORT,24503.75,1773990689.0,24509.25,-5.5,-16.0,33.0,8.25,z_15s_overshoot,1.5600805282592773,0.9290648698806763,-1.201252818107605,-0.10283063352108002
2026_03_20,1773991019.0,SHORT,24532.5,1773991199.0,24538.75,-6.25,-17.5,33.0,8.25,z_se_reversal,1.5629334449768066,0.9287920594215393,2.1561264991760254,0.11001253128051758
2026_03_20,1773991619.0,LONG,24553.5,1773991649.0,24551.0,-2.5,-10.0,33.0,8.25,z_15s_overshoot,-1.649226188659668,0.9199270009994507,0.0028726044110953808,0.00019455637084320188
2026_03_20,1773991679.0,LONG,24551.25,1773991814.0,24556.0,4.75,4.5,33.0,8.25,z_15s_overshoot,-1.5721924304962158,0.9278982281684875,0.40607309341430664,0.028164401650428772
2026_03_20,1773992099.0,SHORT,24576.0,1773992234.0,24582.0,-6.0,-17.0,33.0,8.25,z_15s_overshoot,1.7683086395263672,0.9054059386253357,-1.0016543865203857,-0.06487120687961578
2026_03_20,1773992459.0,LONG,24580.0,1773992579.0,24586.25,6.25,7.5,33.0,8.25,z_15s_overshoot,-1.5798661708831787,0.9271475672721863,1.2768172025680542,0.06973578780889511
2026_03_20,1773993359.0,LONG,24599.25,1773993479.0,24597.0,-2.25,-9.5,33.0,8.25,z_15s_overshoot,-1.6078286170959473,0.9243333339691162,1.6811552047729492,0.07753551006317139
2026_03_20,1773993659.0,LONG,24585.0,1773993664.0,24586.25,1.25,-2.5,33.0,8.25,z_15s_overshoot,-1.516121745109558,0.9331197738647461,1.7907369136810303,0.06047835201025009
2026_03_20,1773993779.0,LONG,24582.25,1773993914.0,24585.5,3.25,1.5,33.0,8.25,z_15s_overshoot,-1.6724188327789307,0.9173241257667542,1.9984911680221558,0.0689571425318718
2026_03_20,1773994139.0,SHORT,24606.25,1773994199.0,24609.75,-3.5,-12.0,33.0,8.25,z_15s_overshoot,1.7501301765441895,0.9078198671340942,0.22524738311767578,0.012835017405450344
2026_03_20,1773994199.0,SHORT,24609.75,1773994204.0,24605.0,4.75,4.5,33.0,8.25,z_15s_overshoot,1.6220698356628418,0.9228508472442627,0.4882614314556122,0.027844754979014397
2026_03_20,1773994679.0,LONG,24608.75,1773994784.0,24606.0,-2.75,-10.5,33.0,8.25,z_15s_overshoot,-1.7095749378204346,0.9129372835159302,-1.2576305866241455,-0.07336974889039993
2026_03_20,1773994859.0,LONG,24597.5,1773995159.0,24588.0,-9.5,-24.0,33.0,8.25,z_15s_overshoot,-1.549117922782898,0.9301019906997681,0.756453812122345,0.04213592782616615
2026_03_20,1773995819.0,SHORT,24590.5,1773995909.0,24584.75,5.75,6.5,33.0,8.25,z_15s_overshoot,1.6679729223251343,0.9178308844566345,4.028932094573975,0.15183041989803314
2026_03_20,1773996599.0,SHORT,24576.25,1773996614.0,24573.5,2.75,0.5,33.0,8.25,z_15s_overshoot,1.6776371002197266,0.9167245030403137,1.0734530687332153,0.06333733350038528
2026_03_20,1773998159.0,LONG,24532.5,1773998354.0,24518.25,-14.25,-33.5,33.0,8.25,z_15s_overshoot,-1.6480743885040283,0.9200536608695984,0.09240495413541794,0.004852029029279947
2026_03_20,1773999839.0,LONG,24473.75,1773999929.0,24481.25,7.5,10.0,33.0,8.25,z_15s_overshoot,-1.7535353899002075,0.9073735475540161,0.7389528751373291,0.039891317486763
2026_03_20,1774000799.0,SHORT,24431.5,1774000804.0,24435.0,-3.5,-12.0,33.0,8.25,z_15s_overshoot,1.7856645584106445,0.9030277132987976,2.571608543395996,0.18074698746204376
2026_03_20,1774001159.0,LONG,24381.25,1774001219.0,24377.75,-3.5,-12.0,33.0,8.25,z_15s_overshoot,-1.6666215658187866,0.9179841876029968,1.9198819398880005,0.10300865769386292
2026_03_20,1774001759.0,SHORT,24357.75,1774001849.0,24361.25,-3.5,-12.0,33.0,8.25,z_15s_overshoot,1.7073981761932373,0.9132019877433777,0.6184606552124023,0.0379464328289032
2026_03_20,1774003259.0,SHORT,24427.5,1774003379.0,24427.75,-0.25,-5.5,33.0,8.25,z_se_reversal,1.6258039474487305,0.9224564433097839,0.9367271065711975,0.058930352330207825
2026_03_20,1774003679.0,LONG,24415.5,1774003784.0,24410.25,-5.25,-15.5,33.0,8.25,z_15s_overshoot,-1.7504750490188599,0.9077747464179993,2.11368989944458,0.10993731766939163
2026_03_20,1774004819.0,SHORT,24455.25,1774004954.0,24458.75,-3.5,-12.0,33.0,8.25,z_15s_overshoot,1.5423979759216309,0.9307290315628052,3.417573928833008,0.20401908457279205
2026_03_20,1774006679.0,LONG,24436.5,1774006889.0,24438.0,1.5,-2.0,33.0,8.25,z_15s_overshoot,-1.6471272706985474,0.9201576113700867,0.9656611084938049,0.045229144394397736
2026_03_20,1774007759.0,SHORT,24431.25,1774007819.0,24437.5,-6.25,-17.5,33.0,8.25,z_15s_overshoot,1.7211817502975464,0.911509096622467,0.7191118597984314,0.04735672101378441
2026_03_20,1774007819.0,SHORT,24437.5,1774007824.0,24437.25,0.25,-4.5,33.0,8.25,z_15s_overshoot,1.6509571075439453,0.9197361469268799,1.4768649339675903,0.09619458019733429
2026_03_20,1774007879.0,SHORT,24443.5,1774008029.0,24456.0,-12.5,-30.0,33.0,8.25,z_15s_overshoot,1.6645132303237915,0.9182226657867432,1.507989764213562,0.09843911975622177
2026_03_20,1774008719.0,SHORT,24487.0,1774008839.0,24479.75,7.25,9.5,33.0,8.25,z_se_reversal,1.6186339855194092,0.9232116341590881,-0.1633531153202057,-0.0098866643384099
2026_03_20,1774009019.0,LONG,24450.0,1774009024.0,24447.0,-3.0,-11.0,33.0,8.25,z_15s_overshoot,-1.542359471321106,0.9307326078414917,0.6154003143310547,0.0370841883122921
2026_03_20,1774010039.0,LONG,24474.25,1774010114.0,24471.0,-3.25,-11.5,33.0,8.25,z_15s_overshoot,-1.7107763290405273,0.9127907752990723,0.7036301493644714,0.056445587426424026
2026_03_20,1774011179.0,SHORT,24489.0,1774011329.0,24486.0,3.0,1.0,33.0,8.25,z_15s_overshoot,1.5034220218658447,0.9342414736747742,0.6139891147613525,0.04379398748278618
2026_03_20,1774011479.0,LONG,24482.0,1774011599.0,24496.75,14.75,24.5,33.0,8.25,z_se_reversal,-1.5954036712646484,0.9255993366241455,-0.15110796689987183,-0.011174815706908703
2026_03_20,1774012079.0,LONG,24475.25,1774012244.0,24469.0,-6.25,-17.5,33.0,8.25,z_15s_overshoot,-1.768442153930664,0.9053879380226135,1.557045340538025,0.10956665128469467
2026_03_20,1774012559.0,SHORT,24469.25,1774012649.0,24475.25,-6.0,-17.0,33.0,8.25,z_15s_overshoot,1.7055293321609497,0.9134284257888794,-1.1298668384552002,-0.05723334103822708
2026_03_20,1774012739.0,SHORT,24478.75,1774012829.0,24484.75,-6.0,-17.0,33.0,8.25,z_15s_overshoot,1.6493442058563232,0.9199140071868896,0.8409048318862915,0.045768026262521744
2026_03_20,1774012979.0,SHORT,24490.0,1774013084.0,24496.25,-6.25,-17.5,33.0,8.25,z_15s_overshoot,1.6786999702453613,0.9166017174720764,2.3544113636016846,0.10890126973390579
2026_03_20,1774014179.0,SHORT,24418.25,1774014479.0,24432.75,-14.5,-34.0,33.0,8.25,z_se_reversal,1.641850471496582,0.9207339882850647,-0.5415555834770203,-0.03281846269965172
2026_03_20,1774014779.0,LONG,24352.75,1774014959.0,24341.25,-11.5,-28.0,33.0,8.25,z_15s_overshoot,-1.680783987045288,0.9163603782653809,0.02359766885638237,0.0007994890329428017
2026_03_20,1774017599.0,LONG,24288.25,1774017629.0,24292.25,4.0,3.0,33.0,8.25,z_15s_overshoot,-1.5106322765350342,0.933607280254364,0.7443613409996033,0.029385389760136604
2026_03_20,1774018559.0,LONG,24285.25,1774018619.0,24265.0,-20.25,-45.5,33.0,8.25,z_se_reversal,-1.70279061794281,0.9137590527534485,4.577582836151123,0.2397926300764084
2026_03_20,1774027379.0,SHORT,24262.25,1774027394.0,24258.25,4.0,3.0,33.0,8.25,z_15s_overshoot,1.710912823677063,0.9127741456031799,2.8959672451019287,0.1567709743976593
2026_03_20,1774028099.0,LONG,24206.5,1774028174.0,24186.25,-20.25,-45.5,33.0,8.25,z_15s_overshoot,-1.66672682762146,0.9179722666740417,0.22925810515880585,0.01860315352678299
2026_03_20,1774028459.0,SHORT,24202.0,1774028654.0,24185.5,16.5,28.0,33.0,8.25,z_15s_overshoot,1.7279000282287598,0.9106693267822266,0.7664263248443604,0.0436570830643177
2026_03_20,1774029419.0,SHORT,24215.5,1774029599.0,24212.25,3.25,1.5,33.0,8.25,z_se_reversal,1.6875519752502441,0.9155706167221069,4.37570858001709,0.18647588789463043
2026_03_22,1774239719.0,LONG,23982.25,1774239779.0,23982.75,0.5,-4.0,46.0,11.5,z_se_reversal,-1.5460079908370972,0.9303929805755615,2.2522943019866943,0.11957469582557678
2026_03_22,1774241039.0,LONG,23992.0,1774241099.0,23985.0,-7.0,-19.0,46.0,11.5,z_15s_overshoot,-1.7874972820281982,0.9027723073959351,2.0355682373046875,0.1349017322063446
2026_03_23,1774250099.0,LONG,23893.5,1774250159.0,23881.25,-12.25,-29.5,37.0,9.25,z_15s_overshoot,-1.505983829498291,0.9340169429779053,0.034053266048431396,0.002574083162471652
2026_03_23,1774250219.0,LONG,23877.0,1774250444.0,23856.0,-21.0,-47.0,37.0,9.25,z_15s_overshoot,-1.7882626056671143,0.902665376663208,-0.3970891535282135,-0.02443728782236576
2026_03_23,1774250519.0,LONG,23854.75,1774250579.0,23819.25,-35.5,-76.0,37.0,9.25,z_15s_overshoot,-1.5692081451416016,0.9281877875328064,2.491089105606079,0.11444669961929321
2026_03_23,1774250699.0,LONG,23794.0,1774250879.0,23802.0,8.0,11.0,37.0,9.25,z_15s_overshoot,-1.7505443096160889,0.9077656865119934,1.5904567241668701,0.06050051003694534
2026_03_23,1774252499.0,LONG,23835.75,1774252679.0,23828.25,-7.5,-20.0,37.0,9.25,z_15s_overshoot,-1.5721700191497803,0.9279004335403442,0.17054350674152374,0.007683759089559317
2026_03_23,1774256579.0,LONG,23907.0,1774256759.0,23912.25,5.25,5.5,37.0,9.25,z_se_reversal,-1.5294528007507324,0.9319188594818115,0.6999762058258057,0.04742177948355675
2026_03_23,1774257719.0,SHORT,23968.5,1774257724.0,23962.75,5.75,6.5,37.0,9.25,z_15s_overshoot,1.7147167921066284,0.9123080968856812,1.4715814590454102,0.053859904408454895
2026_03_23,1774257959.0,LONG,23924.5,1774258124.0,23939.75,15.25,25.5,37.0,9.25,z_15s_overshoot,-1.7954472303390503,0.9016544818878174,0.8012566566467285,0.048643771559000015
2026_03_23,1774258919.0,SHORT,23886.0,1774258949.0,23886.75,-0.75,-6.5,37.0,9.25,z_15s_overshoot,1.649144172668457,0.9199360013008118,1.626826524734497,0.06987006962299347
2026_03_23,1774261319.0,LONG,23855.25,1774261559.0,23859.25,4.0,3.0,37.0,9.25,z_se_reversal,-1.632994294166565,0.9216902256011963,-0.6767035126686096,-0.04264627397060394
2026_03_23,1774262519.0,LONG,23837.25,1774262669.0,23844.25,7.0,9.0,37.0,9.25,z_15s_overshoot,-1.6788601875305176,0.9165831804275513,1.443496584892273,0.05174624174833298
2026_03_23,1774267499.0,SHORT,24432.5,1774267664.0,24400.5,32.0,59.0,37.0,9.25,z_15s_overshoot,1.697615146636963,0.9143795371055603,-0.28824055194854736,-0.01385346706956625
2026_03_23,1774317719.0,LONG,24263.25,1774317779.0,24261.0,-2.25,-9.5,37.0,9.25,z_se_reversal,-1.7585269212722778,0.9067144393920898,-2.0154731273651123,-0.16304254531860352
2026_03_23,1774319339.0,LONG,24268.75,1774319399.0,24275.5,6.75,8.5,37.0,9.25,z_15s_overshoot,-1.6085578203201294,0.924258291721344,0.31691277027130127,0.01287685614079237
2026_03_23,1774319939.0,SHORT,24271.0,1774320044.0,24261.0,10.0,15.0,37.0,9.25,z_15s_overshoot,1.6988239288330078,0.9142351150512695,-0.8998123407363892,-0.03618641942739487
2026_03_23,1774332839.0,LONG,24281.0,1774332959.0,24295.0,14.0,23.0,37.0,9.25,z_se_reversal,-1.5294042825698853,0.9319232702255249,-0.5451769828796387,-0.03786960989236832
2026_03_24,1774336919.0,LONG,24477.0,1774337009.0,24476.75,-0.25,-5.5,33.5,8.375,z_15s_overshoot,-1.6327992677688599,0.9217111468315125,2.9063286781311035,0.11522354930639267
2026_03_24,1774339799.0,LONG,24480.0,1774340039.0,24479.0,-1.0,-7.0,33.5,8.375,z_se_reversal,-1.5604357719421387,0.9290309548377991,0.8151789307594299,0.05872000381350517
2026_03_24,1774340519.0,LONG,24422.5,1774340639.0,24425.0,2.5,0.0,33.5,8.375,z_15s_overshoot,-1.6480786800384521,0.9200531840324402,2.2872183322906494,0.17542600631713867
2026_03_24,1774341839.0,LONG,24391.0,1774342049.0,24412.25,21.25,37.5,33.5,8.375,z_15s_overshoot,-1.7478116750717163,0.9081222414970398,-0.7775793671607971,-0.052551932632923126
2026_03_24,1774343399.0,LONG,24346.5,1774343519.0,24339.0,-7.5,-20.0,33.5,8.375,z_15s_overshoot,-1.532258152961731,0.9316630363464355,1.354809045791626,0.04987993836402893
2026_03_24,1774345199.0,LONG,24365.75,1774345304.0,24383.25,17.5,30.0,33.5,8.375,z_15s_overshoot,-1.550748586654663,0.9299488067626953,0.4201994836330414,0.024034658446907997
2026_03_24,1774346639.0,LONG,24386.25,1774346774.0,24408.75,22.5,40.0,33.5,8.375,z_15s_overshoot,-1.7544499635696411,0.9072532057762146,-0.09600447118282318,-0.004803474526852369
2026_03_24,1774348019.0,LONG,24411.75,1774348124.0,24396.0,-15.75,-36.5,33.5,8.375,z_15s_overshoot,-1.7138572931289673,0.9124136567115784,0.015198214910924435,0.000881024228874594
2026_03_24,1774348259.0,LONG,24393.75,1774348334.0,24400.5,6.75,8.5,33.5,8.375,z_15s_overshoot,-1.7556058168411255,0.9071008563041687,0.5819300413131714,0.04321484640240669
2026_03_24,1774349339.0,LONG,24384.0,1774349344.0,24391.5,7.5,10.0,33.5,8.375,z_15s_overshoot,-1.6428937911987305,0.9206204414367676,-0.1906970590353012,-0.013182028196752071
2026_03_24,1774351139.0,LONG,24383.25,1774351259.0,24383.5,0.25,-4.5,33.5,8.375,z_15s_overshoot,-1.6299561262130737,0.9220150709152222,1.6756352186203003,0.08613589406013489
2026_03_24,1774351919.0,LONG,24372.0,1774352159.0,24368.75,-3.25,-11.5,33.5,8.375,z_15s_overshoot,-1.5528661012649536,0.9297493696212769,0.30120036005973816,0.021923409774899483
2026_03_24,1774352699.0,LONG,24371.0,1774352819.0,24396.0,25.0,45.0,33.5,8.375,z_se_reversal,-1.6371867656707764,0.9212392568588257,1.0813066959381104,0.07116714119911194
2026_03_24,1774353179.0,LONG,24340.5,1774353209.0,24316.5,-24.0,-53.0,33.5,8.375,z_15s_overshoot,-1.786528468132019,0.9029074311256409,-0.24022237956523895,-0.022576162591576576
2026_03_24,1774353659.0,SHORT,24391.75,1774353959.0,24344.0,47.75,90.5,33.5,8.375,z_se_reversal,1.5216057300567627,0.9326286911964417,0.45303285121917725,0.042278584092855453
2026_03_24,1774355519.0,LONG,24333.25,1774355594.0,24314.75,-18.5,-42.0,33.5,8.375,z_15s_overshoot,-1.5348178148269653,0.9314286112785339,2.5492687225341797,0.15769711136817932
2026_03_24,1774356179.0,SHORT,24284.75,1774356329.0,24278.0,6.75,8.5,33.5,8.375,z_15s_overshoot,1.7812124490737915,0.9036448001861572,-1.0716426372528076,-0.07438497990369797
2026_03_24,1774357859.0,LONG,24239.0,1774357979.0,24252.25,13.25,21.5,33.5,8.375,z_se_reversal,-1.7600553035736084,0.9065114855766296,0.7161812782287598,0.042673323303461075
2026_03_24,1774358939.0,LONG,24239.25,1774359059.0,24263.75,24.5,44.0,33.5,8.375,z_se_reversal,-1.5210367441177368,0.9326798319816589,0.23844245076179504,0.0163379218429327
2026_03_24,1774359479.0,LONG,24236.75,1774359584.0,24217.5,-19.25,-43.5,33.5,8.375,z_15s_overshoot,-1.6986773014068604,0.9142526388168335,0.12844185531139374,0.007852552458643913
2026_03_24,1774359659.0,LONG,24178.5,1774359734.0,24168.75,-9.75,-24.5,33.5,8.375,z_15s_overshoot,-1.5764343738555908,0.927484393119812,0.787558376789093,0.03523179143667221
2026_03_24,1774359779.0,LONG,24198.0,1774359839.0,24173.25,-24.75,-54.5,33.5,8.375,z_se_reversal,-1.683845043182373,0.9160043001174927,0.9657979011535645,0.04359596222639084
2026_03_24,1774360019.0,SHORT,24223.25,1774360024.0,24220.25,3.0,1.0,33.5,8.375,z_15s_overshoot,1.5258779525756836,0.932243287563324,-1.213315486907959,-0.0822664275765419
2026_03_24,1774362539.0,SHORT,24234.0,1774362659.0,24210.5,23.5,42.0,33.5,8.375,z_se_reversal,1.548311710357666,0.9301775693893433,0.05062652379274368,0.00393567094579339
2026_03_24,1774363079.0,LONG,24196.0,1774363319.0,24226.25,30.25,55.5,33.5,8.375,z_se_reversal,-1.7988128662109375,0.901176393032074,-0.2456023246049881,-0.015731506049633026
2026_03_24,1774363679.0,SHORT,24247.5,1774363859.0,24196.75,50.75,96.5,33.5,8.375,z_se_reversal,1.5880522727966309,0.9263365864753723,1.1912345886230469,0.06462672352790833
2026_03_24,1774363859.0,LONG,24196.75,1774363979.0,24295.75,99.0,193.0,33.5,8.375,z_se_reversal,-1.6973305940628052,0.9144135117530823,-0.07096987217664719,-0.0040038591250777245
2026_03_24,1774363979.0,SHORT,24295.75,1774364159.0,24301.0,-5.25,-15.5,33.5,8.375,z_se_reversal,1.5223335027694702,0.9325632452964783,0.16508129239082336,0.009462195448577404
2026_03_24,1774364459.0,LONG,24292.25,1774364549.0,24292.75,0.5,-4.0,33.5,8.375,z_15s_overshoot,-1.720284104347229,0.9116206169128418,-0.397769570350647,-0.0313892737030983
2026_03_24,1774366019.0,SHORT,24371.25,1774366079.0,24352.25,19.0,33.0,33.5,8.375,z_se_reversal,1.6797713041305542,0.9164777398109436,-0.617658257484436,-0.04102316126227379
2026_03_24,1774366139.0,LONG,24346.25,1774366319.0,24326.25,-20.0,-45.0,33.5,8.375,z_15s_overshoot,-1.723302960395813,0.9112450480461121,0.28544414043426514,0.020337164402008057
2026_03_24,1774366739.0,SHORT,24351.75,1774367039.0,24340.0,11.75,18.5,33.5,8.375,z_se_reversal,1.5490025281906128,0.9301127791404724,0.10416748374700546,0.007593982852995396
2026_03_24,1774367519.0,SHORT,24374.5,1774367699.0,24350.5,24.0,43.0,33.5,8.375,z_15s_overshoot,1.6774156093597412,0.9167500734329224,0.7725397348403931,0.02795773558318615
