day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,gross_usd,net_usd,mfe_usd,mae_usd
2024_04_03,1712095560,LONG,0.9208333333333333,1712102400,0.0,-18.416666666666664,-20.916666666666664,1.5826388888888898,-18.416666666666664
2024_04_03,1712102401,SHORT,1.1574074074074073e-05,1712102420,0.0002314814814814815,-0.004398148148148148,-2.504398148148148,0.0,-0.004398148148148148
2024_04_03,1712102810,LONG,0.00474537037037037,1712177999,0.874988425925926,17.40486111111111,14.90486111111111,17.40462962962963,0.0
2024_04_04,1712181956,LONG,0.920787037037037,1712188800,0.0,-18.41574074074074,-20.91574074074074,1.584027777777779,-18.41574074074074
2024_04_04,1712188801,SHORT,1.1574074074074073e-05,1712188816,0.00018518518518518518,-0.003472222222222222,-2.5034722222222223,0.0,-0.003472222222222222
2024_04_04,1712189142,LONG,0.003958333333333334,1712264399,0.874988425925926,17.420601851851853,14.920601851851853,17.42037037037037,0.0
2024_04_05,1712268297,LONG,0.9201041666666666,1712275200,0.0,-18.402083333333334,-20.902083333333334,1.597685185185187,-18.402083333333334
2024_04_05,1712275201,SHORT,1.1574074074074073e-05,1712275217,0.00019675925925925926,-0.0037037037037037034,-2.5037037037037035,0.0,-0.0037037037037037034
2024_04_05,1712275576,LONG,0.0043518518518518515,1712350799,0.874988425925926,17.412731481481483,14.912731481481483,17.4125,0.0
2024_04_08,1712527501,LONG,0.920150462962963,1712534400,0.0,-18.40300925925926,-20.90300925925926,1.5967592592592594,-18.40300925925926
2024_04_08,1712534401,SHORT,1.1574074074074073e-05,1712534417,0.00019675925925925926,-0.0037037037037037034,-2.5037037037037035,0.0,-0.0037037037037037034
2024_04_08,1712534761,LONG,0.004178240740740741,1712609999,0.874988425925926,17.416203703703705,14.916203703703705,17.41574074074074,0.0
2024_04_09,1712614070,LONG,0.9221064814814814,1712620800,0.0,-18.44212962962963,-20.94212962962963,1.5576388888888903,-18.44212962962963
2024_04_09,1712620801,SHORT,1.1574074074074073e-05,1712620817,0.00019675925925925926,-0.0037037037037037034,-2.5037037037037035,0.0,-0.0037037037037037034
2024_04_09,1712621191,LONG,0.004525462962962963,1712696399,0.874988425925926,17.409259259259258,14.909259259259258,17.408796296296295,0.0
2024_04_10,1712700429,LONG,0.9216319444444444,1712707200,0.0,-18.43263888888889,-20.93263888888889,1.566898148148148,-18.43263888888889
2024_04_10,1712707201,SHORT,1.1574074074074073e-05,1712707230,0.00034722222222222224,-0.006712962962962964,-2.506712962962963,0.0,-0.006712962962962964
2024_04_10,1712707771,LONG,0.006608796296296297,1712782799,0.874988425925926,17.367592592592594,14.867592592592594,17.36736111111111,0.0
2024_04_11,1712786753,LONG,0.9207523148148148,1712793600,0.0,-18.415046296296296,-20.915046296296296,1.5847222222222235,-18.415046296296296
2024_04_11,1712793601,SHORT,1.1574074074074073e-05,1712793619,0.0002199074074074074,-0.004166666666666667,-2.504166666666667,0.0,-0.004166666666666667
2024_04_11,1712793938,LONG,0.003912037037037037,1712869199,0.874988425925926,17.42152777777778,14.92152777777778,17.421064814814816,0.0
2024_04_12,1712873204,LONG,0.9213425925925925,1712880000,0.0,-18.42685185185185,-20.92685185185185,1.5729166666666683,-18.42685185185185
2024_04_12,1712880001,SHORT,1.1574074074074073e-05,1712880019,0.0002199074074074074,-0.004166666666666667,-2.504166666666667,0.0,-0.004166666666666667
2024_04_12,1712880489,LONG,0.005659722222222222,1712955599,0.874988425925926,17.386574074074076,14.886574074074076,17.386111111111113,0.0
2024_04_15,1713132289,LONG,0.9200115740740741,1713139200,0.0,-18.40023148148148,-20.90023148148148,1.5993055555555546,-18.40023148148148
2024_04_15,1713139201,SHORT,1.1574074074074073e-05,1713139216,0.00018518518518518518,-0.003472222222222222,-2.5034722222222223,0.0,-0.003472222222222222
2024_04_15,1713139499,LONG,0.003460648148148148,1713214799,0.874988425925926,17.430555555555557,14.930555555555557,17.430324074074072,0.0
2024_04_16,1713218726,LONG,0.9204398148148148,1713225600,0.0,-18.4087962962963,-20.9087962962963,1.5909722222222222,-18.4087962962963
2024_04_16,1713225601,SHORT,1.1574074074074073e-05,1713225619,0.0002199074074074074,-0.004166666666666667,-2.504166666666667,0.0,-0.004166666666666667
2024_04_16,1713225926,LONG,0.0037731481481481483,1713301199,0.874988425925926,17.424305555555556,14.924305555555556,17.424074074074074,0.0
2024_04_17,1713305156,LONG,0.920787037037037,1713312000,0.0,-18.41574074074074,-20.91574074074074,1.583796296296296,-18.41574074074074
2024_04_17,1713312001,SHORT,1.1574074074074073e-05,1713312017,0.00019675925925925926,-0.0037037037037037034,-2.5037037037037035,0.0,-0.0037037037037037034
2024_04_17,1713312342,LONG,0.003958333333333334,1713387599,0.874988425925926,17.420601851851853,14.920601851851853,17.42013888888889,0.0
2024_04_18,1713391536,LONG,0.9205555555555556,1713398400,0.0,-18.41111111111111,-20.91111111111111,1.5886574074074078,-18.41111111111111
2024_04_18,1713398401,SHORT,1.1574074074074073e-05,1713398421,0.00024305555555555555,-0.004629629629629629,-2.5046296296296298,0.0,-0.004629629629629629
2024_04_18,1713398834,LONG,0.005023148148148148,1713473999,0.874988425925926,17.399305555555557,14.899305555555557,17.399074074074072,0.0
2024_04_19,1713477978,LONG,0.9210416666666666,1713484800,0.0,-18.420833333333334,-20.920833333333334,1.5789351851851863,-18.420833333333334
2024_04_19,1713484801,SHORT,1.1574074074074073e-05,1713484816,0.00018518518518518518,-0.003472222222222222,-2.5034722222222223,0.0,-0.003472222222222222
2024_04_19,1713485120,LONG,0.003703703703703704,1713560399,0.874988425925926,17.425694444444446,14.925694444444446,17.425462962962964,0.0
2024_04_22,1713737091,LONG,0.9200347222222223,1713744000,0.0,-18.400694444444447,-20.900694444444447,1.5990740740740739,-18.400694444444447
2024_04_22,1713744001,SHORT,1.1574074074074073e-05,1713744017,0.00019675925925925926,-0.0037037037037037034,-2.5037037037037035,0.0,-0.0037037037037037034
2024_04_22,1713744328,LONG,0.0037962962962962963,1713819599,0.874988425925926,17.423842592592592,14.923842592592592,17.42361111111111,0.0
2024_04_23,1713823579,LONG,0.9210532407407407,1713830400,0.0,-18.421064814814812,-20.921064814814812,1.5787037037037055,-18.421064814814812
2024_04_23,1713830401,SHORT,1.1574074074074073e-05,1713830416,0.00018518518518518518,-0.003472222222222222,-2.5034722222222223,0.0,-0.003472222222222222
2024_04_23,1713830791,LONG,0.004525462962962963,1713905999,0.874988425925926,17.409259259259258,14.909259259259258,17.409027777777776,0.0
2024_04_24,1713909934,LONG,0.9205324074074074,1713916800,0.0,-18.410648148148148,-20.910648148148148,1.5891203703703716,-18.410648148148148
2024_04_24,1713916801,SHORT,1.1574074074074073e-05,1713916816,0.00018518518518518518,-0.003472222222222222,-2.5034722222222223,0.0,-0.003472222222222222
2024_04_24,1713917100,LONG,0.003472222222222222,1713992399,0.874988425925926,17.430324074074075,14.930324074074075,17.430092592592594,0.0
2024_04_25,1713996293,LONG,0.9200578703703703,1714003200,0.0,-18.401157407407407,-20.901157407407407,1.5986111111111123,-18.401157407407407
2024_04_25,1714003201,SHORT,1.1574074074074073e-05,1714003217,0.00019675925925925926,-0.0037037037037037034,-2.5037037037037035,0.0,-0.0037037037037037034
2024_04_25,1714003499,LONG,0.003460648148148148,1714078799,0.874988425925926,17.430555555555557,14.930555555555557,17.430324074074072,0.0
2024_04_26,1714082692,LONG,0.9200462962962963,1714089600,0.0,-18.400925925925925,-20.900925925925925,1.598842592592593,-18.400925925925925
2024_04_26,1714089601,SHORT,1.1574074074074073e-05,1714089617,0.00019675925925925926,-0.0037037037037037034,-2.5037037037037035,0.0,-0.0037037037037037034
2024_04_26,1714089929,LONG,0.0038078703703703703,1714165199,0.874988425925926,17.423611111111114,14.923611111111114,17.42337962962963,0.0
2024_04_29,1714341919,LONG,0.9203587962962962,1714348800,0.0,-18.407175925925927,-20.907175925925927,1.5923611111111113,-18.407175925925927
2024_04_29,1714348801,SHORT,1.1574074074074073e-05,1714348818,0.00020833333333333335,-0.003935185185185186,-2.503935185185185,0.0,-0.003935185185185186
2024_04_29,1714349197,LONG,0.004594907407407408,1714424399,0.874988425925926,17.40787037037037,14.907870370370372,17.407638888888886,0.0
2024_04_30,1714428400,LONG,0.9212962962962963,1714435200,0.0,-18.425925925925924,-20.925925925925924,1.5726851851851853,-18.425925925925924
2024_04_30,1714435201,SHORT,1.1574074074074073e-05,1714435218,0.00020833333333333335,-0.003935185185185186,-2.503935185185185,0.0,-0.003935185185185186
2024_04_30,1714435587,LONG,0.004479166666666667,1714510799,0.874988425925926,17.410185185185185,14.910185185185185,17.409953703703703,0.0
2024_05_01,1714514701,LONG,0.920150462962963,1714521600,0.0,-18.40300925925926,-20.90300925925926,1.5967592592592594,-18.40300925925926
2024_05_01,1714521601,SHORT,1.1574074074074073e-05,1714521616,0.00018518518518518518,-0.003472222222222222,-2.5034722222222223,0.0,-0.003472222222222222
2024_05_01,1714521939,LONG,0.003923611111111111,1714597199,0.874988425925926,17.421296296296298,14.921296296296298,17.421064814814816,0.0
2024_05_02,1714601121,LONG,0.9203819444444444,1714608000,0.0,-18.40763888888889,-20.90763888888889,1.5921296296296306,-18.40763888888889
2024_05_02,1714608001,SHORT,1.1574074074074073e-05,1714608018,0.00020833333333333335,-0.003935185185185186,-2.503935185185185,0.0,-0.003935185185185186
2024_05_02,1714608356,LONG,0.004120370370370371,1714683599,0.874988425925926,17.417361111111113,14.917361111111113,17.417129629629628,0.0
2024_05_03,1714687527,LONG,0.9204513888888889,1714694400,0.0,-18.409027777777776,-20.909027777777776,1.589814814814814,-18.409027777777776
2024_05_03,1714694401,SHORT,1.1574074074074073e-05,1714694420,0.0002314814814814815,-0.004398148148148148,-2.504398148148148,0.0,-0.004398148148148148
2024_05_03,1714694747,LONG,0.004016203703703704,1714769999,0.874988425925926,17.419444444444444,14.919444444444444,17.419212962962963,0.0
2024_05_06,1714946702,LONG,0.920162037037037,1714953600,0.0,-18.403240740740742,-20.903240740740742,1.5965277777777787,-18.403240740740742
2024_05_06,1714953601,SHORT,1.1574074074074073e-05,1714953623,0.0002662037037037037,-0.005092592592592593,-2.5050925925925926,0.0,-0.005092592592592593
2024_05_06,1714953960,LONG,0.004166666666666667,1715029199,0.874988425925926,17.416435185185186,14.916435185185186,17.415972222222223,0.0
2024_05_07,1715033171,LONG,0.9209606481481482,1715040000,0.0,-18.419212962962963,-20.919212962962963,1.5798611111111116,-18.419212962962963
2024_05_07,1715040001,SHORT,1.1574074074074073e-05,1715040021,0.00024305555555555555,-0.004629629629629629,-2.5046296296296298,0.0,-0.004629629629629629
2024_05_07,1715040481,LONG,0.005567129629629629,1715115599,0.874988425925926,17.38842592592593,14.88842592592593,17.388194444444444,0.0
2024_05_08,1715119564,LONG,0.9208796296296297,1715126400,0.0,-18.417592592592595,-20.917592592592595,1.582175925925926,-18.417592592592595
2024_05_08,1715126401,SHORT,1.1574074074074073e-05,1715126423,0.0002662037037037037,-0.005092592592592593,-2.5050925925925926,0.0,-0.005092592592592593
2024_05_08,1715126866,LONG,0.005393518518518519,1715201999,0.874988425925926,17.391898148148147,14.891898148148147,17.391666666666666,0.0
2024_05_09,1715206037,LONG,0.921724537037037,1715212800,0.0,-18.434490740740742,-20.934490740740742,1.5625,-18.434490740740742
2024_05_09,1715212801,SHORT,1.1574074074074073e-05,1715212834,0.0003935185185185185,-0.0076388888888888895,-2.5076388888888888,0.0,-0.0076388888888888895
2024_05_09,1715213357,LONG,0.006446759259259259,1715288399,0.874988425925926,17.370833333333334,14.870833333333334,17.370601851851852,0.0
2024_05_10,1715292465,LONG,0.9220486111111111,1715299200,0.0,-18.44097222222222,-20.94097222222222,1.5587962962962965,-18.44097222222222
2024_05_10,1715299201,SHORT,1.1574074074074073e-05,1715299219,0.0002199074074074074,-0.004166666666666667,-2.504166666666667,0.0,-0.004166666666666667
2024_05_10,1715299792,LONG,0.006851851851851852,1715374799,0.874988425925926,17.362731481481482,14.862731481481482,17.362499999999997,0.0
2024_05_13,1715551568,LONG,0.9209259259259259,1715558400,0.0,-18.418518518518518,-20.918518518518518,1.5812500000000007,-18.418518518518518
2024_05_13,1715558401,SHORT,1.1574074074074073e-05,1715558427,0.0003125,-0.0060185185185185185,-2.5060185185185184,0.0,-0.0060185185185185185
2024_05_13,1715558944,LONG,0.006296296296296296,1715633997,0.8749652777777778,17.373379629629632,14.873379629629632,17.37314814814815,0.0
2024_05_14,1715638199,LONG,0.923599537037037,1715644800,0.0,-18.47199074074074,-20.97199074074074,1.527777777777779,-18.47199074074074
2024_05_14,1715644801,SHORT,1.1574074074074073e-05,1715644821,0.00024305555555555555,-0.004629629629629629,-2.5046296296296298,0.0,-0.004629629629629629
2024_05_14,1715645608,LONG,0.009351851851851853,1715720399,0.874988425925926,17.31273148148148,14.812731481481482,17.3125,0.0
2024_05_15,1715724443,LONG,0.9217939814814815,1715731200,0.0,-18.435879629629632,-20.935879629629632,1.5634259259259253,-18.435879629629632
2024_05_15,1715731201,SHORT,1.1574074074074073e-05,1715731224,0.0002777777777777778,-0.005324074074074075,-2.505324074074074,0.0,-0.005324074074074075
2024_05_15,1715731719,LONG,0.006006944444444444,1715806798,0.8749768518518518,17.379398148148148,14.879398148148148,17.379166666666666,0.0
2024_05_16,1715810811,LONG,0.9214236111111112,1715817600,0.0,-18.428472222222222,-20.928472222222222,1.5712962962962962,-18.428472222222222
2024_05_16,1715817601,SHORT,1.1574074074074073e-05,1715817618,0.00020833333333333335,-0.003935185185185186,-2.503935185185185,0.0,-0.003935185185185186
2024_05_16,1715817957,LONG,0.004131944444444444,1715893198,0.8749768518518518,17.41689814814815,14.91689814814815,17.416666666666668,0.0
2024_05_17,1715897229,LONG,0.9216319444444444,1715904000,0.0,-18.43263888888889,-20.93263888888889,1.5662037037037035,-18.43263888888889
2024_05_17,1715904001,SHORT,1.1574074074074073e-05,1715904018,0.00020833333333333335,-0.003935185185185186,-2.503935185185185,0.0,-0.003935185185185186
2024_05_17,1715904621,LONG,0.0071875,1715979598,0.8749768518518518,17.355787037037036,14.855787037037036,17.355555555555554,0.0
2024_05_20,1716156346,LONG,0.9206712962962963,1716163200,0.0,-18.413425925925925,-20.913425925925925,1.5863425925925934,-18.413425925925925
2024_05_20,1716163201,SHORT,1.1574074074074073e-05,1716163220,0.0002314814814814815,-0.004398148148148148,-2.504398148148148,0.0,-0.004398148148148148
2024_05_20,1716163666,LONG,0.005393518518518519,1716238798,0.8749768518518518,17.391666666666666,14.891666666666666,17.391435185185184,0.0
2024_05_21,1716242906,LONG,0.9225231481481482,1716249600,0.0,-18.450462962962963,-20.950462962962963,1.5493055555555557,-18.450462962962963
2024_05_21,1716249601,SHORT,1.1574074074074073e-05,1716249620,0.0002314814814814815,-0.004398148148148148,-2.504398148148148,0.0,-0.004398148148148148
2024_05_21,1716250143,LONG,0.006284722222222222,1716325199,0.874988425925926,17.374074074074073,14.874074074074073,17.37384259259259,0.0
2024_05_22,1716329268,LONG,0.9220833333333334,1716336000,0.0,-18.441666666666666,-20.941666666666666,1.5576388888888881,-18.441666666666666
2024_05_22,1716336001,SHORT,1.1574074074074073e-05,1716336021,0.00024305555555555555,-0.004629629629629629,-2.5046296296296298,0.0,-0.004629629629629629
2024_05_22,1716336718,LONG,0.008310185185185184,1716411599,0.874988425925926,17.333564814814814,14.833564814814814,17.333333333333332,0.0
2024_05_23,1716415504,LONG,0.9201851851851852,1716422400,0.0,-18.403703703703705,-20.903703703703705,1.5960648148148149,-18.403703703703705
2024_05_23,1716422401,SHORT,1.1574074074074073e-05,1716422417,0.00019675925925925926,-0.0037037037037037034,-2.5037037037037035,0.0,-0.0037037037037037034
2024_05_23,1716422818,LONG,0.004837962962962963,1716497999,0.874988425925926,17.40300925925926,14.90300925925926,17.402777777777775,0.0
2024_05_24,1716502029,LONG,0.9216319444444444,1716508800,0.0,-18.43263888888889,-20.93263888888889,1.567129629629631,-18.43263888888889
2024_05_24,1716508801,SHORT,1.1574074074074073e-05,1716508816,0.00018518518518518518,-0.003472222222222222,-2.5034722222222223,0.0,-0.003472222222222222
2024_05_24,1716509232,LONG,0.005,1716584399,0.874988425925926,17.39976851851852,14.89976851851852,17.399537037037035,0.0
2024_05_27,1716761203,LONG,0.9213310185185185,1716768000,0.0,-18.42662037037037,-20.92662037037037,1.5722222222222215,-18.42662037037037
2024_05_27,1716768001,SHORT,1.1574074074074073e-05,1716768020,0.0002314814814814815,-0.004398148148148148,-2.504398148148148,0.0,-0.004398148148148148
2024_05_27,1716768395,LONG,0.004571759259259259,1716829199,0.7083217592592592,14.075,11.575,14.07476851851852,0.0
2024_05_28,1716847524,LONG,0.9204166666666667,1716854400,0.0,-18.40833333333333,-20.90833333333333,1.591435185185186,-18.40833333333333
2024_05_28,1716854401,SHORT,1.1574074074074073e-05,1716854422,0.0002546296296296296,-0.00486111111111111,-2.504861111111111,0.0,-0.00486111111111111
2024_05_28,1716854752,LONG,0.004074074074074074,1716929997,0.8749652777777778,17.417824074074073,14.917824074074073,17.41759259259259,0.0
2024_05_29,1716933949,LONG,0.9207060185185185,1716940800,0.0,-18.41412037037037,-20.91412037037037,1.5856481481481488,-18.41412037037037
2024_05_29,1716940801,SHORT,1.1574074074074073e-05,1716940817,0.00019675925925925926,-0.0037037037037037034,-2.5037037037037035,0.0,-0.0037037037037037034
2024_05_29,1716941273,LONG,0.005474537037037037,1717016399,0.874988425925926,17.39027777777778,14.89027777777778,17.390046296296294,0.0
2024_05_30,1717020349,LONG,0.9207060185185185,1717027200,0.0,-18.41412037037037,-20.91412037037037,1.5854166666666658,-18.41412037037037
2024_05_30,1717027201,SHORT,1.1574074074074073e-05,1717027219,0.0002199074074074074,-0.004166666666666667,-2.504166666666667,0.0,-0.004166666666666667
2024_05_30,1717027550,LONG,0.004050925925925926,1717102798,0.8749768518518518,17.418518518518518,14.918518518518518,17.418055555555554,0.0
2024_05_31,1717106737,LONG,0.9205671296296296,1717113600,0.0,-18.411342592592593,-20.911342592592593,1.588425925925927,-18.411342592592593
2024_05_31,1717113601,SHORT,1.1574074074074073e-05,1717113621,0.00024305555555555555,-0.004629629629629629,-2.5046296296296298,0.0,-0.004629629629629629
2024_05_31,1717113979,LONG,0.004386574074074074,1717189199,0.874988425925926,17.412037037037038,14.912037037037038,17.411805555555556,0.0
2024_06_03,1717365898,LONG,0.9201157407407408,1717372800,0.0,-18.402314814814815,-20.902314814814815,1.597453703703704,-18.402314814814815
2024_06_03,1717372801,SHORT,1.1574074074074073e-05,1717372816,0.00018518518518518518,-0.003472222222222222,-2.5034722222222223,0.0,-0.003472222222222222
2024_06_03,1717373131,LONG,0.0038310185185185183,1717448399,0.874988425925926,17.423148148148147,14.923148148148147,17.422685185185184,0.0
2024_06_04,1717452387,LONG,0.9211458333333333,1717459200,0.0,-18.422916666666666,-20.922916666666666,1.5768518518518526,-18.422916666666666
2024_06_04,1717459201,SHORT,1.1574074074074073e-05,1717459216,0.00018518518518518518,-0.003472222222222222,-2.5034722222222223,0.0,-0.003472222222222222
2024_06_04,1717459612,LONG,0.004768518518518518,1717534799,0.874988425925926,17.404398148148147,14.904398148148147,17.403935185185183,0.0
2024_06_05,1717538813,LONG,0.9214467592592592,1717545600,0.0,-18.428935185185185,-20.928935185185185,1.5708333333333346,-18.428935185185185
2024_06_05,1717545601,SHORT,1.1574074074074073e-05,1717545619,0.0002199074074074074,-0.004166666666666667,-2.504166666666667,0.0,-0.004166666666666667
2024_06_05,1717546031,LONG,0.004988425925925926,1717621199,0.874988425925926,17.4,14.899999999999999,17.399768518518517,0.0
2024_06_06,1717625139,LONG,0.9205902777777778,1717632000,0.0,-18.411805555555556,-20.911805555555556,1.5861111111111104,-18.411805555555556
2024_06_06,1717632001,SHORT,1.1574074074074073e-05,1717632016,0.00018518518518518518,-0.003472222222222222,-2.5034722222222223,0.0,-0.003472222222222222
2024_06_06,1717632392,LONG,0.004537037037037037,1717707599,0.874988425925926,17.40902777777778,14.90902777777778,17.408796296296295,0.0
2024_06_07,1717711711,LONG,0.9225810185185185,1717718400,0.0,-18.45162037037037,-20.95162037037037,1.547222222222222,-18.45162037037037
2024_06_07,1717718401,SHORT,1.1574074074074073e-05,1717718420,0.0002314814814814815,-0.004398148148148148,-2.504398148148148,0.0,-0.004398148148148148
2024_06_07,1717718889,LONG,0.005659722222222222,1717793999,0.874988425925926,17.386574074074076,14.886574074074076,17.38634259259259,0.0
2024_06_10,1717970724,LONG,0.9204166666666667,1717977600,0.0,-18.40833333333333,-20.90833333333333,1.591435185185186,-18.40833333333333
2024_06_10,1717977601,SHORT,1.1574074074074073e-05,1717977621,0.00024305555555555555,-0.004629629629629629,-2.5046296296296298,0.0,-0.004629629629629629
2024_06_10,1717977966,LONG,0.0042361111111111115,1718053199,0.874988425925926,17.415046296296296,14.915046296296296,17.414814814814815,0.0
2024_06_11,1718057257,LONG,0.9219560185185185,1718064000,0.0,-18.439120370370368,-20.939120370370368,1.5606481481481493,-18.439120370370368
2024_06_11,1718064001,SHORT,1.1574074074074073e-05,1718064019,0.0002199074074074074,-0.004166666666666667,-2.504166666666667,0.0,-0.004166666666666667
2024_06_11,1718064522,LONG,0.0060416666666666665,1718139599,0.874988425925926,17.37893518518519,14.878935185185188,17.378703703703703,0.0
2024_06_12,1718143569,LONG,0.9209375,1718150400,0.0,-18.41875,-20.91875,1.5805555555555562,-18.41875
2024_06_12,1718150401,SHORT,1.1574074074074073e-05,1718150425,0.00028935185185185184,-0.005555555555555556,-2.5055555555555555,0.0,-0.005555555555555556
2024_06_12,1718150866,LONG,0.005393518518518519,1718225999,0.874988425925926,17.391898148148147,14.891898148148147,17.391666666666666,0.0
2024_06_13,1718229927,LONG,0.9204513888888889,1718236800,0.0,-18.409027777777776,-20.909027777777776,1.5905092592592585,-18.409027777777776
2024_06_13,1718236801,SHORT,1.1574074074074073e-05,1718236819,0.0002199074074074074,-0.004166666666666667,-2.504166666666667,0.0,-0.004166666666666667
2024_06_13,1718237202,LONG,0.004652777777777777,1718312395,0.8749421296296296,17.405787037037037,14.905787037037037,17.405324074074077,0.0
2024_06_14,1718316419,LONG,0.9215162037037037,1718323200,0.0,-18.430324074074072,-20.930324074074072,1.5694444444444455,-18.430324074074072
2024_06_14,1718323201,SHORT,1.1574074074074073e-05,1718323218,0.00020833333333333335,-0.003935185185185186,-2.503935185185185,0.0,-0.003935185185185186
2024_06_14,1718323751,LONG,0.006377314814814815,1718398799,0.874988425925926,17.372222222222224,14.872222222222224,17.37199074074074,0.0
2024_06_17,1718575642,LONG,0.9217824074074074,1718582400,0.0,-18.435648148148147,-20.935648148148147,1.5634259259259276,-18.435648148148147
2024_06_17,1718582401,SHORT,1.1574074074074073e-05,1718582432,0.00037037037037037035,-0.007175925925925926,-2.507175925925926,0.0,-0.007175925925925926
2024_06_17,1718583123,LONG,0.008368055555555556,1718657997,0.8749652777777778,17.331944444444446,14.831944444444446,17.331712962962964,0.0
2024_06_18,1718662037,LONG,0.921724537037037,1718668801,1.1574074074074073e-05,-18.43425925925926,-20.93425925925926,1.5648148148148144,-18.43425925925926
2024_06_18,1718668802,SHORT,2.3148148148148147e-05,1718668820,0.0002314814814814815,-0.004166666666666667,-2.504166666666667,0.0,-0.004166666666666667
2024_06_18,1718669406,LONG,0.007013888888888889,1718744398,0.8749768518518518,17.359259259259257,14.859259259259257,17.35902777777778,0.0
2024_06_19,1718748497,LONG,0.9224189814814815,1718755200,0.0,-18.44837962962963,-20.94837962962963,1.5504629629629618,-18.44837962962963
2024_06_19,1718755201,SHORT,1.1574074074074073e-05,1718755223,0.0002662037037037037,-0.005092592592592593,-2.5050925925925926,0.0,-0.005092592592592593
2024_06_19,1718756025,LONG,0.009548611111111112,1718816399,0.7083217592592592,13.975462962962961,11.475462962962961,13.97523148148148,0.0
2024_06_20,1718834966,LONG,0.9232175925925926,1718841600,0.0,-18.464351851851852,-20.964351851851852,1.5354166666666669,-18.464351851851852
2024_06_20,1718841601,SHORT,1.1574074074074073e-05,1718841620,0.0002314814814814815,-0.004398148148148148,-2.504398148148148,0.0,-0.004398148148148148
2024_06_20,1718842226,LONG,0.007245370370370371,1718917199,0.874988425925926,17.354861111111113,14.854861111111113,17.35439814814815,0.0
2024_06_21,1718921197,LONG,0.921261574074074,1718928000,0.0,-18.425231481481482,-20.925231481481482,1.5745370370370382,-18.425231481481482
2024_06_21,1718928001,SHORT,1.1574074074074073e-05,1718928022,0.0002546296296296296,-0.00486111111111111,-2.504861111111111,0.0,-0.00486111111111111
2024_06_21,1718928464,LONG,0.00537037037037037,1719003598,0.8749768518518518,17.39212962962963,14.892129629629629,17.391898148148147,0.0
2024_06_24,1719180344,LONG,0.9206481481481481,1719187200,0.0,-18.41296296296296,-20.91296296296296,1.5865740740740741,-18.41296296296296
2024_06_24,1719187201,SHORT,1.1574074074074073e-05,1719187220,0.0002314814814814815,-0.004398148148148148,-2.504398148148148,0.0,-0.004398148148148148
2024_06_24,1719187602,LONG,0.004652777777777777,1719262797,0.8749652777777778,17.40625,14.90625,17.406018518518522,0.0
2024_06_25,1719266770,LONG,0.9209490740740741,1719273600,0.0,-18.41898148148148,-20.91898148148148,1.580787037037037,-18.41898148148148
2024_06_25,1719273601,SHORT,1.1574074074074073e-05,1719273623,0.0002662037037037037,-0.005092592592592593,-2.5050925925925926,0.0,-0.005092592592592593
2024_06_25,1719274127,LONG,0.006099537037037037,1719349199,0.874988425925926,17.37777777777778,14.87777777777778,17.377314814814817,0.0
2024_06_26,1719353185,LONG,0.9211226851851851,1719360000,0.0,-18.422453703703702,-20.922453703703702,1.5763888888888888,-18.422453703703702
2024_06_26,1719360001,SHORT,1.1574074074074073e-05,1719360022,0.0002546296296296296,-0.00486111111111111,-2.504861111111111,0.0,-0.00486111111111111
2024_06_26,1719360543,LONG,0.006284722222222222,1719435599,0.874988425925926,17.374074074074073,14.874074074074073,17.37384259259259,0.0
2024_06_27,1719439574,LONG,0.9209953703703704,1719446400,0.0,-18.419907407407408,-20.919907407407408,1.5793981481481478,-18.419907407407408
2024_06_27,1719446401,SHORT,1.1574074074074073e-05,1719446418,0.00020833333333333335,-0.003935185185185186,-2.503935185185185,0.0,-0.003935185185185186
2024_06_27,1719446847,LONG,0.0051736111111111115,1719521998,0.8749768518518518,17.396064814814814,14.896064814814814,17.395833333333332,0.0
2024_06_28,1719526029,LONG,0.9216319444444444,1719532800,0.0,-18.43263888888889,-20.93263888888889,1.567129629629631,-18.43263888888889
2024_06_28,1719532801,SHORT,1.1574074074074073e-05,1719532816,0.00018518518518518518,-0.003472222222222222,-2.5034722222222223,0.0,-0.003472222222222222
2024_06_28,1719533281,LONG,0.005567129629629629,1719608399,0.874988425925926,17.38842592592593,14.88842592592593,17.388194444444444,0.0
2024_07_01,1719785129,LONG,0.9204745370370371,1719792000,0.0,-18.409490740740743,-20.909490740740743,1.5902777777777777,-18.409490740740743
2024_07_01,1719792001,SHORT,1.1574074074074073e-05,1719792018,0.00020833333333333335,-0.003935185185185186,-2.503935185185185,0.0,-0.003935185185185186
2024_07_01,1719792302,LONG,0.0034953703703703705,1719867599,0.874988425925926,17.429861111111112,14.929861111111112,17.429629629629627,0.0
2024_07_02,1719871589,LONG,0.9211689814814815,1719878400,0.0,-18.42337962962963,-20.92337962962963,1.5763888888888888,-18.42337962962963
2024_07_02,1719878401,SHORT,1.1574074074074073e-05,1719878418,0.00020833333333333335,-0.003935185185185186,-2.503935185185185,0.0,-0.003935185185185186
2024_07_02,1719878887,LONG,0.005636574074074074,1719953999,0.874988425925926,17.38703703703704,14.88703703703704,17.386805555555554,0.0
2024_07_03,1719957949,LONG,0.9207060185185185,1719964800,0.0,-18.41412037037037,-20.91412037037037,1.5854166666666658,-18.41412037037037
