day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,gross_usd,net_usd,exit_reason
2024_01_02,1704152160,LONG,17031.0,1704152700,17027.5,-3.5,-70.0,-84.1,curve_deceleration
2024_01_02,1704155760,SHORT,17024.75,1704157200,17027.0,-2.25,-45.0,-59.1,curve_deceleration
2024_01_02,1704157920,LONG,17031.75,1704158700,17033.25,1.5,30.0,15.9,curve_deceleration
2024_01_02,1704159960,SHORT,17018.75,1704160500,17017.25,1.5,30.0,15.9,curve_deceleration
2024_01_02,1704164280,SHORT,17007.0,1704164400,17008.5,-1.5,-30.0,-44.1,curve_deceleration
2024_01_02,1704176100,SHORT,17010.5,1704179460,17011.25,-0.75,-15.0,-29.1,curve_deceleration
2024_01_02,1704181320,LONG,17016.75,1704182100,17015.0,-1.75,-35.0,-49.1,curve_deceleration
2024_01_02,1704182820,LONG,17026.0,1704183000,17025.25,-0.75,-15.0,-29.1,curve_deceleration
2024_01_02,1704185160,LONG,17029.75,1704185400,17028.0,-1.75,-35.0,-49.1,curve_deceleration
2024_01_02,1704187740,SHORT,17005.25,1704187800,17005.25,0.0,0.0,-14.1,curve_deceleration
2024_01_02,1704188700,SHORT,16996.5,1704189000,16996.0,0.5,10.0,-4.1,curve_deceleration
2024_01_02,1704189840,SHORT,16996.25,1704190800,16990.25,6.0,120.0,105.9,curve_deceleration
2024_01_02,1704191880,SHORT,16989.0,1704192000,16992.25,-3.25,-65.0,-79.1,curve_deceleration
2024_01_02,1704193440,SHORT,16973.25,1704195900,16863.75,109.5,2190.0,2175.9,curve_deceleration
2024_01_02,1704196020,SHORT,16870.5,1704196500,16869.25,1.25,25.0,10.9,curve_deceleration
2024_01_02,1704196620,SHORT,16877.25,1704196800,16875.0,2.25,45.0,30.9,curve_deceleration
2024_01_02,1704197280,SHORT,16855.25,1704197700,16870.25,-15.0,-300.0,-314.1,curve_deceleration
2024_01_02,1704198180,SHORT,16861.5,1704198300,16864.75,-3.25,-65.0,-79.1,curve_deceleration
2024_01_02,1704198540,LONG,16858.5,1704198600,16859.75,1.25,25.0,10.9,curve_deceleration
2024_01_02,1704199320,SHORT,16859.0,1704200700,16829.25,29.75,595.0,580.9,curve_deceleration
2024_01_02,1704201900,SHORT,16823.75,1704202200,16828.25,-4.5,-90.0,-104.1,curve_deceleration
2024_01_02,1704202320,SHORT,16839.25,1704202500,16849.0,-9.75,-195.0,-209.1,curve_deceleration
2024_01_02,1704203340,LONG,16843.5,1704203400,16843.75,0.25,5.0,-9.1,curve_deceleration
2024_01_02,1704204180,LONG,16849.0,1704204300,16836.75,-12.25,-245.0,-259.1,curve_deceleration
2024_01_02,1704205680,LONG,16862.5,1704205800,16862.25,-0.25,-5.0,-19.1,curve_deceleration
2024_01_02,1704205980,LONG,16863.5,1704206100,16832.0,-31.5,-630.0,-644.1,curve_deceleration
2024_01_02,1704206160,SHORT,16841.25,1704207600,16763.25,78.0,1560.0,1545.9,curve_deceleration
2024_01_02,1704207660,SHORT,16779.75,1704207900,16778.75,1.0,20.0,5.9,curve_deceleration
2024_01_02,1704208020,SHORT,16769.25,1704208800,16736.25,33.0,660.0,645.9,curve_deceleration
2024_01_02,1704208920,SHORT,16742.0,1704209100,16756.0,-14.0,-280.0,-294.1,curve_deceleration
2024_01_02,1704209280,SHORT,16734.0,1704209700,16706.0,28.0,560.0,545.9,curve_deceleration
2024_01_02,1704210060,SHORT,16704.5,1704210900,16700.0,4.5,90.0,75.9,curve_deceleration
2024_01_02,1704211020,SHORT,16708.0,1704211200,16710.25,-2.25,-45.0,-59.1,curve_deceleration
2024_01_02,1704211260,SHORT,16718.5,1704211500,16730.75,-12.25,-245.0,-259.1,curve_deceleration
2024_01_02,1704211800,SHORT,16735.5,1704212100,16747.75,-12.25,-245.0,-259.1,curve_deceleration
2024_01_02,1704212460,LONG,16750.0,1704213600,16763.75,13.75,275.0,260.9,curve_deceleration
2024_01_02,1704214380,LONG,16771.75,1704214500,16772.75,1.0,20.0,5.9,curve_deceleration
2024_01_02,1704215400,LONG,16780.5,1704215700,16778.5,-2.0,-40.0,-54.1,curve_deceleration
2024_01_02,1704215820,LONG,16772.5,1704216000,16761.75,-10.75,-215.0,-229.1,curve_deceleration
2024_01_02,1704216060,SHORT,16766.75,1704216300,16762.75,4.0,80.0,65.9,curve_deceleration
2024_01_02,1704216720,SHORT,16760.0,1704217200,16776.25,-16.25,-325.0,-339.1,curve_deceleration
2024_01_02,1704219120,SHORT,16716.25,1704219300,16720.25,-4.0,-80.0,-94.1,curve_deceleration
2024_01_02,1704219540,SHORT,16725.75,1704220500,16737.75,-12.0,-240.0,-254.1,curve_deceleration
2024_01_02,1704221100,LONG,16729.75,1704221700,16707.0,-22.75,-455.0,-469.1,curve_deceleration
2024_01_02,1704222000,SHORT,16696.25,1704222900,16692.0,4.25,85.0,70.9,curve_deceleration
2024_01_02,1704223320,SHORT,16692.0,1704223800,16699.0,-7.0,-140.0,-154.1,curve_deceleration
2024_01_02,1704224100,SHORT,16696.75,1704224400,16684.75,12.0,240.0,225.9,curve_deceleration
2024_01_02,1704224640,SHORT,16689.75,1704224700,16687.0,2.75,55.0,40.9,curve_deceleration
2024_01_02,1704226080,SHORT,16637.5,1704226800,16642.0,-4.5,-90.0,-104.1,curve_deceleration
2024_01_02,1704227100,SHORT,16642.75,1704227700,16648.75,-6.0,-120.0,-134.1,curve_deceleration
2024_01_02,1704228060,SHORT,16644.5,1704228300,16652.5,-8.0,-160.0,-174.1,curve_deceleration
2024_01_02,1704230040,LONG,16727.5,1704230100,16727.5,0.0,0.0,-14.1,curve_deceleration
2024_01_03,1704237960,SHORT,16722.75,1704240000,16724.5,-1.75,-35.0,-49.1,curve_deceleration
2024_01_03,1704246780,SHORT,16714.5,1704246900,16715.75,-1.25,-25.0,-39.1,curve_deceleration
2024_01_03,1704249480,SHORT,16706.0,1704251100,16706.0,0.0,0.0,-14.1,curve_deceleration
2024_01_03,1704259080,SHORT,16697.25,1704259800,16697.25,0.0,0.0,-14.1,curve_deceleration
2024_01_03,1704262140,LONG,16701.5,1704262860,16707.75,6.25,125.0,110.9,curve_deceleration
2024_01_03,1704265200,LONG,16711.5,1704265500,16706.5,-5.0,-100.0,-114.1,curve_deceleration
2024_01_03,1704266640,SHORT,16708.25,1704266700,16710.0,-1.75,-35.0,-49.1,curve_deceleration
2024_01_03,1704267300,SHORT,16709.5,1704268260,16709.5,0.0,0.0,-14.1,curve_deceleration
2024_01_03,1704270120,LONG,16723.0,1704270600,16710.0,-13.0,-260.0,-274.1,curve_deceleration
2024_01_03,1704271740,SHORT,16698.0,1704273300,16666.75,31.25,625.0,610.9,curve_deceleration
2024_01_03,1704273720,SHORT,16673.25,1704273900,16676.0,-2.75,-55.0,-69.1,curve_deceleration
2024_01_03,1704276180,SHORT,16645.5,1704276300,16649.75,-4.25,-85.0,-99.1,curve_deceleration
2024_01_03,1704276360,SHORT,16655.75,1704276900,16660.5,-4.75,-95.0,-109.1,curve_deceleration
2024_01_03,1704277620,SHORT,16652.5,1704277800,16652.75,-0.25,-5.0,-19.1,curve_deceleration
2024_01_03,1704278220,LONG,16659.5,1704279000,16661.0,1.5,30.0,15.9,curve_deceleration
2024_01_03,1704279360,LONG,16657.0,1704279600,16657.5,0.5,10.0,-4.1,curve_deceleration
2024_01_03,1704280380,LONG,16658.0,1704280500,16658.25,0.25,5.0,-9.1,curve_deceleration
2024_01_03,1704281580,SHORT,16643.0,1704281700,16640.5,2.5,50.0,35.9,curve_deceleration
2024_01_03,1704282180,SHORT,16646.75,1704282600,16648.5,-1.75,-35.0,-49.1,curve_deceleration
2024_01_03,1704283140,SHORT,16649.0,1704283200,16648.5,0.5,10.0,-4.1,curve_deceleration
2024_01_03,1704284220,SHORT,16634.5,1704286200,16611.0,23.5,470.0,455.9,curve_deceleration
2024_01_03,1704286320,SHORT,16616.0,1704286800,16609.25,6.75,135.0,120.9,curve_deceleration
2024_01_03,1704286980,SHORT,16605.75,1704287400,16610.25,-4.5,-90.0,-104.1,curve_deceleration
2024_01_03,1704288240,LONG,16627.25,1704288900,16636.0,8.75,175.0,160.9,curve_deceleration
2024_01_03,1704289320,LONG,16639.75,1704289500,16636.75,-3.0,-60.0,-74.1,curve_deceleration
2024_01_03,1704289680,LONG,16630.75,1704290100,16632.75,2.0,40.0,25.9,curve_deceleration
2024_01_03,1704290280,LONG,16626.75,1704290400,16617.25,-9.5,-190.0,-204.1,curve_deceleration
2024_01_03,1704291480,SHORT,16605.75,1704291600,16614.25,-8.5,-170.0,-184.1,curve_deceleration
2024_01_03,1704291660,SHORT,16627.5,1704292200,16609.75,17.75,355.0,340.9,curve_deceleration
2024_01_03,1704292260,SHORT,16618.25,1704292500,16611.5,6.75,135.0,120.9,curve_deceleration
2024_01_03,1704292560,SHORT,16630.5,1704293100,16632.75,-2.25,-45.0,-59.1,curve_deceleration
2024_01_03,1704293160,LONG,16622.0,1704294600,16607.5,-14.5,-290.0,-304.1,curve_deceleration
2024_01_03,1704295140,SHORT,16573.5,1704296700,16568.75,4.75,95.0,80.9,curve_deceleration
2024_01_03,1704297060,SHORT,16569.25,1704297300,16573.75,-4.5,-90.0,-104.1,curve_deceleration
2024_01_03,1704297420,SHORT,16576.5,1704297600,16595.0,-18.5,-370.0,-384.1,curve_deceleration
2024_01_03,1704297840,LONG,16607.75,1704298200,16597.5,-10.25,-205.0,-219.1,curve_deceleration
2024_01_03,1704298500,LONG,16596.0,1704299400,16590.25,-5.75,-115.0,-129.1,curve_deceleration
2024_01_03,1704299700,LONG,16590.75,1704300000,16572.25,-18.5,-370.0,-384.1,curve_deceleration
2024_01_03,1704300300,SHORT,16577.25,1704300900,16571.0,6.25,125.0,110.9,curve_deceleration
2024_01_03,1704301380,SHORT,16566.75,1704301500,16571.0,-4.25,-85.0,-99.1,curve_deceleration
2024_01_03,1704301680,SHORT,16576.0,1704302700,16561.0,15.0,300.0,285.9,curve_deceleration
2024_01_03,1704302880,SHORT,16571.0,1704303000,16579.5,-8.5,-170.0,-184.1,curve_deceleration
2024_01_03,1704303540,LONG,16578.5,1704304200,16583.0,4.5,90.0,75.9,curve_deceleration
2024_01_03,1704304980,LONG,16606.0,1704305400,16598.5,-7.5,-150.0,-164.1,curve_deceleration
2024_01_03,1704305580,LONG,16598.5,1704305700,16598.25,-0.25,-5.0,-19.1,curve_deceleration
2024_01_03,1704306060,LONG,16590.5,1704306300,16587.75,-2.75,-55.0,-69.1,curve_deceleration
2024_01_03,1704306720,LONG,16583.0,1704306900,16580.5,-2.5,-50.0,-64.1,curve_deceleration
2024_01_03,1704307440,LONG,16580.5,1704307500,16579.0,-1.5,-30.0,-44.1,curve_deceleration
2024_01_03,1704307620,SHORT,16584.5,1704308400,16584.25,0.25,5.0,-9.1,curve_deceleration
2024_01_03,1704308820,SHORT,16560.25,1704309000,16574.5,-14.25,-285.0,-299.1,curve_deceleration
2024_01_03,1704309060,SHORT,16585.0,1704309600,16570.75,14.25,285.0,270.9,curve_deceleration
2024_01_03,1704309780,SHORT,16570.5,1704310200,16618.0,-47.5,-950.0,-964.1,curve_deceleration
2024_01_03,1704310380,LONG,16603.5,1704310500,16610.5,7.0,140.0,125.9,curve_deceleration
2024_01_03,1704310560,LONG,16604.25,1704311700,16599.25,-5.0,-100.0,-114.1,curve_deceleration
2024_01_03,1704312000,LONG,16590.5,1704312300,16578.75,-11.75,-235.0,-249.1,curve_deceleration
2024_01_03,1704312420,LONG,16573.25,1704312600,16563.5,-9.75,-195.0,-209.1,curve_deceleration
2024_01_03,1704312660,SHORT,16570.0,1704314100,16575.25,-5.25,-105.0,-119.1,curve_deceleration
2024_01_03,1704314400,SHORT,16569.5,1704315000,16544.75,24.75,495.0,480.9,curve_deceleration
2024_01_03,1704315120,SHORT,16541.0,1704315600,16540.5,0.5,10.0,-4.1,curve_deceleration
2024_01_03,1704315960,SHORT,16537.5,1704317100,16534.5,3.0,60.0,45.9,curve_deceleration
2024_01_04,1704323040,LONG,16552.5,1704323700,16549.25,-3.25,-65.0,-79.1,curve_deceleration
2024_01_04,1704325440,LONG,16546.5,1704325500,16547.0,0.5,10.0,-4.1,curve_deceleration
2024_01_04,1704327480,SHORT,16540.5,1704327900,16550.5,-10.0,-200.0,-214.1,curve_deceleration
2024_01_04,1704330600,LONG,16557.25,1704331500,16556.0,-1.25,-25.0,-39.1,curve_deceleration
2024_01_04,1704332460,SHORT,16555.0,1704333300,16556.75,-1.75,-35.0,-49.1,curve_deceleration
2024_01_04,1704335280,SHORT,16551.75,1704335400,16553.0,-1.25,-25.0,-39.1,curve_deceleration
2024_01_04,1704338820,LONG,16552.75,1704339300,16550.0,-2.75,-55.0,-69.1,curve_deceleration
2024_01_04,1704340980,SHORT,16552.5,1704341940,16555.0,-2.5,-50.0,-64.1,curve_deceleration
2024_01_04,1704350700,LONG,16554.25,1704351900,16568.0,13.75,275.0,260.9,curve_deceleration
2024_01_04,1704354480,LONG,16580.5,1704354600,16579.0,-1.5,-30.0,-44.1,curve_deceleration
2024_01_04,1704354960,LONG,16573.0,1704355200,16570.25,-2.75,-55.0,-69.1,curve_deceleration
2024_01_04,1704355920,LONG,16577.0,1704356100,16575.75,-1.25,-25.0,-39.1,curve_deceleration
2024_01_04,1704357420,SHORT,16571.0,1704357600,16573.25,-2.25,-45.0,-59.1,curve_deceleration
2024_01_04,1704358140,SHORT,16564.75,1704359100,16553.25,11.5,230.0,215.9,curve_deceleration
2024_01_04,1704359340,SHORT,16558.75,1704359700,16560.0,-1.25,-25.0,-39.1,curve_deceleration
2024_01_04,1704359820,SHORT,16574.5,1704360000,16576.5,-2.0,-40.0,-54.1,curve_deceleration
2024_01_04,1704360900,LONG,16574.75,1704361800,16568.25,-6.5,-130.0,-144.1,curve_deceleration
2024_01_04,1704362580,LONG,16568.5,1704362700,16567.5,-1.0,-20.0,-34.1,curve_deceleration
2024_01_04,1704363120,SHORT,16566.5,1704363600,16576.0,-9.5,-190.0,-204.1,curve_deceleration
2024_01_04,1704366300,SHORT,16564.25,1704366600,16568.25,-4.0,-80.0,-94.1,curve_deceleration
2024_01_04,1704367080,SHORT,16569.0,1704367500,16569.5,-0.5,-10.0,-24.1,curve_deceleration
2024_01_04,1704367920,LONG,16566.0,1704368400,16548.75,-17.25,-345.0,-359.1,curve_deceleration
2024_01_04,1704368640,SHORT,16549.0,1704370500,16530.75,18.25,365.0,350.9,curve_deceleration
2024_01_04,1704370860,SHORT,16522.25,1704371100,16516.75,5.5,110.0,95.9,curve_deceleration
2024_01_04,1704371220,SHORT,16526.0,1704371400,16527.5,-1.5,-30.0,-44.1,curve_deceleration
2024_01_04,1704372180,SHORT,16527.75,1704372300,16529.0,-1.25,-25.0,-39.1,curve_deceleration
2024_01_04,1704372840,LONG,16523.75,1704373200,16519.75,-4.0,-80.0,-94.1,curve_deceleration
2024_01_04,1704374160,SHORT,16508.75,1704374700,16494.5,14.25,285.0,270.9,curve_deceleration
2024_01_04,1704374820,SHORT,16498.0,1704376200,16471.75,26.25,525.0,510.9,curve_deceleration
2024_01_04,1704376980,SHORT,16464.5,1704377100,16455.25,9.25,185.0,170.9,curve_deceleration
2024_01_04,1704377220,SHORT,16459.0,1704377400,16461.5,-2.5,-50.0,-64.1,curve_deceleration
2024_01_04,1704377520,SHORT,16470.5,1704378000,16464.75,5.75,115.0,100.9,curve_deceleration
2024_01_04,1704378540,SHORT,16452.75,1704378600,16453.0,-0.25,-5.0,-19.1,curve_deceleration
2024_01_04,1704378660,SHORT,16466.75,1704378900,16480.25,-13.5,-270.0,-284.1,curve_deceleration
2024_01_04,1704379080,LONG,16482.25,1704379800,16458.75,-23.5,-470.0,-484.1,curve_deceleration
2024_01_04,1704380220,LONG,16475.75,1704380400,16460.5,-15.25,-305.0,-319.1,curve_deceleration
2024_01_04,1704380460,SHORT,16474.75,1704380700,16495.0,-20.25,-405.0,-419.1,curve_deceleration
2024_01_04,1704380820,LONG,16489.5,1704381600,16516.5,27.0,540.0,525.9,curve_deceleration
2024_01_04,1704381840,LONG,16504.5,1704381900,16512.75,8.25,165.0,150.9,curve_deceleration
2024_01_04,1704381960,LONG,16505.0,1704382800,16513.5,8.5,170.0,155.9,curve_deceleration
2024_01_04,1704382980,LONG,16506.5,1704383400,16535.25,28.75,575.0,560.9,curve_deceleration
2024_01_04,1704383580,LONG,16531.25,1704383700,16535.5,4.25,85.0,70.9,curve_deceleration
2024_01_04,1704383760,LONG,16528.5,1704384000,16525.25,-3.25,-65.0,-79.1,curve_deceleration
2024_01_04,1704385200,LONG,16572.75,1704385800,16565.75,-7.0,-140.0,-154.1,curve_deceleration
2024_01_04,1704385860,LONG,16555.0,1704386100,16556.0,1.0,20.0,5.9,curve_deceleration
2024_01_04,1704386340,LONG,16560.75,1704387000,16545.75,-15.0,-300.0,-314.1,curve_deceleration
2024_01_04,1704387060,LONG,16538.25,1704387300,16525.25,-13.0,-260.0,-274.1,curve_deceleration
2024_01_04,1704387900,SHORT,16518.0,1704388500,16519.0,-1.0,-20.0,-34.1,curve_deceleration
2024_01_04,1704388800,SHORT,16512.25,1704389400,16523.75,-11.5,-230.0,-244.1,curve_deceleration
2024_01_04,1704389820,SHORT,16515.75,1704390000,16520.5,-4.75,-95.0,-109.1,curve_deceleration
2024_01_04,1704390120,SHORT,16520.5,1704390900,16505.25,15.25,305.0,290.9,curve_deceleration
2024_01_04,1704391140,SHORT,16502.0,1704391500,16509.5,-7.5,-150.0,-164.1,curve_deceleration
2024_01_04,1704392040,SHORT,16503.0,1704392400,16502.5,0.5,10.0,-4.1,curve_deceleration
2024_01_04,1704392460,SHORT,16510.5,1704393000,16515.75,-5.25,-105.0,-119.1,curve_deceleration
2024_01_04,1704393480,LONG,16518.75,1704393600,16517.25,-1.5,-30.0,-44.1,curve_deceleration
2024_01_04,1704393720,LONG,16515.75,1704394200,16519.75,4.0,80.0,65.9,curve_deceleration
2024_01_04,1704394320,LONG,16511.0,1704394500,16508.5,-2.5,-50.0,-64.1,curve_deceleration
2024_01_04,1704395280,SHORT,16501.75,1704396900,16481.5,20.25,405.0,390.9,curve_deceleration
2024_01_04,1704397740,SHORT,16477.5,1704397800,16482.5,-5.0,-100.0,-114.1,curve_deceleration
2024_01_04,1704397860,SHORT,16490.5,1704398100,16492.5,-2.0,-40.0,-54.1,curve_deceleration
2024_01_04,1704398580,SHORT,16491.5,1704398700,16486.75,4.75,95.0,80.9,curve_deceleration
2024_01_04,1704399120,LONG,16497.75,1704399300,16492.75,-5.0,-100.0,-114.1,curve_deceleration
2024_01_04,1704399360,LONG,16484.75,1704399600,16483.5,-1.25,-25.0,-39.1,curve_deceleration
2024_01_04,1704400740,LONG,16490.0,1704400800,16491.25,1.25,25.0,10.9,curve_deceleration
2024_01_04,1704401820,SHORT,16447.25,1704402000,16444.0,3.25,65.0,50.9,curve_deceleration
2024_01_04,1704402180,SHORT,16443.25,1704402300,16451.25,-8.0,-160.0,-174.1,curve_deceleration
2024_01_04,1704403020,SHORT,16444.0,1704403500,16450.5,-6.5,-130.0,-144.1,curve_deceleration
2024_01_05,1704411000,LONG,16463.0,1704411900,16462.0,-1.0,-20.0,-34.1,curve_deceleration
2024_01_05,1704413220,SHORT,16458.5,1704414000,16462.5,-4.0,-80.0,-94.1,curve_deceleration
2024_01_05,1704418680,SHORT,16460.25,1704418800,16460.0,0.25,5.0,-9.1,curve_deceleration
2024_01_05,1704429000,LONG,16455.25,1704430500,16443.0,-12.25,-245.0,-259.1,curve_deceleration
2024_01_05,1704432780,SHORT,16433.0,1704433200,16434.0,-1.0,-20.0,-34.1,curve_deceleration
2024_01_05,1704434580,SHORT,16434.5,1704434700,16433.0,1.5,30.0,15.9,curve_deceleration
2024_01_05,1704435780,SHORT,16423.5,1704438000,16412.0,11.5,230.0,215.9,curve_deceleration
2024_01_05,1704438540,SHORT,16413.25,1704438900,16417.75,-4.5,-90.0,-104.1,curve_deceleration
2024_01_05,1704440220,LONG,16415.75,1704440700,16406.25,-9.5,-190.0,-204.1,curve_deceleration
2024_01_05,1704441900,SHORT,16411.0,1704442500,16422.75,-11.75,-235.0,-249.1,curve_deceleration
2024_01_05,1704443340,LONG,16431.75,1704443700,16422.5,-9.25,-185.0,-199.1,curve_deceleration
2024_01_05,1704444000,LONG,16421.25,1704444600,16415.25,-6.0,-120.0,-134.1,curve_deceleration
2024_01_05,1704445380,SHORT,16415.0,1704446400,16412.25,2.75,55.0,40.9,curve_deceleration
2024_01_05,1704446460,SHORT,16418.25,1704446700,16418.25,0.0,0.0,-14.1,curve_deceleration
2024_01_05,1704448080,SHORT,16399.25,1704448200,16401.25,-2.0,-40.0,-54.1,curve_deceleration
2024_01_05,1704449220,SHORT,16403.5,1704449700,16400.5,3.0,60.0,45.9,curve_deceleration
2024_01_05,1704450720,SHORT,16387.0,1704452100,16381.75,5.25,105.0,90.9,curve_deceleration
2024_01_05,1704452220,SHORT,16387.25,1704452700,16393.25,-6.0,-120.0,-134.1,curve_deceleration
2024_01_05,1704454800,SHORT,16376.0,1704455700,16381.0,-5.0,-100.0,-114.1,curve_deceleration
2024_01_05,1704455880,SHORT,16386.75,1704456000,16389.0,-2.25,-45.0,-59.1,curve_deceleration
2024_01_05,1704458880,LONG,16395.25,1704459000,16392.25,-3.0,-60.0,-74.1,curve_deceleration
2024_01_05,1704459360,LONG,16388.75,1704459600,16392.25,3.5,70.0,55.9,curve_deceleration
2024_01_05,1704459960,SHORT,16389.0,1704460200,16389.0,0.0,0.0,-14.1,curve_deceleration
2024_01_05,1704460980,LONG,16407.75,1704461100,16410.0,2.25,45.0,30.9,curve_deceleration
2024_01_05,1704461460,LONG,16362.75,1704461700,16371.5,8.75,175.0,160.9,curve_deceleration
2024_01_05,1704461940,SHORT,16350.25,1704462300,16379.0,-28.75,-575.0,-589.1,curve_deceleration
2024_01_05,1704462600,SHORT,16374.75,1704462900,16400.5,-25.75,-515.0,-529.1,curve_deceleration
2024_01_05,1704462960,LONG,16394.5,1704463200,16400.0,5.5,110.0,95.9,curve_deceleration
2024_01_05,1704463800,LONG,16418.25,1704465600,16463.75,45.5,910.0,895.9,curve_deceleration
2024_01_05,1704465900,LONG,16464.5,1704466800,16473.0,8.5,170.0,155.9,curve_deceleration
2024_01_05,1704467160,LONG,16536.0,1704467700,16541.0,5.0,100.0,85.9,curve_deceleration
2024_01_05,1704467760,LONG,16526.0,1704468000,16524.0,-2.0,-40.0,-54.1,curve_deceleration
2024_01_05,1704468060,LONG,16512.0,1704469200,16554.5,42.5,850.0,835.9,curve_deceleration
2024_01_05,1704469620,LONG,16558.25,1704469800,16553.75,-4.5,-90.0,-104.1,curve_deceleration
2024_01_05,1704469860,LONG,16542.75,1704471000,16561.5,18.75,375.0,360.9,curve_deceleration
2024_01_05,1704471060,LONG,16555.75,1704471600,16537.0,-18.75,-375.0,-389.1,curve_deceleration
2024_01_05,1704471900,SHORT,16532.5,1704472500,16526.5,6.0,120.0,105.9,curve_deceleration
2024_01_05,1704473220,SHORT,16512.25,1704473700,16520.0,-7.75,-155.0,-169.1,curve_deceleration
2024_01_05,1704474720,SHORT,16470.0,1704474900,16473.5,-3.5,-70.0,-84.1,curve_deceleration
2024_01_05,1704475020,SHORT,16481.75,1704475800,16457.0,24.75,495.0,480.9,curve_deceleration
2024_01_05,1704475920,SHORT,16460.5,1704476700,16478.5,-18.0,-360.0,-374.1,curve_deceleration
2024_01_05,1704477060,SHORT,16471.25,1704477300,16475.0,-3.75,-75.0,-89.1,curve_deceleration
2024_01_05,1704477480,LONG,16470.5,1704477600,16469.25,-1.25,-25.0,-39.1,curve_deceleration
2024_01_05,1704477960,SHORT,16456.0,1704478200,16454.75,1.25,25.0,10.9,curve_deceleration
2024_01_05,1704478860,SHORT,16441.75,1704479400,16471.5,-29.75,-595.0,-609.1,curve_deceleration
2024_01_05,1704479460,SHORT,16490.0,1704479700,16485.5,4.5,90.0,75.9,curve_deceleration
2024_01_05,1704480060,LONG,16492.0,1704480900,16497.75,5.75,115.0,100.9,curve_deceleration
2024_01_05,1704481020,LONG,16492.0,1704481800,16502.0,10.0,200.0,185.9,curve_deceleration
2024_01_05,1704481920,LONG,16501.0,1704482100,16498.5,-2.5,-50.0,-64.1,curve_deceleration
2024_01_05,1704482160,LONG,16491.0,1704482400,16476.75,-14.25,-285.0,-299.1,curve_deceleration
2024_01_05,1704482520,SHORT,16483.0,1704485100,16418.0,65.0,1300.0,1285.9,curve_deceleration
2024_01_05,1704485520,SHORT,16425.25,1704485700,16430.25,-5.0,-100.0,-114.1,curve_deceleration
2024_01_05,1704486240,SHORT,16425.25,1704486300,16420.75,4.5,90.0,75.9,curve_deceleration
2024_01_05,1704486600,SHORT,16418.75,1704486900,16420.0,-1.25,-25.0,-39.1,curve_deceleration
2024_01_05,1704487140,SHORT,16430.25,1704487200,16424.5,5.75,115.0,100.9,curve_deceleration
2024_01_05,1704487620,LONG,16442.5,1704488400,16463.75,21.25,425.0,410.9,curve_deceleration
2024_01_05,1704489600,LONG,16463.25,1704490200,16462.75,-0.5,-10.0,-24.1,curve_deceleration
2024_01_08,1704669060,LONG,16483.5,1704670200,16478.5,-5.0,-100.0,-114.1,curve_deceleration
2024_01_08,1704670380,LONG,16475.5,1704670800,16472.5,-3.0,-60.0,-74.1,curve_deceleration
2024_01_08,1704671400,SHORT,16478.0,1704672000,16482.75,-4.75,-95.0,-109.1,curve_deceleration
2024_01_08,1704674520,LONG,16491.0,1704675000,16492.25,1.25,25.0,10.9,curve_deceleration
2024_01_08,1704675660,LONG,16491.5,1704675900,16492.75,1.25,25.0,10.9,curve_deceleration
2024_01_08,1704677220,LONG,16495.0,1704677400,16492.0,-3.0,-60.0,-74.1,curve_deceleration
2024_01_08,1704677820,LONG,16491.5,1704678060,16492.0,0.5,10.0,-4.1,curve_deceleration
2024_01_08,1704679620,SHORT,16465.0,1704680100,16465.75,-0.75,-15.0,-29.1,curve_deceleration
2024_01_08,1704682080,SHORT,16464.5,1704682200,16462.0,2.5,50.0,35.9,curve_deceleration
2024_01_08,1704683220,SHORT,16462.5,1704686100,16440.5,22.0,440.0,425.9,curve_deceleration
2024_01_08,1704687180,SHORT,16445.0,1704687300,16444.25,0.75,15.0,0.9000000000000004,curve_deceleration
2024_01_08,1704688920,LONG,16444.75,1704691500,16446.5,1.75,35.0,20.9,curve_deceleration
2024_01_08,1704693360,SHORT,16443.75,1704694200,16449.5,-5.75,-115.0,-129.1,curve_deceleration
2024_01_08,1704694980,LONG,16444.5,1704695700,16440.5,-4.0,-80.0,-94.1,curve_deceleration
2024_01_08,1704696720,SHORT,16439.5,1704697500,16445.5,-6.0,-120.0,-134.1,curve_deceleration
2024_01_08,1704698340,LONG,16455.5,1704699300,16448.0,-7.5,-150.0,-164.1,curve_deceleration
2024_01_08,1704699420,LONG,16442.5,1704699600,16439.25,-3.25,-65.0,-79.1,curve_deceleration
2024_01_08,1704700500,SHORT,16447.5,1704701100,16453.0,-5.5,-110.0,-124.1,curve_deceleration
2024_01_08,1704701460,SHORT,16446.75,1704702000,16448.0,-1.25,-25.0,-39.1,curve_deceleration
2024_01_08,1704702360,LONG,16441.25,1704702600,16450.5,9.25,185.0,170.9,curve_deceleration
2024_01_08,1704703800,SHORT,16441.0,1704705000,16436.75,4.25,85.0,70.9,curve_deceleration
2024_01_08,1704705960,SHORT,16413.5,1704706800,16385.5,28.0,560.0,545.9,curve_deceleration
2024_01_08,1704706920,SHORT,16390.5,1704707100,16400.5,-10.0,-200.0,-214.1,curve_deceleration
2024_01_08,1704707160,SHORT,16409.75,1704707400,16411.5,-1.75,-35.0,-49.1,curve_deceleration
