day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,pnl_usd,r_price,atr_pts,exit_reason,extra_z_se,extra_reversion_prob,extra_entry_lambda_t,extra_entry_lambda_hat
2025_01_02,1735820640.0,LONG,21473.75,1735820645.0,21472.75,-1.0,-7.0,19.5,4.875,z_15s_overshoot,-1.7398879528045654,0.9091464281082153,1.981064796447754,0.11335396766662598
2025_01_02,1735821300.0,LONG,21468.5,1735821305.0,21467.5,-1.0,-7.0,19.5,4.875,z_15s_overshoot,-1.6403212547302246,0.9209001064300537,0.8056772947311401,0.05912478268146515
2025_01_02,1735821840.0,LONG,21447.25,1735821960.0,21445.25,-2.0,-9.0,19.5,4.875,z_15s_overshoot,-1.5927925109863281,0.925862193107605,1.701206088066101,0.11111875623464584
2025_01_02,1735823880.0,LONG,21427.25,1735823885.0,21428.75,1.5,-2.0,19.5,4.875,z_15s_overshoot,-1.503534197807312,0.9342316389083862,-0.8967100977897644,-0.05228888615965843
2025_01_02,1735824780.0,SHORT,21435.75,1735824785.0,21432.25,3.5,2.0,19.5,4.875,z_15s_overshoot,1.742400050163269,0.9088232517242432,-0.39316999912261963,-0.029675107449293137
2025_01_02,1735826460.0,LONG,21395.5,1735826465.0,21394.0,-1.5,-8.0,19.5,4.875,z_15s_overshoot,-1.7173733711242676,0.9119808673858643,-0.8028873205184937,-0.05343582108616829
2025_01_02,1735826640.0,LONG,21351.25,1735826760.0,21366.0,14.75,24.5,19.5,4.875,z_se_reversal,-1.7543855905532837,0.9072616696357727,2.0552353858947754,0.12833969295024872
2025_01_02,1735827360.0,SHORT,21390.25,1735827420.0,21376.25,14.0,23.0,19.5,4.875,z_se_reversal,1.6239778995513916,0.922649621963501,0.3514484763145447,0.02236887998878956
2025_01_02,1735828260.0,LONG,21341.75,1735828320.0,21356.25,14.5,24.0,19.5,4.875,z_se_reversal,-1.5000611543655396,0.9345347285270691,-0.7578076124191284,-0.04778854921460152
2025_01_02,1735828980.0,SHORT,21210.0,1735828985.0,21216.0,-6.0,-17.0,19.5,4.875,z_15s_overshoot,1.7642160654067993,0.9059561491012573,-1.4485716819763184,-0.06515984982252121
2025_01_02,1735829100.0,SHORT,21213.75,1735829130.0,21229.25,-15.5,-36.0,19.5,4.875,z_15s_overshoot,1.536285400390625,0.931293785572052,-1.0709389448165894,-0.047471340745687485
2025_01_02,1735829700.0,SHORT,21379.5,1735829745.0,21403.5,-24.0,-53.0,19.5,4.875,z_15s_overshoot,1.6280252933502197,0.9222207069396973,-0.9976755380630493,-0.02049233950674534
2025_01_02,1735829880.0,LONG,21392.5,1735829910.0,21382.75,-9.75,-24.5,19.5,4.875,z_15s_overshoot,-1.671772837638855,0.9173979759216309,-1.3373819589614868,-0.05418563634157181
2025_01_02,1735830000.0,LONG,21391.25,1735830090.0,21387.75,-3.5,-12.0,19.5,4.875,z_15s_overshoot,-1.7556390762329102,0.9070964455604553,0.26003867387771606,0.012318231165409088
2025_01_02,1735830120.0,LONG,21392.0,1735830135.0,21387.75,-4.25,-13.5,19.5,4.875,z_15s_overshoot,-1.5286550521850586,0.9319913983345032,1.3923509120941162,0.05972839519381523
2025_01_02,1735830180.0,LONG,21380.25,1735830185.0,21381.25,1.0,-3.0,19.5,4.875,z_15s_overshoot,-1.6715128421783447,0.9174277186393738,1.327659010887146,0.05692944675683975
2025_01_02,1735831140.0,LONG,21393.5,1735831200.0,21358.75,-34.75,-74.5,19.5,4.875,z_15s_overshoot,-1.5290879011154175,0.9319520592689514,3.852372407913208,0.1684834361076355
2025_01_02,1735831320.0,LONG,21304.25,1735831560.0,21295.75,-8.5,-22.0,19.5,4.875,z_se_reversal,-1.7753227949142456,0.9044536352157593,4.581907749176025,0.15745168924331665
2025_01_02,1735831620.0,SHORT,21302.75,1735831785.0,21288.75,14.0,23.0,19.5,4.875,z_15s_overshoot,1.6909986734390259,0.9151649475097656,-1.0441396236419678,-0.04204265773296356
2025_01_02,1735833900.0,LONG,21203.5,1735834020.0,21222.5,19.0,33.0,19.5,4.875,z_se_reversal,-1.6383053064346313,0.921118438243866,3.164402723312378,0.0888693556189537
2025_01_02,1735834200.0,SHORT,21228.5,1735834205.0,21223.75,4.75,4.5,19.5,4.875,z_15s_overshoot,1.7916148900985718,0.9021953344345093,-0.9138656854629517,-0.038219258189201355
2025_01_02,1735834320.0,SHORT,21238.0,1735834325.0,21240.5,-2.5,-10.0,19.5,4.875,z_15s_overshoot,1.7478376626968384,0.9081188440322876,0.12212599068880081,0.005408553872257471
2025_01_02,1735834920.0,LONG,21239.75,1735835040.0,21264.5,24.75,44.5,19.5,4.875,z_se_reversal,-1.737133264541626,0.9094991683959961,-0.14001977443695068,-0.006806534249335527
2025_01_02,1735835100.0,SHORT,21287.75,1735835220.0,21297.5,-9.75,-24.5,19.5,4.875,z_15s_overshoot,1.5947481393814087,0.9256654381752014,1.2588231563568115,0.05968637391924858
2025_01_02,1735836060.0,SHORT,21317.75,1735836180.0,21312.0,5.75,6.5,19.5,4.875,z_se_reversal,1.5673418045043945,0.9283681511878967,0.6955931186676025,0.03985773026943207
2025_01_02,1735836240.0,LONG,21299.75,1735836480.0,21316.5,16.75,28.5,19.5,4.875,z_se_reversal,-1.5218267440795898,0.9326088428497314,0.35777339339256287,0.026318246498703957
2025_01_02,1735836600.0,SHORT,21346.0,1735836690.0,21351.75,-5.75,-16.5,19.5,4.875,z_15s_overshoot,1.6207168102264404,0.9229931831359863,0.7277696132659912,0.05836595222353935
2025_01_02,1735836900.0,LONG,21306.25,1735837035.0,21311.25,5.0,5.0,19.5,4.875,z_15s_overshoot,-1.7560135126113892,0.9070470333099365,0.5472235083580017,0.029921654611825943
2025_01_02,1735837740.0,LONG,21293.0,1735837860.0,21303.25,10.25,15.5,19.5,4.875,z_se_reversal,-1.5255669355392456,0.932271420955658,2.5186612606048584,0.1543087661266327
2025_01_02,1735838940.0,LONG,21176.25,1735838955.0,21154.75,-21.5,-48.0,19.5,4.875,z_15s_overshoot,-1.5169769525527954,0.9330434799194336,2.333705425262451,0.07059551030397415
2025_01_02,1735839000.0,LONG,21151.5,1735839180.0,21121.0,-30.5,-66.0,19.5,4.875,z_se_reversal,-1.6640632152557373,0.9182734489440918,2.0191664695739746,0.05826205015182495
2025_01_02,1735839360.0,SHORT,21108.25,1735839540.0,21066.75,41.5,78.0,19.5,4.875,z_15s_overshoot,1.757064938545227,0.9069080948829651,-0.6295480728149414,-0.045657698065042496
2025_01_02,1735840440.0,SHORT,21061.5,1735840605.0,21060.0,1.5,-2.0,19.5,4.875,z_15s_overshoot,1.5138479471206665,0.9333221912384033,0.9796897172927856,0.0680132657289505
2025_01_02,1735840980.0,LONG,21019.5,1735841220.0,21035.5,16.0,27.0,19.5,4.875,z_se_reversal,-1.745749592781067,0.9083901047706604,0.040319107472896576,0.0023631537333130836
2025_01_02,1735841280.0,SHORT,21062.5,1735841505.0,21062.25,0.25,-4.5,19.5,4.875,z_15s_overshoot,1.6979023218154907,0.9143452644348145,0.03745754808187485,0.0023363763466477394
2025_01_02,1735842060.0,SHORT,21058.75,1735842165.0,21054.25,4.5,4.0,19.5,4.875,z_15s_overshoot,1.6354705095291138,0.9214242696762085,1.418712854385376,0.0651257187128067
2025_01_02,1735842420.0,LONG,21031.5,1735842425.0,21031.75,0.25,-4.5,19.5,4.875,z_15s_overshoot,-1.520724892616272,0.9327078461647034,-0.7528918981552124,-0.04359251633286476
2025_01_02,1735842660.0,LONG,21029.5,1735842665.0,21029.0,-0.5,-6.0,19.5,4.875,z_15s_overshoot,-1.6996958255767822,0.9141307473182678,0.11748293042182922,0.008151601999998093
2025_01_02,1735843020.0,SHORT,21039.5,1735843260.0,21009.0,30.5,56.0,19.5,4.875,z_se_reversal,1.781959056854248,0.9035416841506958,0.3520031273365021,0.024807827547192574
2025_01_02,1735843500.0,SHORT,21064.0,1735843680.0,21047.0,17.0,29.0,19.5,4.875,z_se_reversal,1.6846413612365723,0.9159113168716431,0.20007790625095367,0.014667566865682602
2025_01_02,1735843740.0,LONG,21014.25,1735843745.0,21014.5,0.25,-4.5,19.5,4.875,z_15s_overshoot,-1.656772255897522,0.9190910458564758,0.4452681839466095,0.03157496824860573
2025_01_02,1735844280.0,SHORT,21024.75,1735844295.0,21037.25,-12.5,-30.0,19.5,4.875,z_15s_overshoot,1.5953632593154907,0.9256033897399902,1.8082127571105957,0.07853146642446518
2025_01_02,1735848240.0,SHORT,21106.25,1735848300.0,21129.0,-22.75,-50.5,19.5,4.875,z_15s_overshoot,1.6518514156341553,0.9196373224258423,0.10936996340751648,0.007454749196767807
2025_01_02,1735849020.0,LONG,21146.25,1735849170.0,21153.5,7.25,9.5,19.5,4.875,z_15s_overshoot,-1.6375271081924438,0.921202540397644,0.7556473016738892,0.04304880648851395
2025_01_02,1735849860.0,LONG,21145.25,1735849920.0,21187.25,42.0,79.0,19.5,4.875,z_se_reversal,-1.550309658050537,0.9299901127815247,0.7046183347702026,0.04129021614789963
2025_01_02,1735853580.0,LONG,21191.75,1735853585.0,21191.5,-0.25,-5.5,19.5,4.875,z_15s_overshoot,-1.7279499769210815,0.9106630682945251,-0.7033626437187195,-0.049885690212249756
2025_01_02,1735853760.0,LONG,21186.25,1735853880.0,21190.75,4.5,4.0,19.5,4.875,z_se_reversal,-1.6054887771606445,0.9245737195014954,0.4356063902378082,0.034434497356414795
2025_01_02,1735858980.0,LONG,21174.75,1735859085.0,21171.5,-3.25,-11.5,19.5,4.875,z_15s_overshoot,-1.507287621498108,0.9339023232460022,1.64871084690094,0.11166145652532578
2025_01_02,1735859160.0,LONG,21167.25,1735859340.0,21171.5,4.25,3.5,19.5,4.875,z_se_reversal,-1.686909556388855,0.915645956993103,2.585099220275879,0.12504763901233673
2025_01_02,1735860120.0,LONG,21171.5,1735860125.0,21170.5,-1.0,-7.0,19.5,4.875,z_15s_overshoot,-1.725709080696106,0.9109442830085754,-1.1328904628753662,-0.07822728157043457
2025_01_02,1735860180.0,LONG,21168.75,1735860330.0,21156.25,-12.5,-30.0,19.5,4.875,z_15s_overshoot,-1.6765891313552856,0.9168453216552734,-0.15862317383289337,-0.011919312179088593
2025_01_02,1735860420.0,LONG,21152.75,1735860600.0,21160.0,7.25,9.5,19.5,4.875,z_se_reversal,-1.5793325901031494,0.9272000193595886,3.4850902557373047,0.1616029590368271
2025_01_03,1735863720.0,LONG,21195.5,1735863960.0,21202.0,6.5,8.0,17.0,4.25,z_se_reversal,-1.6831001043319702,0.9160910844802856,2.6843113899230957,0.14616364240646362
2025_01_03,1735865040.0,LONG,21231.75,1735865220.0,21232.25,0.5,-4.0,17.0,4.25,z_15s_overshoot,-1.7881454229354858,0.9026817679405212,2.627363920211792,0.16593043506145477
2025_01_03,1735866180.0,LONG,21232.5,1735866315.0,21232.75,0.25,-4.5,17.0,4.25,z_15s_overshoot,-1.5883066654205322,0.9263112545013428,-0.3664047122001648,-0.02384539507329464
2025_01_03,1735867560.0,LONG,21221.25,1735867565.0,21219.75,-1.5,-8.0,17.0,4.25,z_15s_overshoot,-1.5230571031570435,0.932498037815094,0.34985923767089844,0.026104867458343506
2025_01_03,1735868700.0,LONG,21217.75,1735868760.0,21206.25,-11.5,-28.0,17.0,4.25,z_15s_overshoot,-1.6494539976119995,0.9199019074440002,0.03670043870806694,0.0032775881700217724
2025_01_03,1735871100.0,LONG,21242.25,1735871220.0,21248.0,5.75,6.5,17.0,4.25,z_se_reversal,-1.6092860698699951,0.924183189868927,0.05942296236753464,0.0038012252189219
2025_01_03,1735871340.0,LONG,21244.0,1735871345.0,21244.25,0.25,-4.5,17.0,4.25,z_15s_overshoot,-1.7586265802383423,0.9067012071609497,-0.07301454246044159,-0.005784237291663885
2025_01_03,1735872780.0,LONG,21223.0,1735872900.0,21233.5,10.5,16.0,17.0,4.25,z_se_reversal,-1.7826257944107056,0.9034494757652283,1.866708755493164,0.12324248999357224
2025_01_03,1735873800.0,LONG,21253.75,1735873805.0,21254.5,0.75,-3.5,17.0,4.25,z_15s_overshoot,-1.6542489528656006,0.9193717241287231,-0.9945015907287598,-0.0581405833363533
2025_01_03,1735873860.0,LONG,21252.5,1735874100.0,21256.75,4.25,3.5,17.0,4.25,z_15s_overshoot,-1.554940104484558,0.9295533895492554,-0.16478067636489868,-0.010117711499333382
2025_01_03,1735874220.0,LONG,21253.75,1735874225.0,21254.25,0.5,-4.0,17.0,4.25,z_15s_overshoot,-1.506582260131836,0.9339643120765686,-0.029713939875364304,-0.00119656918104738
2025_01_03,1735874340.0,LONG,21250.0,1735874430.0,21249.0,-1.0,-7.0,17.0,4.25,z_15s_overshoot,-1.7345023155212402,0.9098345041275024,1.6561400890350342,0.06301748007535934
2025_01_03,1735874520.0,LONG,21246.25,1735874640.0,21251.0,4.75,4.5,17.0,4.25,z_se_reversal,-1.5744192600250244,0.9276813268661499,1.3807600736618042,0.04443241283297539
2025_01_03,1735876320.0,LONG,21249.5,1735876520.0,21248.25,-1.25,-7.5,17.0,4.25,z_se_reversal,-1.5140690803527832,0.9333025217056274,-0.15568159520626068,-0.00807166937738657
2025_01_03,1735879140.0,LONG,21236.5,1735879155.0,21235.0,-1.5,-8.0,17.0,4.25,z_15s_overshoot,-1.6571708917617798,0.9190465807914734,1.6776131391525269,0.10570462048053741
2025_01_03,1735879320.0,LONG,21231.0,1735879325.0,21230.75,-0.25,-5.5,17.0,4.25,z_15s_overshoot,-1.6249260902404785,0.9225494265556335,2.4232447147369385,0.14070658385753632
2025_01_03,1735880580.0,LONG,21215.25,1735880700.0,21219.75,4.5,4.0,17.0,4.25,z_se_reversal,-1.5681960582733154,0.9282856583595276,0.15226349234580994,0.008340531960129738
2025_01_03,1735884000.0,SHORT,21225.75,1735884320.0,21227.25,-1.5,-8.0,17.0,4.25,z_15s_overshoot,1.5582915544509888,0.9292353391647339,-0.5347282290458679,-0.023360537365078926
2025_01_03,1735884420.0,LONG,21223.75,1735884605.0,21225.5,1.75,-1.5,17.0,4.25,z_se_reversal,-1.6732205152511597,0.9172323346138,0.7072409987449646,0.04401785135269165
2025_01_03,1735887420.0,SHORT,21246.5,1735887480.0,21243.25,3.25,1.5,17.0,4.25,z_se_reversal,1.517958402633667,0.9329557418823242,0.26136088371276855,0.013621802441775799
2025_01_03,1735887900.0,LONG,21230.5,1735887905.0,21228.5,-2.0,-9.0,17.0,4.25,z_15s_overshoot,-1.600347876548767,0.9250985980033875,0.2796630859375,0.01699450984597206
2025_01_03,1735888680.0,SHORT,21235.5,1735888695.0,21238.0,-2.5,-10.0,17.0,4.25,z_15s_overshoot,1.5372169017791748,0.931208074092865,2.039766311645508,0.10734902322292328
2025_01_03,1735889580.0,SHORT,21239.25,1735889765.0,21238.5,0.75,-3.5,17.0,4.25,z_se_reversal,1.54906165599823,0.9301072359085083,-0.16061770915985107,-0.007166654337197542
2025_01_03,1735892880.0,LONG,21234.0,1735893015.0,21224.75,-9.25,-23.5,17.0,4.25,z_15s_overshoot,-1.6454319953918457,0.9203433394432068,-1.1464096307754517,-0.06274311989545822
2025_01_03,1735893180.0,SHORT,21230.5,1735893185.0,21228.25,2.25,-0.5,17.0,4.25,z_15s_overshoot,1.7396167516708374,0.9091811776161194,0.027851806953549385,0.0019618377555161715
2025_01_03,1735893360.0,SHORT,21230.0,1735893480.0,21220.0,10.0,15.0,17.0,4.25,z_se_reversal,1.6947969198226929,0.9147151708602905,0.40448620915412903,0.0341595895588398
2025_01_03,1735893780.0,LONG,21215.0,1735893785.0,21216.75,1.75,-1.5,17.0,4.25,z_15s_overshoot,-1.6206947565078735,0.9229955077171326,1.0135198831558228,0.09027786552906036
2025_01_03,1735895580.0,LONG,21262.75,1735895655.0,21264.25,1.5,-2.0,17.0,4.25,z_15s_overshoot,-1.541229248046875,0.9308374524116516,1.3902114629745483,0.08702714741230011
2025_01_03,1735895940.0,LONG,21270.5,1735895955.0,21265.5,-5.0,-15.0,17.0,4.25,z_15s_overshoot,-1.5500799417495728,0.9300116896629333,-1.216332197189331,-0.04692983999848366
2025_01_03,1735897260.0,SHORT,21275.75,1735897560.0,21273.75,2.0,-1.0,17.0,4.25,z_se_reversal,1.76638925075531,0.9056645035743713,-0.026387060061097145,-0.0018928101053461432
2025_01_03,1735897560.0,LONG,21273.75,1735897680.0,21271.75,-2.0,-9.0,17.0,4.25,z_15s_overshoot,-1.6390557289123535,0.9210372567176819,1.3786886930465698,0.10072096437215805
2025_01_03,1735897680.0,LONG,21271.75,1735897685.0,21269.75,-2.0,-9.0,17.0,4.25,z_15s_overshoot,-1.6996740102767944,0.9141333699226379,-0.1886829286813736,-0.009758610278367996
2025_01_03,1735898100.0,SHORT,21275.0,1735898105.0,21275.5,-0.5,-6.0,17.0,4.25,z_15s_overshoot,1.5777976512908936,0.9273508191108704,-0.46057140827178955,-0.02871125563979149
2025_01_03,1735898220.0,SHORT,21276.75,1735898310.0,21277.75,-1.0,-7.0,17.0,4.25,z_15s_overshoot,1.6713234186172485,0.9174492955207825,-0.3118855953216553,-0.017981817945837975
2025_01_03,1735899660.0,LONG,21259.5,1735899750.0,21252.0,-7.5,-20.0,17.0,4.25,z_15s_overshoot,-1.553167700767517,0.929720938205719,-0.29872825741767883,-0.016162551939487457
2025_01_03,1735899840.0,LONG,21249.5,1735899960.0,21250.25,0.75,-3.5,17.0,4.25,z_15s_overshoot,-1.7027997970581055,0.9137579202651978,3.261202573776245,0.14418314397335052
2025_01_03,1735900020.0,LONG,21243.25,1735900025.0,21244.0,0.75,-3.5,17.0,4.25,z_15s_overshoot,-1.647425889968872,0.920124888420105,0.33802083134651184,0.021779270842671394
2025_01_03,1735901520.0,LONG,21238.75,1735901625.0,21231.25,-7.5,-20.0,17.0,4.25,z_15s_overshoot,-1.5751230716705322,0.9276126027107239,3.063671350479126,0.2000655233860016
2025_01_03,1735902480.0,LONG,21224.5,1735902600.0,21220.5,-4.0,-13.0,17.0,4.25,z_15s_overshoot,-1.706793189048767,0.9132753610610962,0.028502320870757103,0.0021429765038192272
2025_01_03,1735902900.0,SHORT,21228.0,1735902905.0,21228.75,-0.75,-6.5,17.0,4.25,z_15s_overshoot,1.5721920728683472,0.9278982877731323,-0.24490873515605927,-0.009678470902144909
2025_01_03,1735902960.0,SHORT,21230.75,1735902990.0,21235.0,-4.25,-13.5,17.0,4.25,z_15s_overshoot,1.5307750701904297,0.9317983984947205,-0.3803420662879944,-0.014634243212640285
2025_01_03,1735903020.0,SHORT,21234.5,1735903215.0,21235.75,-1.25,-7.5,17.0,4.25,z_15s_overshoot,1.679903507232666,0.9164624214172363,0.12355681508779526,0.004953714553266764
2025_01_03,1735903860.0,LONG,21243.75,1735903875.0,21239.25,-4.5,-14.0,17.0,4.25,z_15s_overshoot,-1.71748948097229,0.9119665026664734,3.1510725021362305,0.14318837225437164
2025_01_03,1735905900.0,LONG,21229.0,1735905915.0,21224.5,-4.5,-14.0,17.0,4.25,z_15s_overshoot,-1.5902959108352661,0.9261125326156616,0.9579498171806335,0.07251029461622238
