concept,tf,regime_2d,n_q0,n_q4,q0_mean,q4_mean,spread,q0_std,q4_std,q0_wr,q4_wr,mag_ratio,disp_ratio,disp_skew_q0_minus_q4_norm,t_stat,class
price_sigma_w,1m,FLAT_SMOOTH,1978,1978,-0.9203741152679474,-1.287917087967644,-0.3675429726996966,24.074170228520497,66.62825552347418,0.5,0.5273003033367037,1.3993408404284537,2.7676241752473847,-0.4691614909099369,-0.23073709684452295,same_sign_both_tails
price_sigma_w,1m,FLAT_CHOPPY,3658,3663,-2.506082558775287,0.27074802074802073,2.776830579523308,33.9591318390903,110.50337699201127,0.5054674685620558,0.5296205296205296,9.256143597473029,3.2540106595072325,-0.5298554328889078,1.4536854395328265,bottom_only_one_sided
price_sigma_w,5m,UP_SMOOTH,1429,1430,7.303184044786564,40.11713286713287,32.813948822346305,23.81391713197316,135.348268164254,0.6466060181945417,0.6566433566433566,5.493101724003629,5.6835785315861385,-0.700759108230997,9.029194581539246,same_sign_both_tails
price_sigma_w,5m,UP_CHOPPY,785,785,1.6920382165605095,34.931210191082805,33.23917197452229,22.15209305478201,126.45423549219781,0.5273885350318471,0.6458598726114649,20.644456992283082,5.708455412293418,-0.701868779460776,7.254176551903347,same_sign_both_tails
price_sigma_w,5m,DOWN_SMOOTH,932,933,-5.54774678111588,-42.954983922829584,-37.40723714171371,30.561852907415847,136.41034628789265,0.4281115879828326,0.41586280814576637,7.742780198448346,4.463418716827625,-0.6339288449849374,-8.173403360938849,same_sign_both_tails
price_sigma_w,5m,DOWN_CHOPPY,598,598,-2.684364548494983,-19.98076923076923,-17.296404682274247,31.622090939051912,81.07969876921177,0.451505016722408,0.38461538461538464,7.443388880236723,2.564020795635682,-0.4388360465098582,-4.860124410306353,same_sign_both_tails
price_sigma_w,5m,FLAT_SMOOTH,1977,1977,-0.2738998482549317,-1.2457005563985837,-0.9718007081436519,22.113839945191415,65.04203119204075,0.5118866970156803,0.5204855842185129,4.548014773776547,2.9412364091105734,-0.49254503095099944,-0.6289746104064208,same_sign_both_tails
price_sigma_w,5m,FLAT_CHOPPY,3661,3663,-2.2229582081398527,3.012967512967513,5.235925721107366,32.996950193822585,107.69833070506905,0.5072384594373122,0.5443625443625444,1.3553864854205837,3.263887422093677,-0.530944464050144,2.813259581964439,symmetric_opposite
price_sigma_w,15m,UP_SMOOTH,1429,1432,11.967984604618614,41.370984636871505,29.40300003225289,39.88185873325579,152.90954613440528,0.6571028691392582,0.6703910614525139,3.45680463366454,3.8340626789016854,-0.5862693281307625,7.04057931432223,same_sign_both_tails
price_sigma_w,15m,UP_CHOPPY,784,786,2.74234693877551,28.912531806615775,26.170184867840263,22.828535281370154,123.6446330635864,0.5420918367346939,0.6183206106870229,10.542988342505474,5.416231551416702,-0.6882905512413435,5.835065264359334,same_sign_both_tails
price_sigma_w,15m,DOWN_SMOOTH,932,934,-8.777628755364807,-31.448340471092077,-22.670711715727272,40.09861937911609,130.02824717818518,0.4388412017167382,0.430406852248394,3.5827831579082376,3.242711325016484,-0.5286033277335385,-5.091355305216813,same_sign_both_tails
price_sigma_w,15m,DOWN_CHOPPY,597,599,-2.22571189279732,-27.719949916527547,-25.494238023730226,36.44642507446788,98.76562116907824,0.4623115577889447,0.3989983305509182,12.454419642646807,2.7098850152594895,-0.460899733610717,-5.925702015280319,same_sign_both_tails
price_sigma_w,15m,FLAT_SMOOTH,1972,1973,1.536764705882353,-2.307526609224531,-3.844291315106884,23.166718236956534,63.71666181036572,0.5365111561866126,0.5103902686264572,1.5015484155719436,2.750353380165957,-0.4667169204435082,-2.518563353270282,symmetric_opposite
price_sigma_w,15m,FLAT_CHOPPY,3658,3664,-1.5645844723892837,1.9733897379912664,3.53797421038055,35.66995928217949,108.82570874619303,0.5158556588299618,0.5335698689956332,1.2612867971121395,3.0509064472232725,-0.5062833402704433,1.869852681140761,symmetric_opposite
price_sigma_w,1h,UP_SMOOTH,1427,1440,20.162053258584443,22.49045138888889,2.3283981303044463,82.55416360335569,135.36081022419083,0.6699369306236861,0.5666666666666667,1.1154841771540842,1.6396606096641337,-0.24232683827695678,0.556595540102054,same_sign_both_tails
price_sigma_w,1h,UP_CHOPPY,780,792,10.752884615384616,19.294507575757574,8.541622960372958,31.885240427772562,123.71563100924278,0.6551282051282051,0.5151515151515151,1.7943564230338795,3.880028168189206,-0.5901663000559842,1.8806384460699892,same_sign_both_tails
price_sigma_w,1h,DOWN_SMOOTH,927,936,-19.642934196332256,-29.64423076923077,-10.001296572898514,58.06196242634279,124.3168413216773,0.4034519956850054,0.4081196581196581,1.5091549191650788,2.1411064339994574,-0.3632816836921148,-2.228124851401193,same_sign_both_tails
price_sigma_w,1h,DOWN_CHOPPY,587,600,-16.317291311754683,-5.113333333333333,11.20395797842135,52.0785676143894,70.2195078856419,0.3526405451448041,0.46,3.191126071399221,1.3483379267566515,-0.1483338163505922,3.126918302724322,same_sign_both_tails
price_sigma_w,1h,FLAT_SMOOTH,1950,1956,-4.128076923076923,4.828476482617587,8.95655340569451,27.246427129496563,52.90784019787663,0.48205128205128206,0.5495910020449898,1.169667274276132,1.941826719019589,-0.3201503042074035,6.6540358013654854,symmetric_opposite
price_sigma_w,1h,FLAT_CHOPPY,3658,3672,-3.8187534171678514,3.409041394335512,7.2277948115033634,51.95475016468423,101.95132179502153,0.5161290322580645,0.5446623093681917,1.1201839389551327,1.962309922997609,-0.32485119653646244,3.8261341994815723,symmetric_opposite
bar_range,5s,UP_CHOPPY,662,884,1.1805135951661632,34.53223981900452,33.35172622383836,27.23976174098378,119.91919623366647,0.5241691842900302,0.6572398190045249,29.25187813202942,4.4023584851420035,-0.6297913206795589,7.998104337224037,same_sign_both_tails
bar_range,5s,DOWN_SMOOTH,693,948,-8.887445887445887,-44.412974683544306,-35.52552879609842,34.379861101987274,129.8179552292611,0.3997113997113997,0.3871308016877637,4.99727089717425,3.7759883567929005,-0.581238510107464,-8.048518551355846,same_sign_both_tails
bar_range,5s,DOWN_CHOPPY,484,651,-4.648760330578512,-23.212749615975422,-18.56398928539691,44.42852948741933,85.60931189625961,0.4834710743801653,0.3901689708141321,4.993320361836491,1.9268995144325292,-0.31668306679542346,-4.740358408960712,same_sign_both_tails
bar_range,5s,FLAT_CHOPPY,3580,3706,-1.3231843575418993,1.7174177010253642,3.0406020585672637,35.312114520089914,107.90808836191903,0.4980446927374302,0.533189422558014,1.2979428688348753,3.055837630468929,-0.5068836126537039,1.6275310386842081,symmetric_opposite
bar_range,1m,UP_SMOOTH,1214,1435,5.100082372322899,45.71463414634146,40.61455177401856,21.63185168710321,146.20684528866235,0.5988467874794069,0.6752613240418118,8.963508980644196,6.758868699891746,-0.7422304620223945,10.389451608593378,same_sign_both_tails
bar_range,1m,UP_CHOPPY,723,794,1.2496542185338866,38.86870277078086,37.61904855224697,21.331242365361625,126.61452966892682,0.5269709543568465,0.6599496221662469,31.103566246015006,5.935637854573706,-0.7116343093546761,8.244592925403616,same_sign_both_tails
bar_range,1m,DOWN_SMOOTH,865,945,-7.008670520231214,-45.15767195767196,-38.149001437440745,30.205276377337846,134.01076228709914,0.3872832369942196,0.38941798941798944,6.44311525664103,4.436667309809606,-0.632127572641549,-8.517851143080767,same_sign_both_tails
bar_range,1m,DOWN_CHOPPY,551,615,-3.880671506352087,-24.15731707317073,-20.276645566818644,28.43070816281523,90.15039431184819,0.4591651542649728,0.3951219512195122,6.2250352892866,3.1708810697074608,-0.5204850086650212,-5.291843326930373,same_sign_both_tails
bar_range,1m,FLAT_SMOOTH,1687,2072,-0.9380557202133966,-3.417591698841699,-2.479535978628302,24.154879444172195,67.65268152033322,0.4961470065204505,0.5202702702702703,3.6432715298236626,2.800787380317713,-0.4737932433797922,-1.5512933051031703,same_sign_both_tails
bar_range,1m,FLAT_CHOPPY,3441,3663,-1.507846556233653,1.8235735735735736,3.331420129807227,30.50579988289199,112.9821072550077,0.5062481836675385,0.5301665301665301,1.2093893546625551,3.7036271033289445,-0.5747962251122074,1.7191275732898779,symmetric_opposite
bar_range,5m,UP_SMOOTH,1325,1434,5.589056603773585,43.61070432357043,38.021647719796846,20.82732954152754,145.51751168156176,0.6249056603773585,0.6666666666666666,7.8028739759274615,6.986854046334404,-0.7495885127739491,9.78652789507102,same_sign_both_tails
bar_range,5m,UP_CHOPPY,746,787,0.8166890080428955,38.93392630241423,38.117237294371336,20.912878397009838,127.35386433488243,0.5080428954423593,0.662007623888183,47.67289129520068,6.089733891107583,-0.7179019649089322,8.279529501983307,same_sign_both_tails
bar_range,5m,DOWN_SMOOTH,883,939,-6.0843714609286526,-42.593450479233226,-36.509079018304575,27.9859145071344,135.63576944643586,0.40656851642129105,0.4078807241746539,7.000468454753455,4.8465727075618155,-0.6579192460202798,-8.06760553696667,same_sign_both_tails
bar_range,5m,DOWN_CHOPPY,585,599,-2.2517094017094017,-22.051752921535893,-19.80004351982649,27.50619087508308,85.11430461797275,0.48376068376068376,0.3973288814691152,9.793338742910228,3.0943690096717424,-0.5115242433509075,-5.411474406090773,same_sign_both_tails
bar_range,5m,FLAT_SMOOTH,1917,2020,-1.7447835159102765,-1.4688118811881188,0.2759716347221577,22.538584092140205,68.00107219585797,0.486697965571205,0.5316831683168317,1.18788766502823,3.017096012680394,-0.5021279069041951,0.17267893709863777,same_sign_both_tails
bar_range,5m,FLAT_CHOPPY,3474,3714,-2.428972366148532,1.9829025309639203,4.411874897112452,32.13350258852558,113.07339604743773,0.4991364421416235,0.531502423263328,1.2249580240173328,3.518863084904247,-0.5574107994815737,2.281397724544306,symmetric_opposite
bar_range,15m,UP_SMOOTH,1413,1433,6.932767162066525,38.50976971388695,31.577002551820428,21.375582722875425,136.65251263571275,0.6518046709129511,0.6636427076064201,5.554747305606601,6.392925723118269,-0.7294711086105139,8.640796059661003,same_sign_both_tails
bar_range,15m,UP_CHOPPY,751,799,0.8298934753661784,35.749374217772214,34.91948074240604,19.959632808629124,127.08660437724834,0.5099866844207723,0.6608260325406758,43.0770638388238,6.367181480528296,-0.7285257590998585,7.666838249473298,same_sign_both_tails
bar_range,15m,DOWN_SMOOTH,908,933,-6.2425660792951545,-37.954448017148984,-31.71188193785383,30.881758928735966,135.0825240101848,0.4063876651982379,0.4255091103965702,6.079943333404715,4.374184913557122,-0.6278505425158103,-6.985612433652871,same_sign_both_tails
bar_range,15m,DOWN_CHOPPY,598,603,-2.528428093645485,-21.769900497512438,-19.241472403866954,29.609887227842908,95.13806968111078,0.5167224080267558,0.42454394693200664,8.610053239095528,3.2130507269088855,-0.525284614489463,-4.740300193767637,same_sign_both_tails
bar_range,15m,FLAT_SMOOTH,1978,1990,-1.2647876643073812,-3.015326633165829,-1.7505389688584478,19.402405544178492,67.43510895913687,0.4949443882709808,0.5185929648241207,2.3840575918465112,3.4756055791942835,-0.5531330979437987,-1.1126048026685065,same_sign_both_tails
bar_range,15m,FLAT_CHOPPY,3626,3692,-1.7837837837837838,3.6178900325027086,5.401673816286492,31.396284587946177,108.54559783815071,0.5107556536127965,0.5438786565547129,2.028211078827276,3.457275256060843,-0.5512953800013871,2.902652084262534,asymmetric_opposite
bar_range,1h,UP_SMOOTH,1402,1439,6.4308131241084165,47.5446490618485,41.113835937740085,25.920438636251383,154.77823893147908,0.6148359486447932,0.6921473245309242,7.393256209484428,5.971281624648584,-0.7131087068798747,9.93450019881006,same_sign_both_tails
bar_range,1h,UP_CHOPPY,781,792,3.0880281690140845,35.74558080808081,32.65755263906672,20.697245591654383,125.93953036733106,0.5339308578745199,0.6590909090909091,11.575535860313511,6.084844952417864,-0.7177073015101827,7.199738374569725,same_sign_both_tails
bar_range,1h,DOWN_SMOOTH,922,942,-6.514370932754881,-34.668259023354565,-28.153888090599686,32.17079567799007,131.35277598806698,0.4240780911062907,0.416135881104034,5.3218122488296205,4.082981885273454,-0.6065301735986013,-6.385696133161542,same_sign_both_tails
bar_range,1h,DOWN_CHOPPY,588,600,-2.7857142857142856,-26.60125,-23.815535714285716,26.49185050351355,99.21809219577403,0.43537414965986393,0.35833333333333334,9.549166666666666,3.7452307147292325,-0.57852418138659,-5.676705927606181,same_sign_both_tails
bar_range,1h,FLAT_SMOOTH,1944,1992,0.10751028806584362,-2.2506275100401605,-2.358137798106004,22.050652928431536,64.40019615302639,0.49434156378600824,0.5120481927710844,20.93406640917738,2.9205573350615146,-0.4898684475000493,-1.5441585808100293,top_only_one_sided
bar_range,1h,FLAT_CHOPPY,3629,3673,-0.8766877927803802,3.8211271440239587,4.697814936804339,28.34787475718368,112.70365958745343,0.5119867732157619,0.5456030492785189,4.358595129864198,3.9757357668900037,-0.5980493953660918,2.449012205404738,top_only_one_sided
vol_mean_w,5s,UP_SMOOTH,1371,1430,14.2518234865062,41.82587412587412,27.574050639367922,81.94973588731654,130.7535315643718,0.6549963530269876,0.6671328671328671,2.93477351620832,1.5955332881629054,-0.2294454441709042,6.7165890300012805,same_sign_both_tails
vol_mean_w,5s,UP_CHOPPY,780,785,0.8695512820512821,30.77579617834395,29.906244896292666,23.63090134791089,110.45043684335057,0.5243589743589744,0.6687898089171974,35.39273279632625,4.673983239878196,-0.6475139394238086,7.4173587831221335,same_sign_both_tails
vol_mean_w,5s,DOWN_SMOOTH,915,933,-9.146994535519125,-43.69346195069668,-34.54646741517755,35.01201699352827,116.39278959662228,0.4065573770491803,0.38263665594855306,4.776810763473023,3.3243668771821024,-0.5375045511163326,-8.674693545866452,same_sign_both_tails
vol_mean_w,5s,DOWN_CHOPPY,581,598,-4.432013769363167,-23.331103678929765,-18.899089909566598,33.36939451942324,84.23089021722703,0.4750430292598967,0.3745819397993311,5.264221839789589,2.5241959415295643,-0.4324946645469536,-5.0909998900669065,same_sign_both_tails
vol_mean_w,5s,FLAT_SMOOTH,1901,1981,-0.28011572856391376,-2.6768046441191315,-2.3966889155552176,24.115223280768866,66.63300432966133,0.49710678590215673,0.5275113579000504,9.556066907925763,2.7631095741418683,-0.46852464415520617,-1.5016937797042231,same_sign_both_tails
vol_mean_w,5s,FLAT_CHOPPY,3619,3664,-1.890093948604587,0.6632778384279476,2.5533717870325345,34.56747312543278,105.62642834348286,0.5045592705167173,0.5302947598253275,2.849626263835904,3.0556595201565067,-0.5068619567150398,1.3898396279655074,bottom_only_one_sided
vol_mean_w,1m,UP_SMOOTH,1427,1430,18.154870357393133,41.42919580419581,23.274325446802674,100.9161262272517,130.56807240494575,0.680448493342677,0.66993006993007,2.281987972848551,1.293827629797454,-0.12809490389798783,5.331310908528645,same_sign_both_tails
vol_mean_w,1m,UP_CHOPPY,785,785,1.3426751592356687,30.029617834394905,28.686942675159237,20.493927061591283,117.94942003822555,0.5273885350318471,0.6624203821656051,22.365512333965846,5.755335211438348,-0.7039377118379654,6.713742544350336,same_sign_both_tails
vol_mean_w,1m,DOWN_SMOOTH,933,933,-6.968649517684887,-40.47320471596999,-33.504555198285104,32.223593848836224,114.3307497487414,0.41479099678456594,0.4008574490889603,5.807897873649403,3.548044649677414,-0.5602505793029413,-8.615550119746269,same_sign_both_tails
vol_mean_w,1m,DOWN_CHOPPY,598,598,-2.0137959866220734,-24.79556856187291,-22.781772575250834,29.00066997097962,87.0481255709828,0.4782608695652174,0.38127090301003347,12.31285032177704,3.0015901583684133,-0.5001986908085887,-6.0718766158117,same_sign_both_tails
vol_mean_w,1m,FLAT_SMOOTH,1978,1978,-1.1822548028311426,-1.2703488372093024,-0.08809403437815977,20.834526081914035,67.73045157864141,0.4838220424671385,0.5348837209302325,1.0745135770793244,3.250875556868876,-0.5295086922108897,-0.05528957799163968,same_sign_both_tails
vol_mean_w,1m,FLAT_CHOPPY,3651,3663,-1.8953711311969323,1.1324733824733826,3.027844513670315,32.62002140367051,106.80487988618162,0.5009586414680909,0.5356265356265356,1.6736562293917585,3.2742124404051918,-0.5320775399244307,1.6407198821846505,symmetric_opposite
vol_mean_w,5m,UP_SMOOTH,1429,1430,18.265395381385584,41.89423076923077,23.628835387845182,100.86998935417834,131.01472097935675,0.6864940517844647,0.6685314685314685,2.2936394145579526,1.2988473758962453,-0.12999878940624954,5.403281795800929,same_sign_both_tails
vol_mean_w,5m,UP_CHOPPY,785,785,0.9022292993630573,30.46528662420382,29.563057324840763,19.921291508220996,117.1811205287268,0.5197452229299363,0.6713375796178344,33.76667843275679,5.882205000633077,-0.7093954626727881,6.968505335389836,same_sign_both_tails
vol_mean_w,5m,DOWN_SMOOTH,933,933,-6.152197213290461,-43.32154340836013,-37.169346195069664,33.57447422876327,124.745212057643,0.4287245444801715,0.40728831725616294,7.041637630662021,3.7154777527617604,-0.5758648211565329,-8.788517436625789,same_sign_both_tails
vol_mean_w,5m,DOWN_CHOPPY,598,598,-2.94314381270903,-28.077759197324415,-25.134615384615387,27.524534263358465,92.63115116503559,0.4665551839464883,0.3779264214046823,9.540056818181819,3.3654030356600484,-0.541852153475309,-6.360523691076374,same_sign_both_tails
vol_mean_w,5m,FLAT_SMOOTH,1977,1977,-1.4532119372787051,-1.8803743045017705,-0.42716236722306533,20.807187269229367,68.38557706170398,0.47091552857865454,0.5306019221041983,1.2939436129481379,3.286632459103963,-0.5334332907986095,-0.26570884059157923,same_sign_both_tails
vol_mean_w,5m,FLAT_CHOPPY,3651,3663,-2.171939194741167,1.8794703794703795,4.051409574211546,32.068137016212034,106.5227077072471,0.4902766365379348,0.5462735462735463,1.1556123567923442,3.3217616493716045,-0.5372257513806192,2.2038638599719884,symmetric_opposite
vol_mean_w,15m,UP_SMOOTH,1428,1431,17.140056022408963,39.175052410901465,22.0349963884925,102.15013653975927,128.7469662195929,0.6309523809523809,0.6750524109014675,2.285584852213078,1.2603699865783489,-0.11518910095443527,5.069800543395423,same_sign_both_tails
vol_mean_w,15m,UP_CHOPPY,785,786,2.2369426751592356,29.732824427480917,27.495881752321683,21.00500057877437,112.92690490366205,0.5286624203821656,0.6513994910941476,13.291723904084579,5.376191468319933,-0.6863331331976169,6.710987644443709,same_sign_both_tails
vol_mean_w,15m,DOWN_SMOOTH,933,933,-8.845927116827438,-45.82475884244373,-36.97883172561629,35.42493104907323,126.29706755772696,0.4255091103965702,0.3633440514469453,5.180322903098779,3.565202918328082,-0.5619033730197339,-8.611040390792068,same_sign_both_tails
vol_mean_w,15m,DOWN_CHOPPY,597,600,-3.376465661641541,-31.145,-27.768534338358457,26.699226632169513,98.21520258271597,0.45226130653266333,0.38333333333333336,9.224142378767208,3.6785785571922855,-0.5725197353103242,-6.681793101471724,same_sign_both_tails
vol_mean_w,15m,FLAT_SMOOTH,1972,1972,0.034355983772819475,-1.479842799188641,-1.5141987829614605,23.12975152969698,66.23990072166524,0.4883367139959432,0.5334685598377282,43.07380073800738,2.8638397017200057,-0.4823801828244348,-0.9583722466697601,top_only_one_sided
vol_mean_w,15m,FLAT_CHOPPY,3649,3663,-0.29192929569745135,-0.07193557193557193,0.21999372376187942,33.04662540008912,104.28629795690155,0.5050698821594958,0.5298935298935299,4.058204972067417,3.155732141915474,-0.5187370283499182,0.12168784095927435,flat_no_signal
vol_mean_w,1h,UP_SMOOTH,1419,1441,29.46723044397463,22.852879944482996,-6.614350499491632,111.57478296679405,123.89696852388477,0.653276955602537,0.5961138098542679,1.2894318140890784,1.1104388037282398,-0.05232978257087664,-1.5007181855103873,same_sign_both_tails
vol_mean_w,1h,UP_CHOPPY,780,792,13.460897435897436,13.931818181818182,0.4709207459207452,44.41562412840823,95.52965874190541,0.6333333333333333,0.5378787878787878,1.034984349904108,2.150812031048431,-0.3652429975854507,0.1256267378941977,same_sign_both_tails
vol_mean_w,1h,DOWN_SMOOTH,930,936,-24.666666666666668,-25.273771367521366,-0.6071047008546984,64.64830782549838,122.87585702297487,0.3989247311827957,0.45726495726495725,1.0246123527373527,1.900681721703326,-0.3105069111734298,-0.1336805961389685,same_sign_both_tails
vol_mean_w,1h,DOWN_CHOPPY,598,600,-12.4623745819398,-18.63125,-6.1688754180602015,54.6250203197965,86.30934702129836,0.42642140468227424,0.43333333333333335,1.495,1.58003322499487,-0.22481618429391478,-1.4786498048559107,same_sign_both_tails
vol_mean_w,1h,FLAT_SMOOTH,1950,1956,-1.8187179487179488,4.793839468302658,6.612557417020607,30.717803659604662,55.79241899232949,0.4876923076923077,0.5352760736196319,2.635834474324033,1.8162893288395845,-0.2898456918046577,4.590175951486094,asymmetric_opposite
vol_mean_w,1h,FLAT_CHOPPY,3646,3663,-3.04628359846407,7.16919191919192,10.215475517655989,56.11576713879546,91.07265890546644,0.5150850246845858,0.5446355446355446,2.3534223546378317,1.622942419734001,-0.2374975581039156,5.77596697850672,asymmetric_opposite
vol_velocity_w,5s,UP_SMOOTH,1417,1455,26.77258292166549,28.495532646048108,1.7229497243826195,105.5148011123358,103.39699968230582,0.6422018348623854,0.6398625429553264,1.064355005619885,1.0204822329133056,0.010137299195040514,0.44185856772940524,same_sign_both_tails
vol_velocity_w,5s,UP_CHOPPY,784,792,21.962053571428573,20.084280303030305,-1.8777732683982684,100.67845794784377,80.07736608920648,0.6326530612244898,0.6098484848484849,1.0934946754410189,1.2572648535378599,0.11397193959523319,-0.4095179832559574,same_sign_both_tails
vol_velocity_w,5s,DOWN_SMOOTH,933,996,-33.443729903536976,-34.18222891566265,-0.738499012125672,103.74629134392205,96.69576531888474,0.3965702036441586,0.3795180722891566,1.0220818375897591,1.072914527350665,0.03517488366674488,-0.16144671435745908,same_sign_both_tails
vol_velocity_w,5s,DOWN_CHOPPY,590,609,-17.261440677966103,-18.61658456486043,-1.355143886894325,71.79936303252822,71.72979293776446,0.4033898305084746,0.38752052545155996,1.0785069978906303,1.0009698911974292,0.0004847105404713821,-0.3268864726465821,same_sign_both_tails
vol_velocity_w,5s,FLAT_SMOOTH,1971,2000,0.9123541349568747,0.103125,-0.8092291349568747,53.83887904470394,52.56358874653949,0.5372907153729072,0.531,8.847070399581815,1.0242618574677973,0.011985533086192216,-0.4791692889820672,flat_no_signal
vol_velocity_w,5s,FLAT_CHOPPY,3513,3936,-0.07899231426131512,-0.6827362804878049,-0.6037439662264897,90.74847229245682,79.36862172303066,0.5183603757472246,0.5170223577235772,8.643072264337508,1.1433797176060074,0.0668942215083344,-0.30398120740960916,flat_no_signal
vol_velocity_w,1m,UP_SMOOTH,1428,1433,23.2906162464986,29.332868108862527,6.042251862363926,89.39026559151263,99.02755826197908,0.6281512605042017,0.6475924633635729,1.259428595551751,1.1078114334563682,-0.05114851914413433,1.7131937338627035,same_sign_both_tails
vol_velocity_w,1m,UP_CHOPPY,785,785,18.245222929936304,23.585668789808917,5.340445859872613,88.39383148514936,94.08780755741729,0.6165605095541401,0.6140127388535032,1.2927037877465528,1.064415988950819,-0.031203008160945563,1.1590358039845954,same_sign_both_tails
vol_velocity_w,1m,DOWN_SMOOTH,933,933,-31.20498392282958,-36.730975348338696,-5.525991425509115,108.33050899197347,93.40224543654423,0.4008574490889603,0.3729903536977492,1.1770868217453654,1.1598276731534385,0.07400019693241706,-1.180059070354087,same_sign_both_tails
vol_velocity_w,1m,DOWN_CHOPPY,598,599,-19.97784280936455,-13.18864774624374,6.789195063120809,81.03156522414841,68.67006216540406,0.40635451505016723,0.4240400667779633,1.5147756763049829,1.180012987740851,0.08257427306770243,1.5636276389651462,same_sign_both_tails
vol_velocity_w,1m,FLAT_SMOOTH,1975,1979,-1.8932911392405063,-0.2964881253158161,1.5968030139246903,54.190463124251565,54.154044189413916,0.5149367088607595,0.5204648812531582,6.385723331158009,1.000672506280607,0.0003361401121351996,0.9267495476014957,same_sign_both_tails
vol_velocity_w,1m,FLAT_CHOPPY,3658,3663,0.3160196828868234,-0.010101010101010102,-0.3261206929878335,86.57692968821146,85.72422598589047,0.5210497539639147,0.5176085176085176,31.285948605795515,1.0099470563019297,0.004948914584959812,-0.16194534988270126,flat_no_signal
vol_velocity_w,5m,UP_SMOOTH,1429,1430,28.565430370888734,27.657517482517484,-0.90791288837125,101.68166277308778,93.01661554502351,0.642407277816655,0.641958041958042,1.0328269841624487,1.0931559074396775,0.04450500180544341,-0.24908793774676996,same_sign_both_tails
vol_velocity_w,5m,UP_CHOPPY,784,785,18.146364795918366,23.97515923566879,5.828794439750425,79.1360458396566,97.29280224864661,0.6186224489795918,0.6254777070063694,1.3212100332658079,1.2294372459015548,-0.10291262798418596,1.3018501538518823,same_sign_both_tails
vol_velocity_w,5m,DOWN_SMOOTH,933,935,-31.268220793140408,-34.29438502673797,-3.0261642335975623,112.77090089788366,97.1980019744096,0.38263665594855306,0.39893048128342246,1.096780825926029,1.1602183029191702,0.07416764440087475,-0.6211552896767099,same_sign_both_tails
vol_velocity_w,5m,DOWN_CHOPPY,598,598,-28.065217391304348,-14.278846153846153,13.786371237458194,91.94551160729125,69.23171728500527,0.3745819397993311,0.42642140468227424,1.9655101742058265,1.3280836473950286,0.1409243382479545,2.929150357365183,same_sign_both_tails
