vol_q,var_q,n,dominant_regime,dominant_pct,mean_fwd,std_fwd,win_rate,pct_UP_SMOOTH,pct_UP_CHOPPY,pct_DOWN_SMOOTH,pct_DOWN_CHOPPY,pct_FLAT_SMOOTH,pct_FLAT_CHOPPY
0,0,10308,FLAT_CHOPPY,0.36331005044625536,-0.3707314707023671,27.167141327952233,0.5156189367481567,0.17995731470702367,0.08420644159875824,0.06208769887466046,0.04452852153667055,0.26590997283663176,0.36331005044625536
0,1,4408,FLAT_CHOPPY,0.44351179673321234,0.2721755898366606,44.01559392388109,0.5397005444646098,0.13725045372050818,0.06964609800362977,0.09800362976406533,0.058756805807622506,0.1928312159709619,0.44351179673321234
0,2,912,FLAT_CHOPPY,0.5646929824561403,16.583059210526315,127.8616822675093,0.5350877192982456,0.11403508771929824,0.07675438596491228,0.0668859649122807,0.03070175438596491,0.14692982456140352,0.5646929824561403
1,0,4590,FLAT_CHOPPY,0.33028322440087143,3.133169934640523,40.89797519571709,0.5372549019607843,0.19368191721132896,0.08431372549019608,0.09738562091503268,0.05991285403050109,0.2344226579520697,0.33028322440087143
1,1,7113,FLAT_CHOPPY,0.3614508646140869,-1.2158020525797835,48.653108110699904,0.5028820469562773,0.13046534514269648,0.07690144805286096,0.12076479685083649,0.0676226627302123,0.2427948826093069,0.3614508646140869
1,2,3925,FLAT_CHOPPY,0.3775796178343949,3.194331210191083,73.80346433053768,0.5215286624203822,0.14598726114649682,0.08025477707006369,0.12815286624203823,0.08840764331210191,0.17961783439490445,0.3775796178343949
2,0,649,FLAT_CHOPPY,0.35285053929121724,-4.565100154083205,45.76099825668456,0.4761171032357473,0.14946070878274267,0.12942989214175654,0.07395993836671803,0.060092449922958396,0.23420647149460708,0.35285053929121724
2,1,4169,FLAT_CHOPPY,0.3434876469177261,-1.5356800191892541,57.46435723533784,0.5130726792995922,0.16862556968097867,0.09330774766130967,0.07891580714799712,0.07076037419045335,0.24490285440153514,0.3434876469177261
2,2,10813,FLAT_CHOPPY,0.44927402201054284,1.4221538888375105,107.49390664511328,0.5290853602145565,0.12873393137889577,0.08850457782299084,0.12420234902432258,0.0744474243965597,0.13483769536668824,0.44927402201054284
