**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

vol_q,var_q,n,dominant_regime,dominant_pct,mean_fwd,std_fwd,win_rate,pct_UP_SMOOTH,pct_UP_CHOPPY,pct_DOWN_SMOOTH,pct_DOWN_CHOPPY,pct_FLAT_SMOOTH,pct_FLAT_CHOPPY
0,0,11389,FLAT_CHOPPY,0.3605233119676881,-0.3836157696022478,25.290040150489393,0.5181315304240934,0.18438844499078058,0.08929668978839231,0.0626920712968654,0.04706295548336114,0.2560365264729125,0.3605233119676881
0,1,3631,FLAT_CHOPPY,0.47452492426328835,1.7383640870283668,39.72048021427394,0.5337372624621316,0.14348664279812723,0.058386119526301294,0.08096942990911594,0.051225557697603966,0.19140732580556322,0.47452492426328835
0,2,606,FLAT_CHOPPY,0.6171617161716172,23.497524752475247,149.09964287770686,0.5726072607260726,0.08745874587458746,0.041254125412541254,0.0627062706270627,0.0231023102310231,0.16831683168316833,0.6171617161716172
1,0,3587,FLAT_CHOPPY,0.3275717870086423,3.3879983272930025,48.483660277983525,0.5319208252021188,0.179816002230276,0.06523557290214664,0.11569556732645665,0.06328408140507388,0.24839698912740452,0.3275717870086423
1,1,7916,FLAT_CHOPPY,0.36003031834259724,-1.1880053057099544,49.39043802307951,0.5133906013137949,0.1241788782213239,0.08034360788276908,0.13251642243557352,0.06985851440121274,0.23307225871652348,0.36003031834259724
1,2,4122,FLAT_CHOPPY,0.3699660359049005,-0.5336001940805434,60.1058903352269,0.5053372149442018,0.1603590490053372,0.07059679767103348,0.12008733624454149,0.08005822416302766,0.19893255701115964,0.3699660359049005
2,0,571,FLAT_CHOPPY,0.3660245183887916,-0.32705779334500873,40.692201167909765,0.4921190893169877,0.1681260945709282,0.15411558669001751,0.010507880910683012,0.017513134851138354,0.28371278458844135,0.3660245183887916
2,1,4143,FLAT_CHOPPY,0.3342988172821627,-2.5967294231233407,58.2868908287928,0.5051894762249578,0.17668356263577117,0.09534153994689838,0.06685976345643253,0.07144581221337196,0.25537050446536325,0.3342988172821627
2,2,10922,FLAT_CHOPPY,0.45376304706097786,2.838239333455411,110.25223187303834,0.533418787767808,0.12406152719282183,0.09393883904046878,0.1258011353232009,0.07654275773667826,0.1258926936458524,0.45376304706097786
