date,dow,pnl,n_trades,wr,first_hour,hour_count_morning,hour_count_midday,open,high,low,close,range,drift,efficiency,prior_range,prior_drift,prior_efficiency,mean_range_5d,mean_range_20d,mean_efficiency_5d,range_compression,variance_ratio_5_20,cum_drift_5d,cum_drift_5d_sign,close_vs_20d_max,close_above_20d_max,intraday_vr_5_60,intraday_vr_60_240,intraday_range_atlas,intraday_efficiency_atlas,intraday_atr_5m,prior_vr_5_60,prior_vr_60_240,prior_intraday_range,prior_intraday_efficiency,prior_intraday_atr_5m,dow_num,label,set
2026-01-14,2,-593.1999999999998,23,0.2608695652173913,4,14,4,25891.25,25926.0,25421.25,25605.5,504.75,-285.75,0.5661218424962853,243.0,-5.0,0.0205761316872428,272.25,321.9625,0.37350914138974434,0.7547462825639633,1.9821680846679832,54.0,1.0,1.0015642501255262,0,1.0452925632941585,0.704274154143745,504.75,0.563150074294205,22.569746376811594,0.9751637192428391,0.9433373268102316,243.0,0.0051440329218107,18.008152173913043,2,BLEED,IS
2026-01-15,3,250.20000000000007,12,0.4166666666666667,6,11,1,25605.5,25954.25,25562.5,25741.5,391.75,136.0,0.34716017868538607,504.75,-285.75,0.5661218424962853,318.25,330.125,0.37972714046224987,1.5289663006436955,3.02537525736362,-84.75,-1.0,1.012731639686786,0,0.9546469040933933,0.8885753960766934,391.75,0.3452456924058711,19.985507246376812,1.0452925632941585,0.704274154143745,504.75,0.563150074294205,22.569746376811594,3,HARVEST,IS
2026-01-16,4,262.4000000000001,9,0.3333333333333333,4,7,1,25741.25,25891.25,25590.25,25681.75,301.0,-59.5,0.19767441860465115,391.75,136.0,0.34716017868538607,322.55,325.6875,0.310739189703716,1.2028401458453273,1.8980468497985314,-205.0,-1.0,1.0073810772488005,0,0.907864836481691,1.2377911098964478,301.0,0.2059800664451827,15.589962121212121,0.9546469040933933,0.8885753960766934,391.75,0.3452456924058711,19.985507246376812,4,HARVEST,IS
2026-01-18,6,-119.6,4,0.25,16,0,0,25556.0,25559.0,25403.5,25467.0,155.5,-89.0,0.572347266881029,301.0,-59.5,0.19767441860465115,365.65,311.4,0.22746705588078658,0.96660244059088,2.522626589647134,-212.0,-1.0,1.0097248045791272,0,0.5183193362983117,,155.5,0.08681672025723473,36.958333333333336,0.907864836481691,1.2377911098964478,301.0,0.2059800664451827,15.589962121212121,6,BLEED,IS
2026-01-19,0,-3.3000000000000256,12,0.3333333333333333,0,5,0,25466.5,25470.0,25236.25,25378.5,233.75,-88.0,0.3764705882352941,155.5,-89.0,0.572347266881029,319.2,313.475,0.3407759676709189,0.49605231677167233,2.8084711606004,-303.25,-1.0,1.0182392900616484,0,0.9827090075507052,0.727650866427545,233.75,0.3572192513368984,18.54824561403509,0.5183193362983117,,155.5,0.08681672025723473,36.958333333333336,0,NEUTRAL,IS
2026-01-20,1,-249.4,21,0.42857142857142855,0,16,2,25379.0,25438.75,25095.25,25116.25,343.5,-262.75,0.764919941775837,233.75,-88.0,0.3764705882352941,317.35,306.3875,0.4119548589805291,0.7629227693688548,2.6553775282353858,-386.25,-1.0,1.0217900979175285,0,0.8321144341388069,0.6648286973268196,343.5,0.7314410480349345,26.604166666666668,0.9827090075507052,0.727650866427545,233.75,0.3572192513368984,18.54824561403509,1,BLEED,IS
2026-01-21,2,1126.1999999999998,22,0.5454545454545454,1,15,2,25116.75,25653.25,25026.0,25552.25,627.25,435.5,0.694300518134715,343.5,-262.75,0.764919941775837,285.1,304.75,0.45171447883643945,1.1271534044298606,2.2676357839542316,-363.25,-1.0,1.0324590653461405,0,1.191993053943334,2.3182716907236154,627.25,0.6863292148266241,26.395833333333332,0.8321144341388069,0.6648286973268196,343.5,0.7314410480349345,26.604166666666668,2,HARVEST,IS
2026-01-22,3,380.30000000000007,8,0.625,6,7,1,25553.25,25739.75,25483.25,25617.25,256.5,64.0,0.24951267056530213,627.25,435.5,0.694300518134715,332.2,305.75,0.5211425467263052,2.0515126737530665,7.26052106330161,-63.75,-1.0,1.0148421371894842,0,0.8500689788570609,1.0549767859195567,256.5,0.2680311890838207,19.01086956521739,1.191993053943334,2.3182716907236154,627.25,0.6863292148266241,26.395833333333332,3,HARVEST,IS
2026-01-23,4,214.10000000000002,11,0.2727272727272727,3,8,1,25617.25,25845.5,25540.0,25679.0,305.5,61.75,0.20212765957446807,256.5,64.0,0.24951267056530213,323.3,293.3875,0.5315101971184355,0.8742703762089388,8.255358433431812,59.75,1.0,1.0122671246913701,0,0.9957812501369735,1.3374447328575776,305.5,0.21112929623567922,19.479166666666668,0.8500689788570609,1.0549767859195567,256.5,0.2680311890838207,19.01086956521739,4,HARVEST,IS
2026-01-25,6,-320.59999999999997,4,0.0,16,0,0,25590.25,25590.5,25399.5,25559.5,191.0,-30.75,0.16099476439790575,305.5,61.75,0.20212765957446807,353.3,299.6,0.4574662756571232,1.0196929238985313,6.998411148429738,210.5,1.0,1.0098329374196815,0,0.7158307720744557,,191.0,0.45418848167539266,47.270833333333336,0.9957812501369735,1.3374447328575776,305.5,0.21112929623567922,19.479166666666668,6,BLEED,IS
2026-01-26,0,623.9000000000001,4,1.0,1,1,1,25559.25,25932.75,25543.25,25889.75,389.5,330.5,0.8485237483953787,191.0,-30.75,0.16099476439790575,344.75,306.45,0.4143711108896456,0.6232664382444119,8.569080651514021,267.75,1.0,1.0145542753183747,0,0.9426186408105176,1.020105617481123,389.5,0.831193838254172,17.839673913043477,0.7158307720744557,,191.0,0.45418848167539266,47.270833333333336,0,HARVEST,IS
2026-01-27,1,-21.30000000000002,7,0.42857142857142855,0,4,1,25890.25,26147.0,25874.75,26138.25,272.25,248.0,0.9109274563820018,389.5,330.5,0.8485237483953787,353.95,299.0125,0.431091872213554,1.3026211278792692,5.506514435976629,861.0,1.0,1.0016126073059801,0,1.030268731097311,0.7920453118683624,272.25,0.9256198347107438,12.423007246376812,0.9426186408105176,1.020105617481123,389.5,0.831193838254172,17.839673913043477,1,NEUTRAL,IS
2026-01-28,2,-546.3,12,0.16666666666666666,2,7,1,26138.0,26349.0,25996.25,26170.0,352.75,32.0,0.09071580439404678,272.25,248.0,0.9109274563820018,282.95,309.75,0.4744172598630113,0.8789346246973365,3.1021673592588694,673.5,1.0,1.0,0,1.0191530435586806,0.5842636204193495,352.75,0.09425939050318922,20.994565217391305,1.030268731097311,0.7920453118683624,272.25,0.9256198347107438,12.423007246376812,2,BLEED,IS
2026-01-29,3,1619.8999999999992,19,0.5263157894736842,1,9,1,26169.0,26280.75,25536.0,25972.0,744.75,-197.0,0.2645182947297751,352.75,32.0,0.09071580439404678,302.2,313.75,0.44265788662876016,1.1243027888446215,3.238427355356327,641.5,1.0,1.0,0,1.227453896345315,2.449887349206076,744.75,0.24538435716683452,26.88677536231884,1.0191530435586806,0.5842636204193495,352.75,0.09425939050318922,20.994565217391305,3,HARVEST,IS
2026-01-30,4,-598.5999999999996,29,0.2413793103448276,0,22,1,25971.5,25994.0,25568.75,25638.75,425.25,-332.75,0.7824808935920047,744.75,-197.0,0.2645182947297751,390.05,335.1,0.4551360136598216,2.222470904207699,5.265518134989325,382.75,1.0,1.007623594640382,0,0.8781038285668477,0.5764643104738295,425.25,0.7783656672545561,35.496212121212125,1.227453896345315,2.449887349206076,744.75,0.24538435716683452,26.88677536231884,4,BLEED,IS
2026-02-01,6,455.0000000000001,10,0.5,17,0,0,25530.0,25570.75,25373.25,25533.5,197.5,3.5,0.017721518987341773,425.25,-332.75,0.7824808935920047,436.9,342.8125,0.5794332394986415,1.2404740200546946,7.0529211260160425,80.75,1.0,1.0207205889522695,0,0.8782228140191096,,197.5,0.04810126582278481,53.5625,0.8781038285668477,0.5764643104738295,425.25,0.7783656672545561,35.496212121212125,6,HARVEST,IS
2026-02-02,0,380.4000000000002,14,0.42857142857142855,1,7,1,25532.75,25978.75,25180.25,25948.0,798.5,415.25,0.5200375704445835,197.5,3.5,0.017721518987341773,398.5,338.95,0.41327279361703406,0.582681811476619,4.381340790917497,-246.25,-1.0,1.0249280357177826,0,1.0093069588176307,1.607162913747163,798.5,0.5375704445835943,29.589673913043477,0.8782228140191096,,197.5,0.04810126582278481,53.5625,0,HARVEST,IS
2026-02-03,1,-222.69999999999982,28,0.2857142857142857,0,22,1,25948.25,26027.75,25218.0,25427.75,809.75,-520.5,0.642790984871874,798.5,415.25,0.5200375704445835,503.75,360.3625,0.33509481642955036,2.2158243435429603,6.496696520174537,-79.0,-1.0,1.0085555726838291,0,0.9234510734391482,1.4505450271089282,809.75,0.6338376041988268,26.432065217391305,1.0093069588176307,1.607162913747163,798.5,0.5375704445835943,29.589673913043477,1,BLEED,IS
2026-02-04,2,-782.3999999999995,41,0.3902439024390244,0,29,3,25427.25,25514.5,24784.0,25067.75,730.5,-359.5,0.4921286789869952,809.75,-520.5,0.642790984871874,595.15,396.575,0.44550985252511577,2.0418584126583874,7.726486417774534,-631.5,-1.0,1.0291905496947233,0,0.8863729757199441,0.6257160914632832,730.5,0.46611909650924027,36.1268115942029,0.9234510734391482,1.4505450271089282,809.75,0.6338376041988268,26.432065217391305,2,BLEED,IS
2026-02-05,3,113.5000000000004,50,0.32,0,32,3,25068.5,25169.25,24293.75,24335.0,875.5,-733.5,0.8378069674471731,730.5,-359.5,0.4921286789869952,592.3,413.7125,0.4910319293765598,1.7657189473366166,7.654328270083811,-794.0,-1.0,1.043970839026239,0,1.0203810932492463,0.8010614943260727,875.5,0.8198172472872645,44.0625,0.8863729757199441,0.6257160914632832,730.5,0.46611909650924027,36.1268115942029,3,HARVEST,IS
2026-02-06,4,-321.6999999999998,23,0.43478260869565216,0,16,2,24335.0,25221.5,24240.5,25107.75,981.0,772.75,0.7877166156982671,875.5,-733.5,0.8378069674471731,682.35,445.3375,0.5020971441475935,1.9659247200157186,8.470250625611005,-1194.75,-1.0,1.07540579412369,0,0.9034513256986334,0.7066788607905986,981.0,0.8032619775739042,33.464962121212125,1.0203810932492463,0.8010614943260727,875.5,0.8198172472872645,44.0625,4,BLEED,IS
2026-02-08,6,-85.30000000000001,2,0.5,18,0,0,25150.25,25295.0,25148.0,25275.75,147.0,125.5,0.8537414965986394,981.0,772.75,0.7877166156982671,839.05,469.15,0.6560961634897786,2.0910156666311415,13.511863975639034,-425.5,-1.0,1.0423076540112117,0,0.7758911586289556,,147.0,0.6377551020408163,30.416666666666668,0.9034513256986334,0.7066788607905986,981.0,0.8032619775739042,33.464962121212125,6,BLEED,IS
2026-02-09,0,485.5000000000002,15,0.5333333333333333,0,8,2,25275.25,25429.0,24955.5,25345.0,473.5,69.75,0.14730728616684266,147.0,125.5,0.8537414965986394,708.75,456.9125,0.7228369487205898,0.3217246190463163,11.960369971495824,-715.25,-1.0,1.0353797612335935,0,0.8777020622103929,0.9807258949681188,473.5,0.09978880675818373,24.07518115942029,0.7758911586289556,,147.0,0.6377551020408163,30.416666666666668,0,HARVEST,IS
2026-02-10,1,295.90000000000003,14,0.5,0,8,1,25344.5,25447.0,25197.5,25273.25,249.5,-71.25,0.28557114228456915,473.5,69.75,0.14730728616684266,641.5,465.5375,0.6237402089795835,1.0171038852938807,10.578293500265715,-125.0,-1.0,1.0325507989741567,0,0.8312792308238154,0.5282118261380836,249.5,0.29759519038076154,20.422101449275363,0.8777020622103929,0.9807258949681188,473.5,0.09978880675818373,24.07518115942029,1,HARVEST,IS
2026-02-11,2,765.4000000000002,19,0.47368421052631576,0,15,1,25273.25,25465.5,25058.0,25235.0,407.5,-38.25,0.09386503067484663,249.5,-71.25,0.28557114228456915,545.3,470.2375,0.5824287016390983,0.5305829501050001,9.683017679233679,163.25,1.0,1.0354821797750586,0,1.0566013396191554,1.254416035276494,407.5,0.09693251533742331,24.130434782608695,0.8312792308238154,0.5282118261380836,249.5,0.29759519038076154,20.422101449275363,2,HARVEST,IS
2026-02-12,3,-117.20000000000002,28,0.25,5,20,2,25234.5,25420.0,24721.5,24823.25,698.5,-411.25,0.5887616320687187,407.5,-38.25,0.09386503067484663,451.7,478.925,0.433640314284633,0.8508639139740043,4.070305241809596,858.5,1.0,1.0370517138894393,0,0.7987176826456122,1.259065768978568,698.5,0.5816034359341445,25.47463768115942,1.0566013396191554,1.254416035276494,407.5,0.09693251533742331,24.130434782608695,3,BLEED,IS
2026-02-13,4,-453.9999999999998,30,0.3333333333333333,0,23,1,24823.0,24995.5,24578.75,24772.75,416.75,-50.25,0.1205758848230354,698.5,-411.25,0.5887616320687187,395.2,496.675,0.3938493175587233,1.40635224241204,1.4838504862173902,-325.5,-1.0,1.0542535727594091,0,0.8910680690524226,0.4009855035948768,416.75,0.13437312537492502,35.322916666666664,0.7987176826456122,1.259065768978568,698.5,0.5816034359341445,25.47463768115942,4,BLEED,IS
2026-02-16,0,-19.900000000000063,11,0.2727272727272727,6,6,0,24836.25,24922.25,24670.5,24817.5,251.75,-18.75,0.07447864945382324,85.25,47.0,0.5513196480938416,371.5,477.5875,0.3280186675890023,0.1785013217473238,1.1027493181978785,-524.0,-1.0,1.0537017464391767,0,1.1061425659259796,0.9170663774939807,251.75,0.04865938430983118,16.04385964912281,0.9379222635642808,,85.25,0.09970674486803519,28.75,0,NEUTRAL,IS
2026-02-17,1,864.3000000000002,23,0.5217391304347826,0,16,1,24817.5,24889.5,24449.25,24710.75,440.25,-106.75,0.24247586598523566,251.75,-18.75,0.07447864945382324,371.95,474.9,0.2858001690228531,0.5301116024426196,1.1525941012722984,-471.5,-1.0,1.0544978341895839,0,1.084303304446432,1.0453728594691851,440.25,0.24077228847245882,32.44927536231884,1.1061425659259796,0.9170663774939807,251.75,0.04865938430983118,16.04385964912281,1,HARVEST,IS
2026-02-18,2,-14.999999999999972,15,0.26666666666666666,4,10,1,24711.0,25128.5,24707.75,24964.25,420.75,253.25,0.6019013666072489,440.25,-106.75,0.24247586598523566,378.5,487.3625,0.31552233608493097,0.9033317089435482,1.1238099439422005,-540.0,-1.0,1.059053246056878,0,1.1071766782126988,1.5273879401288346,420.75,0.5876411170528818,21.392210144927535,1.084303304446432,1.0453728594691851,440.25,0.24077228847245882,32.44927536231884,2,NEUTRAL,IS
2026-02-19,3,-1191.0000000000002,30,0.2,0,25,2,24964.5,25054.25,24748.0,24878.25,306.25,-86.25,0.2816326530612245,420.75,253.25,0.6019013666072489,322.95,488.925,0.3181502829926369,0.8605614358030372,0.7043682671225483,124.5,1.0,1.0482990676667634,0,0.8110380189354712,0.47236789458425776,306.25,0.2808163265306122,24.484601449275363,1.1071766782126988,1.5273879401288346,420.75,0.5876411170528818,21.392210144927535,3,BLEED,IS
2026-02-20,4,561.4000000000001,24,0.5416666666666666,0,18,3,24877.25,25139.75,24677.0,25078.5,462.75,201.25,0.43490005402485143,306.25,-86.25,0.2816326530612245,300.85,490.625,0.35036163664027475,0.6242038216560509,0.7929527617195619,88.5,1.0,1.0519228643493814,0,0.859230077259657,0.6438736789283521,462.75,0.46407347379794706,27.801136363636363,0.8110380189354712,0.47236789458425776,306.25,0.2808163265306122,24.484601449275363,4,HARVEST,IS
2026-02-23,0,374.69999999999993,12,0.5833333333333334,3,10,1,24971.75,25040.0,24667.75,24788.25,372.25,-183.5,0.49294828744123576,123.5,-63.0,0.5101214574898786,350.7,465.0625,0.4142062794336878,0.26555570487837654,1.1742736620936312,198.5,1.0,1.0390421655387818,0,0.8829674669180503,0.9211404608100282,372.25,0.4828744123572868,22.615942028985508,1.2798121676857799,,123.5,0.5728744939271255,31.479166666666668,0,HARVEST,IS
2026-02-24,1,-236.80000000000007,17,0.35294117647058826,1,12,1,24789.0,25080.75,24694.0,25044.25,386.75,255.25,0.6599870717517776,372.25,-183.5,0.49294828744123576,337.1,462.4125,0.4643007637248878,0.805017165409672,1.448929233831927,121.75,1.0,1.0467862797898198,0,1.1442246904871596,0.7109818250024255,386.75,0.6231415643180349,20.06159420289855,0.8829674669180503,0.9211404608100282,372.25,0.4828744123572868,22.615942028985508,1,BLEED,IS
2026-02-25,2,510.0000000000001,5,0.6,0,2,1,25044.25,25495.0,24995.0,25316.5,500.0,272.25,0.5445,386.75,255.25,0.6599870717517776,330.3,471.875,0.4759179047537936,0.8196026490066225,1.4032290218302756,123.75,1.0,1.036086127554229,0,1.1041900967577094,1.1585254338630622,500.0,0.5525,17.21195652173913,1.1442246904871596,0.7109818250024255,386.75,0.6231415643180349,20.06159420289855,2,HARVEST,IS
2026-02-26,3,934.6999999999999,12,0.4166666666666667,3,7,2,25316.25,25415.5,24862.0,24996.25,553.5,-320.0,0.5781391147244805,500.0,272.25,0.5445,369.05,456.95,0.5284913741415487,1.09421162052741,1.7384330046640837,482.25,1.0,1.0043943673098572,0,1.0160848846034773,1.8668687876681025,553.5,0.5645889792231256,22.02173913043478,1.1041900967577094,1.1585254338630622,500.0,0.5525,17.21195652173913,3,HARVEST,IS
2026-02-27,4,-1085.9000000000003,31,0.25806451612903225,1,24,2,24995.75,25098.75,24780.0,24952.5,318.75,-43.25,0.13568627450980392,553.5,-320.0,0.5781391147244805,387.2,444.1375,0.5571391862814745,1.2462356815175482,2.8380222002458857,-39.0,-1.0,1.013952092813922,0,0.9596275631933856,0.5738538347366741,318.75,0.13176470588235295,25.546401515151516,1.0160848846034773,1.8668687876681025,553.5,0.5645889792231256,22.02173913043478,4,BLEED,IS
2026-03-01,6,392.0,5,0.6,18,0,0,24684.75,24816.25,24631.0,24739.0,185.25,54.25,0.29284750337381915,318.75,-43.25,0.13568627450980392,426.25,423.55,0.4822521496854596,0.7525675835202456,2.936943041893518,-19.25,-1.0,1.0157298867848914,0,0.5949690161353733,,185.25,0.16194331983805668,44.729166666666664,0.9596275631933856,0.5738538347366741,318.75,0.13176470588235295,25.546401515151516,6,HARVEST,IS
2026-03-02,0,86.40000000000055,29,0.41379310344827586,0,15,4,24740.0,25100.0,24477.0,24971.75,623.0,231.75,0.3719903691813804,185.25,54.25,0.29284750337381915,388.85,389.0375,0.44223199287197623,0.4761751759149182,4.232785110381102,218.5,1.0,1.0244957354783943,0,1.0355220717135865,1.1207137688793103,623.0,0.3920545746388443,31.778985507246375,0.5949690161353733,,185.25,0.16194331983805668,44.729166666666664,0,HARVEST,IS
2026-03-03,1,-760.1999999999997,43,0.32558139534883723,1,23,1,24972.5,24983.0,24350.75,24702.5,632.25,-270.0,0.42704626334519574,623.0,231.75,0.3719903691813804,436.1,371.1375,0.3846326523578968,1.6786231517968409,7.223613123876922,195.0,1.0,1.0149468899856837,0,0.863834514641022,0.8480690896998642,632.25,0.4029260577303282,37.77445652173913,1.0355220717135865,1.1207137688793103,623.0,0.3920545746388443,31.778985507246375,1,BLEED,IS
2026-03-04,2,102.2999999999999,28,0.39285714285714285,0,14,2,24702.75,25217.0,24498.5,25171.75,718.5,469.0,0.6527487821851079,632.25,-270.0,0.42704626334519574,462.55,395.4,0.36114190502693594,1.5990136570561457,5.070359137330071,-347.25,-1.0,1.0260095132071652,0,0.945297265137304,0.7793017735599684,718.5,0.6757132915796799,33.608695652173914,0.863834514641022,0.8480690896998642,632.25,0.4029260577303282,37.77445652173913,2,HARVEST,IS
2026-03-05,3,-197.0999999999997,34,0.3235294117647059,0,21,1,25171.0,25243.0,24774.0,25060.5,469.0,-110.5,0.23560767590618337,718.5,469.0,0.6527487821851079,495.55,407.65,0.37606383851906144,1.7625413958052252,7.563707856198006,441.75,1.0,1.0057504941054953,0,0.9759580397448444,0.8919343844216445,469.0,0.23560767590618337,34.46105072463768,0.945297265137304,0.7793017735599684,718.5,0.6757132915796799,33.608695652173914,3,BLEED,IS
2026-03-06,4,-828.0999999999996,34,0.2647058823529412,0,24,3,25059.75,25141.5,24605.0,24660.75,536.5,-399.0,0.7437092264678472,469.0,-110.5,0.23560767590618337,525.6,418.625,0.3960481187983373,1.1203344281875187,7.786379992999106,374.5,1.0,1.01021527902476,0,0.8901947039260044,0.764047172189198,536.5,0.7441752096924511,32.265151515151516,0.9759580397448444,0.8919343844216445,469.0,0.23560767590618337,34.46105072463768,4,BLEED,IS
2026-03-08,6,437.6,6,0.6666666666666666,17,0,0,24500.0,24500.0,24167.0,24214.5,333.0,-285.5,0.8573573573573574,536.5,-399.0,0.7437092264678472,595.85,425.075,0.4862204634171429,1.2621302123154738,8.717400870615414,-78.75,-1.0,1.026590837667143,0,0.4608265031765693,0.23152979252224415,333.0,0.3836336336336336,45.854166666666664,0.8901947039260044,0.764047172189198,536.5,0.7441752096924511,32.265151515151516,6,HARVEST,IS
2026-03-09,0,-232.1999999999995,38,0.34210526315789475,0,17,8,24215.25,25055.0,23999.0,24881.75,1056.0,666.5,0.631155303030303,333.0,-285.5,0.8573573573573574,537.85,406.8,0.5832938610523384,0.8185840707964601,9.031978126578858,-596.0,-1.0,1.0455099217411055,0,0.9062140840001428,0.8502270249031596,1056.0,0.6280776515151515,39.23007246376812,0.4608265031765693,0.23152979252224415,333.0,0.3836336336336336,45.854166666666664,0,BLEED,IS
2026-03-10,1,-417.5999999999999,29,0.3103448275862069,1,18,6,24881.5,25217.75,24832.5,25015.75,385.25,134.25,0.3484750162232317,1056.0,666.5,0.631155303030303,622.6,438.7625,0.6241156689893598,2.4067690379191475,12.177094619834635,340.5,1.0,1.017472645613753,0,0.8412944064764623,0.729684782886716,385.25,0.35885788449059053,30.41304347826087,0.9062140840001428,0.8502270249031596,1056.0,0.6280776515151515,39.23007246376812,1,BLEED,IS
2026-03-11,2,-475.0999999999999,29,0.3448275862068966,0,15,3,25016.5,25180.0,24732.5,24788.0,447.5,-228.5,0.5106145251396648,385.25,134.25,0.3484750162232317,555.95,453.7625,0.5632609157969845,0.8490124239001681,9.786640103497701,5.75,1.0,1.0120224258717008,0,0.960935723711386,0.7534281373319611,447.5,0.5340782122905028,27.33514492753623,0.8412944064764623,0.729684782886716,385.25,0.35885788449059053,30.41304347826087,2,BLEED,IS
2026-03-12,3,-1629.600000000001,34,0.2647058823529412,1,22,3,24787.75,24929.0,24517.0,24528.75,412.0,-259.0,0.6286407766990292,447.5,-228.5,0.5106145251396648,551.65,463.55,0.6182622856436808,0.9653759033545464,9.816340001838427,-112.25,-1.0,1.0213208003872842,0,1.0125940899730548,0.5411631435125186,412.0,0.6152912621359223,28.067934782608695,0.960935723711386,0.7534281373319611,447.5,0.5340782122905028,27.33514492753623,3,BLEED,IS
2026-03-13,4,-338.29999999999984,27,0.2962962962962963,0,20,2,24529.0,24805.0,24333.75,24335.25,471.25,-193.75,0.41114058355437666,412.0,-259.0,0.6286407766990292,526.75,462.1375,0.5952485956899172,0.8915095615482406,8.656275888471955,27.75,1.0,1.0321153748152678,0,0.9976358745999682,0.954109582891904,471.25,0.3713527851458886,28.62202380952381,1.0125940899730548,0.5411631435125186,412.0,0.6152912621359223,28.067934782608695,4,BLEED,IS
