time_a,time_b,price_a,price_b,delta,prob_up,predicted_dir,actual_dir,correct
2025-08-19 20:30,20:45,23469.5,23473.5,4.0,0.9228064474914115,UP,UP,Y
2025-08-19 20:45,22:00,23473.5,23462.75,-10.75,0.0012555422974955522,DOWN,DOWN,Y
2025-08-19 22:00,22:15,23462.75,23456.5,-6.25,0.020147054029288212,DOWN,DOWN,Y
2025-08-19 22:15,22:30,23456.5,23464.5,8.0,0.9930716480737206,UP,UP,Y
2025-08-19 22:30,22:45,23464.5,23458.25,-6.25,0.020147054029288212,DOWN,DOWN,Y
2025-08-19 22:45,23:00,23458.25,23454.0,-4.25,0.06646482428057955,DOWN,DOWN,Y
2025-08-19 23:00,23:15,23454.0,23435.0,-19.0,7.486956261707588e-06,DOWN,DOWN,Y
2025-08-19 23:15,23:30,23435.0,23429.75,-5.25,0.03685100913591787,DOWN,DOWN,Y
2025-08-19 23:30,23:45,23429.75,23422.0,-7.75,0.00803505913408064,DOWN,DOWN,Y
2025-08-19 23:45,00:00,23422.0,23411.5,-10.5,0.001466108431845338,DOWN,DOWN,Y
2025-08-20 00:00,00:15,23411.5,23412.5,1.0,0.6497739257324642,UP,UP,Y
2025-08-20 00:15,00:30,23412.5,23402.75,-9.75,0.0023338206518091357,DOWN,DOWN,Y
2025-08-20 00:30,00:45,23402.75,23415.25,12.5,0.9995736262466454,UP,UP,Y
2025-08-20 00:45,01:00,23415.25,23399.25,-16.0,4.8239565269078104e-05,DOWN,DOWN,Y
2025-08-20 01:00,01:15,23399.25,23384.5,-14.75,0.00010483598558552494,DOWN,DOWN,Y
2025-08-20 01:15,01:30,23384.5,23372.75,-11.75,0.0006751160063001234,DOWN,DOWN,Y
2025-08-20 01:30,01:45,23372.75,23377.75,5.0,0.9569802274694472,UP,UP,Y
2025-08-20 01:45,02:00,23377.75,23381.0,3.25,0.8823982001581379,UP,UP,Y
2025-08-20 02:00,02:15,23381.0,23386.5,5.5,0.9680970096733769,UP,UP,Y
2025-08-20 02:15,02:30,23386.5,23388.0,1.5,0.716782091675961,UP,UP,Y
2025-08-20 02:30,02:45,23388.0,23392.5,4.5,0.9422209329698323,UP,UP,Y
2025-08-20 02:45,03:00,23392.5,23362.75,-29.75,9.440108116448402e-09,DOWN,DOWN,Y
2025-08-20 03:00,03:15,23362.75,23366.75,4.0,0.9228064474914115,UP,UP,Y
2025-08-20 03:15,03:30,23366.75,23349.0,-17.75,1.6271704897563826e-05,DOWN,DOWN,Y
2025-08-20 03:30,03:45,23349.0,23345.25,-3.75,0.08852363096803677,DOWN,DOWN,Y
2025-08-20 03:45,04:00,23345.25,23353.0,7.75,0.9919173982585958,UP,UP,Y
2025-08-20 04:00,04:15,23353.0,23366.0,13.0,0.9996874012325363,UP,UP,Y
2025-08-20 04:15,04:30,23366.0,23351.75,-14.25,0.00014300342392610185,DOWN,DOWN,Y
2025-08-20 04:30,04:45,23351.75,23352.0,0.25,0.5379968846138665,UP,UP,Y
2025-08-20 04:45,05:00,23352.0,23344.25,-7.75,0.00803505913408064,DOWN,DOWN,Y
2025-08-20 05:00,05:15,23344.25,23346.0,1.75,0.7472143341868185,UP,UP,Y
2025-08-20 05:15,05:30,23346.0,23352.25,6.25,0.979735202000946,UP,UP,Y
2025-08-20 05:30,05:45,23352.25,23365.5,13.25,0.9997323418519316,UP,UP,Y
2025-08-20 05:45,06:00,23365.5,23361.75,-3.75,0.08852363096803677,DOWN,DOWN,Y
2025-08-20 06:00,06:15,23361.75,23363.5,1.75,0.7472143341868185,UP,UP,Y
2025-08-20 06:15,06:30,23363.5,23386.0,22.5,0.9999991431147373,UP,UP,Y
2025-08-20 06:30,06:45,23386.0,23388.75,2.75,0.846164434108926,UP,UP,Y
2025-08-20 06:45,07:00,23388.75,23408.25,19.5,0.9999944787624071,UP,UP,Y
2025-08-20 07:00,07:15,23408.25,23417.25,9.0,0.9962647569954007,UP,UP,Y
2025-08-20 07:15,07:30,23417.25,23398.75,-18.5,1.0213080227667707e-05,DOWN,DOWN,Y
2025-08-20 07:30,07:45,23398.75,23399.5,0.75,0.6136760208672746,UP,UP,Y
2025-08-20 07:45,08:00,23399.5,23385.0,-14.5,0.00012244161555259575,DOWN,DOWN,Y
2025-08-20 08:00,08:15,23385.0,23378.75,-6.25,0.020147054029288212,DOWN,DOWN,Y
2025-08-20 08:15,08:30,23378.75,23416.25,37.5,0.9999999999228486,UP,UP,Y
2025-08-20 08:30,08:45,23416.25,23414.25,-2.0,0.22356472244884038,DOWN,DOWN,Y
2025-08-20 08:45,09:00,23414.25,23425.75,11.5,0.9992068846516858,UP,UP,Y
2025-08-20 09:00,09:15,23425.75,23426.25,0.5,0.5762837043718536,UP,UP,Y
2025-08-20 09:15,09:30,23426.25,23427.0,0.75,0.6136760208672746,UP,UP,Y
2025-08-20 09:30,09:45,23427.0,23432.5,5.5,0.9680970096733769,UP,UP,Y
2025-08-20 09:45,10:00,23432.5,23437.25,4.75,0.9501152555158769,UP,UP,Y
2025-08-20 10:00,10:15,23437.25,23427.5,-9.75,0.0023338206518091357,DOWN,DOWN,Y
2025-08-20 10:15,10:30,23427.5,23414.0,-13.5,0.00022781826577444755,DOWN,DOWN,Y
2025-08-20 10:30,10:45,23414.0,23425.25,11.25,0.9990737999024533,UP,UP,Y
2025-08-20 10:45,11:00,23425.25,23444.25,19.0,0.9999924683835618,UP,UP,Y
2025-08-20 11:00,11:15,23444.25,23415.0,-29.25,1.2877441871563195e-08,DOWN,DOWN,Y
2025-08-20 11:15,11:30,23415.0,23401.0,-14.0,0.00016701763155119902,DOWN,DOWN,Y
2025-08-20 11:30,11:45,23401.0,23414.25,13.25,0.9997323418519316,UP,UP,Y
2025-08-20 11:45,12:00,23414.25,23418.5,4.25,0.9331652037617907,UP,UP,Y
2025-08-20 12:00,12:15,23418.5,23413.5,-5.0,0.04277558843832223,DOWN,DOWN,Y
2025-08-20 12:15,12:30,23413.5,23422.5,9.0,0.9962647569954007,UP,UP,Y
2025-08-20 12:30,12:45,23422.5,23426.75,4.25,0.9331652037617907,UP,UP,Y
2025-08-20 12:45,13:00,23426.75,23408.25,-18.5,1.0213080227667707e-05,DOWN,DOWN,Y
2025-08-20 13:00,13:15,23408.25,23426.0,17.75,0.999983631234192,UP,UP,Y
2025-08-20 13:15,13:30,23426.0,23322.5,-103.5,1.2139864518280048e-28,DOWN,DOWN,Y
2025-08-20 13:30,13:45,23322.5,23173.25,-149.25,5.56157843408479e-41,DOWN,DOWN,Y
2025-08-20 13:45,14:00,23173.25,23108.5,-64.75,3.429989368766007e-18,DOWN,DOWN,Y
2025-08-20 14:00,14:15,23108.5,23095.25,-13.25,0.00026607142771586874,DOWN,DOWN,Y
2025-08-20 14:15,14:30,23095.25,23068.5,-26.75,6.082648694637383e-08,DOWN,DOWN,Y
2025-08-20 14:30,14:45,23068.5,23057.0,-11.5,0.000788416090124641,DOWN,DOWN,Y
2025-08-20 14:45,15:00,23057.0,23132.5,75.5,1.0,UP,UP,Y
2025-08-20 15:00,15:15,23132.5,23224.75,92.25,1.0,UP,UP,Y
2025-08-20 15:15,15:30,23224.75,23230.75,6.0,0.976411900763324,UP,UP,Y
2025-08-20 15:30,15:45,23230.75,23171.75,-59.0,1.2192647976249314e-16,DOWN,DOWN,Y
2025-08-20 15:45,16:00,23171.75,23240.5,68.75,1.0,UP,UP,Y
2025-08-20 16:00,16:15,23240.5,23298.5,58.0,0.9999999999999998,UP,UP,Y
2025-08-20 16:15,16:30,23298.5,23270.25,-28.25,2.3962650645245296e-08,DOWN,DOWN,Y
2025-08-20 16:30,16:45,23270.25,23234.0,-36.25,1.6668355866794068e-10,DOWN,DOWN,Y
2025-08-20 16:45,17:00,23234.0,23237.0,3.0,0.8653067687815253,UP,UP,Y
2025-08-20 17:00,17:15,23237.0,23246.25,9.25,0.9968001775236782,UP,UP,Y
2025-08-20 17:15,17:30,23246.25,23297.25,51.0,0.9999999999999825,UP,UP,Y
2025-08-20 17:30,17:45,23297.25,23264.5,-32.75,1.4650794720426952e-09,DOWN,DOWN,Y
2025-08-20 17:45,18:00,23264.5,23225.5,-39.0,3.021365677390515e-11,DOWN,DOWN,Y
2025-08-20 18:00,18:15,23225.5,23210.25,-15.25,7.685460667815512e-05,DOWN,DOWN,Y
2025-08-20 18:15,18:30,23210.25,23254.5,44.25,0.9999999999988336,UP,UP,Y
2025-08-20 18:30,18:45,23254.5,23243.75,-10.75,0.0012555422974955522,DOWN,DOWN,Y
2025-08-20 18:45,19:00,23243.75,23311.75,68.0,1.0,UP,UP,Y
2025-08-20 19:00,19:15,23311.75,23320.5,8.75,0.995640137373176,UP,UP,Y
2025-08-20 19:15,19:30,23320.5,23335.0,14.5,0.999876828096782,UP,UP,Y
2025-08-20 19:30,19:45,23335.0,23324.75,-10.25,0.001711927936771707,DOWN,DOWN,Y
2025-08-20 19:45,20:00,23324.75,23316.75,-8.0,0.006887551579190338,DOWN,DOWN,Y
2025-08-20 20:00,20:15,23316.75,23311.0,-5.75,0.027282857182178086,DOWN,DOWN,Y
2025-08-20 20:15,20:30,23311.0,23313.75,2.75,0.846164434108926,UP,UP,Y
2025-08-20 20:30,20:45,23313.75,23319.0,5.25,0.9629373176943596,UP,UP,Y
2025-08-20 20:45,22:00,23319.0,23324.5,5.5,0.9680970096733769,UP,UP,Y
2025-08-20 22:00,22:15,23324.5,23334.75,10.25,0.9982778778118946,UP,UP,Y
2025-08-20 22:15,22:30,23334.75,23318.25,-16.5,3.5363589945747676e-05,DOWN,DOWN,Y
2025-08-20 22:30,22:45,23318.25,23320.0,1.75,0.7472143341868185,UP,UP,Y
2025-08-20 22:45,23:00,23320.0,23323.25,3.25,0.8823982001581379,UP,UP,Y
2025-08-20 23:00,23:15,23323.25,23316.0,-7.25,0.010928811534785336,DOWN,DOWN,Y
2025-08-20 23:15,23:30,23316.0,23313.25,-2.75,0.15306298607266047,DOWN,DOWN,Y
2025-08-20 23:30,23:45,23313.25,23318.5,5.25,0.9629373176943596,UP,UP,Y
2025-08-20 23:45,00:00,23318.5,23314.5,-4.0,0.07677095592775467,DOWN,DOWN,Y
2025-08-21 00:00,00:15,23314.5,23286.0,-28.5,2.0516748838766098e-08,DOWN,DOWN,Y
2025-08-21 00:15,00:30,23286.0,23305.5,19.5,0.9999944787624071,UP,UP,Y
2025-08-21 00:30,00:45,23305.5,23292.25,-13.25,0.00026607142771586874,DOWN,DOWN,Y
2025-08-21 00:45,01:00,23292.25,23284.5,-7.75,0.00803505913408064,DOWN,DOWN,Y
2025-08-21 01:00,01:15,23284.5,23295.0,10.5,0.9985251589692379,UP,UP,Y
2025-08-21 01:15,01:30,23295.0,23303.5,8.5,0.9949116002839054,UP,UP,Y
2025-08-21 01:30,01:45,23303.5,23353.5,50.0,0.9999999999999671,UP,UP,Y
2025-08-21 01:45,02:00,23353.5,23362.25,8.75,0.995640137373176,UP,UP,Y
2025-08-21 02:00,02:15,23362.25,23363.5,1.25,0.6842344151254873,UP,UP,Y
2025-08-21 02:15,02:30,23363.5,23356.75,-6.75,0.014849121674357917,DOWN,DOWN,Y
2025-08-21 02:30,02:45,23356.75,23354.5,-2.25,0.19777372076801888,DOWN,DOWN,Y
2025-08-21 02:45,03:00,23354.5,23351.5,-3.0,0.1340015621211733,DOWN,DOWN,Y
2025-08-21 03:00,03:15,23351.5,23347.25,-4.25,0.06646482428057955,DOWN,DOWN,Y
2025-08-21 03:15,03:30,23347.25,23346.75,-0.5,0.4222647204010684,DOWN,DOWN,Y
2025-08-21 03:30,03:45,23346.75,23342.0,-4.75,0.049603613948128886,DOWN,DOWN,Y
2025-08-21 03:45,04:00,23342.0,23334.75,-7.25,0.010928811534785336,DOWN,DOWN,Y
2025-08-21 04:00,04:15,23334.75,23336.5,1.75,0.7472143341868185,UP,UP,Y
2025-08-21 04:15,04:30,23336.5,23342.0,5.5,0.9680970096733769,UP,UP,Y
2025-08-21 04:30,04:45,23342.0,23340.25,-1.75,0.2516639454448581,DOWN,DOWN,Y
2025-08-21 04:45,05:00,23340.25,23324.75,-15.5,6.580340827778039e-05,DOWN,DOWN,Y
2025-08-21 05:00,05:15,23324.75,23318.5,-6.25,0.020147054029288212,DOWN,DOWN,Y
2025-08-21 05:15,05:30,23318.5,23319.25,0.75,0.6136760208672746,UP,UP,Y
2025-08-21 05:30,05:45,23319.25,23340.75,21.5,0.999998405488646,UP,UP,Y
2025-08-21 05:45,06:00,23340.75,23356.75,16.0,0.9999514726944124,UP,UP,Y
2025-08-21 06:00,06:15,23356.75,23352.75,-4.0,0.07677095592775467,DOWN,DOWN,Y
2025-08-21 06:15,06:30,23352.75,23355.0,2.25,0.8012809745138142,UP,UP,Y
2025-08-21 06:30,06:45,23355.0,23354.5,-0.5,0.4222647204010684,DOWN,DOWN,Y
2025-08-21 06:45,07:00,23354.5,23330.5,-24.0,3.355691963137706e-07,DOWN,DOWN,Y
2025-08-21 07:00,07:15,23330.5,23329.5,-1.0,0.34887384881359534,DOWN,DOWN,Y
2025-08-21 07:15,07:30,23329.5,23338.75,9.25,0.9968001775236782,UP,UP,Y
2025-08-21 07:30,07:45,23338.75,23343.0,4.25,0.9331652037617907,UP,UP,Y
2025-08-21 07:45,08:00,23343.0,23345.5,2.5,0.82485228234758,UP,UP,Y
2025-08-21 08:00,08:15,23345.5,23343.0,-2.5,0.17429015187954286,DOWN,DOWN,Y
2025-08-21 08:15,08:30,23343.0,23343.25,0.25,0.5379968846138665,UP,UP,Y
2025-08-21 08:30,08:45,23343.25,23298.25,-45.0,7.277324059083961e-13,DOWN,DOWN,Y
2025-08-21 08:45,09:00,23298.25,23305.75,7.5,0.9905726781741426,UP,UP,Y
2025-08-21 09:00,09:15,23305.75,23319.0,13.25,0.9997323418519316,UP,UP,Y
2025-08-21 09:15,09:30,23319.0,23323.75,4.75,0.9501152555158769,UP,UP,Y
2025-08-21 09:30,09:45,23323.75,23304.75,-19.0,7.486956261707588e-06,DOWN,DOWN,Y
2025-08-21 09:45,10:00,23304.75,23292.0,-12.75,0.0003629182417387754,DOWN,DOWN,Y
2025-08-21 10:00,10:15,23292.0,23302.5,10.5,0.9985251589692379,UP,UP,Y
2025-08-21 10:15,10:30,23302.5,23303.25,0.75,0.6136760208672746,UP,UP,Y
2025-08-21 10:30,10:45,23303.25,23312.5,9.25,0.9968001775236782,UP,UP,Y
2025-08-21 10:45,11:00,23312.5,23302.25,-10.25,0.001711927936771707,DOWN,DOWN,Y
2025-08-21 11:00,11:15,23302.25,23303.75,1.5,0.716782091675961,UP,UP,Y
2025-08-21 11:15,11:30,23303.75,23288.25,-15.5,6.580340827778039e-05,DOWN,DOWN,Y
2025-08-21 11:30,11:45,23288.25,23281.0,-7.25,0.010928811534785336,DOWN,DOWN,Y
2025-08-21 11:45,12:00,23281.0,23243.75,-37.25,8.957514115781592e-11,DOWN,DOWN,Y
2025-08-21 12:00,12:15,23243.75,23236.75,-7.0,0.012740979352507936,DOWN,DOWN,Y
2025-08-21 12:15,12:30,23236.75,23232.25,-4.5,0.05745613762915685,DOWN,DOWN,Y
2025-08-21 12:30,12:45,23232.25,23224.0,-8.25,0.005902947340923838,DOWN,DOWN,Y
2025-08-21 12:45,13:00,23224.0,23230.25,6.25,0.979735202000946,UP,UP,Y
2025-08-21 13:00,13:15,23230.25,23260.25,30.0,0.9999999918691945,UP,UP,Y
2025-08-21 13:15,13:30,23260.25,23253.5,-6.75,0.014849121674357917,DOWN,DOWN,Y
2025-08-21 13:30,13:45,23253.5,23187.75,-65.75,1.8432638726258844e-18,DOWN,DOWN,Y
2025-08-21 13:45,14:00,23187.75,23281.5,93.75,1.0,UP,UP,Y
2025-08-21 14:00,14:15,23281.5,23344.75,63.25,1.0,UP,UP,Y
2025-08-21 14:15,14:30,23344.75,23279.25,-65.5,2.1528502749656954e-18,DOWN,DOWN,Y
2025-08-21 14:30,14:45,23279.25,23294.75,15.5,0.9999338040931789,UP,UP,Y
2025-08-21 14:45,15:00,23294.75,23212.0,-82.75,4.7928964184117314e-23,DOWN,DOWN,Y
2025-08-21 15:00,15:15,23212.0,23256.25,44.25,0.9999999999988336,UP,UP,Y
2025-08-21 15:15,15:30,23256.25,23282.75,26.5,0.9999999285335905,UP,UP,Y
2025-08-21 15:30,15:45,23282.75,23204.5,-78.25,7.839199663140033e-22,DOWN,DOWN,Y
2025-08-21 15:45,16:00,23204.5,23194.25,-10.25,0.001711927936771707,DOWN,DOWN,Y
2025-08-21 16:00,16:15,23194.25,23182.75,-11.5,0.000788416090124641,DOWN,DOWN,Y
2025-08-21 16:15,16:30,23182.75,23186.75,4.0,0.9228064474914115,UP,UP,Y
2025-08-21 16:30,16:45,23186.75,23161.25,-25.5,1.321978164639152e-07,DOWN,DOWN,Y
2025-08-21 16:45,17:00,23161.25,23154.5,-6.75,0.014849121674357917,DOWN,DOWN,Y
2025-08-21 17:00,17:15,23154.5,23146.25,-8.25,0.005902947340923838,DOWN,DOWN,Y
2025-08-21 17:15,17:30,23146.25,23202.75,56.5,0.9999999999999993,UP,UP,Y
2025-08-21 17:30,17:45,23202.75,23215.0,12.25,0.9995020500663914,UP,UP,Y
2025-08-21 17:45,18:00,23215.0,23207.0,-8.0,0.006887551579190338,DOWN,DOWN,Y
2025-08-21 18:00,18:15,23207.0,23198.5,-8.5,0.005058379465667313,DOWN,DOWN,Y
2025-08-21 18:15,18:30,23198.5,23199.0,0.5,0.5762837043718536,UP,UP,Y
2025-08-21 18:30,18:45,23199.0,23225.5,26.5,0.9999999285335905,UP,UP,Y
2025-08-21 18:45,19:00,23225.5,23247.5,22.0,0.9999988311058919,UP,UP,Y
2025-08-21 19:00,19:15,23247.5,23236.5,-11.0,0.0010751856308043551,DOWN,DOWN,Y
2025-08-21 19:15,19:30,23236.5,23216.0,-20.5,2.949506600599743e-06,DOWN,DOWN,Y
2025-08-21 19:30,19:45,23216.0,23217.5,1.5,0.716782091675961,UP,UP,Y
2025-08-21 19:45,20:00,23217.5,23221.25,3.75,0.9109953150953176,UP,UP,Y
2025-08-21 20:00,20:15,23221.25,23211.25,-10.0,0.0019988810055637817,DOWN,DOWN,Y
2025-08-21 20:15,20:30,23211.25,23218.25,7.0,0.9871839933458737,UP,UP,Y
2025-08-21 20:30,20:45,23218.25,23221.75,3.5,0.8975775795153079,UP,UP,Y
2025-08-21 20:45,22:00,23221.75,23238.0,16.25,0.9999584507782654,UP,UP,Y
2025-08-21 22:00,22:15,23238.0,23229.75,-8.25,0.005902947340923838,DOWN,DOWN,Y
2025-08-21 22:15,22:30,23229.75,23248.25,18.5,0.9999897259982578,UP,UP,Y
2025-08-21 22:30,22:45,23248.25,23244.5,-3.75,0.08852363096803677,DOWN,DOWN,Y
2025-08-21 22:45,23:00,23244.5,23238.0,-6.5,0.01729996812135435,DOWN,DOWN,Y
2025-08-21 23:00,23:15,23238.0,23248.0,10.0,0.9979892194262635,UP,UP,Y
2025-08-21 23:15,23:30,23248.0,23237.75,-10.25,0.001711927936771707,DOWN,DOWN,Y
2025-08-21 23:30,23:45,23237.75,23248.25,10.5,0.9985251589692379,UP,UP,Y
2025-08-21 23:45,00:00,23248.25,23195.25,-53.0,5.062087082276722e-15,DOWN,DOWN,Y
2025-08-22 00:00,00:15,23195.25,23200.25,5.0,0.9569802274694472,UP,UP,Y
2025-08-22 00:15,00:30,23200.25,23216.75,16.5,0.9999644254698771,UP,UP,Y
2025-08-22 00:30,00:45,23216.75,23212.5,-4.25,0.06646482428057955,DOWN,DOWN,Y
2025-08-22 00:45,01:00,23212.5,23201.0,-11.5,0.000788416090124641,DOWN,DOWN,Y
2025-08-22 01:00,01:15,23201.0,23209.25,8.25,0.9940620500180908,UP,UP,Y
2025-08-22 01:15,01:30,23209.25,23206.75,-2.5,0.17429015187954286,DOWN,DOWN,Y
2025-08-22 01:30,01:45,23206.75,23207.0,0.25,0.5379968846138665,UP,UP,Y
2025-08-22 01:45,02:00,23207.0,23225.75,18.75,0.9999912034178884,UP,UP,Y
2025-08-22 02:00,02:15,23225.75,23224.25,-1.5,0.282012113763615,DOWN,DOWN,Y
2025-08-22 02:15,02:30,23224.25,23228.75,4.5,0.9422209329698323,UP,UP,Y
2025-08-22 02:30,02:45,23228.75,23206.75,-22.0,1.1619628804675561e-06,DOWN,DOWN,Y
2025-08-22 02:45,03:00,23206.75,23195.25,-11.5,0.000788416090124641,DOWN,DOWN,Y
2025-08-22 03:00,03:15,23195.25,23200.0,4.75,0.9501152555158769,UP,UP,Y
2025-08-22 03:15,03:30,23200.0,23201.5,1.5,0.716782091675961,UP,UP,Y
2025-08-22 03:30,03:45,23201.5,23194.75,-6.75,0.014849121674357917,DOWN,DOWN,Y
2025-08-22 03:45,04:00,23194.75,23205.5,10.75,0.9987369777147279,UP,UP,Y
2025-08-22 04:00,04:15,23205.5,23203.5,-2.0,0.22356472244884038,DOWN,DOWN,Y
2025-08-22 04:15,04:30,23203.5,23209.0,5.5,0.9680970096733769,UP,UP,Y
2025-08-22 04:30,04:45,23209.0,23209.5,0.5,0.5762837043718536,UP,UP,Y
2025-08-22 04:45,05:00,23209.5,23197.75,-11.75,0.0006751160063001234,DOWN,DOWN,Y
2025-08-22 05:00,05:15,23197.75,23191.0,-6.75,0.014849121674357917,DOWN,DOWN,Y
2025-08-22 05:15,05:30,23191.0,23188.0,-3.0,0.1340015621211733,DOWN,DOWN,Y
2025-08-22 05:30,05:45,23188.0,23191.25,3.25,0.8823982001581379,UP,UP,Y
2025-08-22 05:45,06:00,23191.25,23178.5,-12.75,0.0003629182417387754,DOWN,DOWN,Y
2025-08-22 06:00,06:15,23178.5,23166.0,-12.5,0.0004238465403848623,DOWN,DOWN,Y
2025-08-22 06:15,06:30,23166.0,23090.25,-75.75,3.702839458328813e-21,DOWN,DOWN,Y
2025-08-22 06:30,06:45,23090.25,23139.5,49.25,0.9999999999999478,UP,UP,Y
2025-08-22 06:45,07:00,23139.5,23174.75,35.25,0.9999999996879811,UP,UP,Y
2025-08-22 07:00,07:15,23174.75,23179.0,4.25,0.9331652037617907,UP,UP,Y
2025-08-22 07:15,07:30,23179.0,23176.25,-2.75,0.15306298607266047,DOWN,DOWN,Y
2025-08-22 07:30,07:45,23176.25,23196.5,20.25,0.999996534560015,UP,UP,Y
2025-08-22 07:45,08:00,23196.5,23232.25,35.75,0.9999999997712672,UP,UP,Y
2025-08-22 08:00,08:15,23232.25,23233.75,1.5,0.716782091675961,UP,UP,Y
2025-08-22 08:15,08:30,23233.75,23248.25,14.5,0.999876828096782,UP,UP,Y
2025-08-22 08:30,08:45,23248.25,23253.0,4.75,0.9501152555158769,UP,UP,Y
2025-08-22 08:45,09:00,23253.0,23246.0,-7.0,0.012740979352507936,DOWN,DOWN,Y
2025-08-22 09:00,09:15,23246.0,23244.25,-1.75,0.2516639454448581,DOWN,DOWN,Y
2025-08-22 09:15,09:30,23244.25,23241.25,-3.0,0.1340015621211733,DOWN,DOWN,Y
2025-08-22 09:30,09:45,23241.25,23251.75,10.5,0.9985251589692379,UP,UP,Y
2025-08-22 09:45,10:00,23251.75,23268.75,17.0,0.9999739210161672,UP,UP,Y
2025-08-22 10:00,10:15,23268.75,23268.5,-0.25,0.4605251932138598,DOWN,DOWN,Y
2025-08-22 10:15,10:30,23268.5,23268.25,-0.25,0.4605251932138598,DOWN,DOWN,Y
2025-08-22 10:30,10:45,23268.25,23265.5,-2.75,0.15306298607266047,DOWN,DOWN,Y
2025-08-22 10:45,11:00,23265.5,23256.75,-8.75,0.004334121833845276,DOWN,DOWN,Y
2025-08-22 11:00,11:15,23256.75,23253.25,-3.5,0.10187695614052235,DOWN,DOWN,Y
2025-08-22 11:15,11:30,23253.25,23246.25,-7.0,0.012740979352507936,DOWN,DOWN,Y
2025-08-22 11:30,11:45,23246.25,23253.25,7.0,0.9871839933458737,UP,UP,Y
2025-08-22 11:45,12:00,23253.25,23255.25,2.0,0.7754012117850199,UP,UP,Y
2025-08-22 12:00,12:15,23255.25,23271.25,16.0,0.9999514726944124,UP,UP,Y
2025-08-22 12:15,12:30,23271.25,23255.5,-15.75,5.634121162940131e-05,DOWN,DOWN,Y
2025-08-22 12:30,12:45,23255.5,23242.75,-12.75,0.0003629182417387754,DOWN,DOWN,Y
2025-08-22 12:45,13:00,23242.75,23252.5,9.75,0.9976522905363945,UP,UP,Y
2025-08-22 13:00,13:15,23252.5,23265.0,12.5,0.9995736262466454,UP,UP,Y
2025-08-22 13:15,13:30,23265.0,23322.25,57.25,0.9999999999999996,UP,UP,Y
2025-08-22 13:30,13:45,23322.25,23268.5,-53.75,3.1772447070004928e-15,DOWN,DOWN,Y
2025-08-22 13:45,14:00,23268.5,23587.0,318.5,1.0,UP,UP,Y
2025-08-22 14:00,14:15,23587.0,23553.75,-33.25,1.074010561343109e-09,DOWN,DOWN,Y
2025-08-22 14:15,14:30,23553.75,23621.0,67.25,1.0,UP,UP,Y
2025-08-22 14:30,14:45,23621.0,23602.75,-18.25,1.1928403299884525e-05,DOWN,DOWN,Y
2025-08-22 14:45,15:00,23602.75,23622.0,19.25,0.999993551445876,UP,UP,Y
2025-08-22 15:00,15:15,23622.0,23621.25,-0.75,0.3849149423359715,DOWN,DOWN,Y
2025-08-22 15:15,15:30,23621.25,23616.0,-5.25,0.03685100913591787,DOWN,DOWN,Y
2025-08-22 15:30,15:45,23616.0,23569.0,-47.0,2.1016538555417602e-13,DOWN,DOWN,Y
2025-08-22 15:45,16:00,23569.0,23555.5,-13.5,0.00022781826577444755,DOWN,DOWN,Y
2025-08-22 16:00,16:15,23555.5,23533.5,-22.0,1.1619628804675561e-06,DOWN,DOWN,Y
2025-08-22 16:15,16:30,23533.5,23545.75,12.25,0.9995020500663914,UP,UP,Y
2025-08-22 16:30,16:45,23545.75,23528.5,-17.25,2.2196429387289443e-05,DOWN,DOWN,Y
2025-08-22 16:45,17:00,23528.5,23578.5,50.0,0.9999999999999671,UP,UP,Y
2025-08-22 17:00,17:15,23578.5,23616.0,37.5,0.9999999999228486,UP,UP,Y
2025-08-22 17:15,17:30,23616.0,23615.5,-0.5,0.4222647204010684,DOWN,DOWN,Y
2025-08-22 17:30,17:45,23615.5,23605.75,-9.75,0.0023338206518091357,DOWN,DOWN,Y
2025-08-22 17:45,18:00,23605.75,23603.5,-2.25,0.19777372076801888,DOWN,DOWN,Y
2025-08-22 18:00,18:15,23603.5,23594.75,-8.75,0.004334121833845276,DOWN,DOWN,Y
2025-08-22 18:15,18:30,23594.75,23595.25,0.5,0.5762837043718536,UP,UP,Y
2025-08-22 18:30,18:45,23595.25,23586.5,-8.75,0.004334121833845276,DOWN,DOWN,Y
2025-08-22 18:45,19:00,23586.5,23581.5,-5.0,0.04277558843832223,DOWN,DOWN,Y
2025-08-22 19:00,19:15,23581.5,23575.25,-6.25,0.020147054029288212,DOWN,DOWN,Y
2025-08-22 19:15,19:30,23575.25,23554.0,-21.25,1.8512748545404015e-06,DOWN,DOWN,Y
2025-08-22 19:30,19:45,23554.0,23565.0,11.0,0.9989184077062219,UP,UP,Y
2025-08-22 19:45,20:00,23565.0,23577.25,12.25,0.9995020500663914,UP,UP,Y
2025-08-22 20:00,20:15,23577.25,23577.75,0.5,0.5762837043718536,UP,UP,Y
2025-08-22 20:15,20:30,23577.75,23580.0,2.25,0.8012809745138142,UP,UP,Y
2025-08-22 20:30,20:45,23580.0,23582.75,2.75,0.846164434108926,UP,UP,Y
2025-08-22 20:45,22:00,23582.75,23562.0,-20.75,2.5253596723154366e-06,DOWN,DOWN,Y
2025-08-24 22:00,22:15,23562.0,23549.25,-12.75,0.0003629182417387754,DOWN,DOWN,Y
2025-08-24 22:15,22:30,23549.25,23561.75,12.5,0.9995736262466454,UP,UP,Y
