trade_id,time,timestamp,dir,entry_price,exit_price,pnl,held,peak,entry_tier,exit_reason,chain_idx,day
0,07:49,1760506140.0,long,24896.25,24891.75,-9.0,140,55.5,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_15
1,13:48,1760536020.0,short,24926.25,24908.25,36.0,1,36.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_15
2,17:05,1760545620.0,short,24978.25,24832.5,291.5,38,291.5,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_10_15
0,07:10,1760596260.0,short,24999.5,25008.5,-18.0,39,0.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_16
1,14:25,1760621520.0,short,25077.75,25100.5,-45.5,53,104.5,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_16
0,05:40,1760678640.0,short,24674.25,24633.75,81.0,16,104.0,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_10_17
1,08:25,1760685000.0,long,24540.25,24469.0,-142.5,75,0.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_17
2,11:17,1760699700.0,short,24702.5,24687.25,30.5,2,30.5,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_10_17
0,23:59,1760916360.0,long,25004.75,25012.25,15.0,33,15.0,MTF_BREAKOUT,end_of_day,0,2025_10_19
0,10:35,1760950260.0,long,25077.75,25092.25,29.0,104,41.0,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_10_20
1,18:56,1760986140.0,long,25317.75,25326.75,18.0,7,18.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_20
2,23:05,1760990460.0,long,25306.0,25329.25,46.5,184,53.5,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_10_20
3,23:30,1761002220.0,long,25331.25,25337.0,11.5,13,15.5,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_10_20
0,02:45,1761013920.0,short,25364.0,25348.0,32.0,13,32.0,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_10_21
