trade_id,time,timestamp,dir,entry_price,exit_price,pnl,held,peak,entry_tier,exit_reason,chain_idx,day
0,16:51,1735836540.0,long,21345.75,21355.5,19.5,2,19.5,KILL_SHOT_ACTIVE,kill_shot_peak,0,2025_01_02
0,08:23,1735804920.0,short,21388.75,21383.0,11.5,21,11.5,KILL_SHOT_CALM,ksc_cluster_short_reversal,0,2025_01_02
0,06:14,1735884720.0,long,21226.0,21231.0,10.0,2,10.0,KILL_SHOT_CALM,ksc_cluster_long_reversal,0,2025_01_03
1,11:53,1735905060.0,long,21242.25,21247.25,10.0,2,10.0,KILL_SHOT_CALM,ksc_cluster_long_reversal,0,2025_01_03
2,12:08,1735905660.0,long,21238.5,21233.75,-9.5,7,0.0,KILL_SHOT_CALM,ksc_milestone_bar7,0,2025_01_03
3,12:15,1735906380.0,short,21234.75,21226.75,16.0,2,16.0,KILL_SHOT_CALM,ksc_cluster_short_reversal,0,2025_01_03
4,13:54,1735912380.0,long,21236.75,21242.25,11.0,1,11.0,KILL_SHOT_CALM,ksc_cluster_long_reversal,0,2025_01_03
0,12:13,1736165340.0,short,21724.5,21723.5,2.0,4,21.0,KILL_SHOT_ACTIVE,ksi_cluster_short_extension,0,2025_01_06
1,18:17,1736186520.0,short,21768.0,21763.0,10.0,15,10.0,KILL_SHOT_ACTIVE,kill_shot_peak,0,2025_01_06
0,06:24,1736143680.0,long,21533.25,21541.5,16.5,16,16.5,KILL_SHOT_CALM,ksc_cluster_long_reversal,0,2025_01_06
1,10:44,1736160060.0,short,21681.75,21674.0,15.5,3,15.5,KILL_SHOT_CALM,kill_shot_peak,0,2025_01_06
0,10:57,1736419380.0,long,21323.5,21327.0,7.0,14,7.0,KILL_SHOT_CALM,kill_shot_calm_inverse,0,2025_01_09
1,13:40,1736429760.0,short,21332.5,21326.0,13.0,4,13.0,KILL_SHOT_CALM,ksc_cluster_short_reversal,0,2025_01_09
0,03:00,1736823120.0,short,21038.25,21032.75,11.0,8,11.0,KILL_SHOT_CALM,kill_shot_peak,0,2025_01_14
0,13:35,1736947860.0,long,21194.0,21275.75,163.5,4,181.5,KILL_SHOT_ACTIVE,ksi_cluster_long_extension,0,2025_01_15
1,17:04,1736960580.0,long,21283.0,21289.5,13.0,1,13.0,KILL_SHOT_ACTIVE,kill_shot_peak,0,2025_01_15
0,01:39,1736904720.0,long,20951.5,20948.5,-6.0,7,0.0,KILL_SHOT_CALM,ksc_milestone_bar7,0,2025_01_15
1,08:03,1736928060.0,long,20913.75,20921.5,15.5,2,15.5,KILL_SHOT_CALM,ksc_cluster_long_reversal,0,2025_01_15
0,03:13,1736996760.0,short,21403.75,21412.25,-17.0,7,0.0,KILL_SHOT_CALM,ksc_milestone_bar7,0,2025_01_16
1,05:35,1737005640.0,short,21389.5,21377.25,24.5,1,24.5,KILL_SHOT_CALM,ksc_cluster_short_reversal,0,2025_01_16
2,09:09,1737018120.0,long,21523.75,21520.75,-6.0,7,0.0,KILL_SHOT_CALM,ksc_milestone_bar7,0,2025_01_16
0,10:08,1737108240.0,long,21328.75,21338.75,20.0,4,20.0,KILL_SHOT_CALM,ksc_cluster_long_reversal,0,2025_01_17
1,13:08,1737118860.0,short,21361.75,21391.25,-59.0,7,0.0,KILL_SHOT_CALM,ksc_milestone_bar7,0,2025_01_17
2,19:57,1737143640.0,long,21618.5,21623.75,10.5,3,10.5,KILL_SHOT_CALM,ksc_cluster_long_reversal,0,2025_01_17
0,17:36,1737393660.0,long,21702.25,21692.75,-19.0,15,4.5,KILL_SHOT_ACTIVE,kill_shot_no_progress,0,2025_01_20
0,06:12,1737353280.0,long,21566.5,21571.75,10.5,4,10.5,KILL_SHOT_CALM,ksc_cluster_long_reversal,0,2025_01_20
1,10:56,1737370140.0,short,21631.5,21629.0,5.0,7,7.5,KILL_SHOT_CALM,kill_shot_calm_inverse,0,2025_01_20
2,11:03,1737370560.0,long,21629.0,21623.5,-11.0,7,0.5,KILL_SHOT_CALM,ksc_milestone_bar7,0,2025_01_20
3,13:04,1737378060.0,long,21561.75,21569.5,15.5,3,15.5,KILL_SHOT_CALM,ksc_cluster_long_reversal,0,2025_01_20
0,03:13,1737429120.0,short,21624.0,21618.75,10.5,1,10.5,KILL_SHOT_CALM,ksc_cluster_short_reversal,0,2025_01_21
