trade_id,time,timestamp,dir,entry_price,exit_price,pnl,held,peak,entry_tier,exit_reason,chain_idx,day
0,06:17,1739340120.0,long,21779.25,21781.0,3.5,15,3.5,KILL_SHOT_INVERSE,kill_shot_no_progress,0,2025_02_12
1,10:29,1739355720.0,long,21775.0,21780.5,11.0,7,11.0,KILL_SHOT_INVERSE,ksi_cluster_long_extension,0,2025_02_12
2,17:37,1739381580.0,short,21773.75,21765.5,16.5,4,16.5,KILL_SHOT_INVERSE,kill_shot_peak,0,2025_02_12
3,21:39,1739395980.0,long,21830.75,21835.75,10.0,6,10.0,KILL_SHOT_INVERSE,kill_shot_peak,0,2025_02_12
0,04:10,1739419320.0,short,21915.0,21921.5,-13.0,8,3.0,KILL_SHOT,kill_shot_inverse,0,2025_02_13
0,04:06,1739419260.0,long,21917.0,21920.75,7.5,5,7.5,KILL_SHOT_INVERSE,ksi_cluster_long_extension,0,2025_02_13
1,05:59,1739425440.0,short,21900.75,21899.5,2.5,15,2.5,KILL_SHOT_INVERSE,kill_shot_no_progress,0,2025_02_13
2,06:10,1739426880.0,long,21906.0,21908.5,5.0,2,10.0,KILL_SHOT_INVERSE,ksi_cluster_long_extension,0,2025_02_13
0,14:39,1739543820.0,long,22105.5,22103.25,-4.5,2,14.5,KILL_SHOT,kill_shot_inverse,0,2025_02_14
0,04:47,1739507520.0,short,22139.25,22144.25,-10.0,15,1.5,KILL_SHOT_INVERSE,kill_shot_no_progress,0,2025_02_14
1,14:39,1739543760.0,short,22102.75,22103.25,-1.0,3,0.0,KILL_SHOT_INVERSE,kill_shot_inverse_inverse,0,2025_02_14
0,02:13,1739758080.0,long,22245.75,22254.5,17.5,5,17.5,KILL_SHOT,kill_shot_peak,0,2025_02_17
1,10:44,1739788140.0,short,22244.0,22253.75,-19.5,15,0.0,KILL_SHOT,kill_shot_no_progress,0,2025_02_17
0,02:21,1739757960.0,short,22244.0,22258.5,-29.0,15,0.5,KILL_SHOT_INVERSE,kill_shot_no_progress,0,2025_02_17
1,10:44,1739788080.0,long,22245.0,22253.75,17.5,16,17.5,KILL_SHOT_INVERSE,kill_shot_peak,0,2025_02_17
0,07:31,1739862960.0,long,22313.75,22301.25,-25.0,15,1.0,KILL_SHOT,kill_shot_no_progress,0,2025_02_18
0,07:30,1739862840.0,short,22312.75,22301.0,23.5,16,23.5,KILL_SHOT_INVERSE,kill_shot_peak,0,2025_02_18
0,05:27,1739941920.0,short,22261.75,22262.0,-0.5,15,2.5,KILL_SHOT_INVERSE,kill_shot_no_progress,0,2025_02_19
1,16:47,1739983320.0,long,22228.75,22238.25,19.0,5,19.0,KILL_SHOT_INVERSE,kill_shot_peak,0,2025_02_19
0,03:40,1740022500.0,short,22187.5,22188.75,-2.5,5,3.0,KILL_SHOT,kill_shot_inverse,0,2025_02_20
1,12:43,1740054960.0,short,22194.75,22206.5,-23.5,7,0.0,KILL_SHOT,kill_shot_inverse,0,2025_02_20
0,03:35,1740022200.0,long,22182.0,22187.5,11.0,5,14.5,KILL_SHOT_INVERSE,ksi_cluster_long_extension,0,2025_02_20
1,12:41,1740054840.0,long,22200.0,22203.75,7.5,7,7.5,KILL_SHOT_INVERSE,ksi_cluster_long_extension,0,2025_02_20
0,03:02,1740106200.0,short,22153.5,22148.5,10.0,12,10.0,KILL_SHOT,kill_shot_peak,0,2025_02_21
