leaf_id,n_trades,wr,ev,total_pnl,avg_pnl,max_dd,pnl_dd_ratio,val_wr,val_ev,tradeable,prediction,long_pct
5,33,0.2727272727272727,-15.045454545454549,-496.5,-15.045454545454545,-622.5,-0.7963111467522053,0.225,-66.61875,False,SKIP,96.96969696969697
7,31,0.1935483870967742,-44.274193548387096,-1372.5,-44.274193548387096,-1373.5,-0.9985449254274281,0.37083333333333335,-6.15,False,SKIP,100.0
9,20,0.05,-43.675,-873.5,-43.675,-833.5,-1.0467345715997602,0.24594155844155843,-25.767207792207795,False,SKIP,100.0
10,31,0.0,-60.74193548387097,-1883.0,-60.74193548387097,-1804.5,-1.0429243976737745,0.20502645502645503,-29.25462962962963,False,SKIP,100.0
11,36,0.3611111111111111,-35.847222222222214,-1290.5,-35.84722222222222,-1225.5,-1.0521810028536487,0.1,-81.21428571428572,False,SKIP,100.0
15,20,0.2,-29.500000000000004,-590.0,-29.5,-612.5,-0.9616951915240424,0.3333333333333333,-16.333333333333336,False,SKIP,100.0
16,22,0.0,-43.70454545454545,-961.5,-43.70454545454545,-899.0,-1.0683333333333334,0.3833333333333333,-10.433333333333334,False,SKIP,100.0
17,21,0.42857142857142855,7.666666666666664,161.0,7.666666666666667,-259.5,0.6180422264875239,0.2619047619047619,-31.264880952380953,False,SKIP,90.47619047619048
19,21,0.7619047619047619,8.928571428571423,187.5,8.928571428571429,-144.0,1.293103448275862,0.4666666666666667,-10.250000000000002,False,SKIP,100.0
21,30,0.23333333333333334,-3.1333333333333293,-94.0,-3.1333333333333333,-349.0,-0.26857142857142857,0.5416666666666666,5.624999999999998,False,SKIP,93.33333333333333
22,36,0.5833333333333334,-7.09722222222222,-255.5,-7.097222222222222,-334.5,-0.7615499254843517,0.8375,47.78125,False,SKIP,88.88888888888889
26,21,0.6666666666666666,22.64285714285714,475.5,22.642857142857142,-100.5,4.684729064039409,0.6666666666666666,8.680555555555554,True,TRADE,100.0
28,26,1.0,33.75,877.5,33.75,0.0,877.5,0.38666666666666666,-0.8683333333333338,False,SKIP,100.0
29,20,0.9,24.775000000000002,495.5,24.775,-18.0,26.07894736842105,0.5,-2.749999999999999,False,SKIP,100.0
31,26,0.38461538461538464,-1.6538461538461533,-43.0,-1.6538461538461537,-268.5,-0.15955473098330242,0.5875,0.00833333333333286,False,SKIP,92.3076923076923
32,24,0.8333333333333334,7.333333333333334,176.0,7.333333333333333,-36.5,4.693333333333333,0.5594771241830064,5.442701525054467,True,TRADE,95.83333333333334
38,129,0.2713178294573643,-10.306201550387597,-1329.5,-10.306201550387597,-1391.5,-0.9547576301615799,0.5357142857142857,-0.8125000000000009,False,SKIP,97.67441860465115
39,219,0.4840182648401826,-0.8652968036529689,-189.5,-0.865296803652968,-366.0,-0.5163487738419619,0.5121212121212121,-10.248484848484848,False,SKIP,51.141552511415526
41,36,0.05555555555555555,-11.902777777777777,-428.5,-11.902777777777779,-418.0,-1.022673031026253,0.5343915343915344,7.473544973544974,False,SKIP,0.0
42,21,0.3333333333333333,-19.02380952380953,-399.5,-19.023809523809526,-416.5,-0.9568862275449102,0.3333333333333333,-17.875000000000004,False,SKIP,0.0
44,35,0.3142857142857143,-9.557142857142857,-334.5,-9.557142857142857,-359.5,-0.9278779472954231,0.2857142857142857,-13.0,False,SKIP,40.0
46,105,0.7047619047619048,11.857142857142861,1245.0,11.857142857142858,-143.5,8.615916955017301,0.2777777777777778,-24.611111111111114,False,SKIP,42.857142857142854
47,28,0.35714285714285715,-18.69642857142857,-523.5,-18.696428571428573,-569.0,-0.9184210526315789,0.6000000000000001,2.4125000000000005,False,SKIP,7.142857142857142
50,34,0.23529411764705882,-5.941176470588234,-202.0,-5.9411764705882355,-199.0,-1.01,0.8,8.454761904761902,False,SKIP,23.52941176470588
51,22,0.5909090909090909,2.0454545454545454,45.0,2.0454545454545454,-40.5,1.0843373493975903,0.6666666666666666,0.2499999999999991,True,TRADE,22.727272727272727
53,24,0.4166666666666667,-1.9166666666666643,-46.0,-1.9166666666666667,-147.0,-0.3108108108108108,0.5054487179487179,-11.04134615384615,False,SKIP,4.166666666666666
55,60,0.0,-43.141666666666666,-2588.5,-43.141666666666666,-2397.0,-1.079441201000834,0.75,7.8125,False,SKIP,0.0
56,20,0.2,-31.225000000000005,-624.5,-31.225,-525.0,-1.1872623574144487,0.25,-60.642857142857146,False,SKIP,0.0
59,21,0.9523809523809523,9.428571428571427,198.0,9.428571428571429,-16.5,11.314285714285715,0.27682926829268295,-15.66768292682927,False,SKIP,57.14285714285714
60,38,0.6842105263157895,3.7105263157894735,141.0,3.710526315789474,-40.0,3.4390243902439024,0.5416666666666667,-0.8458333333333314,False,SKIP,63.1578947368421
62,27,0.2962962962962963,-19.25925925925926,-520.0,-19.25925925925926,-614.0,-0.8455284552845529,0.44810927869398637,-7.596701649175412,False,SKIP,0.0
63,24,0.6666666666666666,-1.0000000000000018,-24.0,-1.0,-249.0,-0.096,0.8346153846153846,15.646153846153847,False,SKIP,0.0
71,23,0.7391304347826086,7.260869565217389,167.0,7.260869565217392,-78.5,2.10062893081761,0.43771929824561406,-3.7328947368421055,False,SKIP,100.0
72,75,0.36,-16.946666666666673,-1271.0,-16.946666666666665,-1510.0,-0.8411647915287889,0.6595170454545455,9.32315340909091,False,SKIP,100.0
74,125,0.656,2.524000000000001,315.5,2.524,-225.5,1.3929359823399559,0.5666666666666667,3.3916666666666657,True,TRADE,99.2
75,22,1.0,18.181818181818183,400.0,18.181818181818183,0.0,400.0,0.6714285714285714,9.60639880952381,True,TRADE,100.0
78,159,0.389937106918239,-19.710691823899367,-3134.0,-19.71069182389937,-3020.5,-1.0372331623365878,0.6682539682539682,17.19047619047619,False,SKIP,100.0
79,76,0.7631578947368421,36.91447368421053,2805.5,36.91447368421053,-76.5,36.2,0.6964285714285714,4.782898970398968,True,TRADE,100.0
81,176,0.48295454545454547,-1.389204545454545,-244.5,-1.3892045454545454,-543.0,-0.4494485294117647,0.6666666666666666,34.666666666666664,False,SKIP,100.0
82,522,0.32567049808429116,-12.092911877394636,-6312.5,-12.092911877394636,-6188.5,-1.0198723644882461,0.6912878787878788,6.761363636363637,False,SKIP,99.80842911877394
86,23,0.5217391304347826,-26.43478260869566,-608.0,-26.434782608695652,-1074.5,-0.5653184565318456,0.655936986863711,14.03660714285714,False,SKIP,100.0
87,280,0.8357142857142857,12.673214285714288,3548.5,12.673214285714286,-75.0,46.69078947368421,0.487037037037037,-0.7601851851851867,False,SKIP,100.0
89,134,0.7761194029850746,14.611940298507465,1958.0,14.611940298507463,-239.5,8.141372141372141,0.8753623188405797,17.229710144927537,True,TRADE,100.0
90,178,0.5842696629213483,0.1404494382022472,25.0,0.1404494382022472,-257.0,0.09689922480620156,0.6517094017094017,5.199786324786325,True,TRADE,100.0
93,201,0.3781094527363184,-2.791044776119401,-561.0,-2.791044776119403,-609.5,-0.918918918918919,0.45454545454545453,1.618181818181819,False,SKIP,100.0
94,307,0.5472312703583062,-0.08957654723127018,-27.5,-0.08957654723127036,-310.0,-0.08842443729903537,0.5642857142857143,6.685714285714285,False,SKIP,100.0
96,31,0.41935483870967744,-4.193548387096772,-130.0,-4.193548387096774,-118.0,-1.0924369747899159,0.5733082706766919,7.197556390977443,False,SKIP,100.0
97,154,0.7012987012987013,9.048701298701301,1393.5,9.0487012987013,-196.5,7.055696202531646,0.5499999999999999,-2.24047619047619,False,SKIP,100.0
100,20,0.95,28.049999999999997,561.0,28.05,-39.5,13.851851851851851,0.8888888888888888,17.72222222222222,True,TRADE,20.0
101,62,1.0,45.63709677419355,2829.5,45.63709677419355,0.0,2829.5,0.6997493734335839,16.306516290726815,True,TRADE,0.0
102,25,0.84,19.839999999999996,496.0,19.84,-85.0,5.767441860465116,0.6351790935672514,6.1796966374269005,True,TRADE,0.0
107,34,0.6176470588235294,-2.6617647058823515,-90.5,-2.661764705882353,-258.0,-0.34942084942084944,0.575,-8.399999999999999,False,SKIP,73.52941176470588
109,86,0.4883720930232558,-3.0348837209302335,-261.0,-3.0348837209302326,-412.0,-0.6319612590799032,0.5555555555555556,0.4027777777777741,False,SKIP,44.18604651162791
110,113,0.26548672566371684,-10.783185840707965,-1218.5,-10.783185840707965,-1255.0,-0.9701433121019108,0.5,4.0625,False,SKIP,44.24778761061947
112,25,0.44,-2.7200000000000006,-68.0,-2.72,-90.0,-0.7472527472527473,0.6366758241758242,0.42719780219780223,False,SKIP,32.0
113,38,0.7894736842105263,7.473684210526317,284.0,7.473684210526316,-111.5,2.5244444444444443,0.717948717948718,2.8653846153846145,True,TRADE,39.473684210526315
117,40,0.675,5.187500000000002,207.5,5.1875,-89.5,2.292817679558011,0.6086956521739131,0.8043478260869579,True,TRADE,32.5
118,83,0.39759036144578314,-3.1385542168674685,-260.5,-3.13855421686747,-239.0,-1.0854166666666667,0.6869047619047619,10.702976190476189,False,SKIP,40.963855421686745
120,23,0.9130434782608695,11.021739130434781,253.5,11.021739130434783,-38.5,6.417721518987341,0.6631578947368422,22.294736842105266,True,TRADE,73.91304347826086
121,24,0.5416666666666666,-1.7916666666666679,-43.0,-1.7916666666666667,-37.5,-1.1168831168831168,0.5641025641025641,1.5128205128205137,False,SKIP,12.5
124,51,0.8235294117647058,8.72549019607843,445.0,8.72549019607843,-29.5,14.59016393442623,0.875,23.8125,True,TRADE,39.21568627450981
125,63,0.5714285714285714,2.825396825396825,178.0,2.8253968253968256,-146.5,1.2067796610169492,0.8380952380952381,14.21904761904762,True,TRADE,33.33333333333333
127,20,0.75,12.524999999999999,250.5,12.525,-67.5,3.656934306569343,0.638095238095238,6.188095238095239,True,TRADE,45.0
128,26,1.0,10.75,279.5,10.75,0.0,279.5,0.625,7.0625,True,TRADE,42.30769230769231
133,20,0.45,-3.9750000000000005,-79.5,-3.975,-36.5,-2.12,0.786946386946387,10.76486013986014,False,SKIP,100.0
134,132,0.7727272727272727,5.784090909090909,763.5,5.784090909090909,-135.5,5.593406593406593,0.7052669552669553,0.3228715728715728,True,TRADE,100.0
136,29,0.8275862068965517,7.810344827586206,226.5,7.810344827586207,-37.5,5.883116883116883,0.7727272727272727,7.886363636363636,True,TRADE,3.4482758620689653
137,156,0.532051282051282,-5.772435897435897,-900.5,-5.772435897435898,-1030.5,-0.8730004847309744,0.7878787878787878,13.222121212121213,False,SKIP,14.743589743589745
