leaf_id,n_trades,actual_total,actual_avg,same_best_total,counter_best_total,optimal_total,avg_regret,total_regret,dominant_action,dominant_pct,avg_same_best_bar,avg_counter_best_bar
137,156,-900.5,-5.772435897435898,4132.5,5058.0,8506.5,60.30128205128205,9407.0,same_extended,46.15384615384615,16.576923076923077,16.942307692307693
195,98,-357.5,-3.6479591836734695,4590.5,5769.0,9046.0,95.95408163265306,9403.5,counter_extended,46.93877551020408,17.887755102040817,17.622448979591837
46,105,1245.0,11.857142857142858,7162.0,4390.0,9837.0,81.82857142857142,8592.0,same_extended,48.57142857142857,14.18095238095238,14.923809523809524
74,125,315.5,2.524,5096.5,5360.5,8862.5,68.376,8547.0,same_extended,48.8,17.096,15.424
79,76,2805.5,36.91447368421053,8898.5,3709.0,11149.0,109.78289473684211,8343.5,same_extended,64.47368421052632,19.30263157894737,13.776315789473685
38,129,-1329.5,-10.306201550387597,2762.5,4492.0,6700.0,62.24418604651163,8029.5,counter_extended,48.837209302325576,18.503875968992247,15.13953488372093
207,90,-1116.5,-12.405555555555555,2451.5,4724.5,6864.0,88.67222222222222,7980.5,counter_extended,64.44444444444444,17.544444444444444,16.488888888888887
110,113,-1218.5,-10.783185840707965,2837.0,4562.5,6527.5,68.54867256637168,7746.0,counter_extended,52.21238938053098,18.336283185840706,17.27433628318584
192,87,1045.5,12.017241379310345,6149.0,3430.5,8242.0,82.7183908045977,7196.5,same_extended,57.47126436781609,17.39080459770115,16.586206896551722
209,87,916.0,10.528735632183908,5490.0,3583.5,7907.0,80.35632183908046,6991.0,counter_extended,49.42528735632184,14.436781609195402,17.93103448275862
134,132,763.5,5.784090909090909,4967.5,3121.0,7703.0,52.571969696969695,6939.5,same_extended,53.78787878787878,16.992424242424242,15.015151515151516
10,31,-1883.0,-60.74193548387097,311.0,4602.0,4961.0,220.7741935483871,6844.0,counter_extended,64.51612903225806,15.709677419354838,18.70967741935484
11,36,-1290.5,-35.84722222222222,390.5,5012.5,5261.0,181.98611111111111,6551.5,counter_extended,77.77777777777779,15.61111111111111,17.75
199,23,170.5,7.413043478260869,2906.5,3764.0,6604.0,279.7173913043478,6433.5,same_extended,69.56521739130434,16.52173913043478,15.434782608695652
185,93,-216.0,-2.3225806451612905,3919.0,2813.0,5946.0,66.25806451612904,6162.0,same_extended,52.68817204301075,16.913978494623656,18.150537634408604
200,25,-691.0,-27.64,1657.5,4446.5,5387.0,243.12,6078.0,counter_extended,56.00000000000001,14.68,15.52
162,38,1177.0,30.973684210526315,6219.0,1462.5,7084.5,155.46052631578948,5907.5,same_extended,73.68421052631578,17.63157894736842,13.81578947368421
7,31,-1372.5,-44.274193548387096,-74.5,4225.0,4420.5,186.8709677419355,5793.0,counter_extended,70.96774193548387,17.29032258064516,16.06451612903226
187,69,687.5,9.96376811594203,4612.5,2363.0,6144.5,79.08695652173913,5457.0,same_extended,47.82608695652174,13.594202898550725,16.492753623188406
101,62,2829.5,45.63709677419355,7506.5,585.5,8020.5,83.7258064516129,5191.0,same_extended,74.19354838709677,15.951612903225806,15.516129032258064
174,37,1766.0,47.729729729729726,5945.5,1681.0,6825.5,136.74324324324326,5059.5,same_extended,62.16216216216216,16.675675675675677,16.83783783783784
86,23,-608.0,-26.434782608695652,1757.5,1751.5,4442.0,219.56521739130434,5050.0,same_extended,47.82608695652174,16.73913043478261,10.608695652173912
109,86,-261.0,-3.0348837209302326,2518.5,2665.0,4568.5,56.156976744186046,4829.5,counter_extended,43.02325581395349,16.38372093023256,15.453488372093023
5,33,-496.5,-15.045454545454545,1781.5,2553.5,4168.0,141.34848484848484,4664.5,counter_extended,57.57575757575758,16.060606060606062,14.242424242424242
22,36,-255.5,-7.097222222222222,1506.5,3011.0,4259.5,125.41666666666667,4515.0,counter_extended,52.77777777777778,16.97222222222222,18.0
188,32,-307.5,-9.609375,1386.5,3076.0,4107.5,137.96875,4415.0,counter_extended,65.625,14.4375,16.1875
47,28,-523.5,-18.696428571428573,2234.5,1813.0,3891.5,157.67857142857142,4415.0,same_extended,50.0,20.25,13.0
16,22,-961.5,-43.70454545454545,581.0,2945.0,3225.5,190.3181818181818,4187.0,counter_extended,63.63636363636363,19.318181818181817,16.363636363636363
125,63,178.0,2.8253968253968256,2566.5,1947.5,4145.0,62.96825396825397,3967.0,counter_extended,52.38095238095239,16.841269841269842,20.396825396825395
163,32,-152.5,-4.765625,2462.0,2496.0,3745.5,121.8125,3898.0,same_extended,50.0,16.40625,20.09375
71,23,167.0,7.260869565217392,2371.5,2129.0,3976.5,165.6304347826087,3809.5,same_extended,52.17391304347826,15.434782608695652,15.26086956521739
170,25,339.0,13.56,3713.0,470.5,4045.0,148.24,3706.0,same_extended,72.0,23.04,12.6
21,30,-94.0,-3.1333333333333333,2096.0,2079.0,3593.0,122.9,3687.0,same_extended,50.0,19.266666666666666,12.4
118,83,-260.5,-3.13855421686747,1529.5,2342.0,3419.0,44.33132530120482,3679.5,counter_extended,44.57831325301205,14.25301204819277,17.927710843373493
107,34,-90.5,-2.661764705882353,1085.5,2638.5,3511.5,105.94117647058823,3602.0,counter_extended,64.70588235294117,7.9411764705882355,21.11764705882353
165,29,139.0,4.793103448275862,2455.0,1504.5,3645.5,120.91379310344827,3506.5,same_extended,62.06896551724138,16.379310344827587,16.275862068965516
171,32,543.0,16.96875,3106.0,1626.0,4044.5,109.421875,3501.5,same_extended,65.625,16.3125,17.96875
9,20,-873.5,-43.675,247.0,2253.5,2515.0,169.425,3388.5,counter_extended,65.0,18.45,14.45
15,20,-590.0,-29.5,641.0,2212.0,2762.0,167.6,3352.0,counter_extended,50.0,17.2,14.5
166,25,-276.0,-11.04,1702.5,1393.0,2899.5,127.02,3175.5,same_extended,56.00000000000001,16.52,14.92
19,21,187.5,8.928571428571429,2009.0,1972.0,3266.5,146.61904761904762,3079.0,same_extended,42.857142857142854,19.714285714285715,19.571428571428573
28,26,877.5,33.75,3556.5,164.0,3942.0,117.86538461538461,3064.5,same_extended,69.23076923076923,22.153846153846153,11.5
53,24,-46.0,-1.9166666666666667,1048.5,2149.5,2973.0,125.79166666666667,3019.0,counter_extended,62.5,13.416666666666666,20.083333333333332
124,51,445.0,8.72549019607843,2783.5,1128.5,3396.5,57.872549019607845,2951.5,same_extended,56.86274509803921,16.784313725490197,16.705882352941178
62,27,-520.0,-19.25925925925926,863.0,1834.0,2415.0,108.70370370370371,2935.0,counter_extended,55.55555555555556,12.777777777777779,19.51851851851852
175,20,825.0,41.25,3078.5,1406.0,3698.0,143.65,2873.0,same_extended,60.0,15.55,22.3
172,23,33.0,1.434782608695652,1884.0,964.5,2893.0,124.34782608695652,2860.0,same_extended,52.17391304347826,18.0,13.869565217391305
154,54,1243.0,23.01851851851852,3392.5,956.5,4100.5,52.916666666666664,2857.5,same_extended,62.96296296296296,15.314814814814815,15.75925925925926
44,35,-334.5,-9.557142857142857,785.5,1879.5,2434.0,79.1,2768.5,counter_extended,51.42857142857142,14.657142857142857,17.771428571428572
178,35,1513.0,43.22857142857143,3827.5,590.0,4166.5,75.81428571428572,2653.5,same_extended,74.28571428571429,17.0,14.82857142857143
56,20,-624.5,-31.225,419.0,1721.0,1941.5,128.3,2566.0,counter_extended,60.0,13.3,16.6
26,21,475.5,22.642857142857142,2433.5,520.5,3029.0,121.5952380952381,2553.5,same_extended,66.66666666666666,17.19047619047619,11.619047619047619
142,44,-576.0,-13.090909090909092,684.0,1456.0,1928.0,56.90909090909091,2504.0,counter_extended,52.27272727272727,17.363636363636363,17.09090909090909
141,48,-38.5,-0.8020833333333334,1200.0,1598.0,2447.0,51.78125,2485.5,counter_extended,50.0,16.083333333333332,17.0625
63,24,-24.0,-1.0,1307.5,1435.5,2451.0,103.125,2475.0,same_extended,50.0,16.375,11.958333333333334
194,29,215.5,7.431034482758621,1698.5,1342.0,2600.5,82.24137931034483,2385.0,same_extended,51.724137931034484,16.24137931034483,16.862068965517242
113,38,284.0,7.473684210526316,1969.5,762.0,2655.0,62.39473684210526,2371.0,same_extended,57.89473684210527,15.18421052631579,16.92105263157895
17,21,161.0,7.666666666666667,1258.0,1343.0,2474.5,110.16666666666667,2313.5,counter_extended,52.38095238095239,20.0,14.095238095238095
31,26,-43.0,-1.6538461538461537,818.0,1353.0,2066.5,81.13461538461539,2109.5,counter_extended,57.692307692307686,13.076923076923077,17.576923076923077
96,31,-130.0,-4.193548387096774,780.0,1384.0,1939.0,66.74193548387096,2069.0,counter_extended,54.83870967741935,18.225806451612904,16.677419354838708
41,36,-428.5,-11.902777777777779,619.0,1159.5,1587.0,55.986111111111114,2015.5,counter_extended,61.111111111111114,18.88888888888889,15.194444444444445
50,34,-202.0,-5.9411764705882355,731.5,1110.5,1734.5,56.955882352941174,1936.5,counter_extended,52.94117647058824,17.91176470588235,14.911764705882353
117,40,207.5,5.1875,1443.5,842.0,2086.5,46.975,1879.0,same_extended,47.5,13.975,17.45
102,25,496.0,19.84,1933.0,585.5,2368.0,74.88,1872.0,same_extended,72.0,17.48,14.4
