p10,p25,p50,p75,p90,predicted_dir,actual_dir,actual_signed_mfe,consensus,ci_width
-149.0,-112.25,-31.25,59.75,132.70000000000002,SHORT,SHORT,-59.25,0.6,172.0
-146.45,-90.25,-41.75,49.75,111.80000000000004,SHORT,LONG,156.5,0.6,140.0
-174.04999999999998,-123.5,-65.5,65.25,146.3,SHORT,LONG,257.75,0.6444444444444444,188.75
-209.75,-122.0,-52.0,37.5,162.30000000000007,SHORT,LONG,102.75,0.6222222222222222,159.5
-108.65,-78.0,-6.5,62.25,118.70000000000002,SHORT,LONG,100.25,0.5333333333333333,140.25
-150.0,-85.75,-4.0,62.75,134.50000000000003,SHORT,SHORT,-17.25,0.5111111111111111,148.5
-101.64999999999999,-31.25,37.5,122.5,150.20000000000002,LONG,LONG,97.75,0.6222222222222222,153.75
-149.7,-72.0,40.25,97.25,158.10000000000002,LONG,LONG,160.75,0.5555555555555556,169.25
-143.29999999999998,-72.75,-0.25,91.25,158.10000000000002,SHORT,LONG,176.75,0.5111111111111111,164.0
-118.5,-85.75,-11.0,88.0,158.10000000000002,SHORT,LONG,117.75,0.5333333333333333,173.75
-147.5,-60.75,33.5,114.5,158.10000000000002,LONG,LONG,143.0,0.5333333333333333,175.25
-182.7,-86.0,7.5,64.75,146.70000000000002,LONG,LONG,146.5,0.5111111111111111,150.75
-131.75,-67.0,-0.25,97.25,158.10000000000002,SHORT,LONG,69.0,0.5111111111111111,164.25
-131.75,-62.75,7.5,62.75,134.50000000000003,LONG,LONG,35.5,0.5333333333333333,125.5
-99.94999999999999,-31.25,20.0,97.25,158.10000000000002,LONG,LONG,15.0,0.5777777777777777,128.5
-182.7,-72.0,-0.25,64.75,146.70000000000002,SHORT,LONG,27.5,0.5111111111111111,136.75
-115.69999999999999,-59.0,6.25,88.0,153.30000000000004,LONG,LONG,16.5,0.5111111111111111,147.0
-170.6,-41.75,7.5,53.5,114.50000000000003,LONG,SHORT,-71.0,0.5333333333333333,95.25
-120.35,-67.25,-3.75,64.75,101.35000000000001,SHORT,SHORT,-107.0,0.5111111111111111,132.0
-76.55,-20.5,7.5,62.75,101.35000000000001,LONG,SHORT,-123.75,0.5333333333333333,83.25
-117.0,-45.25,20.0,74.75,120.30000000000001,LONG,LONG,178.75,0.6222222222222222,120.0
-141.5,-71.75,-11.0,91.25,175.70000000000005,SHORT,LONG,112.0,0.5333333333333333,163.0
-108.15,-67.25,-4.5,59.75,134.50000000000003,SHORT,LONG,96.25,0.5555555555555556,127.0
-171.6,-21.25,21.0,88.0,125.35000000000001,LONG,LONG,98.25,0.5555555555555556,109.25
-84.1,-13.0,33.0,103.5,142.70000000000002,LONG,LONG,141.25,0.6222222222222222,116.5
-176.85,-45.75,15.0,75.0,116.40000000000002,LONG,LONG,230.25,0.5333333333333333,120.75
-134.45,-39.25,26.5,76.0,134.75,LONG,LONG,31.75,0.6,115.25
-84.3,-33.5,15.0,59.75,108.35000000000001,LONG,LONG,104.75,0.5777777777777777,93.25
-137.75,-33.5,26.25,83.5,125.35000000000001,LONG,LONG,107.25,0.6,117.0
-124.99999999999999,-21.25,15.0,75.0,116.40000000000002,LONG,LONG,65.0,0.5555555555555556,96.25
-82.55,-31.25,18.0,68.5,134.50000000000003,LONG,LONG,81.75,0.5777777777777777,99.75
-98.24999999999999,-67.25,15.0,62.75,105.95,LONG,LONG,53.75,0.5111111111111111,130.0
-171.6,-21.25,25.5,82.0,105.95,LONG,LONG,47.75,0.6222222222222222,103.25
-78.65,-24.5,22.75,52.0,101.85000000000001,LONG,LONG,49.75,0.6,76.5
-86.45,-45.25,10.25,68.5,107.4,LONG,LONG,59.75,0.5777777777777777,113.75
-83.64999999999999,-32.5,26.5,77.25,105.65,LONG,LONG,56.25,0.6,109.75
-138.7,-33.5,30.25,84.75,109.65,LONG,LONG,27.75,0.6,118.25
-92.5,-32.0,21.0,68.0,92.90000000000002,LONG,SHORT,-39.25,0.6,100.0
-76.55,-18.25,21.0,62.75,92.65,LONG,SHORT,-35.25,0.5777777777777777,81.0
-132.79999999999998,-18.25,25.5,88.0,113.65,LONG,SHORT,-17.25,0.6,106.25
-98.89999999999999,-41.5,10.25,98.5,125.95,LONG,LONG,10.75,0.5333333333333333,140.0
-127.24999999999999,-45.25,18.0,88.0,127.15,LONG,LONG,15.0,0.5777777777777777,133.25
-147.5,-20.25,21.0,88.0,122.1,LONG,LONG,19.75,0.5555555555555556,108.25
-83.6,-20.25,22.75,44.5,106.65000000000002,LONG,LONG,41.75,0.5777777777777777,64.75
-113.99999999999999,-21.25,30.25,99.75,122.1,LONG,LONG,56.75,0.6,121.0
-123.09999999999998,-18.75,25.5,88.0,113.65,LONG,LONG,52.25,0.6,106.75
-171.6,-33.5,29.25,86.5,109.65,LONG,LONG,43.75,0.6222222222222222,120.0
-147.5,-20.25,16.0,77.25,102.30000000000001,LONG,LONG,61.25,0.5777777777777777,97.5
-143.3,-60.75,6.25,68.5,107.4,LONG,LONG,73.75,0.5111111111111111,129.25
-189.55,-60.75,25.25,82.0,109.75,LONG,LONG,75.25,0.5777777777777777,142.75
-147.5,-41.75,25.0,52.0,98.0,LONG,LONG,56.0,0.5333333333333333,93.75
-121.89999999999998,-18.75,21.0,82.0,102.30000000000001,LONG,LONG,62.5,0.6222222222222222,100.75
-171.6,-20.25,30.25,82.0,105.95,LONG,LONG,67.5,0.6444444444444445,102.25
-171.6,-33.5,25.5,79.75,102.30000000000001,LONG,LONG,64.5,0.6222222222222222,113.25
-141.79999999999998,-31.25,25.5,75.0,120.30000000000001,LONG,LONG,61.5,0.6222222222222222,106.25
-171.6,-33.5,25.5,75.0,102.30000000000001,LONG,LONG,26.5,0.6,108.5
-163.29999999999998,-24.5,21.0,37.5,79.60000000000001,LONG,LONG,12.5,0.6222222222222222,62.0
-171.39999999999998,-18.25,22.25,75.0,101.80000000000001,LONG,LONG,28.5,0.6222222222222222,93.25
-171.6,-31.5,21.0,79.75,105.95,LONG,SHORT,-34.0,0.5777777777777777,111.25
-120.35,-77.75,-11.0,35.75,76.75,SHORT,SHORT,-33.0,0.5333333333333333,113.5
-171.39999999999998,-56.5,21.0,68.5,98.75,LONG,SHORT,-19.0,0.5777777777777777,125.0
-148.3,-24.5,18.0,64.75,125.2,LONG,SHORT,-26.0,0.5555555555555556,89.25
-189.55,-60.75,6.25,97.25,153.30000000000004,LONG,LONG,15.25,0.5333333333333333,158.0
-189.55,-41.75,2.0,50.0,105.65,LONG,LONG,5.75,0.5111111111111111,91.75
-151.94999999999996,-60.75,-4.5,39.5,98.75,SHORT,LONG,20.25,0.5333333333333333,100.25
-147.5,-75.75,6.25,83.5,119.7,LONG,LONG,60.75,0.5111111111111111,159.25
-183.34999999999997,-67.0,15.75,65.75,128.95000000000002,LONG,LONG,24.25,0.5555555555555556,132.75
-143.3,-80.5,8.75,64.75,104.95000000000005,LONG,SHORT,-4.0,0.5333333333333333,145.25
-120.35,-41.75,-0.25,55.25,110.00000000000001,SHORT,LONG,2.25,0.5111111111111111,97.0
-174.14999999999998,-41.75,18.0,75.0,106.65000000000002,LONG,LONG,3.75,0.5333333333333333,116.75
-193.95,-76.75,18.0,88.0,125.2,LONG,LONG,12.25,0.5111111111111111,164.75
-205.95,-81.75,21.0,82.0,107.4,LONG,SHORT,-12.0,0.5555555555555556,163.75
-147.5,-60.75,6.25,86.5,107.4,LONG,LONG,12.5,0.5333333333333333,147.25
-147.5,-41.75,15.0,77.25,105.95,LONG,LONG,59.25,0.5555555555555556,119.0
-189.55,-85.0,21.0,62.25,102.30000000000001,LONG,LONG,85.0,0.5555555555555556,147.25
-143.3,-81.75,8.75,64.75,98.0,LONG,LONG,82.0,0.5333333333333333,146.5
-193.95,-95.5,30.25,82.0,102.30000000000001,LONG,LONG,88.5,0.5555555555555556,177.5
-193.95,-81.75,18.0,82.0,105.95,LONG,LONG,97.5,0.5555555555555556,163.75
-189.55,-41.75,30.25,88.0,103.7,LONG,LONG,122.5,0.6222222222222222,129.75
-171.6,-72.0,11.75,75.0,109.75,LONG,LONG,127.0,0.5333333333333333,147.0
-193.95,-86.0,18.0,83.5,125.2,LONG,LONG,130.0,0.5111111111111111,169.5
-193.95,-109.25,7.5,82.0,108.35000000000001,LONG,LONG,150.5,0.5111111111111111,191.25
-143.3,-72.75,6.25,83.5,119.7,LONG,LONG,148.5,0.5111111111111111,156.25
-171.6,-86.0,-11.0,59.75,108.35000000000001,SHORT,LONG,144.5,0.5333333333333333,145.75
-174.14999999999998,-72.0,30.5,103.25,142.70000000000002,LONG,LONG,155.5,0.5777777777777777,175.25
-189.55,-77.5,7.5,40.25,89.10000000000004,LONG,LONG,133.0,0.5333333333333333,117.75
-170.45,-71.75,6.25,73.75,116.7,LONG,LONG,193.0,0.5111111111111111,145.5
-147.5,-81.75,11.75,91.25,127.85,LONG,LONG,182.0,0.5777777777777777,173.0
-110.45,-80.5,2.25,58.25,83.5,LONG,LONG,57.25,0.5111111111111111,138.75
-165.95,-93.25,-31.25,30.5,73.75000000000003,SHORT,SHORT,-49.5,0.6,123.75
-150.0,-80.5,-10.25,55.25,122.00000000000001,SHORT,SHORT,-158.0,0.5555555555555556,135.75
-147.5,-18.25,18.0,59.0,102.95,LONG,SHORT,-156.0,0.5555555555555556,77.25
-111.05,-30.0,20.0,64.75,124.80000000000001,LONG,SHORT,-233.0,0.6,94.75
-99.94999999999999,-16.5,18.0,70.0,146.70000000000002,LONG,SHORT,-323.75,0.6222222222222222,86.5
-132.95,-62.75,11.5,59.75,107.60000000000002,LONG,SHORT,-389.5,0.5555555555555556,122.5
-131.75,-20.5,-0.25,41.0,129.80000000000007,SHORT,SHORT,-354.5,0.5111111111111111,61.5
-128.85,-60.75,-0.25,70.0,143.4,SHORT,SHORT,-316.25,0.5111111111111111,130.75
-111.65,-41.5,11.5,88.0,158.10000000000002,LONG,SHORT,-331.25,0.5111111111111111,129.5
-116.89999999999999,-52.0,11.75,75.0,158.10000000000002,LONG,SHORT,-350.25,0.5555555555555556,127.0
-102.85,-49.5,7.5,88.0,158.10000000000002,LONG,SHORT,-397.25,0.5555555555555556,137.5
-111.65,-48.0,11.75,69.0,122.1,LONG,SHORT,-359.75,0.5777777777777777,117.0
-130.79999999999998,-52.0,-0.25,62.25,125.2,SHORT,SHORT,-369.75,0.5111111111111111,114.25
