p10,p25,p50,p75,p90,predicted_dir,actual_dir,actual_signed_mfe,consensus,ci_width
-97.375,-45.6875,10.0,35.5625,54.35000000000001,LONG,SHORT,-34.25,0.52,81.25
-91.05,-27.1875,12.625,39.5,55.7,LONG,LONG,1.25,0.58,66.6875
-83.55,-39.5,5.625,26.1875,55.10000000000001,LONG,LONG,34.75,0.54,65.6875
-98.575,-64.8125,-11.25,36.4375,68.675,SHORT,LONG,9.25,0.56,101.25
-99.55,-59.375,-6.375,19.625,37.400000000000006,SHORT,SHORT,-9.75,0.6,79.0
-91.05,-59.5,-4.125,32.875,46.225,SHORT,SHORT,-1.75,0.56,92.375
-95.35,-37.625,-0.125,34.375,72.72500000000002,SHORT,SHORT,-22.25,0.5,72.0
-140.02499999999998,-63.1875,0.375,25.75,68.72500000000001,LONG,SHORT,-107.75,0.5,88.9375
-102.37499999999999,-54.625,-0.125,41.6875,74.97500000000001,SHORT,SHORT,-59.75,0.5,96.3125
-164.0,-71.5,4.5,41.125,77.22500000000001,LONG,SHORT,-84.25,0.52,112.625
-121.12499999999999,-91.4375,-3.25,40.25,69.1,SHORT,SHORT,-216.25,0.54,131.6875
-166.77499999999998,-98.25,-25.0,9.5625,45.150000000000006,SHORT,SHORT,-179.75,0.6,107.8125
-156.15,-94.75,-23.0,18.4375,38.275,SHORT,SHORT,-170.75,0.62,113.1875
-136.95,-72.0625,-8.625,29.5,69.42500000000004,SHORT,SHORT,-167.25,0.52,101.5625
-128.125,-86.125,-23.5,19.5625,54.47500000000001,SHORT,SHORT,-126.75,0.64,105.6875
-122.425,-81.125,-7.0,22.625,31.800000000000004,SHORT,SHORT,-136.25,0.56,103.75
-130.6,-79.0625,-14.0,18.4375,34.5,SHORT,SHORT,-19.5,0.54,97.5
-98.0,-76.8125,-5.625,23.1875,36.85000000000003,SHORT,SHORT,-68.5,0.54,100.0
-91.175,-58.5625,-4.875,20.1875,37.825,SHORT,SHORT,-80.0,0.54,78.75
-68.67499999999998,-11.3125,13.375,43.0625,74.52500000000002,LONG,SHORT,-79.5,0.64,54.375
-48.3,-7.1875,12.75,31.5,55.00000000000001,LONG,SHORT,-90.5,0.66,38.6875
-72.125,-11.0,12.75,32.6875,69.42500000000001,LONG,SHORT,-29.5,0.64,43.6875
-124.775,-55.375,1.25,29.625,60.12500000000001,LONG,SHORT,-82.5,0.5,85.0
-96.225,-31.6875,-5.625,21.0625,52.075,SHORT,SHORT,-79.0,0.56,52.75
-83.19999999999999,-11.125,23.125,44.3125,86.67500000000001,LONG,SHORT,-20.5,0.66,55.4375
-82.4,-14.6875,15.0,34.5,75.72500000000001,LONG,SHORT,-67.0,0.64,49.1875
-132.8,-35.9375,20.375,54.5,77.70000000000002,LONG,LONG,300.75,0.62,90.4375
-107.39999999999999,-26.6875,22.625,62.25,89.60000000000002,LONG,LONG,122.0,0.66,88.9375
-169.95,-128.5,-17.0,37.625,91.025,SHORT,LONG,137.5,0.56,166.125
-151.1,-77.25,4.125,34.5,47.62500000000002,LONG,LONG,144.5,0.52,111.75
-139.05,-27.1875,11.5,36.9375,60.70000000000001,LONG,LONG,137.75,0.64,64.125
-91.55,-34.375,12.5,68.125,103.87500000000001,LONG,SHORT,-32.75,0.62,102.5
-161.24999999999997,-71.4375,13.25,72.5625,144.87500000000003,LONG,LONG,7.75,0.56,144.0
-56.72499999999998,1.3125,21.0,61.1875,89.525,LONG,SHORT,-30.75,0.74,59.875
-156.75,-39.6875,18.25,52.3125,79.47500000000002,LONG,SHORT,-64.75,0.64,92.0
-128.42499999999998,-22.3125,15.0,42.8125,67.075,LONG,LONG,26.25,0.6,65.125
-118.25,-72.0625,2.875,30.125,92.15000000000003,LONG,LONG,93.75,0.5,102.1875
-107.625,-34.0625,8.25,33.4375,70.525,LONG,LONG,170.0,0.58,67.5
-95.19999999999999,-40.3125,6.0,34.3125,45.150000000000006,LONG,LONG,138.5,0.56,74.625
-70.075,-7.625,6.875,34.3125,56.800000000000026,LONG,LONG,134.5,0.6,41.9375
-55.775,-30.6875,4.625,41.3125,102.22500000000002,LONG,LONG,155.0,0.56,72.0
-73.32499999999999,-21.0625,27.0,42.9375,55.65000000000001,LONG,LONG,102.5,0.68,64.0
-60.349999999999994,-21.125,11.5,43.5,69.47500000000001,LONG,LONG,209.5,0.62,64.625
-106.125,-56.25,4.0,33.0,71.20000000000002,LONG,LONG,165.75,0.52,89.25
-105.975,-27.0,14.375,48.9375,71.60000000000001,LONG,LONG,35.75,0.64,75.9375
-111.325,-47.25,8.25,37.1875,64.275,LONG,SHORT,-54.0,0.54,84.4375
-78.85,-27.0,21.5,60.3125,104.3,LONG,SHORT,-38.5,0.66,87.3125
-62.324999999999996,-38.25,14.5,68.6875,107.05000000000004,LONG,SHORT,-38.5,0.58,106.9375
-34.099999999999994,-14.4375,21.625,79.5625,128.8,LONG,SHORT,-39.0,0.68,94.0
-49.14999999999999,-29.5,7.5,77.5,127.55000000000001,LONG,SHORT,-28.5,0.58,107.0
-73.27499999999999,-25.375,9.625,53.25,80.15,LONG,SHORT,-74.5,0.54,78.625
-96.875,-25.6875,16.5,46.25,80.125,LONG,SHORT,-57.5,0.58,71.9375
-50.675,-26.4375,5.625,31.375,55.70000000000002,LONG,SHORT,-146.5,0.54,57.8125
-26.54999999999999,-7.5625,17.625,63.0625,101.92500000000001,LONG,SHORT,-170.0,0.68,70.625
-119.0,-34.4375,4.375,31.5,64.575,LONG,SHORT,-183.5,0.52,65.9375
-77.825,-36.1875,6.0,56.4375,81.275,LONG,SHORT,-173.0,0.56,92.625
-70.75,-34.9375,9.5,47.125,109.35000000000001,LONG,SHORT,-215.0,0.6,82.0625
-53.574999999999996,-18.25,23.875,60.5,111.92500000000001,LONG,SHORT,-212.0,0.64,78.75
-62.574999999999996,-29.0,15.0,63.75,109.35000000000001,LONG,SHORT,-230.0,0.62,92.75
-44.0,-8.875,15.0,49.3125,81.85000000000001,LONG,SHORT,-232.75,0.68,58.1875
-90.325,-50.8125,-2.25,36.9375,71.92500000000001,SHORT,LONG,50.25,0.5,87.75
-93.02499999999999,-30.4375,7.75,86.25,146.775,LONG,LONG,161.0,0.56,116.6875
-132.6,-53.375,-8.875,39.1875,74.9,SHORT,LONG,86.25,0.56,92.5625
-133.225,-63.375,-4.75,53.0625,106.525,SHORT,LONG,106.25,0.54,116.4375
-93.8,-29.4375,21.75,46.9375,92.70000000000002,LONG,LONG,26.75,0.64,76.375
-92.075,-27.25,16.25,36.1875,88.325,LONG,SHORT,-59.75,0.6,63.4375
-117.4,-65.0,-4.875,38.5,88.45,SHORT,SHORT,-78.5,0.52,103.5
-57.3,-14.625,12.25,40.375,65.8,LONG,SHORT,-81.25,0.58,55.0
-116.5,-77.125,-10.5,43.125,89.02500000000002,SHORT,SHORT,-12.75,0.56,120.25
-116.725,-68.5,7.625,39.5625,79.87500000000004,LONG,LONG,38.75,0.56,108.0625
-143.2,-44.25,8.25,43.0625,82.65,LONG,SHORT,-4.75,0.54,87.3125
-60.699999999999996,-21.9375,3.25,45.375,75.72500000000001,LONG,LONG,33.75,0.54,67.3125
-95.875,-52.5,5.5,45.25,92.775,LONG,SHORT,-48.0,0.52,97.75
-119.45,-48.6875,-0.125,37.9375,79.55000000000001,SHORT,LONG,5.0,0.5,86.625
-110.77499999999999,-57.8125,-6.25,23.1875,43.05,SHORT,SHORT,-36.0,0.54,81.0
-90.15,-27.0,-3.75,27.125,43.525,SHORT,SHORT,-53.0,0.54,54.125
-31.2,6.75,30.0,65.625,111.75,LONG,LONG,8.5,0.8,58.875
-50.825,-6.0625,14.375,48.25,104.87500000000006,LONG,SHORT,-63.25,0.66,54.3125
-37.5,2.25,31.75,77.125,129.92500000000007,LONG,SHORT,-147.75,0.76,74.875
-51.3,-10.0,20.0,41.0625,87.80000000000001,LONG,SHORT,-162.0,0.62,51.0625
-57.24999999999999,-29.625,7.0,40.875,55.500000000000014,LONG,SHORT,-185.0,0.6,70.5
-97.2,-39.5625,-18.125,36.6875,82.60000000000001,SHORT,SHORT,-117.5,0.6,76.25
-76.39999999999999,-38.125,-11.875,39.5625,67.00000000000001,SHORT,SHORT,-208.25,0.56,77.6875
-79.925,-28.3125,26.75,49.375,90.62500000000001,LONG,SHORT,-183.25,0.7,77.6875
-117.39999999999999,0.25,29.5,49.9375,94.40000000000002,LONG,SHORT,-201.75,0.74,49.6875
-60.49999999999998,0.0,25.75,44.5,117.925,LONG,SHORT,-220.25,0.74,44.5
-53.724999999999994,-16.5,24.125,68.75,117.47500000000002,LONG,SHORT,-227.75,0.68,85.25
-55.975,-22.3125,20.125,43.4375,93.22500000000001,LONG,SHORT,-234.25,0.68,65.75
-50.675,-7.5625,18.75,46.625,118.42500000000001,LONG,SHORT,-269.75,0.7,54.1875
-47.6,-12.0625,18.5,49.8125,82.75,LONG,SHORT,-321.25,0.7,61.875
-36.37499999999999,-17.0625,16.25,42.25,84.05000000000004,LONG,SHORT,-338.75,0.68,59.3125
-45.824999999999996,-11.6875,14.625,43.1875,83.27500000000002,LONG,SHORT,-306.25,0.7,54.875
-88.725,-43.75,13.25,43.8125,101.10000000000001,LONG,SHORT,-239.5,0.62,87.5625
-122.75,-67.5,9.25,64.0,118.55000000000003,LONG,SHORT,-198.25,0.54,131.5
-85.14999999999999,-56.1875,-9.875,43.8125,92.95000000000006,SHORT,SHORT,-112.25,0.56,100.0
-106.825,-48.125,-4.25,38.0,62.57500000000001,SHORT,SHORT,-49.75,0.54,86.125
-104.62499999999999,-75.25,-34.125,25.3125,90.10000000000001,SHORT,SHORT,-109.25,0.6,100.5625
-93.27499999999999,-55.6875,-33.0,29.375,120.35000000000002,SHORT,SHORT,-124.75,0.6,85.0625
-160.575,-69.9375,13.5,85.9375,166.07500000000002,LONG,LONG,196.75,0.58,155.875
-115.27499999999999,-62.6875,2.0,73.875,231.12500000000003,LONG,SHORT,-102.25,0.52,136.5625
-79.625,-34.5625,14.5,66.625,130.425,LONG,SHORT,-139.25,0.64,101.1875
-134.625,-29.5,12.125,51.9375,103.52500000000008,LONG,LONG,23.5,0.62,81.4375
-111.35,-46.5,1.75,47.75,92.85000000000002,LONG,SHORT,-100.25,0.52,94.25
-93.55,-22.125,6.875,51.5,98.775,LONG,LONG,29.25,0.6,73.625
-118.52499999999999,-66.125,11.25,58.25,91.70000000000002,LONG,SHORT,-98.0,0.6,124.375
-52.3,-17.75,5.875,34.0,60.225,LONG,SHORT,-135.75,0.56,51.75
-124.775,-32.625,2.875,37.9375,53.5,LONG,SHORT,-19.25,0.52,70.5625
-107.725,-48.25,3.0,42.0625,81.57500000000003,LONG,SHORT,-16.0,0.52,90.3125
-51.125,-24.75,2.875,23.1875,81.82500000000002,LONG,SHORT,-233.5,0.56,47.9375
-62.55,-28.625,15.125,60.625,122.65000000000006,LONG,SHORT,-228.25,0.56,89.25
-53.1,-15.625,30.125,75.1875,123.57500000000009,LONG,SHORT,-131.25,0.68,90.8125
-69.52499999999999,-54.125,18.0,52.5625,115.575,LONG,SHORT,-144.0,0.58,106.6875
-54.15,-23.4375,12.0,60.8125,111.275,LONG,LONG,26.0,0.62,84.25
-78.55,-44.8125,2.75,42.625,93.72500000000001,LONG,SHORT,-77.5,0.52,87.4375
-56.574999999999996,-11.9375,20.625,63.125,93.025,LONG,SHORT,-51.0,0.68,75.0625
-64.4,-46.8125,5.375,56.75,115.575,LONG,SHORT,-90.0,0.56,103.5625
-57.15,-38.0,0.625,26.375,89.55000000000001,LONG,LONG,31.5,0.5,64.375
-78.1,-38.1875,20.125,54.4375,147.97500000000002,LONG,LONG,51.5,0.6,92.625
-64.4,-42.875,21.0,69.25,162.32500000000005,LONG,LONG,75.5,0.64,112.125
-86.825,-62.5,0.625,42.4375,84.4,LONG,LONG,67.0,0.5,104.9375
-69.325,-48.1875,-7.625,32.6875,95.55000000000004,SHORT,LONG,145.5,0.54,80.875
-80.575,-37.75,3.625,42.125,89.65,LONG,LONG,196.5,0.52,79.875
-61.975,-38.0,3.125,64.8125,115.575,LONG,LONG,232.75,0.58,102.8125
-78.55,-38.625,0.25,42.125,89.65,LONG,LONG,308.75,0.5,80.75
-161.825,-60.0,4.0,106.9375,156.025,LONG,LONG,128.0,0.54,166.9375
-80.0,-32.9375,5.0,47.5625,203.80000000000007,LONG,LONG,55.0,0.54,80.5
-120.35,-49.8125,41.375,90.5625,197.7750000000001,LONG,LONG,64.25,0.68,140.375
-78.75,-14.25,17.0,74.875,216.62500000000003,LONG,LONG,37.75,0.68,89.125
-137.17499999999995,-63.875,8.125,60.25,152.9,LONG,LONG,20.75,0.52,124.125
-59.274999999999984,-7.1875,31.5,86.4375,240.25,LONG,LONG,2.75,0.72,93.625
-35.92499999999999,7.625,59.375,83.875,219.50000000000003,LONG,LONG,30.25,0.78,76.25
-55.65,-14.0,50.875,78.1875,214.55,LONG,LONG,43.75,0.7,92.1875
-80.89999999999999,-34.8125,23.125,77.4375,127.325,LONG,LONG,53.25,0.6,112.25
-37.425,-20.5625,44.25,84.125,154.82500000000007,LONG,LONG,57.5,0.66,104.6875
-84.5,-18.25,36.25,86.6875,127.325,LONG,LONG,36.0,0.66,104.9375
-76.59999999999998,-28.875,7.25,57.1875,85.22500000000001,LONG,LONG,9.5,0.52,86.0625
-69.375,-14.25,32.0,57.9375,80.95,LONG,LONG,56.25,0.72,72.1875
-79.64999999999999,-23.0625,3.375,43.8125,80.05,LONG,SHORT,-14.75,0.52,66.875
-59.349999999999994,-26.0,15.375,48.375,65.72500000000001,LONG,LONG,6.25,0.66,74.375
-34.525,-4.5,25.25,58.6875,85.70000000000002,LONG,SHORT,-13.25,0.7,63.1875
-47.75,-12.375,19.25,46.625,80.95,LONG,SHORT,-1.25,0.64,59.0
-67.825,-30.875,0.75,45.1875,71.72500000000001,LONG,SHORT,-13.75,0.5,76.0625
-60.79999999999999,-28.8125,-1.625,31.5,58.650000000000006,SHORT,SHORT,-21.75,0.52,60.3125
-48.65,-29.5625,10.875,38.0625,65.62500000000001,LONG,SHORT,-39.25,0.58,67.625
-52.425,-21.9375,3.875,33.125,64.25,LONG,SHORT,-21.75,0.54,55.0625
-73.625,-27.875,2.125,36.0625,60.425000000000004,LONG,SHORT,-13.75,0.52,63.9375
-61.199999999999996,-40.5625,11.75,31.4375,79.25,LONG,LONG,20.75,0.56,72.0
-65.6,-24.4375,18.75,39.875,82.275,LONG,SHORT,-6.25,0.62,64.3125
-48.65,-21.1875,8.125,37.1875,55.70000000000002,LONG,SHORT,-25.0,0.56,58.375
-40.05,-19.8125,22.75,46.625,80.05,LONG,LONG,24.5,0.64,66.4375
-49.35,-17.0,29.375,63.125,102.27500000000002,LONG,SHORT,-15.25,0.64,80.125
-48.349999999999994,-24.6875,6.625,36.75,50.925000000000004,LONG,SHORT,-18.25,0.5,61.4375
-41.54999999999999,-17.5,12.625,40.375,81.275,LONG,SHORT,-43.75,0.56,57.875
-42.8,-24.6875,2.25,35.8125,55.70000000000002,LONG,SHORT,-31.75,0.52,60.5
-60.62499999999999,-28.25,13.125,39.375,78.10000000000001,LONG,SHORT,-32.25,0.56,67.625
-92.875,-34.4375,7.5,31.375,48.150000000000006,LONG,SHORT,-20.75,0.54,65.8125
-47.35,-15.9375,18.375,38.0625,56.82500000000001,LONG,SHORT,-1.75,0.62,54.0
-97.325,-32.25,2.125,30.625,58.025,LONG,LONG,8.25,0.52,62.875
-68.225,-31.75,15.375,33.6875,53.325,LONG,LONG,1.25,0.6,65.4375
-38.8,-24.9375,6.125,33.375,48.80000000000001,LONG,LONG,33.25,0.52,58.3125
-93.69999999999999,-39.8125,12.875,48.5625,120.10000000000002,LONG,LONG,10.75,0.6,88.375
-25.974999999999998,-7.1875,9.625,36.9375,60.87500000000001,LONG,SHORT,-4.75,0.58,44.125
-61.15,-31.9375,10.75,29.875,64.25,LONG,LONG,8.25,0.54,61.8125
-102.15,-49.375,-7.25,28.8125,58.7,SHORT,LONG,42.25,0.5800000000000001,78.1875
-57.449999999999996,-33.0625,10.25,41.0,80.95000000000003,LONG,LONG,64.0,0.56,74.0625
-77.6,-35.875,25.5,49.9375,82.575,LONG,LONG,30.25,0.6,85.8125
-61.24999999999999,-35.5,8.25,45.9375,115.07500000000002,LONG,SHORT,-33.75,0.54,81.4375
-76.675,-38.4375,6.375,36.875,72.70000000000002,LONG,SHORT,-45.25,0.52,75.3125
-100.5,-54.5625,-8.0,37.6875,68.82500000000002,SHORT,LONG,78.75,0.54,92.25
-95.85,-53.0,0.25,39.5625,70.02500000000002,LONG,LONG,78.75,0.5,92.5625
-94.15,-19.625,12.625,41.625,67.37500000000001,LONG,LONG,71.75,0.56,61.25
-40.925,-25.5625,17.375,48.9375,101.5,LONG,LONG,41.25,0.58,74.5
-88.27499999999999,-31.9375,10.625,42.1875,63.300000000000026,LONG,LONG,19.75,0.58,74.125
-84.39999999999999,-37.0625,18.625,48.5,80.65000000000002,LONG,LONG,53.75,0.58,85.5625
-98.75,-47.1875,-2.25,27.125,66.9,SHORT,LONG,10.25,0.54,74.3125
-83.6,-44.5,6.5,32.0625,52.77500000000004,LONG,SHORT,-9.75,0.5,76.5625
-84.65,-48.375,-10.875,20.5625,36.675000000000004,SHORT,SHORT,-20.0,0.5800000000000001,68.9375
-67.375,-35.25,0.875,32.1875,66.925,LONG,SHORT,-6.5,0.52,67.4375
-98.55,-47.5,-6.125,34.75,82.575,SHORT,SHORT,-40.0,0.56,82.25
-83.75,-38.3125,-6.5,29.0625,46.775,SHORT,SHORT,-28.0,0.56,67.375
-97.325,-47.1875,-18.375,30.625,55.10000000000001,SHORT,SHORT,-50.0,0.62,77.8125
-84.5,-43.9375,-2.5,26.625,51.325000000000045,SHORT,SHORT,-74.5,0.54,70.5625
-92.625,-61.75,-9.0,25.375,48.72500000000002,SHORT,SHORT,-73.0,0.54,87.125
-109.975,-58.875,-17.5,31.5625,83.62500000000001,SHORT,SHORT,-117.5,0.6,90.4375
-163.75,-53.625,17.875,55.4375,91.9,LONG,SHORT,-224.25,0.58,109.0625
-79.975,-18.25,22.125,56.6875,107.325,LONG,SHORT,-301.75,0.64,74.9375
-125.3,-55.125,-2.0,43.375,90.95,SHORT,SHORT,-253.25,0.5,98.5
-86.25,-51.25,-14.875,39.0,91.75000000000001,SHORT,SHORT,-275.75,0.56,90.25
-86.075,-44.125,-15.5,15.875,36.45,SHORT,SHORT,-304.25,0.6,60.0
-89.475,-56.375,-10.75,31.0625,53.775,SHORT,SHORT,-305.25,0.6,87.4375
-196.57499999999996,-89.0625,-9.875,55.9375,93.40000000000002,SHORT,SHORT,-165.0,0.52,145.0
-124.35,-70.9375,-1.125,35.4375,69.75000000000001,SHORT,SHORT,-133.0,0.52,106.375
-161.825,-92.1875,-14.5,52.625,92.92500000000003,SHORT,SHORT,-98.0,0.56,144.8125
-144.675,-76.0,-26.125,35.25,91.90000000000003,SHORT,SHORT,-141.5,0.5800000000000001,111.25
-117.54999999999998,-59.875,12.5,45.4375,127.20000000000002,LONG,SHORT,-255.5,0.54,105.3125
-104.8,-44.5625,12.75,38.125,108.00000000000003,LONG,SHORT,-257.5,0.58,82.6875
-80.6,-24.8125,18.0,52.625,93.00000000000001,LONG,SHORT,-268.5,0.62,77.4375
-123.82499999999999,-83.3125,-4.75,43.0625,91.825,SHORT,SHORT,-225.75,0.5,126.375
-114.975,-60.5625,-9.625,23.8125,55.000000000000014,SHORT,SHORT,-194.75,0.6,84.375
-156.05,-35.75,1.375,48.4375,71.0,LONG,SHORT,-97.5,0.52,84.1875
-160.575,-90.5,4.5,80.8125,167.60000000000005,LONG,SHORT,-8.5,0.52,171.3125
-98.325,-36.75,16.375,81.4375,150.15,LONG,SHORT,-3.0,0.6,118.1875
-141.975,-80.0625,-9.125,57.0625,137.525,SHORT,LONG,41.0,0.5,137.125
-83.125,-53.75,6.375,35.5625,60.275000000000006,LONG,LONG,108.0,0.54,89.3125
-142.875,-91.5625,-1.875,38.0625,95.15000000000006,SHORT,LONG,174.5,0.5,129.625
-115.225,-75.25,-8.125,48.5625,87.65,SHORT,LONG,188.0,0.52,123.8125
-133.2,-49.9375,19.5,86.0,262.45000000000005,LONG,LONG,176.5,0.58,135.9375
-141.975,-45.1875,12.5,84.5,203.92500000000007,LONG,LONG,167.25,0.6,129.6875
-94.89999999999999,-37.5,0.875,45.625,114.00000000000003,LONG,LONG,96.25,0.5,83.125
-133.2,-21.5,23.5,53.1875,99.67500000000001,LONG,LONG,65.25,0.62,74.6875
-161.4,-45.75,22.0,53.1875,104.85000000000002,LONG,LONG,62.75,0.64,98.9375
-160.275,-18.25,23.25,65.5625,99.67500000000001,LONG,LONG,57.25,0.68,83.8125
-125.92499999999998,-12.6875,31.625,68.125,109.87500000000001,LONG,LONG,22.5,0.66,80.8125
-138.875,-14.1875,27.875,58.125,92.775,LONG,SHORT,-82.0,0.64,72.3125
-110.39999999999999,-27.375,20.25,62.75,98.775,LONG,SHORT,-98.0,0.6,90.125
-135.04999999999998,-56.1875,3.875,69.625,118.77500000000003,LONG,LONG,104.5,0.5,125.8125
-152.7,-38.8125,6.25,49.8125,103.70000000000005,LONG,LONG,126.5,0.56,88.625
-79.325,-19.875,15.75,40.125,85.00000000000003,LONG,LONG,142.5,0.64,60.0
-110.2,-46.1875,4.875,37.0625,66.025,LONG,LONG,141.5,0.5,83.25
-50.599999999999994,-11.25,20.375,43.25,85.65,LONG,LONG,169.75,0.66,54.5
-195.375,-55.0625,12.5,54.4375,130.925,LONG,LONG,31.75,0.52,109.5
-85.675,-37.0,-9.25,17.125,34.92500000000002,SHORT,LONG,57.75,0.6,54.125
-80.3,-24.625,7.0,48.9375,67.95,LONG,LONG,20.25,0.58,73.5625
-35.65,-12.4375,17.625,47.0,82.52500000000002,LONG,LONG,12.25,0.64,59.4375
-84.075,-32.375,3.0,48.9375,99.75,LONG,SHORT,-6.75,0.54,81.3125
-40.074999999999996,-18.875,20.25,67.125,100.20000000000002,LONG,SHORT,-36.25,0.6,86.0
-99.37499999999999,-34.0,-2.0,43.3125,101.17500000000003,SHORT,SHORT,-51.75,0.52,77.3125
-76.75,-29.125,1.375,39.5625,98.35,LONG,SHORT,-58.25,0.5,68.6875
-71.3,-26.3125,18.125,46.75,85.35000000000001,LONG,SHORT,-46.25,0.58,73.0625
-87.575,-34.625,-0.25,37.4375,109.9,SHORT,SHORT,-47.25,0.5,72.0625
-75.27499999999999,-35.5,16.875,40.25,87.82500000000002,LONG,SHORT,-32.75,0.58,75.75
-98.75,-44.9375,-1.0,31.25,70.10000000000002,SHORT,SHORT,-13.75,0.5,76.1875
-73.375,-35.6875,-4.25,25.6875,55.90000000000002,SHORT,SHORT,-23.75,0.52,61.375
-58.8,-34.625,-8.875,27.4375,47.075,SHORT,SHORT,-68.75,0.52,62.0625
-99.675,-48.4375,-3.0,29.3125,54.525,SHORT,SHORT,-43.75,0.52,77.75
-88.32499999999999,-32.3125,11.5,36.25,60.400000000000006,LONG,SHORT,-46.25,0.54,68.5625
-49.675,-19.9375,18.25,48.25,79.25,LONG,SHORT,-18.75,0.66,68.1875
-96.8,-53.25,-5.25,27.875,44.52500000000002,SHORT,SHORT,-15.5,0.52,81.125
-59.974999999999994,-32.125,12.75,36.5625,86.37500000000003,LONG,SHORT,-36.25,0.54,68.6875
-72.94999999999999,-40.75,8.125,31.75,53.375,LONG,SHORT,-46.75,0.54,72.5
-84.625,-29.75,7.5,30.875,41.85,LONG,SHORT,-37.75,0.56,60.625
-93.05,-37.25,-3.375,23.75,40.175000000000004,SHORT,SHORT,-51.25,0.54,61.0
-84.925,-49.0,-19.375,27.0,36.22500000000001,SHORT,SHORT,-43.25,0.56,76.0
-144.85,-65.9375,-17.125,24.9375,59.82500000000001,SHORT,SHORT,-56.25,0.62,90.875
-101.2,-37.9375,1.25,28.6875,44.75,LONG,SHORT,-18.25,0.5,66.625
-85.175,-56.3125,-13.75,25.5625,87.825,SHORT,LONG,12.25,0.62,81.875
-85.0,-36.1875,-5.125,31.75,51.375,SHORT,LONG,9.25,0.54,67.9375
-89.1,-55.875,2.0,24.0,53.375,LONG,LONG,38.25,0.5,79.875
-84.55,-30.9375,19.875,52.4375,77.7,LONG,LONG,49.25,0.6,83.375
-63.324999999999996,-33.9375,15.25,44.0625,72.12500000000004,LONG,LONG,89.25,0.58,78.0
-87.975,-37.5,3.75,30.5,48.87500000000005,LONG,LONG,86.75,0.52,68.0
-94.15,-44.75,4.375,30.625,55.10000000000001,LONG,LONG,84.25,0.52,75.375
-95.275,-22.125,15.375,51.375,117.52500000000002,LONG,LONG,125.75,0.62,73.5
-115.6,-31.5,12.125,30.875,53.45,LONG,LONG,122.0,0.66,62.375
-51.099999999999994,-5.8125,14.5,36.0625,59.375,LONG,LONG,156.5,0.72,41.875
-93.625,-52.125,3.125,30.875,45.8,LONG,LONG,135.75,0.52,83.0
-134.4,-31.5625,13.25,44.3125,97.1,LONG,LONG,119.75,0.62,75.875
-84.425,-35.8125,14.375,34.6875,62.775000000000006,LONG,LONG,109.0,0.62,70.5
-74.975,-32.125,17.875,40.875,97.67500000000001,LONG,LONG,98.75,0.56,73.0
-78.475,-23.625,8.5,28.25,91.825,LONG,LONG,92.25,0.56,51.875
-72.39999999999998,-30.8125,5.625,46.0,89.5,LONG,LONG,58.5,0.56,76.8125
-83.925,-37.0625,-0.375,35.4375,55.850000000000016,SHORT,LONG,12.0,0.5,72.5
-124.4,-42.75,0.0,47.0625,97.22500000000001,SHORT,LONG,12.5,0.5,89.8125
-75.75,-38.375,10.25,48.1875,78.825,LONG,LONG,56.25,0.52,86.5625
-101.57499999999999,-50.75,-18.0,29.875,62.425000000000004,SHORT,LONG,119.75,0.5800000000000001,80.625
-89.85,-39.0625,-8.75,29.4375,85.42500000000001,SHORT,LONG,110.5,0.54,68.5
-93.425,-38.5,-1.5,38.875,100.25000000000001,SHORT,LONG,91.25,0.5,77.375
-77.675,-39.75,-18.5,23.375,90.10000000000001,SHORT,LONG,107.75,0.62,63.125
-116.35,-62.4375,-1.375,49.9375,106.95000000000002,SHORT,LONG,36.75,0.54,112.375
-58.849999999999994,-39.5625,-5.5,28.4375,44.05000000000001,SHORT,SHORT,-23.5,0.52,68.0
-72.925,-30.0625,12.25,31.75,43.825,LONG,SHORT,-38.5,0.56,61.8125
-40.199999999999996,-20.1875,-3.25,27.375,43.175000000000004,SHORT,SHORT,-25.0,0.52,47.5625
-83.52499999999999,-49.1875,-1.375,27.0625,40.5,SHORT,SHORT,-77.0,0.54,76.25
-92.875,-50.3125,-21.25,30.375,65.025,SHORT,SHORT,-23.5,0.6,80.6875
-72.1,-35.1875,4.0,35.0625,60.60000000000001,LONG,SHORT,-30.5,0.56,70.25
-87.52499999999999,-31.4375,-0.5,30.5625,47.000000000000014,SHORT,SHORT,-24.5,0.5,62.0
-105.675,-59.3125,-3.625,27.8125,77.15,SHORT,SHORT,-16.0,0.54,87.125
-64.475,-33.875,0.5,31.625,40.800000000000004,LONG,SHORT,-5.5,0.5,65.5
-103.525,-29.375,3.25,36.4375,82.65,LONG,SHORT,-70.0,0.56,65.8125
-31.775,-12.0625,18.25,35.5625,48.325,LONG,SHORT,-96.5,0.64,47.625
-202.125,-75.75,7.625,70.9375,135.65,LONG,SHORT,-142.5,0.52,146.6875
-109.32499999999999,-29.6875,4.375,49.1875,77.47500000000001,LONG,SHORT,-189.5,0.54,78.875
-73.39999999999999,-16.5,13.5,55.3125,101.575,LONG,SHORT,-136.0,0.56,71.8125
-169.2,-70.625,-15.0,26.5625,76.325,SHORT,SHORT,-86.75,0.5800000000000001,97.1875
-109.6,-82.3125,-21.125,34.125,92.70000000000002,SHORT,SHORT,-70.75,0.62,116.4375
