trade_idx,day,tier,direction,actual_pnl,best_pnl,best_action,early_bars,timestamp,pattern,pattern_label
30,2025_01_02,FADE_CALM,long,-245.0,785.5,counter_extended,108,1735831920.0,1,FADE_CALM.1
31,2025_01_02,FADE_CALM,short,-40.0,551.0,same_extended,76,1735835340.0,3,FADE_CALM.3
32,2025_01_02,FADE_CALM,short,84.0,685.5,same_extended,114,1735837620.0,3,FADE_CALM.3
33,2025_01_02,FADE_CALM,short,459.0,683.0,same_extended,43,1735839240.0,3,FADE_CALM.3
34,2025_01_02,FADE_CALM,short,40.0,289.5,counter_extended,81,1735841520.0,1,FADE_CALM.1
35,2025_01_02,FADE_CALM,long,17.0,401.5,same_extended,109,1735843200.0,1,FADE_CALM.1
36,2025_01_02,FADE_CALM,short,79.0,273.5,counter_extended,104,1735844220.0,3,FADE_CALM.3
37,2025_01_02,FADE_CALM,long,38.0,263.5,same_extended,45,1735846740.0,1,FADE_CALM.1
39,2025_01_02,FADE_CALM,long,159.5,238.5,same_extended,94,1735849680.0,1,FADE_CALM.1
41,2025_01_02,FADE_CALM,long,-14.0,92.0,counter_extended,106,1735854300.0,0,FADE_CALM.0
45,2025_01_03,FADE_CALM,long,72.0,120.5,same_extended,38,1735864740.0,0,FADE_CALM.0
46,2025_01_03,FADE_CALM,long,31.0,62.5,same_extended,73,1735866840.0,0,FADE_CALM.0
47,2025_01_03,FADE_CALM,short,16.0,80.0,counter_extended,109,1735869000.0,3,FADE_CALM.3
48,2025_01_03,FADE_CALM,long,18.5,86.0,same_extended,105,1735875000.0,0,FADE_CALM.0
49,2025_01_03,FADE_CALM,short,24.0,88.0,same_extended,79,1735877460.0,3,FADE_CALM.3
51,2025_01_03,FADE_CALM,long,-0.5,124.0,same_extended,46,1735884420.0,0,FADE_CALM.0
52,2025_01_03,FADE_CALM,long,33.5,134.5,same_extended,62,1735885380.0,0,FADE_CALM.0
54,2025_01_03,FADE_CALM,long,-37.5,98.5,same_extended,112,1735888380.0,0,FADE_CALM.0
56,2025_01_03,FADE_CALM,long,40.5,89.5,same_extended,53,1735891500.0,0,FADE_CALM.0
58,2025_01_03,FADE_CALM,short,1.0,391.0,counter_extended,8,1735894200.0,3,FADE_CALM.3
60,2025_01_03,FADE_CALM,long,32.0,316.5,same_extended,44,1735896360.0,0,FADE_CALM.0
61,2025_01_03,FADE_CALM,long,9.0,318.0,same_extended,54,1735896960.0,0,FADE_CALM.0
67,2025_01_03,FADE_CALM,short,20.0,583.5,counter_extended,14,1735907580.0,3,FADE_CALM.3
68,2025_01_03,FADE_CALM,short,-9.5,581.0,counter_extended,14,1735909080.0,3,FADE_CALM.3
69,2025_01_03,FADE_CALM,short,20.5,600.5,counter_extended,91,1735912200.0,3,FADE_CALM.3
83,2025_01_03,FADE_CALM,long,3.0,109.0,counter_extended,119,1735932660.0,0,FADE_CALM.0
84,2025_01_03,FADE_CALM,long,-47.0,137.5,counter_extended,116,1735935480.0,0,FADE_CALM.0
86,2025_01_03,FADE_CALM,short,-1.5,11.0,same_extended,120,1735940340.0,3,FADE_CALM.3
87,2025_01_03,FADE_CALM,short,-3.0,3.0,counter_early,120,1735941595.0,3,FADE_CALM.3
90,2025_01_06,FADE_CALM,long,6.5,168.0,same_extended,8,1736127060.0,0,FADE_CALM.0
91,2025_01_06,FADE_CALM,long,-18.0,236.0,same_extended,1,1736131380.0,0,FADE_CALM.0
93,2025_01_06,FADE_CALM,long,27.5,368.0,same_extended,24,1736138400.0,0,FADE_CALM.0
95,2025_01_06,FADE_CALM,long,54.0,436.5,same_extended,16,1736141700.0,0,FADE_CALM.0
96,2025_01_06,FADE_CALM,long,-17.5,389.5,same_extended,42,1736143260.0,0,FADE_CALM.0
97,2025_01_06,FADE_CALM,long,40.5,441.5,same_extended,38,1736146020.0,0,FADE_CALM.0
99,2025_01_06,FADE_CALM,long,1.0,368.5,same_extended,44,1736149860.0,0,FADE_CALM.0
101,2025_01_06,FADE_CALM,long,13.0,502.5,same_extended,16,1736152920.0,0,FADE_CALM.0
103,2025_01_06,FADE_CALM,long,29.0,464.5,same_extended,32,1736158260.0,0,FADE_CALM.0
104,2025_01_06,FADE_CALM,long,-15.5,430.0,same_extended,111,1736160600.0,0,FADE_CALM.0
107,2025_01_06,FADE_CALM,long,-1.5,341.5,same_extended,75,1736165820.0,0,FADE_CALM.0
108,2025_01_06,FADE_CALM,long,-29.0,313.5,same_extended,120,1736169480.0,0,FADE_CALM.0
110,2025_01_06,FADE_CALM,long,40.0,338.5,same_extended,14,1736171820.0,0,FADE_CALM.0
117,2025_01_06,FADE_CALM,short,15.5,459.5,same_extended,6,1736180160.0,3,FADE_CALM.3
119,2025_01_06,FADE_CALM,short,66.0,465.0,same_extended,47,1736182620.0,3,FADE_CALM.3
121,2025_01_06,FADE_CALM,short,85.5,351.0,same_extended,96,1736185560.0,3,FADE_CALM.3
126,2025_01_06,FADE_CALM,long,20.5,142.0,same_extended,58,1736197080.0,0,FADE_CALM.0
127,2025_01_06,FADE_CALM,long,26.0,26.5,same_early,82,1736205060.0,0,FADE_CALM.0
128,2025_01_07,FADE_CALM,short,2.5,186.5,same_extended,18,1736209140.0,3,FADE_CALM.3
129,2025_01_07,FADE_CALM,short,-18.5,193.0,same_extended,1,1736210460.0,3,FADE_CALM.3
141,2025_01_07,FADE_CALM,long,15.0,117.5,same_extended,118,1736234520.0,0,FADE_CALM.0
142,2025_01_07,FADE_CALM,long,12.0,125.0,same_extended,39,1736235360.0,0,FADE_CALM.0
143,2025_01_07,FADE_CALM,long,6.0,141.0,same_extended,73,1736237400.0,0,FADE_CALM.0
144,2025_01_07,FADE_CALM,long,-5.5,151.0,same_extended,81,1736237880.0,0,FADE_CALM.0
146,2025_01_07,FADE_CALM,long,1.5,444.5,counter_extended,4,1736240820.0,0,FADE_CALM.0
150,2025_01_07,FADE_CALM,long,-11.5,698.5,counter_extended,10,1736248200.0,0,FADE_CALM.0
153,2025_01_07,FADE_CALM,long,-5.0,707.0,counter_extended,14,1736255100.0,0,FADE_CALM.0
155,2025_01_07,FADE_CALM,short,40.0,1013.5,same_extended,39,1736261460.0,3,FADE_CALM.3
161,2025_01_07,FADE_CALM,long,-11.5,305.5,counter_extended,69,1736271420.0,1,FADE_CALM.1
164,2025_01_07,FADE_CALM,short,6.0,332.5,same_extended,39,1736276700.0,3,FADE_CALM.3
168,2025_01_07,FADE_CALM,long,0.5,74.0,counter_extended,120,1736285400.0,0,FADE_CALM.0
169,2025_01_07,FADE_CALM,long,2.0,54.0,counter_extended,119,1736287080.0,0,FADE_CALM.0
170,2025_01_07,FADE_CALM,long,34.0,99.0,same_extended,107,1736292180.0,1,FADE_CALM.1
171,2025_01_08,FADE_CALM,long,20.0,87.0,same_extended,9,1736295420.0,0,FADE_CALM.0
173,2025_01_08,FADE_CALM,long,-3.5,85.5,counter_extended,60,1736298480.0,0,FADE_CALM.0
178,2025_01_08,FADE_CALM,short,6.5,107.5,same_extended,100,1736310960.0,3,FADE_CALM.3
180,2025_01_08,FADE_CALM,long,29.0,241.5,counter_extended,6,1736315160.0,0,FADE_CALM.0
185,2025_01_08,FADE_CALM,long,8.0,327.0,counter_extended,11,1736325120.0,0,FADE_CALM.0
188,2025_01_08,FADE_CALM,long,17.0,389.0,counter_extended,9,1736327940.0,0,FADE_CALM.0
190,2025_01_08,FADE_CALM,long,7.0,402.0,counter_extended,7,1736332680.0,0,FADE_CALM.0
193,2025_01_08,FADE_CALM,short,-39.0,301.0,same_extended,34,1736337300.0,3,FADE_CALM.3
197,2025_01_08,FADE_CALM,long,9.5,331.0,counter_extended,27,1736344440.0,1,FADE_CALM.1
199,2025_01_08,FADE_CALM,short,19.0,341.5,same_extended,76,1736347380.0,3,FADE_CALM.3
200,2025_01_08,FADE_CALM,long,57.5,281.0,counter_extended,88,1736353860.0,0,FADE_CALM.0
202,2025_01_08,FADE_CALM,long,-16.5,426.5,counter_extended,16,1736355480.0,0,FADE_CALM.0
207,2025_01_08,FADE_CALM,long,19.5,136.5,counter_extended,70,1736361600.0,0,FADE_CALM.0
208,2025_01_08,FADE_CALM,long,161.5,262.5,same_early,108,1736363880.0,1,FADE_CALM.1
209,2025_01_08,FADE_CALM,long,-99.0,140.5,counter_extended,119,1736366040.0,1,FADE_CALM.1
210,2025_01_08,FADE_CALM,long,40.0,121.5,same_extended,93,1736368020.0,0,FADE_CALM.0
211,2025_01_08,FADE_CALM,long,12.5,140.0,same_extended,108,1736368920.0,0,FADE_CALM.0
218,2025_01_09,FADE_CALM,short,-49.5,130.5,counter_extended,15,1736384160.0,3,FADE_CALM.3
219,2025_01_09,FADE_CALM,long,21.5,90.5,same_extended,33,1736385240.0,0,FADE_CALM.0
220,2025_01_09,FADE_CALM,long,12.0,127.0,counter_extended,11,1736387580.0,0,FADE_CALM.0
225,2025_01_09,FADE_CALM,short,-3.5,155.5,same_extended,117,1736397600.0,3,FADE_CALM.3
226,2025_01_09,FADE_CALM,long,18.0,153.0,counter_extended,120,1736398740.0,0,FADE_CALM.0
227,2025_01_09,FADE_CALM,long,36.5,157.5,counter_extended,98,1736399640.0,0,FADE_CALM.0
228,2025_01_09,FADE_CALM,long,2.5,178.0,counter_extended,120,1736401440.0,0,FADE_CALM.0
229,2025_01_09,FADE_CALM,short,19.0,186.5,same_extended,92,1736405400.0,3,FADE_CALM.3
231,2025_01_09,FADE_CALM,short,13.0,180.5,same_extended,116,1736406840.0,3,FADE_CALM.3
233,2025_01_09,FADE_CALM,short,23.5,114.0,counter_extended,111,1736408520.0,3,FADE_CALM.3
234,2025_01_09,FADE_CALM,short,35.0,131.5,counter_extended,109,1736409480.0,3,FADE_CALM.3
235,2025_01_09,FADE_CALM,long,64.5,213.5,same_extended,18,1736410920.0,1,FADE_CALM.1
237,2025_01_09,FADE_CALM,long,21.0,97.0,same_extended,51,1736412900.0,0,FADE_CALM.0
240,2025_01_09,FADE_CALM,long,9.0,191.5,counter_extended,22,1736419080.0,0,FADE_CALM.0
241,2025_01_09,FADE_CALM,long,9.0,191.5,counter_extended,40,1736420160.0,0,FADE_CALM.0
243,2025_01_09,FADE_CALM,short,-25.0,155.5,same_extended,73,1736422140.0,3,FADE_CALM.3
245,2025_01_09,FADE_CALM,short,-5.0,152.0,same_extended,110,1736424360.0,3,FADE_CALM.3
246,2025_01_09,FADE_CALM,long,4.5,160.0,counter_extended,117,1736427300.0,0,FADE_CALM.0
247,2025_01_09,FADE_CALM,short,20.0,202.0,same_extended,21,1736429460.0,3,FADE_CALM.3
248,2025_01_09,FADE_CALM,short,-9.5,208.0,same_extended,6,1736430120.0,3,FADE_CALM.3
255,2025_01_10,FADE_CALM,long,30.5,184.0,same_extended,89,1736473620.0,0,FADE_CALM.0
259,2025_01_10,FADE_CALM,long,4.5,101.5,counter_extended,26,1736482680.0,0,FADE_CALM.0
260,2025_01_10,FADE_CALM,short,-22.5,148.5,counter_extended,67,1736485140.0,3,FADE_CALM.3
261,2025_01_10,FADE_CALM,short,-18.5,148.0,same_extended,4,1736487240.0,3,FADE_CALM.3
265,2025_01_10,FADE_CALM,long,0.0,415.0,counter_extended,16,1736495640.0,0,FADE_CALM.0
270,2025_01_10,FADE_CALM,short,-8.0,786.5,same_extended,7,1736500920.0,3,FADE_CALM.3
272,2025_01_10,FADE_CALM,long,21.0,771.5,counter_extended,38,1736504340.0,0,FADE_CALM.0
274,2025_01_10,FADE_CALM,short,-15.5,888.0,same_extended,18,1736508660.0,3,FADE_CALM.3
275,2025_01_10,FADE_CALM,short,25.0,917.5,same_extended,38,1736509860.0,3,FADE_CALM.3
276,2025_01_10,FADE_CALM,long,-9.5,789.0,counter_extended,58,1736511060.0,1,FADE_CALM.1
278,2025_01_10,FADE_CALM,long,28.0,808.5,counter_extended,100,1736513580.0,0,FADE_CALM.0
286,2025_01_10,FADE_CALM,long,111.0,319.5,same_extended,70,1736532840.0,0,FADE_CALM.0
288,2025_01_10,FADE_CALM,short,13.5,211.5,same_extended,120,1736537520.0,3,FADE_CALM.3
290,2025_01_10,FADE_CALM,short,56.0,87.5,same_extended,104,1736541660.0,3,FADE_CALM.3
293,2025_01_12,FADE_CALM,long,7.0,85.0,same_early,17,1736724180.0,0,FADE_CALM.0
294,2025_01_12,FADE_CALM,long,7.0,7.0,same_early,53,1736726395.0,1,FADE_CALM.1
295,2025_01_13,FADE_CALM,short,-33.0,298.0,same_extended,5,1736727120.0,3,FADE_CALM.3
299,2025_01_13,FADE_CALM,long,-28.0,450.5,counter_extended,14,1736738220.0,0,FADE_CALM.0
302,2025_01_13,FADE_CALM,long,7.0,360.5,counter_extended,92,1736743020.0,0,FADE_CALM.0
306,2025_01_13,FADE_CALM,long,-8.5,426.0,counter_extended,31,1736751060.0,0,FADE_CALM.0
309,2025_01_13,FADE_CALM,short,-5.0,393.0,same_extended,110,1736755800.0,3,FADE_CALM.3
312,2025_01_13,FADE_CALM,long,28.5,243.5,same_extended,63,1736765220.0,0,FADE_CALM.0
313,2025_01_13,FADE_CALM,long,17.0,272.0,same_extended,55,1736766060.0,0,FADE_CALM.0
318,2025_01_13,FADE_CALM,long,38.5,213.0,counter_extended,43,1736772720.0,0,FADE_CALM.0
319,2025_01_13,FADE_CALM,long,9.0,214.0,same_extended,73,1736774520.0,0,FADE_CALM.0
324,2025_01_13,FADE_CALM,short,22.0,585.0,counter_extended,1,1736785500.0,3,FADE_CALM.3
325,2025_01_13,FADE_CALM,short,1.5,569.0,counter_extended,18,1736786820.0,3,FADE_CALM.3
339,2025_01_14,FADE_CALM,short,10.5,71.5,same_extended,46,1736819040.0,3,FADE_CALM.3
342,2025_01_14,FADE_CALM,long,5.5,249.5,same_extended,1,1736822580.0,0,FADE_CALM.0
344,2025_01_14,FADE_CALM,short,2.0,211.0,counter_extended,51,1736825880.0,3,FADE_CALM.3
346,2025_01_14,FADE_CALM,long,5.0,203.5,same_extended,70,1736831640.0,0,FADE_CALM.0
347,2025_01_14,FADE_CALM,long,-1.5,222.0,same_extended,88,1736832720.0,0,FADE_CALM.0
349,2025_01_14,FADE_CALM,long,-6.5,211.5,same_extended,97,1736838480.0,0,FADE_CALM.0
351,2025_01_14,FADE_CALM,long,3.0,218.5,counter_extended,47,1736841540.0,0,FADE_CALM.0
353,2025_01_14,FADE_CALM,long,99.0,281.5,counter_extended,3,1736844720.0,0,FADE_CALM.0
354,2025_01_14,FADE_CALM,long,-8.5,350.5,counter_extended,10,1736845500.0,0,FADE_CALM.0
355,2025_01_14,FADE_CALM,short,36.5,335.0,same_extended,34,1736846940.0,3,FADE_CALM.3
357,2025_01_14,FADE_CALM,short,-2.0,489.0,same_extended,3,1736851200.0,3,FADE_CALM.3
363,2025_01_14,FADE_CALM,long,-5.5,368.0,counter_extended,113,1736860020.0,1,FADE_CALM.1
364,2025_01_14,FADE_CALM,long,234.5,326.0,same_extended,5,1736861760.0,1,FADE_CALM.1
370,2025_01_14,FADE_CALM,long,-13.5,326.0,same_extended,120,1736875560.0,1,FADE_CALM.1
372,2025_01_14,FADE_CALM,long,102.5,325.5,same_extended,41,1736878560.0,0,FADE_CALM.0
373,2025_01_14,FADE_CALM,long,-5.5,419.5,counter_extended,15,1736881860.0,0,FADE_CALM.0
374,2025_01_14,FADE_CALM,short,19.5,457.0,same_extended,4,1736882520.0,3,FADE_CALM.3
378,2025_01_14,FADE_CALM,long,336.5,378.0,same_extended,107,1736888700.0,1,FADE_CALM.1
379,2025_01_14,FADE_CALM,long,4.0,76.5,counter_extended,115,1736890380.0,0,FADE_CALM.0
381,2025_01_14,FADE_CALM,long,-48.5,74.0,counter_extended,118,1736896140.0,0,FADE_CALM.0
385,2025_01_15,FADE_CALM,long,7.5,79.0,counter_extended,3,1736905980.0,0,FADE_CALM.0
390,2025_01_15,FADE_CALM,long,25.0,97.0,same_extended,20,1736916540.0,0,FADE_CALM.0
393,2025_01_15,FADE_CALM,short,-2.5,112.5,counter_extended,57,1736925060.0,3,FADE_CALM.3
396,2025_01_15,FADE_CALM,short,-3.5,844.5,counter_extended,1,1736930640.0,3,FADE_CALM.3
398,2025_01_15,FADE_CALM,long,10.5,937.5,same_extended,3,1736933040.0,0,FADE_CALM.0
400,2025_01_15,FADE_CALM,long,3.0,900.5,same_extended,37,1736935080.0,0,FADE_CALM.0
401,2025_01_15,FADE_CALM,long,46.5,927.0,same_extended,104,1736937720.0,0,FADE_CALM.0
402,2025_01_15,FADE_CALM,long,2.0,877.5,same_extended,64,1736940300.0,0,FADE_CALM.0
404,2025_01_15,FADE_CALM,long,-19.5,831.5,same_extended,117,1736944320.0,0,FADE_CALM.0
405,2025_01_15,FADE_CALM,short,-22.0,829.0,counter_extended,109,1736945040.0,3,FADE_CALM.3
411,2025_01_15,FADE_CALM,short,80.5,288.0,same_extended,79,1736956560.0,3,FADE_CALM.3
414,2025_01_15,FADE_CALM,long,103.5,289.0,same_extended,48,1736962860.0,0,FADE_CALM.0
415,2025_01_15,FADE_CALM,long,-13.0,199.0,same_extended,76,1736964540.0,0,FADE_CALM.0
419,2025_01_15,FADE_CALM,long,-11.0,105.5,counter_extended,109,1736970480.0,0,FADE_CALM.0
420,2025_01_15,FADE_CALM,short,-8.0,131.0,same_extended,120,1736972280.0,3,FADE_CALM.3
426,2025_01_15,FADE_CALM,long,-2.5,10.0,same_early,108,1736985360.0,0,FADE_CALM.0
428,2025_01_16,FADE_CALM,long,-15.5,127.5,counter_extended,22,1736989440.0,0,FADE_CALM.0
429,2025_01_16,FADE_CALM,short,-9.0,239.5,counter_extended,2,1736991420.0,3,FADE_CALM.3
431,2025_01_16,FADE_CALM,short,12.0,323.0,counter_extended,77,1736998740.0,3,FADE_CALM.3
435,2025_01_16,FADE_CALM,short,30.5,353.5,counter_extended,5,1737006180.0,3,FADE_CALM.3
440,2025_01_16,FADE_CALM,long,41.5,227.0,counter_extended,120,1737014340.0,0,FADE_CALM.0
441,2025_01_16,FADE_CALM,short,98.5,288.0,same_extended,117,1737015180.0,3,FADE_CALM.3
442,2025_01_16,FADE_CALM,short,5.0,205.0,same_extended,120,1737015900.0,3,FADE_CALM.3
443,2025_01_16,FADE_CALM,short,12.0,264.5,same_extended,42,1737016920.0,3,FADE_CALM.3
446,2025_01_16,FADE_CALM,long,71.5,292.5,counter_extended,94,1737023340.0,1,FADE_CALM.1
447,2025_01_16,FADE_CALM,long,-4.5,359.5,counter_extended,120,1737024960.0,0,FADE_CALM.0
449,2025_01_16,FADE_CALM,long,-34.5,361.5,counter_extended,13,1737029340.0,0,FADE_CALM.0
453,2025_01_16,FADE_CALM,long,57.5,343.0,counter_extended,71,1737035220.0,1,FADE_CALM.1
461,2025_01_16,FADE_CALM,short,18.0,438.5,same_extended,113,1737050520.0,3,FADE_CALM.3
464,2025_01_16,FADE_CALM,long,32.5,280.5,counter_extended,120,1737055980.0,0,FADE_CALM.0
465,2025_01_16,FADE_CALM,long,78.5,322.5,counter_extended,114,1737057840.0,0,FADE_CALM.0
473,2025_01_17,FADE_CALM,long,14.5,150.0,same_extended,27,1737074580.0,0,FADE_CALM.0
474,2025_01_17,FADE_CALM,long,3.5,144.5,same_extended,39,1737075300.0,0,FADE_CALM.0
479,2025_01_17,FADE_CALM,short,0.5,65.0,counter_extended,119,1737080400.0,3,FADE_CALM.3
480,2025_01_17,FADE_CALM,long,23.5,198.5,same_extended,24,1737085140.0,0,FADE_CALM.0
485,2025_01_17,FADE_CALM,short,28.5,236.5,counter_extended,1,1737096840.0,3,FADE_CALM.3
488,2025_01_17,FADE_CALM,long,46.0,769.0,same_extended,18,1737103200.0,0,FADE_CALM.0
494,2025_01_17,FADE_CALM,long,12.0,676.5,same_extended,37,1737117480.0,0,FADE_CALM.0
498,2025_01_17,FADE_CALM,short,-74.5,229.5,counter_extended,115,1737123000.0,3,FADE_CALM.3
504,2025_01_17,FADE_CALM,short,-0.5,103.0,same_extended,72,1737131940.0,3,FADE_CALM.3
505,2025_01_17,FADE_CALM,long,-8.5,100.5,same_extended,119,1737135840.0,0,FADE_CALM.0
506,2025_01_17,FADE_CALM,long,47.0,81.0,counter_extended,105,1737139500.0,0,FADE_CALM.0
508,2025_01_17,FADE_CALM,short,6.0,127.0,same_extended,76,1737142560.0,3,FADE_CALM.3
510,2025_01_17,FADE_CALM,short,-3.5,65.0,same_extended,115,1737144900.0,3,FADE_CALM.3
516,2025_01_20,FADE_CALM,long,4.0,72.0,same_extended,22,1737332580.0,0,FADE_CALM.0
518,2025_01_20,FADE_CALM,long,-2.5,139.0,same_extended,17,1737337620.0,0,FADE_CALM.0
519,2025_01_20,FADE_CALM,short,8.0,133.0,counter_extended,24,1737340140.0,3,FADE_CALM.3
520,2025_01_20,FADE_CALM,long,-17.0,146.5,same_extended,48,1737345180.0,0,FADE_CALM.0
521,2025_01_20,FADE_CALM,long,-1.5,147.5,same_extended,77,1737346920.0,0,FADE_CALM.0
527,2025_01_20,FADE_CALM,long,8.5,202.0,same_extended,12,1737360780.0,0,FADE_CALM.0
530,2025_01_20,FADE_CALM,long,10.5,300.0,same_extended,39,1737364800.0,0,FADE_CALM.0
532,2025_01_20,FADE_CALM,short,68.0,295.0,counter_extended,4,1737375780.0,3,FADE_CALM.3
533,2025_01_20,FADE_CALM,short,-4.5,372.5,counter_extended,11,1737376800.0,3,FADE_CALM.3
541,2025_01_20,FADE_CALM,short,60.5,72.0,same_early,105,1737394200.0,3,FADE_CALM.3
542,2025_01_20,FADE_CALM,short,42.0,68.5,counter_extended,36,1737414060.0,3,FADE_CALM.3
544,2025_01_20,FADE_CALM,long,55.0,58.0,same_early,90,1737417300.0,0,FADE_CALM.0
549,2025_01_21,FADE_CALM,long,-6.0,176.5,same_extended,120,1737426900.0,1,FADE_CALM.1
552,2025_01_21,FADE_CALM,short,7.5,197.0,counter_extended,12,1737433620.0,3,FADE_CALM.3
556,2025_01_21,FADE_CALM,long,-41.5,223.0,same_extended,83,1737442620.0,0,FADE_CALM.0
559,2025_01_21,FADE_CALM,long,29.5,210.5,same_extended,109,1737445500.0,0,FADE_CALM.0
560,2025_01_21,FADE_CALM,long,43.5,240.5,same_extended,81,1737447720.0,0,FADE_CALM.0
567,2025_01_21,FADE_CALM,short,-15.5,298.0,same_extended,96,1737459780.0,3,FADE_CALM.3
569,2025_01_21,FADE_CALM,long,12.0,307.0,counter_extended,119,1737463560.0,0,FADE_CALM.0
570,2025_01_21,FADE_CALM,long,21.0,310.5,counter_extended,15,1737466620.0,0,FADE_CALM.0
573,2025_01_21,FADE_CALM,long,182.5,542.0,same_extended,28,1737474060.0,1,FADE_CALM.1
574,2025_01_21,FADE_CALM,long,-2.0,400.0,same_extended,90,1737477780.0,1,FADE_CALM.1
575,2025_01_21,FADE_CALM,long,129.5,323.0,same_extended,113,1737481440.0,0,FADE_CALM.0
576,2025_01_21,FADE_CALM,long,26.5,164.0,same_extended,88,1737483120.0,0,FADE_CALM.0
580,2025_01_21,FADE_CALM,short,22.5,156.5,counter_extended,120,1737488400.0,3,FADE_CALM.3
583,2025_01_21,FADE_CALM,short,-73.5,175.5,counter_extended,27,1737494340.0,3,FADE_CALM.3
584,2025_01_21,FADE_CALM,long,40.5,81.0,same_early,75,1737500820.0,0,FADE_CALM.0
585,2025_01_22,FADE_CALM,long,20.0,131.0,same_extended,20,1737505560.0,0,FADE_CALM.0
587,2025_01_22,FADE_CALM,short,-5.0,89.5,counter_extended,82,1737509280.0,3,FADE_CALM.3
589,2025_01_22,FADE_CALM,short,18.5,95.5,counter_extended,5,1737514200.0,3,FADE_CALM.3
594,2025_01_22,FADE_CALM,short,4.5,86.5,counter_extended,120,1737525240.0,3,FADE_CALM.3
595,2025_01_22,FADE_CALM,short,15.5,98.0,counter_extended,4,1737527280.0,3,FADE_CALM.3
597,2025_01_22,FADE_CALM,long,0.0,188.0,same_extended,11,1737533340.0,0,FADE_CALM.0
598,2025_01_22,FADE_CALM,long,8.0,206.0,same_extended,5,1737534720.0,0,FADE_CALM.0
601,2025_01_22,FADE_CALM,short,8.5,278.0,counter_extended,11,1737537600.0,3,FADE_CALM.3
602,2025_01_22,FADE_CALM,short,41.5,272.0,counter_extended,5,1737539220.0,0,FADE_CALM.0
604,2025_01_22,FADE_CALM,long,4.0,361.0,same_extended,15,1737542940.0,0,FADE_CALM.0
606,2025_01_22,FADE_CALM,long,17.5,383.5,same_extended,45,1737550200.0,0,FADE_CALM.0
607,2025_01_22,FADE_CALM,long,14.5,349.0,same_extended,94,1737553140.0,0,FADE_CALM.0
612,2025_01_22,FADE_CALM,short,46.5,134.5,same_extended,94,1737561480.0,3,FADE_CALM.3
