trade_idx,day,tier,direction,actual_pnl,best_pnl,best_action,early_bars,timestamp,pattern,pattern_label
8004,2025_11_04,KILL_SHOT,long,19.0,264.5,same_extended,53,1762253820.0,2,KILL_SHOT.2
8023,2025_11_04,KILL_SHOT,short,29.5,266.0,same_extended,75,1762287420.0,2,KILL_SHOT.2
8066,2025_11_05,KILL_SHOT,long,2.0,319.0,counter_extended,9,1762373400.0,2,KILL_SHOT.2
8090,2025_11_06,KILL_SHOT,long,13.5,1082.0,counter_extended,13,1762427340.0,3,KILL_SHOT.3
8113,2025_11_07,KILL_SHOT,long,70.5,236.5,counter_extended,3,1762474140.0,3,KILL_SHOT.3
8131,2025_11_07,KILL_SHOT,short,27.5,845.5,same_extended,40,1762509120.0,2,KILL_SHOT.2
8154,2025_11_07,KILL_SHOT,long,65.0,302.0,same_extended,112,1762546140.0,5,KILL_SHOT.5
8192,2025_11_10,KILL_SHOT,short,22.0,466.5,counter_extended,9,1762791240.0,4,KILL_SHOT.4
8240,2025_11_11,KILL_SHOT,short,-8.0,346.0,counter_extended,10,1762877100.0,2,KILL_SHOT.2
8291,2025_11_12,KILL_SHOT,short,20.0,265.5,same_extended,11,1762981320.0,0,KILL_SHOT.0
8311,2025_11_13,KILL_SHOT,short,-6.5,854.0,same_extended,34,1763034420.0,2,KILL_SHOT.2
8333,2025_11_13,KILL_SHOT,long,-8.0,62.0,counter_extended,109,1763077380.0,3,KILL_SHOT.3
8356,2025_11_14,KILL_SHOT,long,13.0,668.5,counter_extended,100,1763117100.0,5,KILL_SHOT.5
8383,2025_11_17,KILL_SHOT,long,-8.5,165.5,same_extended,69,1763343060.0,5,KILL_SHOT.5
8531,2025_11_20,KILL_SHOT,short,49.5,2209.0,same_extended,2,1763649960.0,4,KILL_SHOT.4
8544,2025_11_20,KILL_SHOT,short,63.5,163.5,same_at_exit,104,1763679900.0,4,KILL_SHOT.4
8607,2025_11_24,KILL_SHOT,long,11.0,839.0,same_extended,105,1763990640.0,5,KILL_SHOT.5
8611,2025_11_24,KILL_SHOT,long,36.5,250.0,same_extended,119,1764001680.0,7,KILL_SHOT.7
8612,2025_11_24,KILL_SHOT,long,-10.5,244.5,same_extended,107,1764002220.0,7,KILL_SHOT.7
8617,2025_11_24,KILL_SHOT,long,37.0,132.0,same_extended,80,1764009120.0,3,KILL_SHOT.3
8690,2025_11_26,KILL_SHOT,long,29.5,385.0,same_extended,85,1764164820.0,3,KILL_SHOT.3
8844,2025_12_02,KILL_SHOT,short,4.0,4.0,same_early,75,1764719940.0,1,KILL_SHOT.1
8900,2025_12_04,KILL_SHOT,long,21.5,190.5,same_extended,28,1764838500.0,1,KILL_SHOT.1
8934,2025_12_05,KILL_SHOT,long,-1.0,60.0,counter_extended,99,1764915840.0,1,KILL_SHOT.1
8968,2025_12_08,KILL_SHOT,long,24.5,114.0,same_extended,119,1765160400.0,5,KILL_SHOT.5
9035,2025_12_09,KILL_SHOT,long,5.0,83.5,counter_extended,68,1765303980.0,1,KILL_SHOT.1
9083,2025_12_11,KILL_SHOT,long,17.5,525.5,counter_extended,58,1765416180.0,2,KILL_SHOT.2
9153,2025_12_12,KILL_SHOT,long,21.5,142.0,counter_extended,104,1765569600.0,2,KILL_SHOT.2
9254,2025_12_17,KILL_SHOT,short,-1.5,268.5,same_extended,112,1765994340.0,2,KILL_SHOT.2
9269,2025_12_18,KILL_SHOT,long,21.0,137.0,same_extended,94,1766021940.0,3,KILL_SHOT.3
9278,2025_12_18,KILL_SHOT,long,103.0,770.0,same_extended,71,1766050740.0,3,KILL_SHOT.3
9288,2025_12_18,KILL_SHOT,short,38.5,359.5,counter_extended,32,1766078700.0,4,KILL_SHOT.4
