trade_id,time,timestamp,dir,entry_price,exit_price,pnl,held,peak,entry_tier,exit_reason,chain_idx,entry_residual,day
4,11:42,1767872522,long,25781.75,25782.5,1.5,9,3.5,RM_PIVOT_TPSL,INVERSE,0,-1.5281800031661987,2026_01_08
0,03:57,1767931030,long,25678.0,25678.25,0.5,0,0.5,RM_PIVOT_TPSL,INVERSE,0,-1.4149184226989746,2026_01_09
0,10:11,1768212668,long,25694.0,25691.75,-4.5,6,7.5,RM_PIVOT_TPSL,INVERSE,0,-1.249367594718933,2026_01_12
1,10:53,1768215180,long,25712.5,25708.25,-8.5,7,3.0,RM_PIVOT_TPSL,INVERSE,0,-2.279487371444702,2026_01_12
0,04:26,1768278366,short,25877.75,25878.0,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,0.6838749647140503,2026_01_13
1,07:43,1768290180,long,25917.5,25919.25,3.5,3,6.5,RM_PIVOT_TPSL,INVERSE,0,-1.1203532218933105,2026_01_13
2,11:55,1768305300,long,25889.5,25890.25,1.5,0,1.5,RM_PIVOT_TPSL,INVERSE,0,-1.0514755249023438,2026_01_13
0,02:50,1768445402,long,25608.5,25609.5,2.0,1,6.0,RM_PIVOT_TPSL,INVERSE,0,-0.9303834438323975,2026_01_15
1,10:54,1768474448,long,25825.0,25836.75,23.5,8,25.0,RM_PIVOT_TPSL,INVERSE,0,-0.9516595602035522,2026_01_15
0,03:18,1768533489,long,25792.75,25794.75,4.0,0,7.5,RM_PIVOT_TPSL,INVERSE,0,-1.5470961332321167,2026_01_16
1,03:49,1768535341,long,25791.0,25791.75,1.5,11,3.0,RM_PIVOT_TPSL,INVERSE,0,-1.7570537328720093,2026_01_16
0,04:05,1768881916,long,25410.5,25399.0,-23.0,13,1.0,RM_PIVOT_TPSL,INVERSE,0,-1.3969916105270386,2026_01_20
0,02:55,1768964109,long,25187.5,25188.25,1.5,6,4.0,RM_PIVOT_TPSL,INVERSE,0,-1.122015357017517,2026_01_21
1,04:37,1768970225,long,25207.25,25211.0,7.5,1,9.5,RM_PIVOT_TPSL,INVERSE,0,-1.0549978017807007,2026_01_21
2,06:04,1768975440,long,25220.5,25219.75,-1.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.5279818773269653,2026_01_21
3,06:08,1768975681,long,25216.25,25219.75,7.0,1,10.5,RM_PIVOT_TPSL,INVERSE,0,-2.3080203533172607,2026_01_21
0,01:14,1769044440,long,25563.5,25562.0,-3.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-0.5850911736488342,2026_01_22
1,02:04,1769047443,long,25598.25,25574.5,-47.5,35,8.5,RM_PIVOT_TPSL,INVERSE,0,-1.0473140478134155,2026_01_22
2,02:57,1769050627,long,25572.0,25572.0,0.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-0.8115694522857666,2026_01_22
3,10:50,1769079006,long,25692.0,25692.25,0.5,2,4.5,RM_PIVOT_TPSL,INVERSE,0,-1.0003443956375122,2026_01_22
4,10:57,1769079428,long,25694.5,25694.25,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-0.7502086758613586,2026_01_22
0,07:26,1769498760,long,26001.5,26002.0,1.0,6,1.0,RM_PIVOT_TPSL,INVERSE,0,-1.4174251556396484,2026_01_27
0,02:34,1769567653,short,26212.75,26213.0,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,0.8390858769416809,2026_01_28
1,02:37,1769567822,long,26217.25,26217.25,0.0,1,0.0,RM_PIVOT_TPSL,INVERSE,0,-2.2905235290527344,2026_01_28
0,04:30,1770179401,long,25426.0,25427.0,2.0,1,2.0,RM_PIVOT_TPSL,INVERSE,0,-1.7908024787902832,2026_02_04
0,01:43,1771206180,long,24840.5,24841.5,2.0,0,2.0,RM_PIVOT_TPSL,INVERSE,0,-1.1747214794158936,2026_02_16
1,03:23,1771212180,long,24832.0,24834.75,5.5,1,7.5,RM_PIVOT_TPSL,INVERSE,0,-1.745141863822937,2026_02_16
0,06:36,1771396560,long,24819.25,24831.25,24.0,1,25.5,RM_PIVOT_TPSL,INVERSE,0,-1.7752456665039062,2026_02_18
0,03:48,1771559281,long,24895.75,24895.75,0.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.3073259592056274,2026_02_20
1,04:04,1771560242,long,24892.25,24894.5,4.5,1,9.0,RM_PIVOT_TPSL,INVERSE,0,-1.7020186185836792,2026_02_20
0,03:14,1771902840,long,24871.25,24878.75,15.0,4,15.0,RM_PIVOT_TPSL,INVERSE,0,-2.1805520057678223,2026_02_24
1,05:05,1771909500,long,24886.5,24885.25,-2.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-2.3235459327697754,2026_02_24
2,06:58,1771916281,long,24839.5,24848.25,17.5,3,17.5,RM_PIVOT_TPSL,INVERSE,0,-1.431968092918396,2026_02_24
0,05:01,1771995660,long,25053.0,25053.75,1.5,5,1.5,RM_PIVOT_TPSL,INVERSE,0,-1.4922950267791748,2026_02_25
1,10:36,1772015760,long,25080.5,25089.25,17.5,1,22.0,RM_PIVOT_TPSL,INVERSE,0,-1.6603944301605225,2026_02_25
2,20:18,1772050680,long,25371.75,25370.25,-3.0,10,4.5,RM_PIVOT_TPSL,INVERSE,0,-1.2092279195785522,2026_02_25
0,04:50,1772081408,long,25300.5,25305.0,9.0,2,11.0,RM_PIVOT_TPSL,INVERSE,0,-1.263658046722412,2026_02_26
0,03:48,1772164080,long,25018.25,25018.25,0.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-0.6702407598495483,2026_02_27
1,04:51,1772167860,long,25030.75,25028.0,-5.5,10,3.0,RM_PIVOT_TPSL,INVERSE,0,-1.1097865104675293,2026_02_27
0,03:07,1773198421,long,25094.0,25091.75,-4.5,5,1.5,RM_PIVOT_TPSL,INVERSE,0,-2.0421652793884277,2026_03_11
0,03:19,1773631140,long,24497.0,24503.75,13.5,1,17.5,RM_PIVOT_TPSL,INVERSE,0,-1.0039833784103394,2026_03_16
0,02:32,1773714726,long,24619.0,24617.75,-2.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.0192875862121582,2026_03_17
1,17:37,1773769020,long,24807.75,24815.0,14.5,1,18.5,RM_PIVOT_TPSL,INVERSE,0,-1.1419955492019653,2026_03_17
2,20:12,1773778322,long,24804.5,24804.0,-1.0,23,17.0,RM_PIVOT_TPSL,INVERSE,0,-0.5705492496490479,2026_03_17
0,01:39,1773797944,long,24872.75,24873.25,1.0,0,3.5,RM_PIVOT_TPSL,INVERSE,0,-1.0775055885314941,2026_03_18
1,02:14,1773800040,long,24885.25,24897.5,24.5,4,26.5,RM_PIVOT_TPSL,INVERSE,0,-1.5470460653305054,2026_03_18
2,02:47,1773802025,long,24906.75,24898.25,-17.0,12,1.5,RM_PIVOT_TPSL,INVERSE,0,-2.2793045043945312,2026_03_18
3,06:07,1773814022,long,24953.5,24955.5,4.0,0,7.0,RM_PIVOT_TPSL,INVERSE,0,-1.913771152496338,2026_03_18
4,07:13,1773817980,long,24958.0,24957.75,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.2489591836929321,2026_03_18
5,09:43,1773826994,long,24966.0,24950.0,-32.0,18,4.5,RM_PIVOT_TPSL,INVERSE,0,-1.5872361660003662,2026_03_18
