trade_id,time,timestamp,dir,entry_price,exit_price,pnl,held,peak,entry_tier,exit_reason,chain_idx,entry_residual,day
0,01:28,1736904488,long,20958.0,20957.5,-1.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-0.8773522973060608,2025_01_15
1,11:00,1736938802,long,20965.75,20966.75,2.0,0,2.0,RM_PIVOT_TPSL,INVERSE,0,-1.8946633338928223,2025_01_15
2,11:31,1736940660,long,20972.5,20973.75,2.5,0,2.5,RM_PIVOT_TPSL,INVERSE,0,-0.9482201337814331,2025_01_15
0,05:01,1737090063,long,21290.5,21291.5,2.0,0,2.0,RM_PIVOT_TPSL,INVERSE,0,-0.540492832660675,2025_01_17
1,11:15,1737112500,long,21345.25,21347.75,5.0,1,7.0,RM_PIVOT_TPSL,INVERSE,0,-1.899306297302246,2025_01_17
0,10:39,1737369547,long,21620.0,21622.75,5.5,1,10.5,RM_PIVOT_TPSL,INVERSE,0,-1.5275938510894775,2025_01_20
0,01:38,1737509886,long,21833.5,21835.75,4.5,7,5.0,RM_PIVOT_TPSL,INVERSE,0,-1.8090811967849731,2025_01_22
1,03:08,1737515281,long,21837.25,21839.75,5.0,1,5.0,RM_PIVOT_TPSL,INVERSE,0,-0.7478502988815308,2025_01_22
2,11:52,1737546730,long,21894.0,21889.75,-8.5,8,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.5041770935058594,2025_01_22
3,17:59,1737568740,long,22060.0,22056.5,-7.0,11,2.5,RM_PIVOT_TPSL,INVERSE,0,-0.8213506937026978,2025_01_22
0,00:39,1737679143,long,22009.25,22009.0,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-0.946437418460846,2025_01_24
1,00:44,1737679447,short,22007.0,22003.5,7.0,4,9.0,RM_PIVOT_TPSL,INVERSE,0,1.8281831741333008,2025_01_24
2,00:55,1737680103,long,22006.25,22004.0,-4.5,2,0.5,RM_PIVOT_TPSL,INVERSE,0,-1.4412990808486938,2025_01_24
3,05:05,1737695101,long,22003.25,22002.75,-1.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.0914992094039917,2025_01_24
4,05:35,1737696905,long,22004.5,22006.5,4.0,1,6.5,RM_PIVOT_TPSL,INVERSE,0,-2.760207414627075,2025_01_24
5,06:32,1737700330,long,22014.5,22015.0,1.0,2,1.5,RM_PIVOT_TPSL,INVERSE,0,-1.9457911252975464,2025_01_24
6,07:40,1737704400,long,21990.25,21991.0,1.5,2,1.5,RM_PIVOT_TPSL,INVERSE,0,-1.2199339866638184,2025_01_24
7,11:35,1737718504,short,22000.0,21994.0,12.0,0,12.0,RM_PIVOT_TPSL,INVERSE,0,0.7975726127624512,2025_01_24
0,11:26,1738149972,long,21656.25,21658.0,3.5,0,7.5,RM_PIVOT_TPSL,INVERSE,0,-1.5291563272476196,2025_01_29
0,03:13,1738206783,long,21663.75,21663.75,0.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-0.72373366355896,2025_01_30
0,04:57,1738299424,long,21727.5,21727.5,0.0,1,1.0,RM_PIVOT_TPSL,INVERSE,0,-1.937418818473816,2025_01_31
1,10:40,1738320011,long,21784.75,21789.5,9.5,2,9.5,RM_PIVOT_TPSL,INVERSE,0,-2.27726674079895,2025_01_31
2,12:54,1738328040,long,21794.5,21782.25,-24.5,12,1.5,RM_PIVOT_TPSL,INVERSE,0,-0.8593897223472595,2025_01_31
0,03:21,1738639261,long,21460.75,21467.0,12.5,2,14.5,RM_PIVOT_TPSL,INVERSE,0,-0.8716360926628113,2025_02_04
0,04:30,1738729809,long,21550.25,21559.25,18.0,4,18.0,RM_PIVOT_TPSL,INVERSE,0,-1.7317328453063965,2025_02_05
1,19:48,1738784880,long,21715.75,21717.75,4.0,2,5.5,RM_PIVOT_TPSL,INVERSE,0,-1.1584779024124146,2025_02_05
0,01:11,1738804260,long,21774.0,21777.5,7.0,2,10.0,RM_PIVOT_TPSL,INVERSE,0,-1.6849793195724487,2025_02_06
1,03:05,1738811100,short,21784.0,21781.25,5.5,3,7.0,RM_PIVOT_TPSL,INVERSE,0,1.7067062854766846,2025_02_06
0,05:37,1738906626,long,21853.75,21848.0,-11.5,17,3.0,RM_PIVOT_TPSL,INVERSE,0,-1.018324375152588,2025_02_07
0,18:26,1739211960,long,21876.75,21876.75,0.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.2281197309494019,2025_02_10
1,20:13,1739218381,long,21866.75,21873.0,12.5,1,12.5,RM_PIVOT_TPSL,INVERSE,0,-1.3258943557739258,2025_02_10
0,02:12,1739239929,long,21789.5,21769.0,-41.0,14,1.5,RM_PIVOT_TPSL,INVERSE,0,-1.8683507442474365,2025_02_11
0,03:29,1739503740,long,22130.25,22133.25,6.0,11,7.0,RM_PIVOT_TPSL,INVERSE,0,-1.5114306211471558,2025_02_14
1,04:58,1739509082,long,22142.75,22145.0,4.5,3,4.5,RM_PIVOT_TPSL,INVERSE,0,-2.407527208328247,2025_02_14
0,06:40,1739774413,long,22268.25,22270.0,3.5,2,4.0,RM_PIVOT_TPSL,INVERSE,0,-1.1246213912963867,2025_02_17
1,13:06,1739797568,long,22251.0,22249.75,-2.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.0958634614944458,2025_02_17
0,11:17,1739877420,long,22282.25,22282.75,1.0,2,6.5,RM_PIVOT_TPSL,INVERSE,0,-2.0705363750457764,2025_02_18
1,12:04,1739880240,long,22274.0,22283.0,18.0,3,20.5,RM_PIVOT_TPSL,INVERSE,0,-2.3094844818115234,2025_02_18
0,02:49,1740019740,long,22181.0,22183.25,4.5,41,10.5,RM_PIVOT_TPSL,INVERSE,0,-1.2531896829605103,2025_02_20
0,03:38,1740368284,long,21775.75,21777.0,2.5,0,2.5,RM_PIVOT_TPSL,INVERSE,0,-1.2199459075927734,2025_02_24
1,06:26,1740378360,long,21798.75,21799.25,1.0,0,1.0,RM_PIVOT_TPSL,INVERSE,0,-1.7064037322998047,2025_02_24
0,06:46,1740552361,long,21275.5,21275.5,0.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-2.3038198947906494,2025_02_26
1,08:52,1740559929,long,21279.75,21280.75,2.0,0,4.0,RM_PIVOT_TPSL,INVERSE,0,-1.2437093257904053,2025_02_26
0,10:00,1740736802,long,20660.0,20665.75,11.5,0,11.5,RM_PIVOT_TPSL,INVERSE,0,-1.3165926933288574,2025_02_28
1,10:06,1740737162,long,20661.75,20667.5,11.5,1,11.5,RM_PIVOT_TPSL,INVERSE,0,-0.5550345778465271,2025_02_28
0,06:05,1740981902,long,20986.25,20985.75,-1.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.9925975799560547,2025_03_03
0,03:34,1741232044,long,20602.75,20608.25,11.0,1,12.5,RM_PIVOT_TPSL,INVERSE,0,-1.2610325813293457,2025_03_06
0,03:39,1742269146,long,19743.25,19734.25,-18.0,14,1.0,RM_PIVOT_TPSL,INVERSE,0,-0.9073952436447144,2025_03_18
0,04:11,1744603861,long,19060.0,19073.25,26.5,1,33.5,RM_PIVOT_TPSL,INVERSE,0,-0.7789391875267029,2025_04_14
0,03:16,1744686966,long,18878.5,18890.0,23.0,2,26.0,RM_PIVOT_TPSL,INVERSE,0,-1.0599497556686401,2025_04_15
0,05:57,1745906221,long,19548.75,19543.25,-11.0,8,2.0,RM_PIVOT_TPSL,INVERSE,0,-0.9213707447052002,2025_04_29
0,05:22,1746681720,long,20181.0,20179.25,-3.5,7,3.0,RM_PIVOT_TPSL,INVERSE,0,-1.247113823890686,2025_05_08
1,08:04,1746691440,long,20171.25,20170.5,-1.5,7,5.0,RM_PIVOT_TPSL,INVERSE,0,-0.5694103837013245,2025_05_08
0,05:30,1746768605,long,20164.25,20185.0,41.5,0,41.5,RM_PIVOT_TPSL,INVERSE,0,-1.072601556777954,2025_05_09
0,02:29,1747016941,long,20513.75,20513.5,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.25640070438385,2025_05_12
1,04:27,1747024034,short,20524.0,20523.75,0.5,0,0.5,RM_PIVOT_TPSL,INVERSE,0,1.6932775974273682,2025_05_12
2,04:30,1747024209,long,20529.75,20530.25,1.0,0,4.5,RM_PIVOT_TPSL,INVERSE,0,-1.6928058862686157,2025_05_12
3,05:12,1747026726,long,20534.75,20534.5,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.170567274093628,2025_05_12
0,00:09,1747181341,long,21289.75,21289.5,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.4038294553756714,2025_05_14
1,03:51,1747194668,long,21287.5,21287.25,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-2.075674057006836,2025_05_14
2,04:12,1747195921,long,21287.0,21288.25,2.5,1,4.5,RM_PIVOT_TPSL,INVERSE,0,-1.0181342363357544,2025_05_14
0,00:43,1747269788,long,21389.0,21389.75,1.5,0,1.5,RM_PIVOT_TPSL,INVERSE,0,-0.9053686261177063,2025_05_15
1,01:55,1747274102,short,21370.75,21371.25,-1.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,0.632113516330719,2025_05_15
2,01:57,1747274230,long,21374.75,21375.25,1.0,9,1.5,RM_PIVOT_TPSL,INVERSE,0,-1.7211071252822876,2025_05_15
0,04:42,1747370556,short,21409.75,21404.75,10.0,10,10.0,RM_PIVOT_TPSL,INVERSE,0,0.635256290435791,2025_05_16
1,10:11,1747390266,long,21437.0,21437.25,0.5,0,0.5,RM_PIVOT_TPSL,INVERSE,0,-1.2478671073913574,2025_05_16
0,03:13,1747710786,short,21447.5,21440.75,13.5,0,13.5,RM_PIVOT_TPSL,INVERSE,0,1.5433578491210938,2025_05_20
1,03:23,1747711382,long,21448.25,21448.0,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-0.6107349395751953,2025_05_20
2,04:16,1747714562,long,21428.75,21433.5,9.5,0,11.5,RM_PIVOT_TPSL,INVERSE,0,-1.6014480590820312,2025_05_20
0,03:41,1747885266,long,21166.75,21167.75,2.0,0,2.0,RM_PIVOT_TPSL,INVERSE,0,-1.4180413484573364,2025_05_22
0,10:04,1748340240,long,21328.75,21331.5,5.5,2,9.5,RM_PIVOT_TPSL,INVERSE,0,-1.1283403635025024,2025_05_27
1,12:07,1748347621,long,21299.25,21294.25,-10.0,13,3.5,RM_PIVOT_TPSL,INVERSE,0,-0.5097783803939819,2025_05_27
2,19:16,1748373360,long,21436.5,21440.25,7.5,4,9.5,RM_PIVOT_TPSL,INVERSE,0,-0.8825073838233948,2025_05_27
0,01:32,1748395926,short,21474.75,21466.75,16.0,0,17.0,RM_PIVOT_TPSL,INVERSE,0,1.028355598449707,2025_05_28
1,06:48,1748414884,long,21449.5,21443.0,-13.0,12,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.2572482824325562,2025_05_28
0,04:00,1748577651,long,21346.75,21350.25,7.0,6,9.0,RM_PIVOT_TPSL,INVERSE,0,-1.5204787254333496,2025_05_30
0,01:12,1748913121,long,21488.25,21490.5,4.5,3,5.5,RM_PIVOT_TPSL,INVERSE,0,-1.091794729232788,2025_06_03
1,03:04,1748919845,long,21467.0,21465.75,-2.5,7,0.5,RM_PIVOT_TPSL,INVERSE,0,-1.578747034072876,2025_06_03
2,04:57,1748926639,long,21450.5,21458.0,15.0,4,15.0,RM_PIVOT_TPSL,INVERSE,0,-2.553391695022583,2025_06_03
0,00:33,1748997189,long,21703.25,21709.5,12.5,0,13.5,RM_PIVOT_TPSL,INVERSE,0,-0.7184247374534607,2025_06_04
1,01:24,1749000247,long,21705.5,21708.75,6.5,4,8.5,RM_PIVOT_TPSL,INVERSE,0,-1.0256574153900146,2025_06_04
2,03:51,1749009067,long,21678.25,21677.75,-1.0,6,0.5,RM_PIVOT_TPSL,INVERSE,0,-1.0676730871200562,2025_06_04
3,09:34,1749029655,long,21732.5,21737.25,9.5,2,11.0,RM_PIVOT_TPSL,INVERSE,0,-2.3194031715393066,2025_06_04
4,11:19,1749035944,short,21740.5,21734.75,11.5,4,11.5,RM_PIVOT_TPSL,INVERSE,0,0.7727164626121521,2025_06_04
0,01:36,1749432964,long,21739.25,21736.75,-5.0,7,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.180914044380188,2025_06_09
1,04:45,1749444305,long,21737.75,21741.5,7.5,7,8.5,RM_PIVOT_TPSL,INVERSE,0,-1.627219319343567,2025_06_09
2,06:38,1749451081,long,21746.25,21745.25,-2.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.5473291873931885,2025_06_09
0,12:37,1749559025,long,21855.5,21862.75,14.5,2,14.5,RM_PIVOT_TPSL,INVERSE,0,-1.9420782327651978,2025_06_10
0,02:10,1750039818,long,21693.75,21694.5,1.5,0,1.5,RM_PIVOT_TPSL,INVERSE,0,-1.0239232778549194,2025_06_16
1,18:15,1750097703,long,21948.25,21950.5,4.5,8,5.0,RM_PIVOT_TPSL,INVERSE,0,-0.6323971152305603,2025_06_16
0,05:08,1750136890,long,21844.0,21852.25,16.5,5,16.5,RM_PIVOT_TPSL,INVERSE,0,-1.0299463272094727,2025_06_17
0,02:23,1751336583,long,22907.75,22896.75,-22.0,18,3.0,RM_PIVOT_TPSL,INVERSE,0,-1.728546380996704,2025_07_01
1,03:11,1751339465,short,22879.75,22877.75,4.0,1,5.5,RM_PIVOT_TPSL,INVERSE,0,0.881976842880249,2025_07_01
2,03:36,1751340965,short,22872.0,22869.75,4.5,0,5.0,RM_PIVOT_TPSL,INVERSE,0,2.2137808799743652,2025_07_01
3,04:06,1751342762,long,22871.75,22874.0,4.5,1,10.5,RM_PIVOT_TPSL,INVERSE,0,-1.9268076419830322,2025_07_01
4,04:50,1751345402,long,22863.5,22863.75,0.5,0,0.5,RM_PIVOT_TPSL,INVERSE,0,-2.16599702835083,2025_07_01
5,05:04,1751346251,long,22861.5,22860.5,-2.0,1,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.1164015531539917,2025_07_01
6,05:28,1751347680,long,22850.5,22846.25,-8.5,20,4.5,RM_PIVOT_TPSL,INVERSE,0,-0.7661008834838867,2025_07_01
0,00:14,1751415244,long,22712.75,22718.0,10.5,1,10.5,RM_PIVOT_TPSL,INVERSE,0,-1.429042935371399,2025_07_02
1,00:28,1751416080,long,22714.75,22718.5,7.5,5,7.5,RM_PIVOT_TPSL,INVERSE,0,-1.934003472328186,2025_07_02
2,00:46,1751417162,short,22713.75,22713.75,0.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,0.6891491413116455,2025_07_02
3,00:56,1751417761,long,22713.25,22714.5,2.5,0,2.5,RM_PIVOT_TPSL,INVERSE,0,-1.48281991481781,2025_07_02
4,01:05,1751418309,short,22711.75,22711.0,1.5,0,1.5,RM_PIVOT_TPSL,INVERSE,0,1.1355397701263428,2025_07_02
5,01:21,1751419268,long,22712.25,22709.0,-6.5,16,7.0,RM_PIVOT_TPSL,INVERSE,0,-1.714016318321228,2025_07_02
6,05:08,1751432885,long,22767.25,22768.75,3.0,1,4.5,RM_PIVOT_TPSL,INVERSE,0,-0.8162097334861755,2025_07_02
7,05:48,1751435286,long,22762.75,22767.5,9.5,10,11.0,RM_PIVOT_TPSL,INVERSE,0,-0.9515401124954224,2025_07_02
8,06:27,1751437627,short,22764.5,22758.0,13.0,0,13.0,RM_PIVOT_TPSL,INVERSE,0,1.684355616569519,2025_07_02
9,06:35,1751438103,long,22765.25,22765.5,0.5,0,0.5,RM_PIVOT_TPSL,INVERSE,0,-1.010352373123169,2025_07_02
10,06:55,1751439305,long,22769.5,22773.25,7.5,4,8.0,RM_PIVOT_TPSL,INVERSE,0,-1.4658806324005127,2025_07_02
11,07:05,1751439900,long,22775.0,22774.0,-2.0,5,3.0,RM_PIVOT_TPSL,INVERSE,0,-0.6367686986923218,2025_07_02
12,10:05,1751450703,long,22712.75,22714.5,3.5,0,3.5,RM_PIVOT_TPSL,INVERSE,0,-1.8299504518508911,2025_07_02
13,10:42,1751452920,long,22695.0,22694.5,-1.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.0124938488006592,2025_07_02
14,16:06,1751472360,long,22821.75,22821.5,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.7819634675979614,2025_07_02
15,16:50,1751475000,long,22838.75,22837.5,-2.5,6,4.5,RM_PIVOT_TPSL,INVERSE,0,-1.934741497039795,2025_07_02
16,18:38,1751481480,long,22836.25,22835.75,-1.0,11,2.0,RM_PIVOT_TPSL,INVERSE,0,-0.5288296341896057,2025_07_02
17,18:56,1751482560,long,22828.75,22829.0,0.5,0,0.5,RM_PIVOT_TPSL,INVERSE,0,-0.912677526473999,2025_07_02
18,19:51,1751485860,long,22824.0,22824.0,0.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-0.8953307867050171,2025_07_02
0,05:26,1751520363,long,22865.25,22865.5,0.5,9,2.0,RM_PIVOT_TPSL,INVERSE,0,-2.370594024658203,2025_07_03
1,14:55,1751554500,long,23047.25,23046.5,-1.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-0.9059697985649109,2025_07_03
2,16:24,1751559840,long,23080.5,23080.0,-1.0,3,3.5,RM_PIVOT_TPSL,INVERSE,0,-2.0414931774139404,2025_07_03
0,00:43,1751589785,long,23023.5,23020.5,-6.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-0.7998248934745789,2025_07_04
1,13:06,1751634363,long,22919.25,22914.5,-9.5,15,0.5,RM_PIVOT_TPSL,INVERSE,0,-2.030731678009033,2025_07_04
0,06:48,1751870882,long,22936.5,22939.5,6.0,5,6.5,RM_PIVOT_TPSL,INVERSE,0,-2.3285815715789795,2025_07_07
0,11:12,1751973125,long,22938.25,22939.75,3.0,1,4.5,RM_PIVOT_TPSL,INVERSE,0,-1.801185965538025,2025_07_08
0,02:56,1752029775,short,22882.25,22880.75,3.0,0,3.0,RM_PIVOT_TPSL,INVERSE,0,1.1520341634750366,2025_07_09
1,04:32,1752035532,long,22879.0,22880.0,2.0,0,2.0,RM_PIVOT_TPSL,INVERSE,0,-2.582772970199585,2025_07_09
0,04:44,1752209048,short,22966.25,22965.5,1.5,6,3.0,RM_PIVOT_TPSL,INVERSE,0,1.6330947875976562,2025_07_11
1,06:23,1752214980,long,22963.25,22964.25,2.0,1,2.5,RM_PIVOT_TPSL,INVERSE,0,-0.7912167906761169,2025_07_11
0,16:07,1752509220,long,23007.5,23016.25,17.5,1,17.5,RM_PIVOT_TPSL,INVERSE,0,-0.8304734826087952,2025_07_14
0,01:40,1752543601,long,23013.5,23012.25,-2.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.626157283782959,2025_07_15
1,03:17,1752549421,long,23057.25,23057.25,0.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-0.7952505946159363,2025_07_15
2,04:30,1752553801,long,23101.0,23107.0,12.0,5,12.0,RM_PIVOT_TPSL,INVERSE,0,-2.12734055519104,2025_07_15
0,01:12,1752714739,long,23053.5,23056.5,6.0,0,6.0,RM_PIVOT_TPSL,INVERSE,0,-2.2333595752716064,2025_07_17
1,08:18,1752740283,short,23096.25,23095.75,1.0,0,1.0,RM_PIVOT_TPSL,INVERSE,0,0.7679776549339294,2025_07_17
2,08:53,1752742384,long,23107.75,23107.5,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.2259446382522583,2025_07_17
3,09:32,1752744720,long,23122.25,23122.75,1.0,0,1.0,RM_PIVOT_TPSL,INVERSE,0,-1.319106101989746,2025_07_17
4,10:09,1752746942,long,23111.0,23108.5,-5.0,9,2.5,RM_PIVOT_TPSL,INVERSE,0,-1.4297069311141968,2025_07_17
5,17:48,1752774480,long,23263.0,23265.5,5.0,8,7.0,RM_PIVOT_TPSL,INVERSE,0,-2.117142677307129,2025_07_17
0,03:33,1752809587,long,23284.5,23283.5,-2.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-2.009843349456787,2025_07_18
1,03:44,1752810257,long,23277.75,23278.5,1.5,2,4.0,RM_PIVOT_TPSL,INVERSE,0,-1.8968615531921387,2025_07_18
2,03:53,1752810789,short,23275.25,23275.75,-1.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,1.0211807489395142,2025_07_18
3,09:03,1752829385,long,23286.25,23285.5,-1.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.364766001701355,2025_07_18
0,00:35,1753058109,long,23257.25,23256.75,-1.0,2,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.9005550146102905,2025_07_21
1,03:36,1753068963,long,23251.75,23245.75,-12.0,17,1.5,RM_PIVOT_TPSL,INVERSE,0,-1.7953252792358398,2025_07_21
0,03:51,1753156260,long,23327.5,23327.75,0.5,0,0.5,RM_PIVOT_TPSL,INVERSE,0,-1.4106978178024292,2025_07_22
1,06:24,1753165442,long,23317.5,23316.0,-3.0,19,4.0,RM_PIVOT_TPSL,INVERSE,0,-0.8860375285148621,2025_07_22
2,09:46,1753177564,long,23275.0,23279.75,9.5,0,12.0,RM_PIVOT_TPSL,INVERSE,0,-1.4022401571273804,2025_07_22
0,10:50,1753354200,long,23373.5,23371.5,-4.0,9,0.5,RM_PIVOT_TPSL,INVERSE,0,-1.3645671606063843,2025_07_24
0,00:59,1753405165,long,23413.0,23419.0,12.0,8,12.5,RM_PIVOT_TPSL,INVERSE,0,-1.1076593399047852,2025_07_25
0,01:30,1753666202,long,23539.0,23537.75,-2.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.5004668235778809,2025_07_28
1,05:42,1753681324,long,23570.75,23571.5,1.5,2,2.5,RM_PIVOT_TPSL,INVERSE,0,-1.9353480339050293,2025_07_28
2,15:16,1753715760,long,23493.0,23471.0,-44.0,10,5.5,RM_PIVOT_TPSL,INVERSE,0,-1.5562596321105957,2025_07_28
3,17:11,1753722660,long,23481.0,23481.25,0.5,0,0.5,RM_PIVOT_TPSL,INVERSE,0,-1.3824801445007324,2025_07_28
0,02:24,1753755848,long,23533.0,23530.5,-5.0,6,0.5,RM_PIVOT_TPSL,INVERSE,0,-2.0849852561950684,2025_07_29
1,06:05,1753769107,long,23551.75,23552.0,0.5,0,3.5,RM_PIVOT_TPSL,INVERSE,0,-1.2208932638168335,2025_07_29
2,06:11,1753769466,short,23548.5,23548.25,0.5,0,0.5,RM_PIVOT_TPSL,INVERSE,0,1.5695788860321045,2025_07_29
3,06:52,1753771928,long,23551.75,23550.0,-3.5,9,2.0,RM_PIVOT_TPSL,INVERSE,0,-1.7426503896713257,2025_07_29
4,07:11,1753773061,long,23550.5,23554.0,7.0,1,7.5,RM_PIVOT_TPSL,INVERSE,0,-0.9408833980560303,2025_07_29
5,08:34,1753778040,long,23590.75,23589.0,-3.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-2.1634206771850586,2025_07_29
6,09:13,1753780382,long,23589.5,23589.5,0.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-0.9197719693183899,2025_07_29
7,10:47,1753786021,long,23602.5,23605.5,6.0,13,6.0,RM_PIVOT_TPSL,INVERSE,0,-1.8523333072662354,2025_07_29
8,11:14,1753787644,long,23598.25,23599.5,2.5,1,2.5,RM_PIVOT_TPSL,INVERSE,0,-1.3597010374069214,2025_07_29
9,11:23,1753788181,long,23596.25,23587.75,-17.0,20,3.0,RM_PIVOT_TPSL,INVERSE,0,-1.8162710666656494,2025_07_29
10,19:14,1753816440,long,23480.25,23461.0,-38.5,20,7.5,RM_PIVOT_TPSL,INVERSE,0,-1.339756965637207,2025_07_29
0,00:48,1753836487,long,23485.5,23487.75,4.5,2,5.0,RM_PIVOT_TPSL,INVERSE,0,-1.7034633159637451,2025_07_30
1,02:16,1753841765,long,23493.5,23484.75,-17.5,20,2.0,RM_PIVOT_TPSL,INVERSE,0,-0.5508850812911987,2025_07_30
0,02:30,1753929001,long,23777.75,23781.0,6.5,6,6.5,RM_PIVOT_TPSL,INVERSE,0,-2.3435990810394287,2025_07_31
1,05:52,1753941124,long,23797.25,23797.75,1.0,0,1.0,RM_PIVOT_TPSL,INVERSE,0,-0.9848459959030151,2025_07_31
2,07:22,1753946520,long,23792.75,23793.0,0.5,0,0.5,RM_PIVOT_TPSL,INVERSE,0,-1.0404423475265503,2025_07_31
3,09:56,1753955765,long,23788.5,23787.0,-3.0,17,3.0,RM_PIVOT_TPSL,INVERSE,0,-1.7474522590637207,2025_07_31
0,02:12,1754014321,long,23325.0,23328.0,6.0,2,10.0,RM_PIVOT_TPSL,INVERSE,0,-1.015742301940918,2025_08_01
