x_q,y_q,z_q,n,dominant_regime,dominant_pct,entropy,mean_fwd,std_fwd,win_rate,pct_UP_SMOOTH,pct_UP_CHOPPY,pct_DOWN_SMOOTH,pct_DOWN_CHOPPY,pct_FLAT_SMOOTH,pct_FLAT_CHOPPY
0,0,0,9981,FLAT_CHOPPY,0.358481114116822,2.360787431222225,4.748021240356677,68.28270852792653,0.5482416591523895,0.09017132551848513,0.06372107003306282,0.19416892094980462,0.11912634004608756,0.17433122933573791,0.358481114116822
0,0,1,1942,FLAT_CHOPPY,0.2955715756951596,2.2617530699131407,5.4536560247167865,43.133131906087414,0.5700308959835222,0.24098867147270855,0.030895983522142123,0.11122554067971163,0.055612770339855816,0.26570545829042225,0.2955715756951596
0,1,0,1656,FLAT_CHOPPY,0.5869565217391305,1.6149648300785762,0.8189915458937198,69.57885637107638,0.5621980676328503,0.0,0.0,0.14492753623188406,0.09420289855072464,0.17391304347826086,0.5869565217391305
0,1,1,1164,FLAT_CHOPPY,0.4329896907216495,2.1873461767864226,-0.09149484536082474,58.76088019337113,0.5283505154639175,0.08247422680412371,0.041237113402061855,0.14432989690721648,0.08247422680412371,0.21649484536082475,0.4329896907216495
0,2,0,540,FLAT_CHOPPY,0.6,1.3382689280764646,-25.642592592592592,100.50623505308585,0.4685185185185185,0.0,0.0,0.26666666666666666,0.13333333333333333,0.0,0.6
1,0,0,1055,FLAT_CHOPPY,0.557345971563981,1.7921104825623222,1.2180094786729858,44.59944656164719,0.4710900473933649,0.14786729857819905,0.0,0.034123222748815164,0.09004739336492891,0.17061611374407584,0.557345971563981
1,0,1,2256,FLAT_CHOPPY,0.5053191489361702,1.9742913427161737,-4.465093085106383,66.7086853252137,0.5004432624113475,0.1276595744680851,0.1276595744680851,0.0851063829787234,0.0,0.15425531914893617,0.5053191489361702
1,0,2,96,FLAT_CHOPPY,0.5,1.0,21.838541666666668,31.697708267788457,0.75,0.5,0.0,0.0,0.0,0.0,0.5
1,1,0,1428,FLAT_CHOPPY,0.37815126050420167,2.060121213548497,-0.7223389355742297,58.156757255089786,0.49859943977591037,0.10084033613445378,0.15126050420168066,0.0,0.06722689075630252,0.3025210084033613,0.37815126050420167
1,1,1,6339,FLAT_CHOPPY,0.38460324972393123,2.122755294072908,6.634208865751696,74.65726200554951,0.5335226376400063,0.13819214387127307,0.05884208865751696,0.07193563653573119,0.03218173213440606,0.3142451490771415,0.38460324972393123
1,1,2,2088,FLAT_CHOPPY,0.40229885057471265,1.9587550269843126,-3.1795977011494254,46.066950018185395,0.5019157088122606,0.1206896551724138,0.034482758620689655,0.1206896551724138,0.0,0.3218390804597701,0.40229885057471265
1,2,0,120,UP_SMOOTH,0.7,0.8812908992306927,11.1,28.475579246880617,0.6416666666666667,0.7,0.0,0.0,0.0,0.0,0.3
1,2,1,983,FLAT_CHOPPY,0.572736520854527,1.6858178986804986,0.23143438453713122,84.36276485131317,0.5228891149542217,0.0,0.048830111902339775,0.08545269582909461,0.048830111902339775,0.2441505595116989,0.572736520854527
1,2,2,985,FLAT_CHOPPY,0.34213197969543147,2.299871101286013,-3.3751269035532996,35.7834287907901,0.4934010152284264,0.06091370558375635,0.18274111675126903,0.06091370558375635,0.09746192893401015,0.25583756345177666,0.34213197969543147
2,1,0,96,FLAT_CHOPPY,1.0,-0.0,-19.6796875,57.33972746898179,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
2,1,1,1009,FLAT_CHOPPY,0.35678889990089196,2.146539214735154,9.11595639246779,54.00869531607043,0.5381565906838454,0.23885034687809711,0.023785926660059464,0.09514370664023786,0.035678889990089196,0.24975222993062438,0.35678889990089196
2,1,2,1594,FLAT_CHOPPY,0.4134253450439147,2.1663156153921004,-2.0299560853199496,56.248875316074034,0.5257214554579673,0.1725219573400251,0.15056461731493098,0.037641154328732745,0.030112923462986198,0.19573400250941028,0.4134253450439147
2,2,0,468,FLAT_CHOPPY,0.5897435897435898,1.3868913217004202,-11.749465811965813,66.06036452333579,0.4807692307692308,0.20512820512820512,0.20512820512820512,0.0,0.0,0.0,0.5897435897435898
2,2,1,1620,FLAT_CHOPPY,0.4666666666666667,1.9137703828680763,-7.042438271604938,64.40709906562077,0.5055555555555555,0.22962962962962963,0.11851851851851852,0.022222222222222223,0.0,0.16296296296296298,0.4666666666666667
2,2,2,10609,FLAT_CHOPPY,0.32934301065133376,2.349879127071594,-2.31687717975304,77.11303823652139,0.48864171929493827,0.24714864737487038,0.13677066641530775,0.05994909982090678,0.07012913563955132,0.15665944009802998,0.32934301065133376
