x_q,y_q,z_q,n,dominant_regime,dominant_pct,entropy,mean_fwd,std_fwd,win_rate,pct_UP_SMOOTH,pct_UP_CHOPPY,pct_DOWN_SMOOTH,pct_DOWN_CHOPPY,pct_FLAT_SMOOTH,pct_FLAT_CHOPPY
0,0,0,4164,FLAT_CHOPPY,0.3919308357348703,2.031268760543067,-3.532180595581172,94.20273436378727,0.5007204610951008,0.011527377521613832,0.0345821325648415,0.31412103746397696,0.15561959654178675,0.09221902017291066,0.3919308357348703
0,0,1,1775,FLAT_CHOPPY,0.49971830985915494,1.9057812354124868,-2.3385915492957747,83.81028053717378,0.49577464788732395,0.03380281690140845,0.0,0.17577464788732394,0.11492957746478873,0.17577464788732394,0.49971830985915494
0,0,2,1139,FLAT_CHOPPY,0.5267778753292361,1.9003526452065658,-13.617427568042142,75.57566263981467,0.4872695346795435,0.06233538191395961,0.0,0.1264266900790167,0.1791044776119403,0.10535557506584724,0.5267778753292361
0,1,0,2026,FLAT_CHOPPY,0.552319842053307,1.9489272285341461,2.8125616979269497,46.74670983499722,0.5720631786771965,0.03603158933859822,0.04146100691016782,0.1332675222112537,0.1362290227048371,0.10069101678183613,0.552319842053307
0,1,1,1473,FLAT_CHOPPY,0.39035980991174474,2.1841402712491407,7.46724372029871,42.91437602766016,0.5790902919212492,0.12219959266802444,0.032586558044806514,0.1452817379497624,0.048879837067209775,0.2606924643584521,0.39035980991174474
0,1,2,708,FLAT_CHOPPY,0.4745762711864407,1.9092773256226157,0.9000706214689266,55.037896709925526,0.5056497175141242,0.01694915254237288,0.06779661016949153,0.1694915254237288,0.01694915254237288,0.2542372881355932,0.4745762711864407
0,2,0,2459,FLAT_CHOPPY,0.3607157381049207,2.257275833500192,4.432594550630338,56.92756732105343,0.5368035786905246,0.05368035786905246,0.03416022773485156,0.20984139894265963,0.13664091093940625,0.2049613664091094,0.3607157381049207
0,2,1,1341,FLAT_CHOPPY,0.46308724832214765,1.7426474401370646,9.045302013422818,68.96258211264855,0.5548098434004475,0.035794183445190156,0.017897091722595078,0.116331096196868,0.008948545861297539,0.3579418344519016,0.46308724832214765
0,2,2,217,FLAT_CHOPPY,0.6129032258064516,1.407610680944585,-37.64170506912443,105.73522530685027,0.37327188940092165,0.0,0.055299539170506916,0.2764976958525346,0.0,0.055299539170506916,0.6129032258064516
1,0,0,516,FLAT_CHOPPY,0.5813953488372093,1.6571816571345348,6.455426356589148,81.81743499723396,0.4883720930232558,0.23255813953488372,0.06976744186046512,0.023255813953488372,0.09302325581395349,0.0,0.5813953488372093
1,0,1,1190,FLAT_CHOPPY,0.5554621848739496,1.9219929658888983,-7.151890756302521,84.51266624277834,0.48823529411764705,0.1722689075630252,0.0907563025210084,0.08067226890756303,0.020168067226890758,0.08067226890756303,0.5554621848739496
1,0,2,1537,FLAT_CHOPPY,0.39882888744307093,2.2893787280971214,-3.089947950553025,66.1713467963759,0.4697462589459987,0.17176317501626545,0.07026675341574495,0.05465191932335719,0.16395575797007156,0.1405335068314899,0.39882888744307093
1,1,0,1511,FLAT_CHOPPY,0.5949702183984117,1.6408116079926471,5.120450033090669,43.63989799957409,0.5830575777630708,0.03970880211780278,0.13500992720052946,0.01588352084712111,0.007941760423560556,0.20648577101257445,0.5949702183984117
