x_q,y_q,z_q,n,dominant_regime,dominant_pct,entropy,mean_fwd,std_fwd,win_rate,pct_UP_SMOOTH,pct_UP_CHOPPY,pct_DOWN_SMOOTH,pct_DOWN_CHOPPY,pct_FLAT_SMOOTH,pct_FLAT_CHOPPY
0,0,0,3793,FLAT_CHOPPY,0.33219087793303453,2.249973992446183,-0.11969417347745848,91.9202379497446,0.5040864750856842,0.0506195623517005,0.053783284998681784,0.29106248352227787,0.18375955707882943,0.08858423411547588,0.33219087793303453
0,0,1,768,FLAT_CHOPPY,0.703125,1.0642456744218933,3.1484375,83.74912152431915,0.5377604166666666,0.0,0.0,0.25,0.046875,0.0,0.703125
0,0,2,264,FLAT_CHOPPY,0.5454545454545454,1.4353713907745331,-31.829545454545453,133.06178993699683,0.4583333333333333,0.0,0.0,0.18181818181818182,0.2727272727272727,0.0,0.5454545454545454
0,1,0,3066,FLAT_CHOPPY,0.4187866927592955,2.2851240498391605,8.091405740378343,42.2722848592775,0.6092628832354859,0.11741682974559686,0.09393346379647749,0.13111545988258316,0.06262230919765166,0.1761252446183953,0.4187866927592955
0,1,1,696,FLAT_CHOPPY,0.6551724137931034,1.2741912122206154,2.2805316091954024,62.65955936191393,0.5459770114942529,0.0,0.0,0.0,0.1724137931034483,0.1724137931034483,0.6551724137931034
0,1,2,228,FLAT_CHOPPY,0.7894736842105263,0.7424875695421236,-10.293859649122806,44.348300376349975,0.543859649122807,0.0,0.0,0.21052631578947367,0.0,0.0,0.7894736842105263
0,2,0,4884,FLAT_CHOPPY,0.32923832923832924,2.288968345385749,7.700808763308763,48.26630221608079,0.5558968058968059,0.16707616707616707,0.04176904176904177,0.09582309582309582,0.08353808353808354,0.28255528255528256,0.32923832923832924
0,2,1,1356,FLAT_CHOPPY,0.35398230088495575,2.18778356936625,-2.0320796460176993,53.674987849931846,0.5553097345132744,0.07079646017699115,0.035398230088495575,0.1592920353982301,0.07079646017699115,0.30973451327433627,0.35398230088495575
0,2,2,96,DOWN_SMOOTH,1.0,-0.0,-61.088541666666664,81.34957848665314,0.2604166666666667,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,935,FLAT_CHOPPY,0.3850267379679144,2.2061114631899765,-10.375935828877004,70.79537976519839,0.44278074866310163,0.17967914438502675,0.051336898395721926,0.24385026737967913,0.0374331550802139,0.10267379679144385,0.3850267379679144
1,0,1,2171,FLAT_CHOPPY,0.6241363426992169,1.6932974429909802,7.518885306310456,115.51435609246735,0.5149700598802395,0.13265776140027638,0.04974666052510364,0.027637033625057577,0.022109626900046062,0.1437125748502994,0.6241363426992169
1,0,2,721,FLAT_CHOPPY,0.4840499306518724,1.9797215938009833,-2.516990291262136,77.7559380937928,0.47711511789181693,0.0,0.06657420249653259,0.11650485436893204,0.19972260748959778,0.13314840499306518,0.4840499306518724
1,1,0,1537,FLAT_CHOPPY,0.594014313597918,1.6418161352524805,1.9468119713728043,38.25134537205933,0.5400130123617437,0.08588158750813273,0.1561483409238777,0.0,0.007807417046193884,0.1561483409238777,0.594014313597918
1,1,1,3708,FLAT_SMOOTH,0.36245954692556637,2.2690328318826225,5.176982200647249,40.014636578710224,0.5426105717367853,0.13268608414239483,0.08414239482200647,0.11650485436893204,0.038834951456310676,0.36245954692556637,0.26537216828478966
1,1,2,852,FLAT_CHOPPY,0.36619718309859156,1.9874457622696606,-2.40287558685446,49.32224133741486,0.5446009389671361,0.16901408450704225,0.15492957746478872,0.014084507042253521,0.0,0.29577464788732394,0.36619718309859156
1,2,0,935,FLAT_CHOPPY,0.5379679144385027,1.6390532082683473,0.01871657754010695,75.21600708705428,0.4855614973262032,0.2053475935828877,0.0,0.0,0.051336898395721926,0.2053475935828877,0.5379679144385027
1,2,1,3880,FLAT_SMOOTH,0.3711340206185567,2.063793478006151,-0.18595360824742269,50.05590992273798,0.5077319587628866,0.1268041237113402,0.06211340206185567,0.05567010309278351,0.027835051546391754,0.3711340206185567,0.3564432989690722
1,2,2,515,FLAT_CHOPPY,0.5339805825242718,1.6355553257788717,4.0718446601941745,61.27911388980581,0.5223300970873787,0.0,0.09320388349514563,0.09320388349514563,0.0,0.2796116504854369,0.5339805825242718
2,0,1,1344,FLAT_CHOPPY,0.49107142857142855,1.9651605488521007,6.286086309523809,63.62917060054664,0.5386904761904762,0.2767857142857143,0.05357142857142857,0.044642857142857144,0.0625,0.07142857142857142,0.49107142857142855
2,0,2,5232,FLAT_CHOPPY,0.3577981651376147,2.334220645915128,-3.9368788226299696,88.62926866851797,0.5024847094801224,0.2545871559633027,0.11697247706422019,0.08944954128440367,0.09403669724770643,0.0871559633027523,0.3577981651376147
2,1,1,623,FLAT_SMOOTH,0.4044943820224719,1.7595961420434831,1.1428571428571428,35.56326245153277,0.5473515248796148,0.0,0.07704654895666131,0.15409309791332262,0.0,0.4044943820224719,0.36436597110754415
2,1,2,4488,FLAT_CHOPPY,0.3877005347593583,2.1106385527542333,-1.7465463458110517,71.51603181253076,0.46880570409982175,0.1804812834224599,0.16310160427807488,0.0,0.05614973262032086,0.21256684491978609,0.3877005347593583
2,2,1,732,FLAT_CHOPPY,0.3114754098360656,1.966665652338337,-6.950136612021858,53.68817100501436,0.47540983606557374,0.19672131147540983,0.19672131147540983,0.0,0.0,0.29508196721311475,0.3114754098360656
2,2,2,2977,UP_SMOOTH,0.31844138394356736,2.1386352257376418,-4.3839435673496805,51.34068704910593,0.5021834061135371,0.31844138394356736,0.1326839099764864,0.06852536110178031,0.0,0.17332885455156197,0.30702049042660395
