x_q,y_q,z_q,n,dominant_regime,dominant_pct,entropy,mean_fwd,std_fwd,win_rate,pct_UP_SMOOTH,pct_UP_CHOPPY,pct_DOWN_SMOOTH,pct_DOWN_CHOPPY,pct_FLAT_SMOOTH,pct_FLAT_CHOPPY
0,0,0,3663,FLAT_CHOPPY,0.3144963144963145,2.2614465565578517,3.075006825006825,86.22870696150495,0.5263445263445263,0.0546000546000546,0.04013104013104013,0.30794430794430794,0.1435981435981436,0.13923013923013924,0.3144963144963145
0,0,1,1194,FLAT_CHOPPY,0.4639865996649916,2.0977476382121876,0.6932579564489112,77.11486839840111,0.567001675041876,0.08542713567839195,0.038525963149078725,0.18090452261306533,0.04522613065326633,0.18592964824120603,0.4639865996649916
0,1,0,3624,FLAT_CHOPPY,0.3868653421633554,2.2926736816033357,2.3532008830022075,45.78640573062532,0.5496688741721855,0.08719646799116998,0.05132450331125828,0.13741721854304637,0.11644591611479028,0.22075055187637968,0.3868653421633554
0,1,1,1722,FLAT_CHOPPY,0.35598141695702673,2.22957808337419,0.42494192799070846,40.37013156422214,0.5331010452961672,0.1991869918699187,0.09349593495934959,0.08885017421602788,0.01916376306620209,0.24332171893147503,0.35598141695702673
0,2,0,3749,FLAT_CHOPPY,0.4299813283542278,2.275991278122044,7.704254467858095,60.57855159811089,0.5465457455321419,0.1440384102427314,0.08082155241397707,0.09282475326753802,0.08962389970658842,0.16271005601493732,0.4299813283542278
0,2,1,1282,FLAT_CHOPPY,0.4266770670826833,2.059634016382715,-0.8125975039001561,54.80659817746718,0.5,0.24258970358814352,0.10998439937597504,0.030421216848673948,0.01638065522620905,0.17394695787831513,0.4266770670826833
1,0,0,1380,FLAT_CHOPPY,0.505072463768116,1.9855954933353757,3.313768115942029,73.28495517083599,0.5601449275362319,0.015217391304347827,0.036231884057971016,0.15217391304347827,0.1391304347826087,0.15217391304347827,0.505072463768116
1,0,1,2806,FLAT_CHOPPY,0.4166072701354241,2.094759393558425,6.839629365645046,61.87776017564436,0.5555951532430506,0.07163221667854597,0.026728439059158945,0.12722736992159658,0.06628652886671418,0.2915181753385602,0.4166072701354241
1,0,2,1106,FLAT_SMOOTH,0.38698010849909587,1.8853742051228877,-13.676084990958408,70.96826465532496,0.4665461121157324,0.05244122965641953,0.05244122965641953,0.1274864376130199,0.0,0.38698010849909587,0.3806509945750452
1,1,0,612,FLAT_CHOPPY,0.5,1.7742458289816536,3.025326797385621,44.15668441046536,0.5833333333333334,0.03431372549019608,0.08496732026143791,0.00980392156862745,0.049019607843137254,0.32189542483660133,0.5
1,1,1,2910,FLAT_CHOPPY,0.34261168384879725,2.2123995383896284,0.4097079037800687,41.754742499838464,0.5168384879725086,0.1549828178694158,0.06048109965635739,0.09415807560137457,0.03711340206185567,0.3106529209621993,0.34261168384879725
1,1,2,1739,FLAT_CHOPPY,0.41748131109833236,2.135690975319347,1.8050603795284645,32.28510694274029,0.5468660149511213,0.1403105232892467,0.10063254744105808,0.07763082231167337,0.015526164462334674,0.2484186313973548,0.41748131109833236
1,2,0,1188,FLAT_CHOPPY,0.5092592592592593,1.8791025219545285,-6.724747474747475,61.694807370355264,0.45875420875420875,0.08585858585858586,0.09595959595959595,0.020202020202020204,0.025252525252525252,0.26346801346801346,0.5092592592592593
1,2,1,2796,FLAT_CHOPPY,0.4062947067238913,2.022204420621629,11.001967095851215,97.1196638720466,0.5282546494992847,0.20064377682403434,0.06938483547925609,0.031831187410586555,0.015021459227467811,0.27682403433476394,0.4062947067238913
1,2,2,837,FLAT_CHOPPY,0.42054958183990443,2.0931988838664695,2.5232974910394264,47.698648716213974,0.5005973715651135,0.26881720430107525,0.09438470728793309,0.043010752688172046,0.025089605734767026,0.14814814814814814,0.42054958183990443
2,0,0,471,FLAT_CHOPPY,0.5923566878980892,1.3916779013174991,-29.43842887473461,108.47940008814467,0.42038216560509556,0.012738853503184714,0.0,0.28662420382165604,0.10828025477707007,0.0,0.5923566878980892
2,0,1,996,FLAT_CHOPPY,0.5261044176706827,1.884937310726758,-1.0617469879518073,88.6637340814528,0.5,0.02710843373493976,0.05120481927710843,0.14457831325301204,0.030120481927710843,0.22088353413654618,0.5261044176706827
2,0,2,3784,FLAT_CHOPPY,0.40274841437632136,2.317898653128348,-4.571220930232558,75.00272782238072,0.488107822410148,0.10729386892177589,0.1107293868921776,0.08218816067653277,0.10227272727272728,0.19476744186046513,0.40274841437632136
2,1,0,147,FLAT_CHOPPY,0.6938775510204082,1.2434237716379601,-6.2312925170068025,33.193330124534256,0.4557823129251701,0.08163265306122448,0.20408163265306123,0.02040816326530612,0.0,0.0,0.6938775510204082
2,1,1,509,FLAT_CHOPPY,0.4302554027504912,2.06052403957265,3.080058939096267,58.907995378256665,0.593320235756385,0.1650294695481336,0.07662082514734773,0.0412573673870334,0.023575638506876228,0.2632612966601179,0.4302554027504912
2,1,2,4148,FLAT_CHOPPY,0.3126808100289296,2.361793864072841,-1.524831243972999,45.085840861067176,0.4930086788813886,0.2507232401157184,0.14151398264223722,0.06075216972034716,0.0665380906460945,0.1677917068466731,0.3126808100289296
2,2,0,510,FLAT_CHOPPY,0.5,1.67220779053208,-6.337745098039216,60.896255234498554,0.5686274509803921,0.3176470588235294,0.12941176470588237,0.011764705882352941,0.041176470588235294,0.0,0.5
2,2,1,1146,FLAT_CHOPPY,0.5026178010471204,1.8150348404578067,-12.616928446771379,63.3423020802691,0.4799301919720768,0.22774869109947643,0.13089005235602094,0.002617801047120419,0.005235602094240838,0.13089005235602094,0.5026178010471204
2,2,2,3662,UP_SMOOTH,0.3375204806116876,2.246371610285731,-1.1692381212452212,97.22084235656838,0.4855270344074276,0.3375204806116876,0.17067176406335335,0.0363189513926816,0.04833424358274167,0.13134898962315675,0.275805570726379
