**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

x_q,y_q,z_q,n,dominant_regime,dominant_pct,entropy,mean_fwd,std_fwd,win_rate,pct_UP_SMOOTH,pct_UP_CHOPPY,pct_DOWN_SMOOTH,pct_DOWN_CHOPPY,pct_FLAT_SMOOTH,pct_FLAT_CHOPPY
0,0,0,6833,FLAT_CHOPPY,0.41987414020196107,2.131552055238671,0.7830747841358116,85.29780272264863,0.5114883652861115,0.04214839748280404,0.035123664569003364,0.25698814576320794,0.1053709937070101,0.14049465827601346,0.41987414020196107
0,0,1,4714,FLAT_CHOPPY,0.424480271531608,2.2464461539928795,1.3403691132795927,50.833289164080966,0.5360627916843445,0.0992787441663131,0.07403478998727196,0.1680101824352991,0.05854900296987696,0.1756470089096309,0.424480271531608
0,0,2,3544,FLAT_SMOOTH,0.3219525959367946,2.28742809997706,3.654839164785553,61.36195228642917,0.5589729119638827,0.10835214446952596,0.05756207674943566,0.10158013544018059,0.09142212189616253,0.3219525959367946,0.3191309255079007
0,1,0,84,FLAT_SMOOTH,0.5714285714285714,0.9852281360342515,-4.636904761904762,29.64837621170543,0.4642857142857143,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0
0,1,2,96,FLAT_SMOOTH,0.5,1.0,4.940104166666667,18.89763786379505,0.6145833333333334,0.0,0.0,0.5,0.0,0.5,0.0
1,0,0,145,FLAT_SMOOTH,0.5793103448275863,1.282702221851383,-7.112068965517241,38.562122173487666,0.4,0.0,0.0,0.33793103448275863,0.0,0.5793103448275863,0.08275862068965517
1,1,0,3696,FLAT_CHOPPY,0.4448051948051948,2.2635539835217333,-4.82027867965368,64.85062112460513,0.5327380952380952,0.1266233766233766,0.07792207792207792,0.11038961038961038,0.09740259740259741,0.14285714285714285,0.4448051948051948
1,1,1,5869,FLAT_CHOPPY,0.42733003918895895,2.1794008471242825,2.505793150451525,45.58077595521041,0.5452376895552905,0.14312489350826377,0.09797239734196626,0.05742034418129153,0.0451524961662975,0.22899982961322202,0.42733003918895895
1,1,2,5580,FLAT_CHOPPY,0.36541218637992834,2.19793256130538,-2.0900985663082436,47.214586504445485,0.4899641577060932,0.19372759856630825,0.06236559139784946,0.053763440860215055,0.05161290322580645,0.2731182795698925,0.36541218637992834
1,2,2,144,FLAT_SMOOTH,0.5833333333333334,1.2806721295208872,-2.8211805555555554,17.919830773759518,0.4722222222222222,0.3333333333333333,0.0,0.0,0.0,0.5833333333333334,0.08333333333333333
2,1,1,144,FLAT_CHOPPY,0.6666666666666666,1.188721875540867,-14.06076388888889,41.090364413864,0.4305555555555556,0.08333333333333333,0.25,0.0,0.0,0.0,0.6666666666666666
2,2,0,4525,FLAT_CHOPPY,0.42718232044198895,2.2103830122301327,7.3259668508287294,122.77635620325984,0.508950276243094,0.21082872928176796,0.1352486187845304,0.08220994475138121,0.039779005524861875,0.10475138121546962,0.42718232044198895
2,2,1,4498,FLAT_CHOPPY,0.4933303690529124,2.068339066243378,-1.9864384170742553,56.96348843247778,0.5126722987994664,0.15740329035126724,0.141396176078257,0.029346376167185415,0.05046687416629613,0.12805691418408183,0.4933303690529124
2,2,2,5881,UP_SMOOTH,0.28753613331066147,2.176771650514231,0.18466247236864478,51.113366408451256,0.5079068185682707,0.28753613331066147,0.1081448733208638,0.010202346539704131,0.053052202006461484,0.2671314402312532,0.27393300459105596
