**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

x_q,y_q,z_q,n,dominant_regime,dominant_pct,entropy,mean_fwd,std_fwd,win_rate,pct_UP_SMOOTH,pct_UP_CHOPPY,pct_DOWN_SMOOTH,pct_DOWN_CHOPPY,pct_FLAT_SMOOTH,pct_FLAT_CHOPPY
0,0,0,7943,FLAT_CHOPPY,0.3779428427546267,2.1936045212897692,1.0820219060808258,80.65635057704367,0.5326702757144656,0.03852448696965882,0.04142011834319527,0.24310713836082085,0.10008812791136851,0.19891728566032985,0.3779428427546267
0,0,1,3922,FLAT_CHOPPY,0.3929117797042325,2.26687821818306,-0.42892656807751145,47.06694159134177,0.5152983171851097,0.09051504334523203,0.059408465068842425,0.16853646098929118,0.07037225905150434,0.2182559918408975,0.3929117797042325
0,0,2,3406,FLAT_CHOPPY,0.4386376981796829,2.229260322753105,5.141441573693482,68.34631606841657,0.544920728126835,0.14063417498532002,0.06782149148561362,0.09277745155607751,0.07310628302994715,0.18702290076335878,0.4386376981796829
0,1,0,62,DOWN_CHOPPY,0.5806451612903226,0.9811522341999133,-5.30241935483871,27.650228154602747,0.46774193548387094,0.0,0.0,0.41935483870967744,0.5806451612903226,0.0,0.0
0,1,1,79,FLAT_SMOOTH,0.7215189873417721,0.8533728188427889,3.920886075949367,20.662991206866934,0.620253164556962,0.0,0.0,0.27848101265822783,0.0,0.7215189873417721,0.0
1,0,0,100,FLAT_SMOOTH,0.54,0.9953784388202257,-9.525,28.646674230082006,0.34,0.0,0.0,0.46,0.0,0.54,0.0
1,0,1,96,FLAT_SMOOTH,0.96875,0.20062232431271465,1.9765625,31.463681613739826,0.6979166666666666,0.0,0.0,0.03125,0.0,0.96875,0.0
1,1,0,4359,FLAT_CHOPPY,0.454462032576279,2.1453104641513248,-2.4701192934159213,67.87657423656059,0.5189263592567103,0.09176416609314063,0.050011470520761644,0.08212892865336087,0.08878183069511356,0.23285157146134436,0.454462032576279
1,1,1,6905,FLAT_CHOPPY,0.3606082548877625,2.2889522449691615,0.0773714699493121,36.60062920691196,0.5317885590152064,0.17668356263577117,0.0947139753801593,0.07052860246198407,0.05445329471397538,0.24301230992034759,0.3606082548877625
1,1,2,4025,FLAT_CHOPPY,0.42732919254658386,2.1455048914811496,-0.3490062111801242,52.97588720357757,0.5142857142857142,0.21490683229813665,0.08422360248447205,0.049689440993788817,0.037267080745341616,0.186583850931677,0.42732919254658386
1,2,0,81,FLAT_SMOOTH,0.8518518518518519,0.6051865766334206,-0.037037037037037035,15.467915942721927,0.5061728395061729,0.0,0.0,0.0,0.0,0.8518518518518519,0.14814814814814814
1,2,1,72,FLAT_SMOOTH,0.5416666666666666,0.9949848281859701,-8.552083333333334,19.079196393852946,0.375,0.4583333333333333,0.0,0.0,0.0,0.5416666666666666,0.0
2,1,1,99,FLAT_CHOPPY,0.42424242424242425,1.548736037121583,-9.893939393939394,39.41268589975852,0.5151515151515151,0.3333333333333333,0.24242424242424243,0.0,0.0,0.0,0.42424242424242425
2,2,0,2943,FLAT_CHOPPY,0.45735643900781514,2.2107067501845834,-2.2491505266734624,88.04654306120905,0.5042473666326878,0.11960584437648658,0.09751953788651037,0.07917091403329936,0.07067618076792388,0.17567108392796466,0.45735643900781514
2,2,1,4448,FLAT_CHOPPY,0.364658273381295,2.2515884933129406,3.224482913669065,49.40759661742705,0.5337230215827338,0.2068345323741007,0.11128597122302158,0.03799460431654676,0.05755395683453238,0.2216726618705036,0.364658273381295
2,2,2,7969,FLAT_CHOPPY,0.3748274563935249,2.1368042964833203,2.3776822687915673,90.81196824879592,0.49968628435186346,0.27017191617517883,0.138285857698582,0.020328773999247082,0.031998996109925966,0.16438699962354122,0.3748274563935249
