**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

x_q,y_q,z_q,n,dominant_regime,dominant_pct,entropy,mean_fwd,std_fwd,win_rate,pct_UP_SMOOTH,pct_UP_CHOPPY,pct_DOWN_SMOOTH,pct_DOWN_CHOPPY,pct_FLAT_SMOOTH,pct_FLAT_CHOPPY
0,0,0,6789,FLAT_CHOPPY,0.3750184121372809,2.199692374837631,1.7317351598173516,73.62984465079302,0.5274709088230962,0.035498600677566654,0.04242156429518339,0.26425099425541315,0.15024304021210783,0.13256738842244808,0.3750184121372809
0,0,1,1557,FLAT_CHOPPY,0.37636480411046885,2.106826676178744,-4.172607578676943,67.88652802401248,0.5247270391779062,0.10789980732177264,0.007707129094412331,0.19974309569685292,0.046242774566473986,0.26204238921001927,0.37636480411046885
0,1,0,1380,FLAT_CHOPPY,0.5391304347826087,1.8463448157222881,3.7931159420289857,70.52003266421974,0.558695652173913,0.008695652173913044,0.017391304347826087,0.17391304347826086,0.12173913043478261,0.1391304347826087,0.5391304347826087
0,1,1,2433,FLAT_CHOPPY,0.4973284011508426,1.9481474554026375,9.876592683929305,60.791091019228475,0.554459515002055,0.04932182490752158,0.02466091245376079,0.09823263460748048,0.0690505548705302,0.26140567200986436,0.4973284011508426
0,1,2,768,FLAT_CHOPPY,0.4700520833333333,1.8194358900118535,-8.60546875,69.43115235902788,0.4830729166666667,0.061197916666666664,0.015625,0.203125,0.0,0.25,0.4700520833333333
0,2,0,564,FLAT_CHOPPY,0.6170212765957447,1.3118064288759266,-29.12145390070922,99.20477485578971,0.44148936170212766,0.0,0.0,0.2553191489361702,0.1276595744680851,0.0,0.6170212765957447
0,2,1,647,FLAT_CHOPPY,0.517774343122102,1.7058073144563912,2.2982998454404946,90.97515802629833,0.5193199381761978,0.0,0.0,0.20401854714064915,0.07418856259659969,0.20401854714064915,0.517774343122102
0,2,2,1260,FLAT_CHOPPY,0.5428571428571428,1.9137157015610562,-14.03888888888889,77.08630441003679,0.46984126984126984,0.01904761904761905,0.0380952380952381,0.13333333333333333,0.17142857142857143,0.09523809523809523,0.5428571428571428
1,0,0,3360,FLAT_CHOPPY,0.41785714285714287,2.129285219638228,5.9836309523809526,48.50702239883731,0.5511904761904762,0.14642857142857144,0.06428571428571428,0.05,0.05,0.2714285714285714,0.41785714285714287
1,0,1,1754,FLAT_CHOPPY,0.40421892816419613,2.135664616938478,2.273375142531357,46.36019221796522,0.5513112884834663,0.19156214367160776,0.13683010262257697,0.03477765108323831,0.020524515393386546,0.2120866590649943,0.40421892816419613
1,0,2,60,UP_SMOOTH,0.6,0.9709505944546686,13.995833333333334,25.33702872709257,0.6833333333333333,0.6,0.0,0.0,0.0,0.0,0.4
1,1,0,1224,FLAT_CHOPPY,0.6176470588235294,1.4783114413752503,-1.6113153594771241,60.10215833439933,0.5220588235294118,0.00980392156862745,0.058823529411764705,0.0,0.058823529411764705,0.2549019607843137,0.6176470588235294
1,1,1,3879,FLAT_CHOPPY,0.3683939159577211,2.181445374091229,-0.7226089198246971,53.06434998274953,0.5243619489559165,0.17349832431038928,0.03402938901778809,0.10234596545501418,0.04331013147718484,0.27842227378190254,0.3683939159577211
1,1,2,1486,FLAT_CHOPPY,0.41117092866756394,1.9464801472696525,-3.775235531628533,47.721280105004645,0.531628532974428,0.0639300134589502,0.09690444145356662,0.08882907133243607,0.0,0.3391655450874832,0.41117092866756394
1,2,0,108,FLAT_CHOPPY,0.8888888888888888,0.5032583347756457,16.958333333333332,60.653494363512756,0.6296296296296297,0.1111111111111111,0.0,0.0,0.0,0.0,0.8888888888888888
