**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

x_q,y_q,z_q,n,dominant_regime,dominant_pct,entropy,mean_fwd,std_fwd,win_rate,pct_UP_SMOOTH,pct_UP_CHOPPY,pct_DOWN_SMOOTH,pct_DOWN_CHOPPY,pct_FLAT_SMOOTH,pct_FLAT_CHOPPY
0,0,0,4640,FLAT_CHOPPY,0.39375,1.9957342259227282,-0.17629310344827587,90.40091930325339,0.5176724137931035,0.007758620689655172,0.04396551724137931,0.33728448275862066,0.13706896551724138,0.08017241379310344,0.39375
0,0,1,3335,FLAT_CHOPPY,0.463568215892054,2.103804182779265,-1.3619940029985007,52.09523508314643,0.5370314842578711,0.039880059970014994,0.032383808095952024,0.18350824587706147,0.14032983508245878,0.14032983508245878,0.463568215892054
0,0,2,1428,FLAT_SMOOTH,0.35294117647058826,2.188247391784718,5.291141456582633,60.373256599518236,0.5644257703081232,0.08403361344537816,0.0,0.20168067226890757,0.18487394957983194,0.35294117647058826,0.17647058823529413
0,1,0,2374,FLAT_CHOPPY,0.41870261162594774,2.1721518374970614,0.16638584667228307,76.16474640998726,0.5206402695871946,0.060657118786857624,0.04549283909014322,0.14658803706823925,0.08087615838247683,0.2476832350463353,0.41870261162594774
0,1,1,1185,FLAT_CHOPPY,0.5451476793248945,1.652522708021233,8.224261603375528,43.343742047086145,0.540084388185654,0.060759493670886074,0.010126582278481013,0.11054852320675106,0.0,0.27341772151898736,0.5451476793248945
0,1,2,839,FLAT_CHOPPY,0.6138259833134684,1.5468703965638673,4.554231227651966,87.20701567483358,0.531585220500596,0.08581644815256258,0.0,0.014302741358760428,0.057210965435041714,0.22884386174016685,0.6138259833134684
0,2,0,1164,FLAT_CHOPPY,0.5884879725085911,1.7548148893342526,-13.620060137457045,74.46702807910097,0.4991408934707904,0.040378006872852236,0.0,0.13402061855670103,0.12371134020618557,0.1134020618556701,0.5884879725085911
0,2,1,264,FLAT_CHOPPY,0.7727272727272727,0.9373012413074896,-2.6392045454545454,57.923192939904816,0.4166666666666667,0.0,0.0,0.18181818181818182,0.045454545454545456,0.0,0.7727272727272727
0,2,2,205,FLAT_CHOPPY,0.824390243902439,0.8316397348339789,-14.932926829268293,62.72834327650626,0.4146341463414634,0.0,0.05853658536585366,0.11707317073170732,0.0,0.0,0.824390243902439
1,0,0,480,FLAT_CHOPPY,0.6,1.8143340317924084,7.884895833333333,82.0624517514742,0.5333333333333333,0.025,0.075,0.1,0.05,0.15,0.6
