**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

x_q,y_q,z_q,n,dominant_regime,dominant_pct,entropy,mean_fwd,std_fwd,win_rate,pct_UP_SMOOTH,pct_UP_CHOPPY,pct_DOWN_SMOOTH,pct_DOWN_CHOPPY,pct_FLAT_SMOOTH,pct_FLAT_CHOPPY
0,0,0,4123,DOWN_SMOOTH,0.3533834586466165,2.1011039084911602,-2.203189425175843,91.68869818021889,0.5047295658501092,0.02037351443123939,0.04947853504729566,0.3533834586466165,0.12224108658743633,0.10477807421780257,0.34974533106960953
0,0,1,2808,FLAT_CHOPPY,0.48682336182336183,2.099575975793811,2.0072115384615383,37.1636245519032,0.5537749287749287,0.05591168091168091,0.03418803418803419,0.14957264957264957,0.13247863247863248,0.14102564102564102,0.48682336182336183
0,0,2,1451,FLAT_SMOOTH,0.33080634045485874,2.2236750571522323,6.867160578911096,61.47989485050116,0.5465196416264645,0.12405237767057202,0.0,0.1571330117160579,0.14886285320468642,0.33080634045485874,0.23914541695382494
0,1,0,2376,FLAT_CHOPPY,0.5256734006734006,1.9781242043340606,6.55145202020202,67.66620480437477,0.5614478114478114,0.055134680134680134,0.030303030303030304,0.13131313131313133,0.0707070707070707,0.18686868686868688,0.5256734006734006
0,1,1,1509,FLAT_CHOPPY,0.48376408217362493,1.8562660880889583,3.7428760768721006,48.69366251552945,0.5149105367793241,0.02385685884691849,0.007952286282306162,0.19814446653412857,0.04771371769383698,0.23856858846918488,0.48376408217362493
0,1,2,696,FLAT_CHOPPY,0.4827586206896552,1.794798446100425,2.0704022988505746,87.16856386102342,0.5459770114942529,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.13793103448275862,0.3103448275862069,0.4827586206896552
0,2,0,1679,FLAT_CHOPPY,0.4854079809410363,1.94443558708894,-13.555241215008934,85.91120150149835,0.478856462179869,0.00714711137581894,0.02144133412745682,0.1786777843954735,0.1786777843954735,0.12864800476474092,0.4854079809410363
0,2,1,467,FLAT_CHOPPY,0.6402569593147751,1.6692384810153704,-14.512847965738757,99.9986552797162,0.4475374732334047,0.02569593147751606,0.02569593147751606,0.15417558886509636,0.07708779443254818,0.07708779443254818,0.6402569593147751
0,2,2,325,FLAT_CHOPPY,0.7784615384615384,0.7629667556034878,-9.506923076923076,70.66353388677587,0.5046153846153846,0.0,0.0,0.22153846153846155,0.0,0.0,0.7784615384615384
1,0,0,540,FLAT_CHOPPY,0.4222222222222222,2.2480364811237155,11.490277777777777,59.44724335884187,0.5407407407407407,0.08888888888888889,0.15555555555555556,0.1111111111111111,0.044444444444444446,0.17777777777777778,0.4222222222222222
1,0,1,2210,FLAT_CHOPPY,0.4457013574660634,2.144466651346394,2.9365384615384613,44.782934483161625,0.5692307692307692,0.17375565610859728,0.14660633484162897,0.038461538461538464,0.03800904977375565,0.15746606334841629,0.4457013574660634
1,0,2,2424,FLAT_CHOPPY,0.3811881188118812,1.9683047534152527,5.048576732673268,47.04664000957518,0.5404290429042904,0.1782178217821782,0.019801980198019802,0.034653465346534656,0.039603960396039604,0.3465346534653465,0.3811881188118812
1,1,0,1488,FLAT_CHOPPY,0.45094086021505375,1.9706324675160107,-5.051915322580645,78.66737850285843,0.519489247311828,0.18615591397849462,0.03225806451612903,0.12096774193548387,0.0,0.20967741935483872,0.45094086021505375
1,1,1,2460,FLAT_CHOPPY,0.4878048780487805,1.9274705695459518,-0.08414634146341464,44.37369708015015,0.5386178861788617,0.10203252032520325,0.06341463414634146,0.10284552845528455,0.0,0.24390243902439024,0.4878048780487805
1,1,2,2605,FLAT_SMOOTH,0.37773512476007676,2.1091915076655154,-0.9057581573896353,42.21842655698615,0.5178502879078695,0.09673704414587332,0.05527831094049904,0.03685220729366603,0.09213051823416507,0.37773512476007676,0.3412667946257198
1,2,0,1401,FLAT_CHOPPY,0.36973590292648106,2.26197661523429,-6.295860099928622,73.93592600541065,0.43968593861527483,0.08636688079942897,0.08565310492505353,0.042826552462526764,0.16274089935760172,0.25267665952890794,0.36973590292648106
1,2,1,1525,FLAT_SMOOTH,0.3540983606557377,2.1644021638479365,4.400819672131147,42.18984645637782,0.5540983606557377,0.11016393442622952,0.1180327868852459,0.04721311475409836,0.03934426229508197,0.3540983606557377,0.33114754098360655
1,2,2,816,FLAT_SMOOTH,0.36764705882352944,2.1388914043344616,-9.636642156862745,53.349750482676264,0.4424019607843137,0.07352941176470588,0.11764705882352941,0.04411764705882353,0.058823529411764705,0.36764705882352944,0.3382352941176471
2,0,0,313,FLAT_CHOPPY,0.46325878594249204,1.9560365202514534,14.100638977635782,80.42084727154054,0.5111821086261981,0.15335463258785942,0.23003194888178913,0.11501597444089456,0.038338658146964855,0.0,0.46325878594249204
2,0,1,573,UP_SMOOTH,0.37521815008726006,2.151703719573467,4.003490401396161,35.98275295920355,0.5113438045375218,0.37521815008726006,0.18848167539267016,0.0,0.10471204188481675,0.10471204188481675,0.2268760907504363
2,0,2,888,FLAT_CHOPPY,0.40540540540540543,1.9192925771838931,14.789132882882884,65.11363280998843,0.6024774774774775,0.35135135135135137,0.05405405405405406,0.013513513513513514,0.02702702702702703,0.14864864864864866,0.40540540540540543
2,1,0,924,FLAT_CHOPPY,0.42857142857142855,1.8589229749325908,30.534361471861473,152.00943278638405,0.5898268398268398,0.33766233766233766,0.12987012987012986,0.025974025974025976,0.0,0.07792207792207792,0.42857142857142855
